rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	CellLabels 	
35 	 921.112 	 657.716 	 754.301 	 NaN 	 10591 	 136.612 	 100.402 	 0.67813 	 0.963431 	 420.032 	 678.194 	 178.296 	 0.262899 	 426.575 	 639.309 	 351.427 	 -89.5353 	 140.347 	 0.336906 	 416.577 	 13857 	 0.92067 	 529.948 	 233.014 	 374.251 	 293.862 	 0.538622 	 401.411 	 367.118 	 429.429 	 1.14744 	 624 	 5394 	 84.8686 	 28.0759 	 8 	 3559 	 0.33604 	 96.2626 	 10.6728 	 55.0857 	 26.8418 	 205 	 33 	 78 	 57.9088 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
36 	 953.683 	 256.359 	 1011.91 	 NaN 	 8068 	 184.664 	 60.4575 	 0.944889 	 0.830554 	 456.375 	 1591.29 	 530.249 	 0.333218 	 844.77 	 1552.41 	 594.461 	 136.941 	 94.5522 	 0.143345 	 659.612 	 13581 	 0.742131 	 751.404 	 757.143 	 870.606 	 790.218 	 0.652237 	 909.261 	 847.451 	 375.116 	 0.430868 	 574 	 5763 	 101.709 	 44.9164 	 8 	 2147.34 	 0.266155 	 160.242 	 10.8167 	 73.4341 	 47.6832 	 261 	 34 	 71.75 	 76.6565 	 50 	 53 	 122.02 	 47.5272 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 50 	 50 	 50 	 0 	  Tumour 
37 	 994.278 	 771.459 	 786.308 	 NaN 	 10700 	 130.981 	 105.38 	 0.593896 	 0.967888 	 410.818 	 678.644 	 181.671 	 0.267697 	 447.274 	 639.759 	 252.883 	 -12.2002 	 98.5957 	 0.310017 	 318.033 	 14675 	 0.925576 	 547.966 	 110.088 	 197.379 	 116.991 	 0.2393 	 90.935 	 213.2 	 316.786 	 1.60496 	 683 	 3928 	 89.1918 	 32.3991 	 9 	 2856.9 	 0.267 	 93.2892 	 10.734 	 47.2737 	 26.7287 	 170 	 45 	 75.8889 	 43.3718 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
38 	 1022.41 	 653.937 	 849.012 	 NaN 	 7588 	 108.209 	 90.2152 	 0.552202 	 0.976577 	 340.191 	 779.834 	 220.791 	 0.283126 	 537.318 	 740.949 	 285.514 	 11.9027 	 40.9642 	 0.116819 	 350.664 	 9498 	 0.960753 	 400.551 	 89.2572 	 101.33 	 20.9412 	 0.444142 	 94.6442 	 102.953 	 15.9298 	 0.157207 	 554 	 2318 	 80.5975 	 23.8048 	 6 	 1322.94 	 0.174347 	 66.7097 	 8 	 33.7724 	 15.948 	 189 	 45 	 92.3333 	 55.3486 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
39 	 1009.63 	 235.322 	 1066.86 	 NaN 	 5297 	 97.8692 	 72.7807 	 0.668566 	 0.892653 	 328.392 	 810.626 	 373.914 	 0.461266 	 549.927 	 771.741 	 583.815 	 271.038 	 147.668 	 0.227544 	 648.965 	 6410 	 0.809446 	 425.238 	 1064.88 	 1097.78 	 1017.39 	 0.607595 	 1124.93 	 1075.99 	 582.766 	 0.53086 	 358 	 1672 	 84.8464 	 28.0537 	 5 	 1293.06 	 0.244112 	 82.271 	 8.06226 	 41.3749 	 22.2978 	 138 	 45 	 71.6 	 40.961 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
40 	 1047.59 	 358.665 	 1016.41 	 NaN 	 11936 	 173.031 	 92.164 	 0.84634 	 0.934398 	 480.115 	 1050.39 	 473.226 	 0.450525 	 785.339 	 1011.5 	 405.284 	 67.3922 	 158.296 	 0.33649 	 470.434 	 13738 	 0.767357 	 645.463 	 307.2 	 488.492 	 408.104 	 0.623116 	 683.734 	 393.702 	 366.631 	 0.750535 	 270 	 5072 	 84.3111 	 27.5184 	 5 	 2658.02 	 0.222689 	 123.455 	 16.2788 	 77.8519 	 43.5175 	 90 	 45 	 54 	 20.1246 	 85 	 86 	 104.894 	 30.4013 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 85 	 85 	 85 	 0 	  Tumour 
41 	 1053.1 	 545.307 	 922.194 	 NaN 	 8414 	 138.743 	 77.9862 	 0.827074 	 0.96746 	 371.362 	 629.499 	 142.434 	 0.226265 	 413.815 	 590.614 	 294.109 	 -62.9328 	 82.8565 	 0.230632 	 359.259 	 10996 	 0.960601 	 433.421 	 101.06 	 122.676 	 42.2875 	 0.117347 	 93.8261 	 125.11 	 38.0885 	 0.310481 	 68 	 71 	 97.1471 	 40.3544 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 68 	 68 	 68 	 0 	 46 	 49 	 97.8043 	 23.3115 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 46 	 46 	 46 	 0 	  Tumour 
42 	 1107.42 	 358.771 	 1064.36 	 NaN 	 3263 	 128.676 	 33.5626 	 0.965384 	 0.90163 	 308.392 	 1162.62 	 570.117 	 0.490374 	 919.184 	 1123.73 	 249.257 	 107.83 	 139.046 	 0.44225 	 314.407 	 6700 	 0.875817 	 457.238 	 312.336 	 373.372 	 292.984 	 0.512881 	 546.247 	 309.491 	 367.648 	 0.984669 	 193 	 312 	 81.7824 	 24.9897 	 2 	 845.826 	 0.259217 	 20.0526 	 20.0526 	 20.0526 	 0 	 109 	 84 	 96.5 	 17.6777 	 0 	 0 	 0 	 -74.4928 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
43 	 1147.97 	 650.725 	 968.324 	 NaN 	 6573 	 102.857 	 81.9787 	 0.603957 	 0.980167 	 318.877 	 965.611 	 426.902 	 0.442105 	 760.415 	 926.726 	 264.82 	 19.1073 	 77.8486 	 0.235926 	 329.97 	 10723 	 0.902609 	 508.936 	 269.392 	 367.545 	 287.156 	 0 	 0 	 365.976 	 423.985 	 1.15356 	 472 	 1042 	 104.013 	 47.22 	 3 	 1142.83 	 0.173868 	 52.7159 	 19 	 35.2138 	 15.1112 	 219 	 90 	 157.333 	 64.6864 	 0 	 0 	 0 	 -74.4928 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
44 	 1138.83 	 791.096 	 923.539 	 NaN 	 2284 	 58.3952 	 50.5167 	 0.501631 	 0.96412 	 183.581 	 477.011 	 126.85 	 0.265926 	 340.999 	 438.126 	 235.866 	 -10.7854 	 59.3531 	 0.197176 	 301.017 	 6418 	 0.957625 	 342.936 	 586.562 	 740.362 	 659.973 	 0 	 0 	 0 	 452.316 	 0.61094 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 -74.4928 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
45 	 1152.73 	 479.283 	 1041.36 	 NaN 	 3646 	 95.3188 	 49.3773 	 0.855367 	 0.96865 	 258.149 	 767.676 	 337.586 	 0.439751 	 567.464 	 728.791 	 267.112 	 15.0545 	 119.834 	 0.36066 	 332.262 	 6448 	 0.850884 	 412.167 	 291.11 	 326.576 	 246.187 	 0.0651042 	 770.56 	 313.28 	 294.941 	 0.903131 	 157 	 255 	 76.8917 	 20.099 	 2 	 1763.63 	 0.483717 	 17.5302 	 17.5302 	 17.5302 	 0 	 80 	 77 	 78.5 	 2.12132 	 0 	 0 	 0 	 -74.4928 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
