rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	CellLabels 	
100 	 970.74 	 1327.77 	 1141.55 	 94.4034 	 18004 	 182.199 	 127.113 	 0.716426 	 0.976939 	 531.245 	 1964.59 	 660.562 	 0.336233 	 1464.51 	 1791.8 	 135 	 901 	 334.407 	 59.7776 	 3 	 2838.14 	 0.15764 	 59.4138 	 17 	 41.886 	 19.8059 	 45 	 45 	 45 	 0 	 24230 	 0.870424 	 807.789 	 761.236 	 967.448 	 831.973 	 0.751344 	 1025.09 	 925.608 	 399.172 	 0.412603 	 120.219 	 41.1042 	 25.0968 	 0.153491 	 163.507 	 3253 	 10470 	 117.936 	 51.9992 	 17 	 5358.62 	 0.297635 	 108.607 	 9.93332 	 56.5365 	 26.5454 	 782 	 40 	 180.722 	 215.863 	  Tumour 
101 	 938.578 	 1885.24 	 1976.31 	 136.132 	 2396 	 78.2226 	 39.6017 	 0.862376 	 0.954962 	 202.61 	 773.427 	 293.793 	 0.379859 	 571.02 	 600.629 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 6277 	 0.800229 	 440.167 	 1101.5 	 953.049 	 817.574 	 0.254854 	 1319.29 	 885.496 	 708.158 	 0.743045 	 62.6685 	 10.3624 	 30.6289 	 0.28907 	 105.957 	 299 	 421 	 107.074 	 41.1364 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 299 	 299 	 299 	 0 	  Lymph 
102 	 937.001 	 1651.03 	 1770.11 	 113.464 	 2892 	 72.0786 	 51.5696 	 0.698651 	 0.949754 	 221.48 	 665.369 	 190.419 	 0.286185 	 441.254 	 492.572 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 6596 	 0.866413 	 406.451 	 648.033 	 786.679 	 651.205 	 0.278075 	 896.692 	 762.593 	 376.245 	 0.47827 	 55.3319 	 6.91753 	 15.3058 	 0.155199 	 98.62 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
103 	 956.901 	 2947.5 	 2967.25 	 132.004 	 3261 	 96.6864 	 43.4193 	 0.893495 	 0.965936 	 242.108 	 1041.44 	 530.173 	 0.509077 	 769.245 	 868.642 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 5842 	 0.924367 	 350.51 	 167.109 	 227.451 	 91.9764 	 0.333333 	 242.139 	 220.078 	 118.712 	 0.521923 	 57.9431 	 5.16516 	 18.812 	 0.185832 	 101.231 	 52 	 56 	 163.058 	 97.1205 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 52 	 52 	 52 	 0 	  Lymph 
104 	 976.572 	 2019.01 	 858.939 	 87.8237 	 9787 	 121.413 	 103.385 	 0.524334 	 0.978994 	 385.747 	 1591.72 	 676.732 	 0.425158 	 1252.76 	 1418.92 	 90 	 184 	 287.367 	 12.7369 	 2 	 3429.92 	 0.350456 	 17.6918 	 17.6918 	 17.6918 	 0 	 45 	 45 	 45 	 0 	 11548 	 0.892703 	 480.902 	 1467.48 	 2630.73 	 2495.26 	 0.414216 	 2671.63 	 2591.12 	 936.602 	 0.356023 	 104.018 	 -49.8228 	 54.0535 	 0.366946 	 147.306 	 763 	 2787 	 125.529 	 59.5923 	 6 	 2015.18 	 0.205903 	 58.8706 	 9.78322 	 37.6969 	 14.2937 	 340 	 34 	 127.167 	 114.384 	  Tumour 
105 	 957.958 	 2561.47 	 2603.23 	 68.352 	 2377 	 75.0524 	 47.0275 	 0.779345 	 0.815997 	 231.622 	 1363.05 	 648.5 	 0.475772 	 1035.02 	 1190.25 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 4617 	 0.907073 	 325.338 	 254.062 	 384.517 	 249.043 	 0.422819 	 468.619 	 352.723 	 427.549 	 1.11191 	 52.6446 	 9.61885 	 18.3936 	 0.191734 	 95.9327 	 45 	 45 	 69.0222 	 3.08508 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  Lymph 
106 	 998.666 	 2779.18 	 2821.95 	 108.227 	 4141 	 79.3981 	 74.0928 	 0.359407 	 0.91312 	 273.179 	 1118.64 	 494.253 	 0.441835 	 923.456 	 945.84 	 45 	 45 	 273.244 	 -1.38534 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 5843 	 0.931007 	 351.681 	 191.9 	 277.491 	 142.017 	 0 	 0 	 0 	 539.501 	 1.94421 	 46.2688 	 -4.18438 	 16.1377 	 0.180195 	 89.5569 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Lymph 
107 	 989.136 	 1932.08 	 2041.04 	 87.8237 	 951 	 47.1583 	 25.8606 	 0.83623 	 0.968432 	 122.569 	 605.032 	 183.595 	 0.303447 	 410.964 	 432.234 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2974 	 0.851417 	 260.468 	 1181.69 	 1208.48 	 1073.01 	 0.680498 	 1520.85 	 1008.63 	 874.467 	 0.723608 	 49.8213 	 7.0176 	 12.8601 	 0.138118 	 93.1094 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
108 	 1043.56 	 2286.34 	 943.581 	 231.864 	 6502 	 102.399 	 82.3731 	 0.594047 	 0.969724 	 314.208 	 1699.64 	 584.605 	 0.343958 	 1297.22 	 1526.84 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 7870 	 0.971365 	 353.823 	 1390.03 	 1463.9 	 1328.42 	 0.299383 	 1841.58 	 1439.19 	 679.615 	 0.46425 	 91.7253 	 -42.415 	 36.1674 	 0.26788 	 135.013 	 579 	 1644 	 142.47 	 76.5326 	 3 	 1374.74 	 0.211433 	 62.9437 	 17.4874 	 42.3764 	 20.6024 	 290 	 45 	 193 	 130.219 	  Tumour 
109 	 1043.29 	 1433.08 	 1132.14 	 130.081 	 10855 	 145.222 	 96.8819 	 0.74494 	 0.955293 	 421.203 	 2265.95 	 974.118 	 0.429895 	 2015.17 	 2093.15 	 45 	 45 	 426.289 	 151.659 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 12786 	 0.934103 	 513.563 	 570.192 	 703.534 	 568.06 	 0.429487 	 1063.04 	 592.411 	 523.218 	 0.743699 	 116.933 	 71.7947 	 32.4374 	 0.202453 	 160.222 	 1689 	 4702 	 110.745 	 44.8083 	 8 	 3273.21 	 0.30154 	 86.216 	 10.0683 	 44.3602 	 19.0724 	 558 	 45 	 187.667 	 185.575 	  Tumour 
110 	 1053.06 	 2198.36 	 938.237 	 273.591 	 7913 	 106.196 	 96.1362 	 0.424831 	 0.974988 	 344.936 	 1470 	 511.483 	 0.347948 	 1031.55 	 1297.2 	 45 	 45 	 316.911 	 42.2813 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 20801 	 0.890378 	 654.759 	 1417.73 	 2156.6 	 2021.13 	 0.609215 	 2656.07 	 1938.62 	 1134.61 	 0.526113 	 83.3589 	 -47.7319 	 49.8546 	 0.39365 	 126.647 	 545 	 2011 	 114.275 	 48.3381 	 3 	 1626.31 	 0.205524 	 66.3729 	 23.549 	 46.9044 	 19.3867 	 251 	 90 	 181.667 	 82.7909 	  Tumour 
111 	 1047.45 	 1271.88 	 1526.32 	 94.4034 	 1056 	 42.7608 	 31.6366 	 0.67277 	 0.970588 	 123.983 	 795.886 	 308.682 	 0.387847 	 573.444 	 623.089 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3310 	 0.891703 	 272.024 	 828.146 	 812.532 	 677.058 	 0.616935 	 893.288 	 777.299 	 310.705 	 0.382391 	 92.4628 	 17.2896 	 22.329 	 0.164485 	 135.751 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
112 	 1075.73 	 1950.4 	 965.207 	 88.8426 	 6609 	 106.014 	 80.4598 	 0.651146 	 0.968068 	 324.291 	 1304.07 	 555.381 	 0.425882 	 1012.89 	 1131.27 	 45 	 45 	 357.511 	 82.8813 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 9876 	 0.927237 	 422.25 	 1265.22 	 1996.51 	 1861.03 	 0.613158 	 1569.11 	 2174.88 	 1204.71 	 0.60341 	 121.218 	 -0.797646 	 55.5939 	 0.337944 	 164.506 	 977 	 2379 	 129.557 	 63.6197 	 7 	 1324.68 	 0.200436 	 46.5821 	 8.76478 	 27.4842 	 11.4838 	 311 	 32 	 139.571 	 97.2777 	  Tumour 
113 	 1077.19 	 456.285 	 1893.12 	 214.441 	 2926 	 98.8267 	 42.2901 	 0.903815 	 0.767375 	 283.948 	 2352.16 	 507.284 	 0.215667 	 1554.23 	 2179.36 	 90 	 155 	 375.222 	 100.592 	 2 	 634.618 	 0.216889 	 14.3178 	 14.3178 	 14.3178 	 0 	 45 	 45 	 45 	 0 	 3541 	 0.873674 	 314.451 	 538.788 	 601.482 	 466.008 	 0.52518 	 705.541 	 568.857 	 314.019 	 0.522075 	 112.035 	 28.2344 	 31.4133 	 0.202246 	 155.323 	 170 	 293 	 102.076 	 36.1393 	 2 	 536.322 	 0.183295 	 20.0496 	 20.0496 	 20.0496 	 0 	 122 	 48 	 85 	 52.3259 	  Tumour 
114 	 1073.43 	 1860.53 	 979.155 	 109.986 	 3614 	 93.0873 	 53.3948 	 0.819136 	 0.901472 	 260.794 	 1269.64 	 773.768 	 0.609438 	 989.882 	 1096.84 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 9781 	 0.880695 	 481.622 	 954.647 	 1102.72 	 967.246 	 0.450673 	 1645.36 	 932.365 	 787.636 	 0.714266 	 81.7573 	 14.0055 	 22.0222 	 0.176114 	 125.045 	 47 	 47 	 86.2979 	 20.3607 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 47 	 47 	 47 	 0 	  Tumour 
115 	 1080.23 	 848.789 	 1267.19 	 193.132 	 3100 	 69.1826 	 57.9147 	 0.547009 	 0.969659 	 216.267 	 851.672 	 371.838 	 0.436598 	 629.878 	 678.874 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 6382 	 0.904222 	 364.392 	 868.219 	 840.585 	 705.111 	 0.261006 	 1005.06 	 813.582 	 541.893 	 0.644662 	 71.7 	 22.7223 	 17.4178 	 0.151475 	 114.988 	 377 	 1189 	 139.817 	 73.8798 	 3 	 901.03 	 0.290655 	 38.525 	 12.9169 	 29.8041 	 13.0831 	 311 	 30 	 125.667 	 160.531 	  Lymph 
116 	 1079.31 	 1308.43 	 1574.49 	 109.836 	 2162 	 72.7167 	 39.0624 	 0.843464 	 0.947 	 192.652 	 630.892 	 188.385 	 0.298601 	 408.303 	 458.095 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 6353 	 0.868608 	 443.966 	 1168.73 	 921.032 	 785.558 	 0.314634 	 710.946 	 951.214 	 589.533 	 0.640079 	 77.3007 	 10.9105 	 15.3086 	 0.126949 	 120.589 	 189 	 264 	 88.2963 	 22.3592 	 2 	 442.465 	 0.204655 	 13.0311 	 13.0311 	 13.0311 	 0 	 144 	 45 	 94.5 	 70.0036 	  Other 
117 	 1099.88 	 394.513 	 1957.41 	 184.068 	 2081 	 86.8828 	 32.3953 	 0.927887 	 0.892367 	 223.723 	 1999.19 	 614.105 	 0.307177 	 1408.45 	 1826.39 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3238 	 0.790334 	 324.978 	 709.949 	 689.473 	 553.999 	 0.434164 	 606.27 	 719.355 	 466.073 	 0.675985 	 97.6739 	 41.3644 	 20.6371 	 0.146402 	 140.962 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
118 	 1108.03 	 2770.67 	 2853.41 	 213.476 	 2603 	 77.6346 	 44.2227 	 0.821904 	 0.96336 	 211.238 	 865.076 	 368.339 	 0.425788 	 645.987 	 692.279 	 45 	 45 	 282.556 	 7.92577 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 4139 	 0.964802 	 266.426 	 102.63 	 94.2165 	 -41.2577 	 0 	 0 	 0 	 23.9619 	 0.254327 	 41.7734 	 12.3896 	 12.4863 	 0.146792 	 85.0615 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Lymph 
119 	 1147.68 	 180.122 	 2168.6 	 62.514 	 8829 	 174.997 	 74.4352 	 0.905028 	 0.793119 	 485.831 	 1698.62 	 783.028 	 0.46098 	 1235.04 	 1525.82 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 15518 	 0.72026 	 745.747 	 955.532 	 906.724 	 771.25 	 0.362845 	 1301.28 	 821.211 	 622.679 	 0.686734 	 79.6591 	 11.848 	 39.994 	 0.325294 	 122.947 	 1541 	 4443 	 111.487 	 45.5496 	 11 	 2620.44 	 0.2968 	 104.475 	 10.2056 	 43.2703 	 22.94 	 511 	 31 	 140.091 	 150.486 	  Tumour 
120 	 1119.37 	 483.802 	 1890.83 	 185.151 	 4238 	 102.307 	 57.3252 	 0.828272 	 0.897121 	 284.007 	 2184.93 	 569.911 	 0.260837 	 1369.36 	 2012.13 	 45 	 45 	 324.333 	 49.7035 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 8855 	 0.929854 	 438.149 	 821.458 	 727.338 	 591.864 	 0.310433 	 797.23 	 710.499 	 334.945 	 0.460508 	 150.489 	 35.7587 	 30.0522 	 0.155087 	 193.777 	 123 	 133 	 111.569 	 45.632 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 123 	 123 	 123 	 0 	  Tumour 
121 	 1128.85 	 929.992 	 1354.23 	 116.902 	 3638 	 85.4232 	 60.3422 	 0.707822 	 0.872004 	 277.865 	 854.151 	 275.022 	 0.321983 	 393.31 	 681.354 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 7072 	 0.969431 	 342.451 	 1274.84 	 966.127 	 830.653 	 0.24183 	 1040.62 	 953.104 	 606.846 	 0.628122 	 101.101 	 9.42587 	 31.2352 	 0.216327 	 144.389 	 209 	 794 	 100.464 	 34.527 	 2 	 1129.99 	 0.310608 	 52.8513 	 52.8513 	 52.8513 	 0 	 134 	 75 	 104.5 	 41.7193 	  Other 
122 	 1148.55 	 2204.79 	 1034.41 	 316.432 	 10355 	 140.896 	 94.1968 	 0.743663 	 0.977902 	 403.505 	 1331.49 	 462.842 	 0.347612 	 1090.46 	 1158.7 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 23967 	 0.904279 	 752.032 	 1382.94 	 2601.13 	 2465.65 	 0.510917 	 2646.33 	 2552.22 	 905.729 	 0.348206 	 78.2288 	 -77.0151 	 52.1283 	 0.428979 	 121.517 	 1391 	 5646 	 104.46 	 38.523 	 14 	 1546.09 	 0.149309 	 108.633 	 10.0923 	 48.2693 	 24.8492 	 240 	 30 	 99.3571 	 63.8262 	  Tumour 
123 	 1161.76 	 2405.52 	 1087.9 	 256.205 	 9203 	 118.927 	 101.722 	 0.518091 	 0.884904 	 428.576 	 1941.06 	 765.325 	 0.394282 	 1529.11 	 1768.26 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 12870 	 0.883625 	 501.387 	 1547.96 	 1390.37 	 1254.89 	 0.50939 	 1394.9 	 1393.5 	 822.602 	 0.591643 	 181.375 	 -19.8202 	 58.894 	 0.262143 	 224.663 	 474 	 2658 	 102.093 	 36.1557 	 6 	 4341.42 	 0.471739 	 61.2618 	 11.432 	 38.8049 	 14.5701 	 225 	 44 	 79 	 71.7802 	  Tumour 
124 	 1161.77 	 400.533 	 1984.04 	 122.004 	 5005 	 94.9387 	 69.648 	 0.679571 	 0.941143 	 317.706 	 2587.47 	 650.591 	 0.251439 	 1502.03 	 2414.67 	 45 	 45 	 354.6 	 79.9702 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 6845 	 0.917069 	 352.877 	 956.193 	 871.312 	 735.838 	 0.865132 	 897.673 	 850.613 	 397.071 	 0.455716 	 129.787 	 20.6937 	 23.3464 	 0.134891 	 173.075 	 446 	 1233 	 112 	 46.0629 	 5 	 1322.08 	 0.264151 	 58.506 	 10.9804 	 29.2648 	 14.0347 	 226 	 14 	 74.3333 	 79.844 	  Tumour 
125 	 1158.67 	 3051.18 	 3132.67 	 340.918 	 3016 	 66.5327 	 58.5253 	 0.475625 	 0.962963 	 215.137 	 1086.74 	 557.017 	 0.512559 	 846.235 	 913.941 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 4471 	 0.913008 	 292.468 	 111.885 	 114.128 	 -21.346 	 0.315018 	 122.977 	 113.245 	 35.5308 	 0.311323 	 18.5047 	 -5.05045 	 7.80486 	 0.126307 	 61.7928 	 45 	 45 	 68.5333 	 2.59619 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  Lymph 
126 	 1155.83 	 118.475 	 1116.02 	 62.514 	 1441 	 57.3527 	 32.4664 	 0.824348 	 0.962592 	 152.024 	 1006.55 	 392.042 	 0.389491 	 794.198 	 833.753 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3601 	 0.938005 	 248.368 	 1596.09 	 1060.69 	 925.212 	 0.327434 	 1330.89 	 987.831 	 627.631 	 0.591722 	 116.08 	 20.7728 	 22.103 	 0.138692 	 159.368 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
127 	 1148.67 	 3094.62 	 3170.3 	 364.463 	 706 	 38.8607 	 23.2888 	 0.800534 	 0.973793 	 101.841 	 696.953 	 298.432 	 0.428195 	 512.476 	 524.156 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 1218 	 0.936923 	 146.627 	 108.142 	 107.5 	 -27.9742 	 0.4 	 115.929 	 106.589 	 25.087 	 0.233368 	 34.0235 	 0.250929 	 16.5616 	 0.214218 	 77.3116 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
128 	 1254.08 	 358.826 	 2068.83 	 50.8035 	 6971 	 192.822 	 63.8489 	 0.943585 	 0.658387 	 569.772 	 1404.86 	 650.167 	 0.462799 	 1100.11 	 1232.06 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 8241 	 0.591983 	 676.617 	 655.485 	 827.993 	 692.519 	 0.607843 	 1051.56 	 729.911 	 600.189 	 0.724872 	 73.8671 	 33.5765 	 27.3201 	 0.233196 	 117.155 	 307 	 2356 	 108.231 	 42.2941 	 6 	 2274.81 	 0.326325 	 104.101 	 15.2383 	 49.8321 	 24.5819 	 136 	 5 	 51.1667 	 50.7757 	  Tumour 
129 	 1171.04 	 1791.37 	 2013.63 	 120.433 	 4596 	 99.9214 	 59.887 	 0.800494 	 0.966968 	 275.037 	 1097.31 	 515.884 	 0.470135 	 906.285 	 924.513 	 90 	 421 	 336.833 	 62.2035 	 2 	 538.862 	 0.117246 	 46.6476 	 46.6476 	 46.6476 	 0 	 45 	 45 	 45 	 0 	 9050 	 0.812242 	 563.765 	 474.363 	 487.099 	 351.625 	 0 	 0 	 0 	 561.833 	 1.15343 	 77.8723 	 44.4647 	 38.9857 	 0.321769 	 121.16 	 138 	 536 	 89.8768 	 23.9397 	 2 	 597.209 	 0.129941 	 42.9659 	 42.9659 	 42.9659 	 0 	 70 	 68 	 69 	 1.41421 	  Lymph 
130 	 1205.47 	 1966.88 	 1090.96 	 179.254 	 7145 	 145.096 	 65.5454 	 0.89215 	 0.903515 	 376.919 	 1719.49 	 653.11 	 0.379828 	 1218.26 	 1546.69 	 45 	 45 	 350.778 	 76.148 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 12809 	 0.877629 	 564.049 	 1558.62 	 1340.69 	 1205.21 	 0.193798 	 1504.96 	 1330.65 	 1064.05 	 0.793656 	 142.818 	 2.56055 	 60.5149 	 0.325163 	 186.107 	 672 	 2508 	 156.312 	 90.3754 	 4 	 1075.83 	 0.150572 	 91.5548 	 14.7325 	 52.7764 	 27.2405 	 317 	 99 	 168 	 100.919 	  Tumour 
131 	 1215.15 	 2713.52 	 2843.16 	 223.754 	 5087 	 108.777 	 65.2941 	 0.799808 	 0.951375 	 302.149 	 1195.18 	 549.327 	 0.459618 	 960.287 	 1022.38 	 90 	 208 	 317.656 	 43.0258 	 2 	 331.745 	 0.0652142 	 20.2485 	 20.2485 	 20.2485 	 0 	 45 	 45 	 45 	 0 	 7240 	 0.935038 	 384.267 	 134.702 	 120.376 	 -15.0982 	 0.128134 	 138.109 	 120.343 	 47.3013 	 0.392946 	 33.899 	 10.3717 	 13.0177 	 0.168651 	 77.1871 	 93 	 266 	 70.5806 	 4.6435 	 2 	 324.776 	 0.0638442 	 26.86 	 26.86 	 26.86 	 0 	 48 	 45 	 46.5 	 2.12132 	  Lymph 
132 	 1210.73 	 491.764 	 1934.35 	 117.444 	 5527 	 94.8519 	 74.6153 	 0.617399 	 0.983627 	 281.966 	 2227.15 	 665.632 	 0.298871 	 1669.79 	 2054.36 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 8311 	 0.940478 	 387.321 	 577.836 	 588.618 	 453.144 	 0.244898 	 1158.57 	 511.264 	 409.362 	 0.695463 	 83.1237 	 31.4311 	 21.3211 	 0.168664 	 126.412 	 258 	 1284 	 110.384 	 44.4466 	 4 	 2658.84 	 0.481063 	 65.0055 	 9.12693 	 37.7139 	 20.6107 	 128 	 35 	 64.5 	 42.8369 	  Tumour 
133 	 1200.79 	 1588.63 	 1868.48 	 222.036 	 2693 	 68.972 	 50.3673 	 0.683172 	 0.976432 	 200.51 	 1018.17 	 484.597 	 0.475949 	 824.7 	 845.373 	 45 	 45 	 426.6 	 151.97 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 4918 	 0.823234 	 355.196 	 722.552 	 533.416 	 397.941 	 0 	 0 	 0 	 320.372 	 0.600605 	 87.4393 	 30.1737 	 33.5134 	 0.256361 	 130.727 	 55 	 60 	 85.1818 	 19.2447 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 55 	 55 	 55 	 0 	  Lymph 
134 	 1221.26 	 265.169 	 2130.87 	 148.977 	 11040 	 191.702 	 83.0721 	 0.901231 	 0.818627 	 529.245 	 2046.26 	 921.974 	 0.450565 	 1539.69 	 1873.47 	 90 	 723 	 306.878 	 32.248 	 2 	 1609.47 	 0.145786 	 86.0233 	 86.0233 	 86.0233 	 0 	 45 	 45 	 45 	 0 	 15313 	 0.833361 	 679.848 	 772.765 	 815.228 	 679.754 	 0.445687 	 1161.49 	 708.267 	 638.831 	 0.783622 	 96.069 	 31.4692 	 23.8105 	 0.17086 	 139.357 	 1619 	 7485 	 143.023 	 77.0857 	 10 	 2592.48 	 0.234826 	 140.437 	 17.8112 	 67.0878 	 33.7053 	 469 	 45 	 161.9 	 136.204 	  Tumour 
135 	 1192.09 	 770.587 	 1320.76 	 156.029 	 991 	 40.2656 	 32.3806 	 0.594391 	 0.945611 	 124.326 	 508.399 	 126.988 	 0.249781 	 343.402 	 335.601 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3184 	 0.960193 	 224.853 	 1268.81 	 1415.94 	 1280.47 	 0 	 0 	 0 	 632.162 	 0.446461 	 76.5908 	 1.55377 	 17.1803 	 0.143314 	 119.879 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
