rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	CellLabels 	
35 	 854.72 	 446.073 	 799.301 	 103.446 	 3016 	 75.4739 	 51.4389 	 0.731775 	 0.97542 	 215.48 	 1172.19 	 448.222 	 0.382379 	 823.466 	 1077.15 	 197.251 	 -9.27476 	 39.0041 	 0.135214 	 288.463 	 4712 	 0.967159 	 278.912 	 78.3559 	 78.6364 	 31.2569 	 0 	 0 	 0 	 12.9217 	 0.164322 	 45 	 45 	 127.333 	 21.9776 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 80 	 85 	 105.188 	 3.31348 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 80 	 80 	 80 	 0 	  DCIS 
36 	 895.049 	 195.807 	 697.585 	 253.18 	 6529 	 118.076 	 71.3355 	 0.796871 	 0.95677 	 343.161 	 902.315 	 179.961 	 0.199444 	 538.994 	 807.274 	 466.797 	 -99.6143 	 74.3343 	 0.133213 	 558.009 	 14394 	 0.966559 	 483.647 	 651.97 	 566.835 	 519.455 	 0.174528 	 320.108 	 587.82 	 287.296 	 0.506842 	 874 	 2618 	 182.859 	 77.5036 	 3 	 2589.51 	 0.396617 	 53.6908 	 34.388 	 42.7377 	 8.8649 	 439 	 45 	 291.333 	 214.733 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
37 	 907.776 	 682.939 	 930.204 	 115.521 	 4029 	 92.6135 	 56.3418 	 0.793665 	 0.951807 	 261.037 	 1348.51 	 519.502 	 0.385241 	 967.787 	 1253.47 	 236.816 	 11.0583 	 47.2658 	 0.144091 	 328.028 	 5365 	 0.946542 	 318.711 	 62.6662 	 64.3725 	 16.993 	 0.35906 	 61.0935 	 64.9733 	 11.2836 	 0.175285 	 56 	 61 	 127.821 	 22.4657 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 56 	 56 	 56 	 0 	 120 	 510 	 108.6 	 6.72598 	 2 	 351.094 	 0.0871418 	 46.9553 	 46.9553 	 46.9553 	 0 	 68 	 52 	 60 	 11.3137 	  DCIS 
38 	 907.44 	 613.572 	 900.539 	 77.1298 	 4340 	 81.4719 	 68.3547 	 0.544134 	 0.958692 	 265.622 	 1515.4 	 612.985 	 0.404502 	 1040.19 	 1420.36 	 237.876 	 -42.7166 	 55.8317 	 0.169655 	 329.089 	 5970 	 0.959653 	 319.64 	 67.5526 	 67.99 	 20.6105 	 0.345515 	 66.1923 	 68.3715 	 8.96195 	 0.131813 	 110 	 157 	 157.645 	 52.2897 	 2 	 694.12 	 0.159936 	 12.1067 	 12.1067 	 12.1067 	 0 	 58 	 52 	 55 	 4.24264 	 49 	 52 	 120 	 18.126 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 49 	 49 	 49 	 0 	  DCIS 
39 	 915.627 	 135.441 	 726.152 	 287.388 	 3501 	 73.681 	 64.004 	 0.495402 	 0.928155 	 257.279 	 935.803 	 170.52 	 0.182218 	 289.573 	 840.762 	 514.57 	 0.548207 	 89.7707 	 0.14819 	 605.783 	 4846 	 0.842636 	 353.137 	 739.59 	 591.075 	 543.695 	 0.734375 	 646.634 	 557.821 	 277.525 	 0.469525 	 138 	 240 	 110.841 	 5.48488 	 2 	 662.515 	 0.189236 	 16.7822 	 16.7822 	 16.7822 	 0 	 93 	 45 	 69 	 33.9411 	 6 	 7 	 103.5 	 1.62598 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 6 	 6 	 6 	 0 	  Tumour 
40 	 903.275 	 894.593 	 950.016 	 126.59 	 2639 	 64.111 	 52.5812 	 0.572136 	 0.976684 	 196.551 	 1273.79 	 452.544 	 0.355274 	 908.838 	 1178.75 	 277.795 	 -49.4549 	 136.914 	 0.371033 	 369.008 	 6213 	 0.834408 	 416.652 	 321.107 	 316.42 	 269.04 	 0.0259067 	 480.4 	 312.062 	 260.097 	 0.821999 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 66 	 68 	 112.212 	 10.3381 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 66 	 66 	 66 	 0 	  Tumour 
41 	 922.793 	 769.72 	 985.098 	 126.59 	 3505 	 93.1436 	 49.7328 	 0.845525 	 0.931438 	 248.35 	 1140.04 	 359.017 	 0.314916 	 720.105 	 1045 	 192.573 	 35.4769 	 41.0626 	 0.144696 	 283.785 	 5554 	 0.942634 	 319.882 	 59.9977 	 56.2867 	 8.90716 	 0.136667 	 58.6098 	 55.8336 	 6.90968 	 0.122759 	 55 	 57 	 122.2 	 16.8443 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 55 	 55 	 55 	 0 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
42 	 997.209 	 103.518 	 811.365 	 249.098 	 9444 	 133.562 	 92.2063 	 0.723465 	 0.939795 	 417.446 	 1238.99 	 407.893 	 0.329213 	 733.419 	 1143.95 	 611.424 	 -45.4458 	 130.072 	 0.18512 	 702.636 	 12977 	 0.907229 	 530.35 	 465.509 	 610.843 	 563.464 	 0.515275 	 745.822 	 562.214 	 257.038 	 0.420792 	 1685 	 5563 	 185.112 	 79.7565 	 14 	 2077.77 	 0.22001 	 83.6302 	 10.2956 	 45.5069 	 18.8489 	 434 	 44 	 120.357 	 108.814 	 133 	 575 	 117.707 	 15.8328 	 2 	 1205.87 	 0.127686 	 59.3327 	 59.3327 	 59.3327 	 0 	 80 	 53 	 66.5 	 19.0919 	  Tumour 
43 	 1028.35 	 604.653 	 898.546 	 71.0282 	 9255 	 125.582 	 96.1949 	 0.642847 	 0.949913 	 395.789 	 1557.66 	 654.765 	 0.420351 	 1150.61 	 1462.62 	 354.201 	 67.9654 	 56.3961 	 0.126615 	 445.413 	 11786 	 0.923234 	 447.078 	 63.4201 	 61.5124 	 14.1329 	 0.188119 	 70.1579 	 60.8197 	 10.6168 	 0.172597 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 63 	 64 	 128.81 	 26.9355 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 63 	 63 	 63 	 0 	  Tumour 
44 	 1042.26 	 982.523 	 1202.42 	 110.68 	 2336 	 74.8406 	 40.4188 	 0.841623 	 0.958949 	 200.51 	 875.774 	 215.434 	 0.245993 	 555.749 	 780.734 	 143.495 	 33.8697 	 25.581 	 0.108991 	 234.708 	 3724 	 0.972324 	 251.598 	 72.8542 	 72.2625 	 24.883 	 0 	 0 	 0 	 36.625 	 0.506833 	 98 	 157 	 108.541 	 3.18511 	 2 	 103.411 	 0.0442686 	 13.6209 	 13.6209 	 13.6209 	 0 	 53 	 45 	 49 	 5.65685 	 160 	 315 	 105.381 	 3.50723 	 2 	 96.116 	 0.0411455 	 23.0791 	 23.0791 	 23.0791 	 0 	 82 	 78 	 80 	 2.82843 	  DCIS 
45 	 1091.44 	 67.0186 	 910.825 	 202.608 	 15316 	 175.526 	 115.467 	 0.753161 	 0.954208 	 511.186 	 1651.78 	 541.743 	 0.327975 	 1104.57 	 1556.74 	 414.116 	 -16.9701 	 157.927 	 0.312523 	 505.328 	 17182 	 0.877618 	 635.747 	 364.432 	 376.302 	 328.923 	 0.440415 	 516.729 	 351.967 	 305.709 	 0.812402 	 1750 	 10936 	 185.766 	 80.4106 	 15 	 4421.11 	 0.28866 	 142.496 	 8.20814 	 60.5251 	 32.6348 	 548 	 45 	 116.667 	 135.919 	 174 	 942 	 131.408 	 29.534 	 3 	 1925.28 	 0.125704 	 69.2028 	 12.0416 	 47.3145 	 27.5857 	 84 	 45 	 58 	 22.5167 	  Tumour 
46 	 1071.86 	 801.732 	 1028.83 	 61.8466 	 4635 	 90.5607 	 66.3606 	 0.680472 	 0.968247 	 272.35 	 1579.28 	 671.307 	 0.425071 	 1192.46 	 1484.24 	 323.515 	 18.3431 	 109.69 	 0.264487 	 414.728 	 6501 	 0.934052 	 344.836 	 233.523 	 230.03 	 182.65 	 0.465347 	 313.887 	 199.304 	 225.291 	 0.979398 	 88 	 322 	 130.625 	 25.2693 	 2 	 833.374 	 0.1798 	 37.6404 	 37.6404 	 37.6404 	 0 	 45 	 43 	 44 	 1.41421 	 212 	 771 	 120.113 	 18.2392 	 3 	 1127.54 	 0.243265 	 31.0844 	 21.7679 	 27.1168 	 4.30163 	 74 	 65 	 70.6667 	 4.93288 	  Tumour 
47 	 1091.86 	 382.373 	 1022.49 	 232.002 	 6183 	 94.6898 	 86.1141 	 0.415848 	 0.916407 	 332.434 	 1434.22 	 601.783 	 0.41959 	 1084.38 	 1339.18 	 250.414 	 9.94343 	 80.5595 	 0.235812 	 341.626 	 8146 	 0.932997 	 380.894 	 59.871 	 59.6619 	 12.2824 	 0.154728 	 64.2037 	 59.6894 	 6.77599 	 0.113573 	 90 	 239 	 192.811 	 87.4554 	 2 	 197.303 	 0.0319106 	 24.7588 	 24.7588 	 24.7588 	 0 	 45 	 45 	 45 	 0 	 95 	 98 	 132.063 	 30.1891 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 95 	 95 	 95 	 0 	  DCIS 
48 	 1104.94 	 891.505 	 1106.13 	 41.3038 	 4696 	 116.26 	 56.2352 	 0.875232 	 0.824583 	 339.362 	 887.354 	 237.213 	 0.267327 	 552.519 	 792.314 	 335.369 	 57.2333 	 111.627 	 0.261679 	 426.581 	 6773 	 0.872922 	 401.338 	 311.696 	 324.457 	 277.078 	 0.368984 	 483.384 	 288.735 	 231.437 	 0.713304 	 780 	 2424 	 186.088 	 80.7328 	 7 	 1157.07 	 0.246394 	 85.6308 	 12.3835 	 41.6614 	 21.0314 	 183 	 40 	 111.429 	 59.1519 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
49 	 1099.05 	 602.758 	 1076.77 	 71.0282 	 2949 	 65.5201 	 57.9219 	 0.467426 	 0.961526 	 211.924 	 1793.21 	 770.732 	 0.429807 	 1098.04 	 1698.17 	 333.063 	 50.3297 	 60.0599 	 0.141559 	 424.275 	 4169 	 0.985113 	 249.74 	 60.4886 	 58.406 	 11.0265 	 0.239316 	 70.2321 	 56.3811 	 13.8348 	 0.236873 	 112 	 149 	 162.536 	 57.18 	 2 	 1722.85 	 0.584215 	 9.61418 	 9.61418 	 9.61418 	 0 	 67 	 45 	 56 	 15.5563 	 111 	 200 	 116.315 	 14.4413 	 2 	 1364.44 	 0.462678 	 14.2671 	 14.2671 	 14.2671 	 0 	 67 	 44 	 55.5 	 16.2635 	  DCIS 
50 	 1099.71 	 933.09 	 1221.53 	 41.3038 	 814 	 45.5208 	 23.1685 	 0.860788 	 0.947614 	 121.64 	 857.02 	 247.913 	 0.289274 	 560.767 	 761.979 	 213.898 	 61.811 	 99.7159 	 0.326819 	 305.111 	 1841 	 0.966912 	 177.456 	 182.398 	 231.606 	 184.226 	 0.435294 	 354.527 	 204.195 	 231.439 	 0.99928 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
51 	 1132.12 	 786.887 	 1177.09 	 61.8466 	 5098 	 118.132 	 56.3702 	 0.878806 	 0.923718 	 321.505 	 1027.49 	 297.318 	 0.289364 	 622.301 	 932.449 	 301.326 	 61.3734 	 43.5982 	 0.111067 	 392.538 	 6659 	 0.954832 	 362.593 	 67.528 	 65.0093 	 17.6298 	 0.36646 	 66.1356 	 64.749 	 16.6102 	 0.255504 	 45 	 45 	 138.578 	 33.2221 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
52 	 1149.32 	 146.541 	 955.239 	 103.856 	 3935 	 112.161 	 53.5205 	 0.878807 	 0.728839 	 327.262 	 1088.85 	 359.655 	 0.330308 	 734.368 	 993.808 	 244.302 	 12.717 	 54.5018 	 0.162443 	 335.514 	 5624 	 0.81768 	 383.664 	 154.05 	 150.32 	 102.94 	 0.281525 	 186.823 	 146.256 	 69.5762 	 0.462855 	 424 	 3028 	 138.429 	 33.0735 	 7 	 577.371 	 0.146727 	 93.7547 	 10.9249 	 45.3511 	 21.0496 	 89 	 34 	 60.5714 	 20.3376 	 61 	 67 	 110.426 	 8.55221 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 61 	 61 	 61 	 0 	  Tumour 
53 	 1152 	 299.082 	 1076.48 	 152.03 	 5191 	 151.574 	 52.4996 	 0.938101 	 0.773621 	 395.546 	 1093.83 	 390.465 	 0.356969 	 679.008 	 998.793 	 264.115 	 53.7916 	 54.7725 	 0.154147 	 355.327 	 7726 	 0.8312 	 448.149 	 70.6424 	 68.3524 	 20.9728 	 0.233251 	 66.4787 	 68.4143 	 20.4408 	 0.29905 	 45 	 45 	 106.444 	 1.08874 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 49 	 54 	 101.633 	 -0.241363 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 49 	 49 	 49 	 0 	  DCIS 
54 	 1134.91 	 680.01 	 1136.68 	 130.668 	 2272 	 60.3184 	 48.3473 	 0.597949 	 0.978467 	 181.539 	 1568.91 	 610.977 	 0.389429 	 963.367 	 1473.87 	 225.19 	 18.075 	 30.243 	 0.0955842 	 316.402 	 3581 	 0.970987 	 236.77 	 50.9961 	 50.9336 	 3.55412 	 0 	 0 	 0 	 8.37032 	 0.164338 	 90 	 163 	 127.189 	 21.8332 	 2 	 716.694 	 0.315446 	 14.8661 	 14.8661 	 14.8661 	 0 	 45 	 45 	 45 	 0 	 108 	 169 	 121.167 	 19.2927 	 2 	 409.26 	 0.180132 	 11.8397 	 11.8397 	 11.8397 	 0 	 68 	 40 	 54 	 19.799 	  DCIS 
55 	 1204.71 	 808.738 	 1252.36 	 129.958 	 5500 	 115.786 	 63.1077 	 0.838413 	 0.931572 	 326.191 	 1290.33 	 532.661 	 0.412811 	 883.462 	 1195.29 	 278.331 	 36.3761 	 51.6522 	 0.139773 	 369.543 	 6603 	 0.884883 	 375.522 	 55.6211 	 52.5223 	 5.14275 	 0.436202 	 56.3333 	 51.482 	 5.30893 	 0.10108 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 87 	 90 	 123.621 	 21.7467 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 87 	 87 	 87 	 0 	  DCIS 
56 	 1223.31 	 744.783 	 1242.62 	 161.4 	 3469 	 78.8481 	 58.0121 	 0.677259 	 0.941895 	 245.037 	 1645.95 	 654.415 	 0.397592 	 1294.82 	 1550.91 	 268.914 	 -2.38069 	 49.5296 	 0.137534 	 360.126 	 4945 	 0.951144 	 297.238 	 52.4538 	 51.191 	 3.8115 	 0.262172 	 58.2429 	 50.1466 	 6.56582 	 0.128261 	 70 	 70 	 158.057 	 52.7014 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 70 	 70 	 70 	 0 	 85 	 86 	 141.153 	 39.2789 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 85 	 85 	 85 	 0 	  DCIS 
57 	 1214.2 	 227.665 	 1138.67 	 103.856 	 2019 	 69.6963 	 38.5644 	 0.832968 	 0.924451 	 192.024 	 1853.87 	 587.53 	 0.31692 	 1007.04 	 1758.83 	 231.173 	 20.7816 	 48.7258 	 0.151142 	 322.385 	 3466 	 0.918389 	 269.338 	 65.4911 	 72.3802 	 25.0007 	 0.603306 	 75.7671 	 70.253 	 18.9893 	 0.262355 	 138 	 221 	 145.036 	 39.6805 	 2 	 377.031 	 0.186742 	 16.2999 	 16.2999 	 16.2999 	 0 	 87 	 51 	 69 	 25.4558 	 148 	 228 	 120.595 	 18.7206 	 2 	 610.643 	 0.302448 	 12.7674 	 12.7674 	 12.7674 	 0 	 77 	 71 	 74 	 4.24264 	  DCIS 
58 	 1227.01 	 508.421 	 1175.96 	 221.382 	 2356 	 64.6653 	 46.9113 	 0.688278 	 0.965178 	 194.551 	 1004.6 	 427.129 	 0.425174 	 584.7 	 909.558 	 252.794 	 -2.64583 	 44.1813 	 0.128432 	 344.007 	 3731 	 0.977213 	 242.426 	 47.2434 	 47.0652 	 -0.314291 	 0 	 0 	 0 	 3.25216 	 0.0690989 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
59 	 1252.68 	 310.602 	 1177.82 	 194.196 	 5771 	 111.907 	 68.5053 	 0.790731 	 0.937003 	 324.777 	 1047.17 	 332.827 	 0.317835 	 640.694 	 952.127 	 329.49 	 26.8402 	 80.87 	 0.192226 	 420.702 	 7725 	 0.945764 	 376.468 	 84.6387 	 79.958 	 32.5785 	 0.229692 	 84.939 	 79.1962 	 22.7695 	 0.284768 	 135 	 1075 	 127.378 	 22.0221 	 3 	 1296.81 	 0.224712 	 63.7297 	 24.9869 	 44.8151 	 17.3407 	 50 	 40 	 45 	 5 	 130 	 184 	 127.931 	 26.0568 	 2 	 514.027 	 0.0890706 	 12.2469 	 12.2469 	 12.2469 	 0 	 69 	 61 	 65 	 5.65685 	  DCIS 
60 	 1251.95 	 209.268 	 1177.43 	 120.221 	 4464 	 142.047 	 43.0798 	 0.952902 	 0.879259 	 349.848 	 887.033 	 243.489 	 0.274498 	 437.555 	 791.992 	 306.935 	 39.0338 	 50.9974 	 0.128087 	 398.148 	 5896 	 0.856106 	 392.267 	 63.229 	 63.1989 	 15.8194 	 0.321526 	 70.9068 	 61.4838 	 11.7808 	 0.186409 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Fib 
61 	 1304.55 	 91.5387 	 1241.4 	 165.412 	 5201 	 149.569 	 47.853 	 0.947438 	 0.864097 	 356.475 	 1494.31 	 616.108 	 0.412304 	 993.277 	 1399.27 	 185.679 	 14.9863 	 52.903 	 0.19106 	 276.892 	 7849 	 0.914376 	 421.338 	 51.6322 	 49.9619 	 2.58242 	 0 	 0 	 49.835 	 7.99657 	 0.160053 	 239 	 1700 	 143.297 	 37.9414 	 4 	 779.551 	 0.149885 	 93.7463 	 11.7769 	 61.4238 	 36.7083 	 75 	 45 	 59.75 	 12.2577 	 148 	 733 	 120.932 	 19.0584 	 2 	 518.132 	 0.0996217 	 61.2261 	 61.2261 	 61.2261 	 0 	 79 	 69 	 74 	 7.07107 	  Fib 
