rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	CellLabels 	
190 	 1154.85 	 1814.76 	 1969.5 	 117.516 	 5269 	 97.6207 	 69.9721 	 0.697305 	 0.958697 	 292.978 	 1853.57 	 358.109 	 0.1932 	 954.302 	 1507.25 	 230.869 	 -104.418 	 70.7018 	 0.184386 	 383.444 	 396 	 989 	 129.604 	 29.3521 	 6 	 1113.6 	 0.211349 	 47.4522 	 9.54056 	 23.9486 	 11.817 	 88 	 35 	 66 	 20.8614 	 701 	 1046 	 549.214 	 428.669 	 2 	 455.207 	 0.0863934 	 27.2062 	 27.2062 	 27.2062 	 0 	 437 	 264 	 350.5 	 122.329 	 8785 	 0.935271 	 405.487 	 1576.65 	 2552.61 	 2310.98 	 0.474474 	 2438.35 	 2581.62 	 902.611 	 0.353604 	  Tumour 
191 	 1149.09 	 580.494 	 1152.4 	 346.902 	 1457 	 51.1849 	 36.5169 	 0.700724 	 0.971981 	 149.095 	 1383.72 	 250.077 	 0.180728 	 727.843 	 1037.4 	 298.589 	 -17.4517 	 35.9409 	 0.0796626 	 451.164 	 72 	 73 	 122.958 	 22.7069 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 72 	 72 	 72 	 0 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 6203 	 0.867552 	 356.534 	 1594.51 	 2465.35 	 2223.72 	 0.428105 	 2362.18 	 2472.45 	 773.295 	 0.313665 	  Tumour 
192 	 1168.14 	 1164.66 	 1480.28 	 177.792 	 5252 	 90.2722 	 74.7049 	 0.56139 	 0.966152 	 283.563 	 2087.35 	 431.788 	 0.20686 	 1242.42 	 1741.03 	 272.787 	 -48.2471 	 54.511 	 0.128152 	 425.362 	 343 	 726 	 130.192 	 29.941 	 4 	 1365.82 	 0.260058 	 33.5336 	 14.7381 	 21.1953 	 7.25067 	 146 	 45 	 85.75 	 42.867 	 532 	 967 	 437.045 	 316.5 	 2 	 1100.51 	 0.20954 	 21.9399 	 21.9399 	 21.9399 	 0 	 305 	 227 	 266 	 55.1543 	 7626 	 0.895701 	 387.446 	 1934.61 	 3156.99 	 2915.36 	 0.630435 	 3213.08 	 3101.29 	 662.58 	 0.209877 	  Tumour 
193 	 1167.62 	 1081.57 	 1425.82 	 163.441 	 5683 	 101.561 	 71.9865 	 0.70541 	 0.9773 	 303.907 	 1708.01 	 342.519 	 0.200537 	 961.646 	 1361.69 	 204.072 	 -57.6413 	 38.9649 	 0.109253 	 356.648 	 239 	 955 	 113.879 	 13.6273 	 5 	 2174 	 0.382545 	 52.9075 	 8.24621 	 27.7913 	 16.2162 	 59 	 45 	 47.8 	 6.26099 	 484 	 1119 	 348.171 	 227.627 	 4 	 2916.51 	 0.513199 	 35.7015 	 10.48 	 21.5702 	 9.04562 	 218 	 30 	 121 	 97.7412 	 7952 	 0.927455 	 378.392 	 2079.1 	 3058.14 	 2816.51 	 0.216867 	 3671.47 	 2929.72 	 836.704 	 0.273599 	  Tumour 
194 	 1167.52 	 2412.05 	 2495.55 	 177.282 	 4167 	 79.6103 	 67.8095 	 0.523919 	 0.957491 	 263.522 	 1356.57 	 279.362 	 0.205933 	 522.207 	 1010.25 	 232.957 	 -69.56 	 59.6455 	 0.154709 	 385.533 	 10 	 10 	 119.1 	 18.8486 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 10 	 10 	 10 	 0 	 40 	 40 	 177.175 	 56.6302 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 40 	 40 	 40 	 0 	 6220 	 0.899884 	 350.919 	 1235.36 	 1944.77 	 1703.14 	 0.332203 	 2043.35 	 1905.55 	 492.103 	 0.253039 	  Tumour 
195 	 1176.87 	 470.637 	 1145.26 	 383.317 	 4806 	 116.391 	 54.6072 	 0.883108 	 0.919457 	 316.534 	 1635.56 	 304.428 	 0.18613 	 750.977 	 1289.25 	 357.489 	 -67.0214 	 68.1379 	 0.133587 	 510.065 	 133 	 677 	 140.173 	 39.9215 	 3 	 1473.13 	 0.306519 	 60.1529 	 27.5532 	 40.4106 	 15.5238 	 60 	 27 	 44.3333 	 16.563 	 461 	 865 	 382.82 	 262.275 	 2 	 1598.05 	 0.332512 	 28.6644 	 18.0225 	 22.628 	 4.88655 	 327 	 50 	 153.667 	 151.071 	 6507 	 0.900249 	 351.563 	 1594.11 	 2055.12 	 1813.49 	 0.388889 	 1955.87 	 2068.86 	 528.352 	 0.25709 	  Tumour 
196 	 1179.82 	 1695.03 	 1885.02 	 76.6877 	 6318 	 94.7005 	 88.0388 	 0.368431 	 0.929665 	 332.35 	 2323.8 	 483.352 	 0.208001 	 1417.14 	 1977.48 	 258.011 	 -90.6032 	 68.111 	 0.165887 	 410.586 	 194 	 533 	 128.438 	 28.1867 	 3 	 723.017 	 0.114438 	 35.4166 	 13.6972 	 24.5819 	 9.71329 	 85 	 42 	 64.6667 	 21.5948 	 488 	 1720 	 345.816 	 225.271 	 4 	 1469.47 	 0.232585 	 49.6117 	 18.2523 	 32.3233 	 12.1325 	 314 	 33 	 122 	 132.078 	 7069 	 0.915674 	 352.35 	 1357.24 	 2019.51 	 1777.88 	 0.900958 	 2007.75 	 2025.57 	 916.667 	 0.453906 	  Tumour 
197 	 1176.91 	 754.344 	 1249.83 	 381.03 	 2856 	 91.4065 	 40.7167 	 0.895308 	 0.907531 	 249.037 	 1139.94 	 241.415 	 0.211779 	 525.414 	 793.622 	 335.799 	 -71.5753 	 59.0567 	 0.120925 	 488.374 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 173 	 264 	 148.977 	 28.4321 	 2 	 1692.58 	 0.592641 	 17.0298 	 17.0298 	 17.0298 	 0 	 148 	 25 	 86.5 	 86.9741 	 6349 	 0.864869 	 370.049 	 1526.46 	 2102.02 	 1860.39 	 0.636646 	 2076.59 	 2073.62 	 539.892 	 0.256845 	  Tumour 
198 	 1187.83 	 831.746 	 1297.57 	 319.583 	 4862 	 97.254 	 64.633 	 0.747218 	 0.973179 	 275.966 	 1078.19 	 231.006 	 0.214254 	 590.994 	 731.869 	 281.657 	 -20.7769 	 67.9915 	 0.156578 	 434.233 	 269 	 1100 	 116.591 	 16.3397 	 4 	 1591.08 	 0.327248 	 72.9101 	 9.30054 	 40.0046 	 27.965 	 90 	 45 	 67.25 	 18.536 	 402 	 707 	 425.124 	 304.58 	 3 	 2838.99 	 0.583914 	 30.2464 	 12.0252 	 20.417 	 8.22449 	 324 	 35 	 134 	 164.593 	 7302 	 0.877961 	 393.304 	 1754.42 	 1771.43 	 1529.8 	 0.243976 	 1850.56 	 1756.06 	 784.366 	 0.442786 	  Tumour 
199 	 1197.35 	 1766.24 	 1952.65 	 96.0469 	 3736 	 80.0691 	 63.8747 	 0.602995 	 0.927277 	 264.25 	 1936.25 	 431.537 	 0.222873 	 1061.78 	 1589.93 	 263.614 	 -7.06755 	 61.1364 	 0.146895 	 416.19 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 45 	 45 	 129.667 	 9.12191 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 4561 	 0.937706 	 280.25 	 1652.3 	 1759.46 	 1517.83 	 0.663866 	 1807.53 	 1727.51 	 876.102 	 0.497937 	  Tumour 
200 	 1188.79 	 2624.69 	 2697.17 	 140.545 	 3017 	 91.8161 	 43.0442 	 0.8833 	 0.944584 	 247.522 	 1963.04 	 673.537 	 0.34311 	 1233.97 	 1616.72 	 259.645 	 57.4191 	 67.8145 	 0.16451 	 412.221 	 242 	 892 	 113.612 	 13.3602 	 4 	 1067.27 	 0.353751 	 59.3966 	 13.5936 	 32.3532 	 15.1232 	 116 	 32 	 60.5 	 37.705 	 336 	 1111 	 210.045 	 89.4999 	 3 	 2725.33 	 0.903324 	 59.0092 	 29.1426 	 40.9402 	 14.2127 	 269 	 29 	 112 	 136.04 	 3997 	 0.90779 	 293.664 	 1063.4 	 1349.24 	 1107.6 	 0.466135 	 1535.38 	 1286.79 	 669.858 	 0.496473 	  Tumour 
201 	 1210.09 	 2467.94 	 2564.34 	 169.284 	 4045 	 84.0181 	 65.6613 	 0.623888 	 0.897891 	 277.179 	 1680.27 	 253.384 	 0.150799 	 586.14 	 1333.95 	 237.406 	 -74.3248 	 47.6855 	 0.122276 	 389.981 	 344 	 1004 	 139.515 	 39.2631 	 7 	 642.432 	 0.158821 	 39.4718 	 9.27635 	 21.5428 	 8.4454 	 73 	 34 	 49.1429 	 14.9825 	 741 	 1133 	 473.167 	 352.623 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 0 	 696 	 45 	 370.5 	 460.327 	 4950 	 0.88251 	 306.392 	 1062.25 	 1469.68 	 1228.05 	 0.692308 	 1529.14 	 1437.58 	 586.367 	 0.398977 	  Tumour 
202 	 1220.17 	 736.945 	 1280.39 	 416.742 	 4012 	 89.9816 	 58.102 	 0.763583 	 0.967213 	 255.765 	 1411.65 	 174.868 	 0.123875 	 769.115 	 1065.34 	 276.654 	 -128.098 	 52.6422 	 0.122643 	 429.23 	 214 	 474 	 125.706 	 25.4542 	 4 	 765.822 	 0.190883 	 25.8718 	 11.1874 	 16.1334 	 4.96257 	 71 	 34 	 53.5 	 17.8232 	 641 	 1043 	 371.009 	 250.465 	 2 	 600.614 	 0.149704 	 28.4186 	 28.4186 	 28.4186 	 0 	 621 	 20 	 320.5 	 424.971 	 7461 	 0.895786 	 408.902 	 1553.63 	 2274.23 	 2032.6 	 0.434524 	 2251.06 	 2261.22 	 501.991 	 0.22073 	  Tumour 
203 	 1242.56 	 106.286 	 1172.75 	 628.65 	 4048 	 136.386 	 49.565 	 0.931626 	 0.739631 	 344.191 	 1985 	 380.073 	 0.191473 	 887.454 	 1638.68 	 409.196 	 -78.4054 	 66.0683 	 0.117607 	 561.771 	 260 	 1970 	 135.665 	 35.414 	 5 	 677.848 	 0.167452 	 104.611 	 11.3137 	 55.1285 	 28.95 	 80 	 45 	 52 	 15.6525 	 704 	 1891 	 284.925 	 164.38 	 7 	 1322.69 	 0.326751 	 71.5486 	 12.6477 	 31.9475 	 15.9762 	 210 	 21 	 100.571 	 60.9613 	 8883 	 0.748609 	 529.387 	 1504.47 	 2125.43 	 1883.8 	 0.436123 	 2499.95 	 2017.45 	 655.071 	 0.308206 	  Tumour 
204 	 1228.13 	 1233.89 	 1571.12 	 211.804 	 5282 	 110.362 	 63.567 	 0.817461 	 0.934206 	 313.99 	 2395.78 	 652.293 	 0.272268 	 1545.48 	 2049.46 	 310.431 	 -24.9235 	 49.5416 	 0.107 	 463.006 	 205 	 673 	 154.395 	 54.1437 	 4 	 636.512 	 0.120506 	 56.807 	 8.06226 	 30.3855 	 20.4204 	 70 	 45 	 51.25 	 12.5 	 317 	 672 	 467.931 	 347.386 	 2 	 1763.91 	 0.333948 	 34.4158 	 34.4158 	 34.4158 	 0 	 274 	 43 	 158.5 	 163.342 	 6724 	 0.879759 	 377.345 	 1926.51 	 2652.78 	 2411.15 	 0.550162 	 3115.08 	 2462.23 	 907.911 	 0.342249 	  Tumour 
205 	 1231.94 	 177.841 	 1160.03 	 571.113 	 6986 	 108.232 	 85.1993 	 0.616711 	 0.95346 	 336.25 	 2505.58 	 603.595 	 0.240901 	 1231.64 	 2159.26 	 320.732 	 68.5968 	 66.9711 	 0.141496 	 473.307 	 368 	 1294 	 159 	 58.7486 	 4 	 1609.17 	 0.230343 	 54.9586 	 11.448 	 31.7804 	 18.5282 	 121 	 53 	 92 	 33.5659 	 659 	 1993 	 499.451 	 378.906 	 5 	 4321.95 	 0.618658 	 70.0822 	 15.4839 	 39.0118 	 18.364 	 461 	 19 	 131.8 	 185.476 	 10162 	 0.880666 	 453.546 	 1095.75 	 1499.06 	 1257.43 	 0.649616 	 1785.29 	 1339.05 	 839.622 	 0.5601 	  Tumour 
206 	 1235.12 	 2571.4 	 2667.84 	 169.579 	 5326 	 93.7582 	 74.504 	 0.607081 	 0.905013 	 324.978 	 1687.68 	 290.753 	 0.172279 	 641.64 	 1341.36 	 303.847 	 -42.2633 	 52.5652 	 0.115168 	 456.422 	 242 	 420 	 154.955 	 54.7031 	 2 	 1792.78 	 0.336609 	 16.5605 	 16.5605 	 16.5605 	 0 	 197 	 45 	 121 	 107.48 	 705 	 984 	 385.329 	 264.784 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 705 	 0 	 6118 	 0.908119 	 341.605 	 1295.37 	 1673.67 	 1432.04 	 0.761246 	 1797.8 	 1590.89 	 543.067 	 0.324477 	  Tumour 
207 	 1251.81 	 2244.31 	 2386.18 	 126.301 	 6306 	 116.056 	 80.4617 	 0.720647 	 0.867878 	 377.588 	 1387.74 	 238.544 	 0.171894 	 700.348 	 1041.42 	 242.756 	 -61.1159 	 40.1387 	 0.101532 	 395.331 	 125 	 1001 	 128.328 	 28.0766 	 3 	 588.478 	 0.0933204 	 70.372 	 36.162 	 48.1788 	 17.2105 	 62 	 29 	 41.6667 	 17.7858 	 598 	 2168 	 164.114 	 43.569 	 10 	 1290.25 	 0.204606 	 73.3799 	 8.2728 	 34.0926 	 17.6134 	 94 	 27 	 59.8 	 22.651 	 9868 	 0.826881 	 486.659 	 1334.42 	 2019.93 	 1778.3 	 0.253012 	 2817.3 	 1904.62 	 686.668 	 0.339947 	  Tumour 
208 	 1228.04 	 2119.72 	 1383.42 	 126.301 	 1976 	 65.8058 	 38.7375 	 0.808378 	 0.957364 	 181.439 	 1511.96 	 320.932 	 0.212263 	 733.837 	 1165.64 	 208.136 	 39.85 	 22.9768 	 0.0636986 	 360.712 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 57 	 59 	 152.228 	 31.6833 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 57 	 57 	 57 	 0 	 2698 	 0.977891 	 199.882 	 308.975 	 306.378 	 64.7477 	 0 	 0 	 0 	 57.4286 	 0.187444 	  Other 
209 	 1231.54 	 615.422 	 1242.43 	 433.175 	 3663 	 84.9387 	 55.6397 	 0.755579 	 0.975499 	 245.924 	 1043.93 	 245.962 	 0.235612 	 475.109 	 697.612 	 408.165 	 -24.9389 	 41.4525 	 0.0739246 	 560.74 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 7165 	 0.926189 	 376.132 	 1766.86 	 2425.55 	 2183.92 	 0.105096 	 2342.52 	 2407.15 	 509 	 0.209849 	  Tumour 
210 	 1238.38 	 2637.47 	 2728.67 	 189.694 	 2687 	 73.2366 	 51.15 	 0.715687 	 0.861218 	 231.581 	 1598.43 	 259.3 	 0.162221 	 850.321 	 1252.11 	 274.017 	 -24.7243 	 28.6742 	 0.0672169 	 426.592 	 57 	 60 	 145.579 	 45.3275 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 57 	 57 	 57 	 0 	 153 	 218 	 206.248 	 85.7036 	 2 	 1508.66 	 0.561468 	 12.1461 	 12.1461 	 12.1461 	 0 	 107 	 46 	 76.5 	 43.1335 	 3444 	 0.869917 	 257.622 	 1249.02 	 1602.08 	 1360.45 	 0.738739 	 1643.24 	 1567.27 	 423.18 	 0.264145 	  Tumour 
211 	 1257.55 	 1493.83 	 1813.13 	 135.44 	 5784 	 115.677 	 64.6372 	 0.82932 	 0.962716 	 322.09 	 1904.29 	 380.886 	 0.200015 	 1223.86 	 1557.97 	 171.95 	 42.5881 	 23.0214 	 0.0709387 	 324.526 	 90 	 109 	 149.633 	 49.3819 	 2 	 1274.8 	 0.2204 	 8.24621 	 8.24621 	 8.24621 	 0 	 45 	 45 	 45 	 0 	 89 	 170 	 177.011 	 56.4665 	 2 	 1746.79 	 0.302004 	 17.2341 	 17.2341 	 17.2341 	 0 	 55 	 34 	 44.5 	 14.8492 	 6885 	 0.960921 	 339.848 	 351.47 	 338.171 	 96.5413 	 0.223776 	 304.875 	 341.756 	 67.9655 	 0.200979 	  DCIS 
212 	 1264.56 	 2727.69 	 2822.52 	 262.378 	 7571 	 102.039 	 95.5431 	 0.351097 	 0.968654 	 340.434 	 1867.99 	 452.485 	 0.242231 	 823.817 	 1521.67 	 251.956 	 -7.83674 	 56.5086 	 0.139689 	 404.532 	 481 	 1968 	 139.462 	 39.2101 	 8 	 2011.32 	 0.265661 	 61.7994 	 10.6122 	 28.2624 	 12.2749 	 119 	 33 	 60.125 	 27.9818 	 1460 	 3196 	 307.457 	 186.912 	 11 	 2867.5 	 0.378748 	 70.6952 	 9.10743 	 35.7654 	 15.1503 	 380 	 7 	 121.667 	 133.905 	 13077 	 0.91167 	 492.659 	 1207.87 	 1679.57 	 1437.94 	 0.254157 	 1837.8 	 1649.33 	 662.782 	 0.394615 	  Tumour 
213 	 1248.8 	 1895.72 	 1529.58 	 124.085 	 4137 	 109.882 	 53.9628 	 0.871103 	 0.820345 	 322.534 	 1834.73 	 374.79 	 0.204275 	 1124.14 	 1488.41 	 136.34 	 12.0123 	 19.2718 	 0.0667042 	 288.915 	 151 	 559 	 121.119 	 20.8678 	 2 	 928.218 	 0.22437 	 45.9587 	 45.9587 	 45.9587 	 0 	 88 	 63 	 75.5 	 17.6777 	 140 	 510 	 162.286 	 41.741 	 2 	 1416.04 	 0.342286 	 40.9831 	 40.9831 	 40.9831 	 0 	 87 	 53 	 70 	 24.0416 	 4941 	 0.839592 	 336.735 	 301.755 	 312.401 	 70.7706 	 0.452055 	 311.492 	 313.841 	 32.1423 	 0.102888 	  DCIS 
214 	 1270.51 	 2498.12 	 2618.62 	 213.321 	 6366 	 107.506 	 76.2968 	 0.704507 	 0.964107 	 324.392 	 1713.95 	 290.794 	 0.169663 	 978.216 	 1367.63 	 276.341 	 -74.6581 	 55.6931 	 0.129846 	 428.916 	 139 	 578 	 134.079 	 33.8277 	 3 	 837.132 	 0.1315 	 29.7844 	 21.8158 	 24.6646 	 3.97423 	 58 	 39 	 46.3333 	 10.2144 	 605 	 954 	 292.552 	 172.007 	 2 	 1414.96 	 0.222268 	 18.6103 	 18.6103 	 18.6103 	 0 	 481 	 124 	 302.5 	 252.437 	 7664 	 0.94245 	 361.362 	 1099.56 	 1731.31 	 1489.68 	 0.722581 	 1779.38 	 1677.35 	 555.937 	 0.321107 	  Tumour 
215 	 1254.73 	 1678.87 	 1677.45 	 76.6877 	 2900 	 81.4384 	 45.9214 	 0.825858 	 0.945549 	 230.309 	 1698.48 	 375.363 	 0.220999 	 898.517 	 1352.17 	 169.099 	 -31.4167 	 25.9231 	 0.0805881 	 321.674 	 74 	 74 	 134.959 	 34.7081 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 74 	 74 	 74 	 0 	 87 	 254 	 135.207 	 14.6621 	 2 	 452.929 	 0.156183 	 28.4942 	 28.4942 	 28.4942 	 0 	 45 	 42 	 43.5 	 2.12132 	 5775 	 0.962981 	 318.007 	 940.255 	 1288.34 	 1046.71 	 0.292419 	 2695.6 	 1040.01 	 1234.93 	 0.958543 	  DCIS 
216 	 1297.25 	 3051.31 	 1262.59 	 145.496 	 3366 	 160.162 	 27.7124 	 0.984917 	 0.88046 	 358.416 	 1494.69 	 299.315 	 0.200252 	 860.314 	 1148.38 	 179.614 	 18.0354 	 37.9499 	 0.114242 	 332.189 	 176 	 299 	 157.341 	 57.0895 	 3 	 1783.98 	 0.530001 	 25.5414 	 11.3141 	 17.0562 	 6.70804 	 62 	 54 	 58.6667 	 4.16333 	 57 	 63 	 118.982 	 -1.5623 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 57 	 57 	 57 	 0 	 4505 	 0.853867 	 374.316 	 230.964 	 218.977 	 -22.6533 	 0.295681 	 232.798 	 217.039 	 54.5358 	 0.249048 	  Fib 
217 	 1271.81 	 1206.56 	 1585.99 	 224.771 	 4286 	 105.566 	 54.7733 	 0.854863 	 0.92172 	 291.907 	 2115.4 	 563.812 	 0.266527 	 1382.16 	 1769.08 	 286.281 	 -29.0495 	 44.1663 	 0.100639 	 438.857 	 349 	 889 	 133.054 	 32.803 	 4 	 909.242 	 0.212142 	 32.4983 	 14.4941 	 22.669 	 7.13753 	 102 	 77 	 87.25 	 10.5633 	 454 	 804 	 531.249 	 410.704 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 0 	 418 	 36 	 227 	 270.115 	 6920 	 0.909808 	 369.706 	 2267.26 	 3327.35 	 3085.72 	 0.40625 	 2995.18 	 3361.72 	 693.461 	 0.208412 	  Tumour 
218 	 1277.98 	 2401.22 	 2536.1 	 212.25 	 5430 	 92.8702 	 78.0157 	 0.542508 	 0.907571 	 316.35 	 1291.7 	 274.708 	 0.212671 	 488.345 	 945.385 	 220.88 	 -34.6665 	 24.7838 	 0.0663637 	 373.455 	 360 	 1166 	 127.239 	 26.9875 	 5 	 1765.94 	 0.325218 	 54.0773 	 8.73118 	 27.6297 	 14.6218 	 129 	 29 	 72 	 39.2938 	 611 	 1315 	 343.016 	 222.472 	 2 	 1771.88 	 0.326313 	 41.5275 	 41.5275 	 41.5275 	 0 	 521 	 90 	 305.5 	 304.763 	 7384 	 0.902469 	 365.019 	 1056.71 	 1720.64 	 1479.01 	 0.330128 	 1879.41 	 1660.97 	 635.665 	 0.369435 	  Tumour 
219 	 1273.95 	 1568.51 	 1768.9 	 131.095 	 3872 	 76.3108 	 66.1839 	 0.497797 	 0.957942 	 254.794 	 1679.94 	 285.067 	 0.169689 	 893.136 	 1333.62 	 210.622 	 24.1145 	 37.9689 	 0.104541 	 363.197 	 115 	 141 	 138.748 	 38.4964 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 115 	 115 	 115 	 0 	 123 	 157 	 177.447 	 56.9024 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 123 	 123 	 123 	 0 	 4833 	 0.960072 	 272.652 	 400.615 	 369.24 	 127.61 	 0.268595 	 304.015 	 380.107 	 81.8038 	 0.221547 	  DCIS 
220 	 1289.95 	 300.535 	 1225.02 	 549.259 	 3234 	 94.7812 	 45.9732 	 0.874489 	 0.873818 	 272.735 	 1721.35 	 514.756 	 0.299041 	 823.812 	 1375.04 	 284.958 	 83.808 	 61.2773 	 0.140052 	 437.533 	 164 	 458 	 115.543 	 15.2913 	 2 	 1220.19 	 0.377299 	 40.9266 	 40.9266 	 40.9266 	 0 	 106 	 58 	 82 	 33.9411 	 199 	 361 	 298.352 	 177.807 	 3 	 2585.23 	 0.799391 	 34.0945 	 16.322 	 23.0996 	 8.59323 	 149 	 9 	 66.3333 	 73.3576 	 5534 	 0.899253 	 324.25 	 985.146 	 1161.35 	 919.721 	 0.319149 	 1353.8 	 1112.25 	 685.923 	 0.590625 	  Tumour 
221 	 1282.5 	 2316.98 	 2464.49 	 204.267 	 3484 	 74.6879 	 59.8003 	 0.599106 	 0.965097 	 237.522 	 1202.11 	 143.245 	 0.119161 	 571.724 	 855.793 	 169.205 	 -32.1414 	 47.6396 	 0.14805 	 321.78 	 53 	 55 	 110.17 	 9.9184 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 53 	 53 	 53 	 0 	 54 	 55 	 137.148 	 16.6034 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 54 	 54 	 54 	 0 	 7299 	 0.863685 	 404.676 	 1307.45 	 2012.13 	 1770.5 	 0.342857 	 2437.46 	 1910.24 	 868.305 	 0.431534 	  Tumour 
222 	 1287.73 	 3079.59 	 1258.75 	 159.364 	 2314 	 100.759 	 29.5265 	 0.9561 	 0.948361 	 232.392 	 1710.17 	 419.162 	 0.2451 	 998.919 	 1363.85 	 146.408 	 -36.8875 	 15.8659 	 0.0530662 	 298.984 	 86 	 259 	 120.488 	 20.237 	 2 	 454.057 	 0.196222 	 26.1702 	 26.1702 	 26.1702 	 0 	 47 	 39 	 43 	 5.65685 	 51 	 51 	 143.373 	 22.8278 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 51 	 51 	 51 	 0 	 3277 	 0.959309 	 256.534 	 176.424 	 190.723 	 -50.9068 	 0.436893 	 232.878 	 176.96 	 58.9537 	 0.309106 	  Fib 
223 	 1271.76 	 1825.54 	 1591.63 	 96.0469 	 3566 	 133.407 	 35.292 	 0.964374 	 0.914828 	 317.907 	 1610.1 	 319.205 	 0.198252 	 831.228 	 1263.78 	 164.648 	 -9.37716 	 21.1081 	 0.0665399 	 317.224 	 127 	 199 	 134.654 	 34.4021 	 2 	 1070.36 	 0.300157 	 14.8993 	 14.8993 	 14.8993 	 0 	 74 	 53 	 63.5 	 14.8492 	 96 	 178 	 162.781 	 42.2365 	 2 	 1205.73 	 0.338117 	 15.8818 	 15.8818 	 15.8818 	 0 	 51 	 45 	 48 	 4.24264 	 4493 	 0.953928 	 326.066 	 309.501 	 321.936 	 80.3055 	 0.250847 	 316.311 	 322.49 	 47.5929 	 0.147834 	  DCIS 
224 	 1278.63 	 1957 	 1516.6 	 188.521 	 3081 	 83.9778 	 47.497 	 0.824687 	 0.949168 	 230.794 	 1298.84 	 245.204 	 0.188787 	 686.659 	 952.521 	 124.782 	 -11.9431 	 28.9875 	 0.104513 	 277.357 	 104 	 296 	 110.048 	 9.79667 	 2 	 622.744 	 0.202124 	 30.0621 	 30.0621 	 30.0621 	 0 	 58 	 46 	 52 	 8.48528 	 81 	 203 	 158.235 	 37.6898 	 2 	 235.666 	 0.0764902 	 20.3922 	 20.3922 	 20.3922 	 0 	 51 	 30 	 40.5 	 14.8492 	 3972 	 0.960116 	 250.794 	 276.418 	 306.051 	 64.4209 	 0.273148 	 302.492 	 306.601 	 99.3131 	 0.324499 	  DCIS 
