rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	CellLabels 	
379 	 2281.31 	 130.77 	 2390.89 	 182.784 	 5961 	 108.026 	 71.8677 	 0.746591 	 0.960987 	 314.534 	 1932.83 	 521.468 	 0.269795 	 1221.14 	 1617.26 	 170.942 	 -20.6141 	 26.0567 	 0.0862044 	 302.266 	 244 	 866 	 139.5 	 45.1772 	 4 	 1629.85 	 0.273419 	 35.148 	 11.9888 	 23.7859 	 8.51602 	 114 	 34 	 61 	 35.9815 	 747 	 997 	 501.503 	 383.483 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 747 	 747 	 747 	 0 	 7067 	 0.927793 	 376.919 	 807.52 	 937.265 	 834.876 	 0.489097 	 1049.97 	 893.928 	 375.342 	 0.400466 	  Tumour 
380 	 2262.27 	 2121.29 	 2228.81 	 148.809 	 2878 	 64.2673 	 57.2757 	 0.453589 	 0.976918 	 208.551 	 1733.83 	 468.63 	 0.270286 	 1072.39 	 1418.25 	 155.41 	 -0.858089 	 37.4126 	 0.130478 	 286.734 	 64 	 65 	 125.438 	 31.1147 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 64 	 64 	 64 	 0 	 17 	 17 	 144.059 	 26.0384 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 17 	 17 	 17 	 0 	 3498 	 0.979009 	 222.752 	 185.079 	 200.39 	 98.0014 	 0 	 0 	 0 	 57.3724 	 0.286304 	  DCIS 
381 	 2275.28 	 2034.96 	 2253.5 	 196.581 	 3799 	 90.5564 	 54.2294 	 0.800864 	 0.976858 	 248.108 	 2230.93 	 687.746 	 0.308278 	 1599.47 	 1915.36 	 66.2013 	 8.8778 	 11.5455 	 0.0584509 	 197.525 	 73 	 73 	 111.027 	 16.7046 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 73 	 73 	 73 	 0 	 115 	 208 	 177.974 	 59.9535 	 2 	 801.025 	 0.210852 	 16.4729 	 16.4729 	 16.4729 	 0 	 60 	 55 	 57.5 	 3.53553 	 4477 	 0.971782 	 267.38 	 114.244 	 117.15 	 14.7619 	 0.0815451 	 120.368 	 117.121 	 29.4399 	 0.2513 	  DCIS 
382 	 2310.61 	 667.703 	 2301.51 	 238.403 	 4088 	 97.4241 	 54.9044 	 0.826074 	 0.924678 	 278.593 	 1385.25 	 204.079 	 0.147323 	 801.821 	 1069.68 	 142.972 	 -15.0564 	 23.864 	 0.0870008 	 274.296 	 132 	 424 	 111.871 	 17.5484 	 4 	 746.499 	 0.182607 	 33.893 	 7.98847 	 18.6949 	 9.4087 	 55 	 14 	 33 	 16.9509 	 403 	 727 	 320.993 	 202.972 	 2 	 948.678 	 0.232064 	 15.9301 	 15.9301 	 15.9301 	 0 	 362 	 41 	 201.5 	 226.981 	 5757 	 0.943925 	 322.392 	 837.462 	 1242.38 	 1140 	 0.387681 	 1293.42 	 1208.66 	 298.648 	 0.240383 	  Tumour 
383 	 2288.1 	 574.217 	 2290.82 	 277.354 	 3393 	 85.9698 	 52.3672 	 0.793067 	 0.862481 	 266.066 	 980.16 	 154.094 	 0.157213 	 382.657 	 664.588 	 147.648 	 -8.79705 	 24.6603 	 0.0883971 	 278.972 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 5442 	 0.834151 	 355.019 	 927.336 	 1224.15 	 1121.76 	 0.529801 	 1293.51 	 1187.99 	 360.126 	 0.294184 	  Tumour 
384 	 2301.75 	 1921.38 	 2300.49 	 190.213 	 7598 	 143.312 	 68.5063 	 0.878347 	 0.96507 	 385.019 	 1186.11 	 255.071 	 0.215049 	 657.121 	 870.538 	 23.0481 	 -0.500027 	 18.5077 	 0.11989 	 154.372 	 39 	 40 	 87.8462 	 -6.47662 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 39 	 39 	 39 	 0 	 189 	 950 	 119.386 	 1.36581 	 4 	 4189.1 	 0.551342 	 34.0037 	 11.6619 	 26.7592 	 7.59502 	 57 	 42 	 47.25 	 6.65207 	 8647 	 0.970918 	 393.078 	 98.9833 	 100.729 	 -1.65978 	 0.0571429 	 114.95 	 100.303 	 18.3857 	 0.182527 	  DCIS 
385 	 2318.09 	 2265.55 	 2662.11 	 153.838 	 4655 	 94.4342 	 65.0468 	 0.724946 	 0.963768 	 280.049 	 1292.41 	 258.971 	 0.200378 	 680.393 	 976.842 	 121.885 	 -16.8762 	 25.6001 	 0.101103 	 253.209 	 83 	 86 	 104.94 	 10.617 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 83 	 83 	 83 	 0 	 526 	 1582 	 178.502 	 60.4815 	 3 	 474.934 	 0.102027 	 56.3402 	 16.6812 	 35.1942 	 15.4214 	 216 	 12 	 131.5 	 90.868 	 8630 	 0.939166 	 407.889 	 920.957 	 1300.84 	 1198.45 	 0.322767 	 1596.47 	 1244.37 	 514.697 	 0.395665 	  Tumour 
386 	 2311 	 232.431 	 2388.34 	 162.163 	 4193 	 79.7002 	 67.9601 	 0.522405 	 0.963023 	 256.735 	 1654.1 	 374.759 	 0.226563 	 879.612 	 1338.53 	 138.508 	 -29.7593 	 40.6517 	 0.150656 	 269.832 	 293 	 838 	 122.754 	 28.4315 	 7 	 869.613 	 0.207396 	 31.5769 	 7.98413 	 18.1057 	 6.86946 	 65 	 23 	 41.8571 	 17.4969 	 787 	 1644 	 418.919 	 300.898 	 3 	 1153.02 	 0.274988 	 44.0036 	 23.21 	 34.7944 	 9.47941 	 601 	 43 	 262.333 	 297.525 	 6116 	 0.944994 	 333.806 	 752.434 	 1347.8 	 1245.42 	 0.505226 	 1258.21 	 1345.22 	 391.452 	 0.290437 	  Tumour 
387 	 2322.82 	 2356.21 	 2713.06 	 116.108 	 5838 	 130.628 	 61.7306 	 0.881294 	 0.854383 	 377.019 	 1520.05 	 331.513 	 0.218093 	 784.149 	 1204.48 	 152.451 	 -3.19438 	 33.8655 	 0.119339 	 283.775 	 79 	 82 	 115.025 	 20.7025 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 79 	 79 	 79 	 0 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 9276 	 0.916963 	 441.889 	 1090.13 	 1515.74 	 1413.35 	 0.703412 	 1462.37 	 1528.28 	 529.349 	 0.349235 	  Tumour 
388 	 2317.76 	 1058.92 	 2628.55 	 364.66 	 2030 	 61.3986 	 43.3647 	 0.707932 	 0.973154 	 179.154 	 2038.83 	 492.029 	 0.241329 	 1256.71 	 1723.26 	 55.1173 	 7.22956 	 18.6422 	 0.0999897 	 186.441 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2395 	 0.978749 	 192.184 	 94.3353 	 97.7017 	 -4.6867 	 0 	 0 	 0 	 30.2614 	 0.309733 	  DCIS 
389 	 2326.65 	 351.829 	 2372.26 	 225.61 	 2344 	 65.5138 	 46.2447 	 0.708334 	 0.930528 	 211.681 	 1000.96 	 177.296 	 0.177127 	 385.134 	 685.385 	 145.269 	 -10.0112 	 32.3746 	 0.117048 	 276.593 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 57 	 59 	 189.211 	 71.1901 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 57 	 57 	 57 	 0 	 6619 	 0.860281 	 390.191 	 754.022 	 1190.85 	 1088.46 	 0.298817 	 1221.01 	 1171.58 	 406.916 	 0.341701 	  Tumour 
390 	 2327.75 	 545.338 	 2334.83 	 228.53 	 2737 	 67.1079 	 52.5339 	 0.622239 	 0.958333 	 209.64 	 965.735 	 190.316 	 0.197069 	 418.938 	 650.163 	 142.704 	 -3.18566 	 26.5986 	 0.0970651 	 274.028 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 4398 	 0.875572 	 319.421 	 832.981 	 1048.99 	 946.601 	 0.284173 	 1061.35 	 1029.93 	 242.569 	 0.23124 	  Tumour 
391 	 2342.74 	 2454.2 	 2782.94 	 133.66 	 4199 	 98.9973 	 55.2577 	 0.829724 	 0.939584 	 282.25 	 1612.74 	 398.105 	 0.24685 	 938.928 	 1297.17 	 141.208 	 -16.4891 	 23.7606 	 0.0871845 	 272.533 	 225 	 857 	 121.982 	 27.6594 	 3 	 958.982 	 0.228383 	 46.5225 	 20.046 	 32.8306 	 11.8615 	 97 	 44 	 75 	 27.6225 	 612 	 1219 	 376.624 	 258.604 	 6 	 1281.33 	 0.30515 	 48.5528 	 13.5277 	 25.108 	 10.105 	 275 	 26 	 102 	 96.0791 	 8152 	 0.878354 	 418.86 	 908.054 	 1548.27 	 1445.89 	 0.373938 	 1832.64 	 1453.24 	 653.736 	 0.422235 	  Tumour 
392 	 2352.79 	 1241.41 	 2572.83 	 266.603 	 3844 	 95.0398 	 51.608 	 0.839723 	 0.978615 	 250.007 	 2083.12 	 546.182 	 0.262195 	 1456.53 	 1767.55 	 84.6148 	 -19.6797 	 19.0673 	 0.0882997 	 215.939 	 171 	 699 	 113.123 	 18.8 	 3 	 1412.88 	 0.367555 	 37.6456 	 17.8492 	 28.2897 	 8.89298 	 74 	 33 	 57 	 21.3776 	 124 	 263 	 142.008 	 23.9876 	 2 	 2001.55 	 0.520696 	 19.7053 	 19.7053 	 19.7053 	 0 	 79 	 45 	 62 	 24.0416 	 4496 	 0.977604 	 266.108 	 107.922 	 120.136 	 17.7476 	 0.131579 	 111.3 	 119.207 	 27.3045 	 0.22728 	  DCIS 
393 	 2348.26 	 2106.73 	 2315.87 	 94.0479 	 1756 	 50.2043 	 44.9279 	 0.446264 	 0.947141 	 168.853 	 998.474 	 185.059 	 0.185341 	 410.522 	 682.902 	 101.384 	 8.30786 	 19.31 	 0.0829794 	 232.708 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2272 	 0.969283 	 182.61 	 146.715 	 140.686 	 38.2972 	 0 	 0 	 0 	 17.1358 	 0.121802 	  DCIS 
394 	 2365.01 	 2631.93 	 2902.79 	 280.922 	 4479 	 87.7713 	 65.3203 	 0.667945 	 0.97603 	 260.735 	 1468.88 	 228.406 	 0.155496 	 822.412 	 1153.31 	 187.282 	 -30.9034 	 30.7143 	 0.0964022 	 318.606 	 168 	 524 	 115.81 	 21.4867 	 3 	 1603.29 	 0.357958 	 35.4397 	 17.2583 	 24.7822 	 8.48552 	 67 	 42 	 56 	 12.7671 	 564 	 1060 	 381.417 	 263.396 	 5 	 735.33 	 0.164173 	 49.4748 	 9.84653 	 26.5163 	 13.9984 	 235 	 17 	 112.8 	 84.5707 	 6249 	 0.954775 	 327.321 	 977.899 	 1742.31 	 1639.92 	 0.176678 	 1816.34 	 1704.76 	 672.467 	 0.385963 	  Tumour 
395 	 2388.93 	 2426.97 	 2806.79 	 82.801 	 2849 	 69.6677 	 52.7629 	 0.653009 	 0.949667 	 221.037 	 1397.13 	 243.198 	 0.17407 	 617.957 	 1081.55 	 125.08 	 -23.2542 	 23.8422 	 0.0929871 	 256.404 	 153 	 312 	 104.105 	 9.7818 	 3 	 156.996 	 0.0551057 	 15.1105 	 10.7688 	 13.2295 	 1.99293 	 66 	 32 	 51 	 17.3494 	 459 	 756 	 361.789 	 243.768 	 2 	 242.485 	 0.0851124 	 33.6425 	 18.3008 	 23.5198 	 7.84229 	 409 	 24 	 153 	 221.705 	 4739 	 0.785253 	 368.676 	 1152.88 	 1544.79 	 1442.4 	 0.636943 	 1541.49 	 1522.83 	 631.702 	 0.408925 	  Tumour 
396 	 2414.55 	 2172.61 	 2701.7 	 94.0479 	 3710 	 101.56 	 47.6317 	 0.883199 	 0.957419 	 259.137 	 1762.8 	 388.286 	 0.220267 	 1167.85 	 1447.23 	 75.8277 	 -15.3646 	 21.5079 	 0.103827 	 207.152 	 146 	 530 	 114.342 	 20.0197 	 2 	 891.898 	 0.240404 	 41.4791 	 41.4791 	 41.4791 	 0 	 86 	 60 	 73 	 18.3848 	 142 	 554 	 152.887 	 34.8669 	 3 	 1794.8 	 0.483774 	 41.0876 	 20.5891 	 28.3545 	 9.94204 	 72 	 25 	 47.3333 	 23.5867 	 5133 	 0.898792 	 346.25 	 395.083 	 674.296 	 571.908 	 0 	 0 	 0 	 579.518 	 0.859441 	  Tumour 
397 	 2390.97 	 1304.38 	 2579.86 	 193.546 	 2266 	 57.1946 	 50.7161 	 0.462292 	 0.97295 	 183.095 	 1324.54 	 213.33 	 0.16106 	 716.26 	 1008.97 	 103.7 	 -17.3845 	 17.64 	 0.075056 	 235.024 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 36 	 37 	 158.306 	 40.2851 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 36 	 36 	 36 	 0 	 2782 	 0.973749 	 199.539 	 112.301 	 126.64 	 24.2521 	 0.168539 	 110.6 	 127.515 	 27.9526 	 0.220724 	  DCIS 
398 	 2395.83 	 2727.51 	 2985.1 	 246.051 	 2755 	 66.6782 	 53.9652 	 0.587343 	 0.974187 	 203.238 	 1454.96 	 234.076 	 0.160881 	 883.218 	 1139.39 	 134.831 	 -31.381 	 21.9172 	 0.0823475 	 266.155 	 227 	 581 	 109.022 	 14.6993 	 4 	 758.409 	 0.275284 	 27.7312 	 12.0227 	 18.5886 	 5.43387 	 71 	 45 	 56.75 	 10.9049 	 606 	 1057 	 352.917 	 234.897 	 5 	 509.934 	 0.185094 	 41.8425 	 11.682 	 21.5032 	 9.47885 	 261 	 17 	 121.2 	 102.928 	 7947 	 0.875317 	 406.434 	 1201.45 	 1738.42 	 1636.03 	 0.21813 	 2216.44 	 1672.82 	 521.337 	 0.299891 	  Tumour 
399 	 2413.95 	 1393.39 	 2565.01 	 103.586 	 4647 	 90.7032 	 66.8581 	 0.675774 	 0.951279 	 292.735 	 1399.73 	 285.838 	 0.204209 	 791.279 	 1084.16 	 75.0988 	 -16.0268 	 23.3489 	 0.113112 	 206.423 	 65 	 65 	 104.523 	 10.2003 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 65 	 65 	 65 	 0 	 95 	 197 	 136.916 	 18.8954 	 2 	 436.176 	 0.093862 	 18.5924 	 18.5924 	 18.5924 	 0 	 50 	 45 	 47.5 	 3.53553 	 5770 	 0.961506 	 311.664 	 130.524 	 212.61 	 110.221 	 0.122677 	 726.121 	 174.774 	 239.558 	 1.12675 	  DCIS 
400 	 2414.71 	 3011.03 	 2447.16 	 159.703 	 2702 	 111.258 	 32.1113 	 0.957444 	 0.94212 	 267.179 	 1579.59 	 410.234 	 0.259708 	 908.947 	 1264.02 	 88.3107 	 21.2124 	 17.878 	 0.0813987 	 219.635 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 55 	 57 	 164.073 	 46.0523 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 55 	 55 	 55 	 0 	 3337 	 0.950171 	 280.693 	 197.297 	 220.609 	 118.221 	 0.246914 	 148.867 	 230.941 	 134.95 	 0.611714 	  Fib 
401 	 2434.24 	 2795.39 	 3056.11 	 170.141 	 5033 	 89.0848 	 72.2198 	 0.585481 	 0.981666 	 273.179 	 1655.51 	 330.817 	 0.199828 	 1060.44 	 1339.94 	 126.296 	 -57.0028 	 33.1963 	 0.128857 	 257.62 	 159 	 341 	 97.6164 	 3.29358 	 3 	 1917.86 	 0.381056 	 18.2158 	 11.702 	 14.3925 	 3.04234 	 76 	 35 	 53 	 20.9523 	 579 	 939 	 289.544 	 171.524 	 5 	 1988.33 	 0.395059 	 31.5888 	 9.81399 	 19.9902 	 7.6884 	 419 	 25 	 115.8 	 170.303 	 6553 	 0.941523 	 344.149 	 1031.81 	 1733.06 	 1630.67 	 0.551839 	 1657.9 	 1748.47 	 625.087 	 0.360685 	  Tumour 
402 	 2431.97 	 923.164 	 2796.26 	 221.883 	 3099 	 72.0941 	 55.2181 	 0.642939 	 0.964519 	 214.752 	 1825.16 	 374.74 	 0.205319 	 1250.33 	 1509.59 	 91.4313 	 -31.4113 	 26.6126 	 0.11947 	 222.755 	 105 	 367 	 105.914 	 11.5915 	 2 	 673.073 	 0.21719 	 37.572 	 37.572 	 37.572 	 0 	 55 	 50 	 52.5 	 3.53553 	 97 	 198 	 157.68 	 39.66 	 2 	 667.284 	 0.215322 	 17.9957 	 17.9957 	 17.9957 	 0 	 52 	 45 	 48.5 	 4.94975 	 3622 	 0.942738 	 236.409 	 119.965 	 138.251 	 35.8629 	 0.193237 	 145.65 	 136.698 	 31.7274 	 0.229491 	  DCIS 
403 	 2464.39 	 2859.38 	 3119.27 	 100.439 	 5799 	 104.933 	 77.0295 	 0.679063 	 0.889827 	 339.019 	 1475.98 	 346.229 	 0.234576 	 899.155 	 1160.41 	 159.656 	 50.626 	 33.4673 	 0.115016 	 290.98 	 366 	 1756 	 101.525 	 7.20181 	 5 	 645.866 	 0.111375 	 64.4912 	 20.9332 	 36.0506 	 14.0291 	 139 	 45 	 73.2 	 38.291 	 739 	 1855 	 261.525 	 143.505 	 9 	 1372.52 	 0.236682 	 54.1315 	 8.48364 	 25.7505 	 11.5506 	 175 	 17 	 73.9 	 61.8339 	 7365 	 0.848014 	 437.061 	 1331.38 	 1428.17 	 1325.78 	 0.233422 	 1274.57 	 1436.69 	 546.039 	 0.382334 	  Tumour 
404 	 2430.5 	 874.203 	 2821.36 	 204.534 	 1542 	 48.6638 	 41.3409 	 0.527555 	 0.934545 	 162.953 	 1310.63 	 256.891 	 0.196006 	 693.251 	 995.056 	 127.706 	 9.55383 	 39.7143 	 0.153319 	 259.03 	 51 	 175 	 116.608 	 22.2851 	 2 	 620.795 	 0.40259 	 22.8455 	 22.8455 	 22.8455 	 0 	 38 	 13 	 25.5 	 17.6777 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2004 	 0.966249 	 173.054 	 138.285 	 138.896 	 36.5077 	 0.272727 	 139.095 	 138.932 	 26.5572 	 0.191202 	  DCIS 
405 	 2466.85 	 1481.92 	 2508.46 	 103.586 	 9431 	 115.519 	 106.641 	 0.384434 	 0.967183 	 392.96 	 1804.37 	 465.178 	 0.257806 	 1171.3 	 1488.8 	 138.76 	 -29.9107 	 21.4671 	 0.0794832 	 270.084 	 233 	 4093 	 123.987 	 29.6643 	 4 	 3153.5 	 0.334376 	 101.602 	 19.2927 	 67.6191 	 30.3956 	 75 	 22 	 58.25 	 24.5136 	 716 	 4000 	 268.719 	 150.699 	 9 	 1982.1 	 0.210168 	 84.2269 	 7.87821 	 47.1883 	 21.5018 	 268 	 40 	 79.5556 	 74.3642 	 13351 	 0.905705 	 536.558 	 369.383 	 483.366 	 380.977 	 0.0887446 	 665 	 472.771 	 213.695 	 0.442098 	  Tumour 
406 	 2438.94 	 2361.2 	 2390.13 	 80.9506 	 1364 	 45.4831 	 40.016 	 0.475344 	 0.94069 	 145.983 	 877.007 	 170.938 	 0.194911 	 360.731 	 561.435 	 123.099 	 -12.3796 	 29.3022 	 0.115171 	 254.423 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3470 	 0.845517 	 289.179 	 1061.92 	 1479.78 	 1377.39 	 0.196787 	 1327.24 	 1466.59 	 405.272 	 0.273873 	  Other 
407 	 2449.04 	 2450.66 	 2870.3 	 90.5539 	 3549 	 96.6666 	 52.1634 	 0.841907 	 0.88725 	 260.693 	 1345.42 	 367.9 	 0.273445 	 659.678 	 1029.85 	 187.239 	 -22.4119 	 35.0361 	 0.109982 	 318.563 	 90 	 106 	 107.744 	 13.4217 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 90 	 90 	 90 	 0 	 210 	 231 	 422.252 	 304.232 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 210 	 210 	 210 	 0 	 5624 	 0.87574 	 348.735 	 1099.22 	 1547.55 	 1445.16 	 0.246711 	 1547.93 	 1525.09 	 411.529 	 0.265923 	  Tumour 
408 	 2460.4 	 167.698 	 3276.04 	 162.163 	 3508 	 75.8461 	 59.7623 	 0.61575 	 0.956119 	 245.522 	 1990.04 	 843.812 	 0.424017 	 1155.86 	 1674.47 	 161.409 	 42.6992 	 36.8494 	 0.12588 	 292.733 	 76 	 78 	 155.368 	 61.0456 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 76 	 76 	 76 	 0 	 23 	 23 	 172.043 	 54.023 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 23 	 23 	 23 	 0 	 4094 	 0.970602 	 249.238 	 202.231 	 187.795 	 85.4062 	 0.187215 	 178.512 	 188.715 	 31.3389 	 0.166879 	  DCIS 
409 	 2444.35 	 1178.92 	 2681.95 	 303.872 	 332 	 30.8328 	 14.9093 	 0.875314 	 0.894879 	 79.8406 	 1176.62 	 165.567 	 0.140714 	 518.582 	 861.052 	 126.911 	 6.05832 	 14.2135 	 0.0550409 	 258.235 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 583 	 0.946429 	 96.1838 	 135.357 	 140.012 	 37.6234 	 0 	 0 	 0 	 36.1164 	 0.257952 	  Other 
410 	 2476.04 	 2289.45 	 2810.62 	 80.9506 	 6276 	 109.994 	 73.8179 	 0.74136 	 0.980166 	 309.563 	 1676.72 	 310.693 	 0.185298 	 1120.08 	 1361.15 	 129.707 	 -7.52143 	 24.0032 	 0.0919552 	 261.032 	 205 	 842 	 115.707 	 21.3845 	 4 	 2248.28 	 0.358235 	 40.1753 	 12.2563 	 25.2773 	 9.15403 	 67 	 33 	 51.25 	 17.7834 	 522 	 766 	 458.822 	 340.801 	 2 	 1593.33 	 0.253876 	 16.5511 	 16.5511 	 16.5511 	 0 	 379 	 143 	 261 	 166.877 	 11577 	 0.934307 	 468.274 	 793.533 	 1238.29 	 1135.9 	 0.10199 	 1154.9 	 1220.51 	 380.112 	 0.306965 	  Tumour 
411 	 2464.15 	 1880.43 	 2467.44 	 147.719 	 2147 	 59.6818 	 46.4079 	 0.628774 	 0.932667 	 189.823 	 2023.41 	 736.781 	 0.364128 	 1413.7 	 1707.84 	 56.9628 	 22.918 	 13.4228 	 0.071289 	 188.287 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 73 	 167 	 151.753 	 33.733 	 2 	 810.125 	 0.377329 	 19.5064 	 19.5064 	 19.5064 	 0 	 52 	 21 	 36.5 	 21.9203 	 2716 	 0.950315 	 204.024 	 94.0549 	 84.3 	 -18.0884 	 0 	 0 	 0 	 11.0367 	 0.130922 	  Other 
412 	 2462.74 	 3030.5 	 2498.68 	 172.003 	 3395 	 91.3059 	 47.7939 	 0.852058 	 0.959311 	 241.823 	 2357.21 	 958.548 	 0.406645 	 1623.99 	 2041.64 	 118.745 	 44.952 	 24.3274 	 0.0972828 	 250.069 	 45 	 45 	 99.2 	 4.87722 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 91 	 140 	 189.868 	 71.8477 	 2 	 879.826 	 0.259153 	 11.6279 	 11.6279 	 11.6279 	 0 	 46 	 45 	 45.5 	 0.707107 	 3972 	 0.95389 	 262.551 	 171.883 	 175.096 	 72.7077 	 0.49345 	 193.717 	 168.912 	 46.6952 	 0.266683 	  DCIS 
413 	 2478.35 	 375.517 	 2513.9 	 87.4586 	 3414 	 73.802 	 59.4736 	 0.592114 	 0.97515 	 226.167 	 1765.47 	 384.034 	 0.217525 	 1145.8 	 1449.9 	 151.397 	 -34.059 	 22.3133 	 0.0789233 	 282.721 	 118 	 214 	 118.39 	 24.0671 	 2 	 102.004 	 0.0298781 	 14.4136 	 14.4136 	 14.4136 	 0 	 68 	 50 	 59 	 12.7279 	 378 	 445 	 378.862 	 260.842 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 378 	 378 	 378 	 0 	 4580 	 0.943746 	 280.108 	 772.8 	 1234.9 	 1132.51 	 0.243802 	 1187.61 	 1232.5 	 392.387 	 0.317749 	  Tumour 
