rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	nucl_BackgroundAdjust 	nucl_NucAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	CellLabels 
153	1083.53	1455.03	1132.24	54.4518	2137	62.9679	43.4704	0.723468	0.969601	182.409	1685.14	467.814	0.277611	828.131	1463.52	3128	0.947305	231.723	798.879	877.442	563.546	0.522613	1075.18	804.438	348.336	0.39699	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	263.987	-36.5466	85.706	0.253745	337.764	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
154	1087.77	286.33	1914.31	251.366	5637	178.91	48.3554	0.962783	0.772933	407.664	2452.56	651.139	0.265494	1332.28	2230.93	7038	0.739596	463.765	586.704	586.191	272.295	0.386792	785.091	533.521	194.479	0.331768	241	1827	301.124	47.2553	3	961.898	0.17064	114.614	11.994	77.7542	51.0619	87	77	80.3333	5.7735	113.645	35.8089	35.8498	0.191278	187.423	167	715	361.88	58.3834	2	1008.16	0.178846	58.4709	58.4709	58.4709	0	92	75	83.5	12.0208	  DCIS 
155	1114.98	640.495	977.529	108.407	4584	81.1482	73.7113	0.418204	0.970364	272.593	1563.37	418.63	0.267775	900.823	1341.74	12128	0.820679	564.132	994.562	1150.07	836.172	0.545817	1258.46	1099.13	394.525	0.343045	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	355.199	105.682	82.9244	0.193307	428.977	397	676	580.811	277.314	2	563.517	0.122931	24.4578	24.4578	24.4578	0	278	119	198.5	112.43	  Tumour 
156	1104.12	1500.04	1134.67	62.1289	1463	46.6391	40.5371	0.494522	0.960604	147.296	1300.07	190.837	0.14679	511.842	1078.44	2886	0.912425	224.066	738.653	877.627	563.731	0.559585	837.352	882.083	380.305	0.433333	58	58	238.017	-15.8519	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	58	58	58	0	209.475	-12.7669	36.3308	0.128263	283.252	93	96	346.828	43.3311	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	93	93	93	0	  DCIS 
157	1161.28	690.913	1042.9	117.341	6123	117.172	75.6433	0.763698	0.859972	377.688	1626.77	465.465	0.286128	894.619	1405.15	7031	0.823688	430.375	1233.6	1310.56	996.666	0.599455	1357.36	1276.4	440.13	0.335833	185	1382	250.281	-3.58811	3	1614.48	0.263674	80.3128	19.2518	55.6211	28.7665	81	52	61.6667	16.7432	636.447	275.603	200.837	0.28278	710.224	256	643	625.676	322.179	2	1193.5	0.194921	39.0286	39.0286	39.0286	0	175	81	128	66.468	  Tumour 
158	1122.9	1168.37	1301.89	82.7647	3912	106.658	47.4231	0.895714	0.968796	263.823	1912.7	521.006	0.272393	973.405	1691.07	5384	0.912233	342.108	1128.32	1264.08	950.183	0.315789	1624.23	1194.4	455.211	0.360113	127	393	289.425	35.556	2	91.5487	0.023402	32.2094	32.2094	32.2094	0	66	61	63.5	3.53553	337.259	-27.2588	92.139	0.224162	411.037	82	83	368.268	64.7714	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	82	82	82	0	  DCIS 
159	1131.88	289.768	1935.52	211.152	6538	155.626	60.0997	0.922423	0.84799	380.149	3378.01	896.954	0.265527	1925.6	3156.38	9440	0.890566	446.108	664.099	640.297	326.401	0.401961	768.817	606.561	154.514	0.241316	235	917	314.285	60.4159	2	1350.18	0.206513	53.6773	53.6773	53.6773	0	130	105	117.5	17.6777	130.177	7.08685	23.5832	0.11563	203.954	221	1831	403.077	99.5801	3	718.755	0.109935	86.8443	43.3428	60.1646	20.8994	117	35	73.6667	41.1987	  DCIS 
160	1138.17	1447.95	1557.37	54.4518	3412	81.2632	54.8137	0.738256	0.9743	235.095	1420.36	278.816	0.1963	537.622	1198.73	6004	0.937685	320.635	1319.72	1579.83	1265.94	0.380952	1326.69	1634.96	420.607	0.266235	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	619.544	117.176	101.767	0.146782	693.321	90	90	424.511	121.014	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	90	90	90	0	  Tumour 
161	1155.32	1523.44	1175.45	76.9025	3169	72.111	56.6501	0.618741	0.973878	218.551	1344.06	275.805	0.205203	623.225	1122.43	4817	0.952541	282.049	967.209	1124.59	810.694	0.179487	802.381	1152.24	404.711	0.359874	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	247.891	-47.7624	41.7949	0.129931	321.669	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
162	1149.2	1702.47	1127.12	75.4321	1481	48.9019	39.1809	0.598377	0.961064	151.439	1166.11	217.737	0.186721	518.311	944.481	4444	0.908236	301.765	1234.86	1281.39	967.494	0.408397	1546.83	1222.32	346.827	0.270665	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	611.356	71.5055	93.9204	0.137084	685.133	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
163	1169.58	1026.69	1254.7	148.627	3481	94.4163	47.9322	0.861552	0.952915	241.924	1828.99	424.191	0.231926	1026.34	1607.36	5615	0.961802	309.179	1147.65	1517.19	1203.3	0.620818	1804.66	1379.3	516.176	0.340218	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	560.614	160.735	128.098	0.201923	634.392	414	484	400.952	97.4548	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	414	414	414	0	  Tumour 
164	1168.49	1362.19	1504.8	125.32	3953	77.4024	65.7016	0.528663	0.982844	239.38	1874.74	305.77	0.1631	887.196	1653.11	8339	0.918291	412.617	1301.55	1760.32	1446.42	0.390805	1859.4	1748.63	434.442	0.246798	102	283	305.627	51.7583	2	2879.99	0.728559	26.2802	26.2802	26.2802	0	73	29	51	31.1127	1073.19	395.619	207.372	0.1808	1146.97	646	1108	600.399	296.903	2	200.403	0.0506965	26.1956	26.1956	26.1956	0	483	163	323	226.274	  Tumour 
165	1190.9	1076.25	1303.92	114.403	5515	119.355	59.8245	0.865312	0.945807	338.978	1596.69	350.611	0.219586	683.553	1375.06	8456	0.880375	421.605	1195.96	1565.32	1251.42	0.80163	1548.79	1589.97	318.731	0.203621	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	735.457	124.315	111.635	0.137952	809.234	687	1090	530.183	226.687	3	727.907	0.131987	33.8428	12.2166	23.5687	9.70751	334	168	229	91.3291	  Tumour 
166	1176.22	853.709	1146.63	165.469	3892	78.3594	63.4127	0.587458	0.982828	233.238	2284.93	384.32	0.168198	1097.51	2063.3	5320	0.925217	312.652	1198.36	1449.54	1135.64	0.716312	1663.18	1315.51	454.912	0.313832	100	102	277.09	23.2208	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	100	100	100	0	497.784	33.8652	71.77	0.125568	571.562	374	720	635.318	331.821	2	1288.04	0.330945	29.7449	29.7449	29.7449	0	308	66	187	171.12	  Tumour 
167	1185.92	924.881	1198.68	177.133	4937	96.0165	67.2563	0.713685	0.951252	291.078	1591.77	467.758	0.29386	739.468	1370.14	6137	0.908647	350.309	1515.11	1774.59	1460.7	0.77673	1979.28	1603.27	659.107	0.371413	163	271	280.681	26.8118	2	476.666	0.0965497	18.8913	18.8913	18.8913	0	90	73	81.5	12.0208	580.95	54.2081	75.8533	0.115855	654.728	496	1018	559.974	256.477	3	566.533	0.114752	30.3702	23.3089	25.7525	3.57893	275	79	165.333	100.062	  Tumour 
168	1177.65	163.611	2065.71	272.641	3357	69.2759	62.8884	0.419412	0.969111	227.966	2072.2	773.613	0.373329	1290.56	1850.58	4964	0.967076	279.681	432.325	396.248	82.3522	0.295276	468.147	384.58	87.2077	0.220084	85	87	252.306	-1.56331	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	85	85	85	0	77.614	7.22754	22.5889	0.149209	151.391	120	125	371.317	67.8198	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	120	120	120	0	  DCIS 
169	1188.67	107.106	2119.42	319.232	3159	71.3104	60.7173	0.524435	0.842175	254.108	1697.03	634.791	0.37406	1004.32	1475.4	4695	0.87872	303.723	503.718	419.487	105.591	0.405904	494.7	398.117	131.96	0.314574	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	93.3678	40.0751	29.7068	0.17773	167.145	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
170	1192.7	781.958	1118.56	154.506	5684	105.311	71.0183	0.738398	0.926941	328.534	1643.94	423.239	0.257454	822.065	1422.32	9031	0.888441	419.865	1354.66	1654.81	1340.91	0.605744	1775.16	1590.72	471.014	0.284634	78	79	286.179	32.3103	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	78	78	78	0	581.172	101.995	85.1248	0.129972	654.949	365	1090	473.047	169.55	3	1658.44	0.291773	69.8804	16.3411	46.6829	24.5747	231	56	121.667	95.3223	  Tumour 
171	1204.43	1150.88	1366.63	82.7647	5625	99.9569	72.2834	0.690695	0.986842	290.066	1594.57	367.533	0.23049	591.587	1372.95	10262	0.930119	447.061	1253.62	1666.58	1352.68	0.645995	1604.22	1695.98	321.13	0.192688	106	109	321.858	67.9893	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	106	106	106	0	803.742	143.887	102.605	0.116926	877.52	606	1252	504.759	201.262	3	760.218	0.13515	41.5017	17.9482	28.9514	10.6014	268	72	202	112.588	  Tumour 
172	1201.87	1284.94	1465.51	121.807	4417	93.6727	61.2267	0.75682	0.956889	274.392	1370.65	266.06	0.194112	566.499	1149.03	11476	0.880669	484.801	1253.44	1713.54	1399.64	0.359413	1849.93	1682.78	371.526	0.216818	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	865.881	212.18	124.753	0.132764	939.659	170	204	440.341	136.844	2	858.356	0.19433	11.1675	11.1675	11.1675	0	105	65	85	28.2843	  Tumour 
173	1221.99	620.819	1063.58	202.371	2744	74.449	47.4235	0.77087	0.966878	211.037	1623.3	590.763	0.363927	929.134	1401.67	4271	0.939714	282.51	1337.73	1342.96	1029.07	0.703125	1216.9	1416.4	339.035	0.252453	73	74	245.438	-8.43083	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	73	73	73	0	261.647	-35.5034	45.5311	0.135742	335.424	80	80	344.887	41.3906	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	80	80	80	0	  Tumour 
174	1247.32	516.517	1046.16	254.468	6073	106.639	75.8201	0.703196	0.978096	317.404	1574.02	401.676	0.255191	841.373	1352.4	12355	0.845596	537.304	1199.33	1359.21	1045.32	0.464286	1486.22	1325.05	496.695	0.365428	166	649	294.127	40.2573	2	165.07	0.0271809	52.2179	52.2179	52.2179	0	92	74	83	12.7279	250.063	-37.7388	106.167	0.327836	323.841	136	338	407.265	103.768	2	471.251	0.0775977	26.1321	26.1321	26.1321	0	72	64	68	5.65685	  Tumour 
175	1264.59	1018.02	1319.05	179.045	4713	112.877	54.0661	0.877824	0.974364	285.539	1229.2	195.144	0.158756	345.378	1007.58	6345	0.910853	359.078	1175.27	1588.68	1274.78	0.78481	1625.78	1555.32	343.052	0.215936	77	78	263.403	9.53341	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	77	77	77	0	708.506	58.9285	57.0395	0.0729141	782.283	1628	1986	461.244	157.747	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	1628	1628	1628	0	  Tumour 
176	1268.2	826.41	1205.37	240.751	3674	88.8399	54.6994	0.787974	0.932251	254.693	1532.04	411.732	0.268747	817.358	1310.42	6201	0.862688	374.794	1244.81	1555.3	1241.41	0.635294	1763.83	1433.49	495.716	0.318726	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	516.787	94.186	78.8555	0.133526	590.565	80	82	393.775	90.2781	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	80	80	80	0	  Tumour 
177	1276.01	965.347	1293.75	177.406	3243	97.3413	43.953	0.892254	0.945757	248.309	1339.59	272.96	0.203764	526.89	1117.96	8493	0.772091	511.362	1614.08	1942.11	1628.22	0.83913	1933.31	1935.6	497.032	0.255923	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	829.732	176.055	162.179	0.179499	903.509	257	297	471.043	167.546	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	257	257	257	0	  Tumour 
178	1251.58	129.151	2136.18	279.303	1141	54.7459	27.0431	0.869476	0.950042	143.782	1096.68	203.164	0.185254	426.273	875.049	2260	0.963342	195.196	528.805	501.808	187.912	0.203488	572.314	496.184	69.23	0.137961	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	61.8913	6.64428	13.3753	0.098588	135.669	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Other 
179	1252.41	1779.11	1219.7	164.754	2508	74.8786	43.1827	0.816954	0.952888	223.279	1118.57	203.199	0.181659	507.181	896.944	3315	0.968732	230.995	648.109	647.678	333.782	0	0	0	73.0421	0.112775	18	19	263.722	9.85303	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	18	18	18	0	156.421	-3.82002	14.5902	0.0633808	230.199	86	88	337.174	33.6776	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	86	86	86	0	  DCIS 
180	1285.74	895.298	1259.44	202.714	6343	116.487	69.826	0.800426	0.96589	324.534	1304.75	231.902	0.177737	575.54	1083.12	12719	0.894067	514.777	1260.75	1731.57	1417.68	0.641469	1811.9	1690.02	464.425	0.26821	74	74	264.716	10.847	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	74	74	74	0	873.36	303.274	195.041	0.205927	947.137	80	80	458.087	154.591	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	80	80	80	0	  Tumour 
181	1291.42	1103.26	1394.94	173.118	6105	95.3117	82.9249	0.492981	0.966287	309.706	1416.32	384.726	0.271639	717.27	1194.69	10928	0.953994	429.362	1177.61	1474.49	1160.59	0.436508	1560.47	1441.25	322.278	0.218569	141	451	305.028	51.1592	2	963.792	0.157869	39.9023	39.9023	39.9023	0	75	66	70.5	6.36396	806.808	184.55	117.895	0.133883	880.585	433	2034	415.672	112.175	4	1330.27	0.217898	63.6785	21.0661	43.0247	16.7968	157	86	108.25	33.1399	  Tumour 
182	1311.28	401.639	1074.83	128.082	4637	89.8008	70.1743	0.623974	0.951765	281.522	1550.35	421.858	0.272105	767.614	1328.72	7937	0.847156	424.492	1404.1	1541.79	1227.89	0.343832	1269.47	1603.06	574.502	0.372621	70	71	289.329	35.4594	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	70	70	70	0	527.904	104.586	85.6166	0.142296	601.681	376	659	438.144	134.647	2	993.515	0.214258	19.8537	19.8537	19.8537	0	222	154	188	48.0833	  Tumour 
183	1300.53	461.121	1080.08	187.361	2988	68.2886	58.0369	0.526982	0.927662	226.551	1432.35	249.701	0.174329	491.429	1210.73	7053	0.89098	393.522	1569.69	1695.81	1381.91	0.614085	1307.55	1879.55	644.666	0.380153	117	117	289.026	35.1565	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	117	117	117	0	596.81	90.4439	162.201	0.241878	670.587	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Tumour 
184	1322.02	1677.78	1301.73	85.0529	3813	81.504	62.0641	0.648183	0.939394	258.593	1115.69	163.532	0.146575	469.939	894.062	8197	0.932219	386.718	944.902	1121.74	807.84	0.267692	1571.64	1047.92	401.949	0.358328	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	205.424	5.05967	25.0281	0.0896416	279.202	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
185	1322.42	1933.16	1285.86	246.142	3215	65.7718	62.519	0.31059	0.98108	214.652	1489.86	382.4	0.256669	875.552	1268.23	4049	0.981814	236.995	470.111	478.308	164.412	0	0	477.772	104.97	0.219462	159	302	208.711	-45.1585	2	786.889	0.244755	23.1423	23.1423	23.1423	0	109	50	79.5	41.7193	106.254	-10.0879	24.3086	0.135024	180.031	157	199	338.045	34.5477	2	596.266	0.185464	11.976	11.976	11.976	0	82	75	78.5	4.94975	  DCIS 
186	1321.4	1310.8	1406.87	121.807	2697	104.467	33.79	0.946245	0.917971	260.208	1180.25	229.485	0.194438	485.814	958.623	4959	0.792679	373.12	1200.94	1300.82	986.922	0.0990712	1848.91	1274.43	684.143	0.525933	131	238	310.023	56.1537	2	44.7763	0.0166022	20.9233	20.9233	20.9233	0	71	60	65.5	7.77817	210.979	-31.311	52.7242	0.185155	284.757	67	68	251.134	-52.3625	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	67	67	67	0	  DCIS 
187	1325.03	1592.83	1783.84	85.0529	2537	72.2292	45.0405	0.781761	0.973523	200.995	1311.45	325.892	0.248498	597.766	1089.82	8714	0.734615	503.529	1450.68	1258.56	944.666	0.205189	1568.85	1220.86	346.928	0.275654	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	307.684	22.434	40.232	0.105468	381.461	340	423	465.282	161.785	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	340	340	340	0	  Tumour 
188	1338.47	1362.63	1402.19	156.78	1795	76.6127	30.2805	0.918577	0.950238	185.38	1611.94	504.078	0.312715	868.17	1390.31	2543	0.964353	208.894	560.293	557.006	243.11	0.0225989	636.25	555.337	48.2386	0.0866034	69	71	238.536	-15.333	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	69	69	69	0	124.898	1.11612	20.5031	0.103199	198.676	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
189	1352.51	281.224	2075.54	128.082	2832	74.8983	48.8177	0.758402	0.972194	238.208	2758.81	767.039	0.278033	1417.92	2537.18	4792	0.96341	278.51	1159.86	1421.01	1107.11	0	0	0	861.353	0.606156	178	358	274.809	20.9398	2	234.517	0.0828097	22.889	22.889	22.889	0	109	69	89	28.2843	229.006	-77.5403	83.7283	0.276528	302.784	124	134	393.379	89.8822	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	124	124	124	0	  DCIS 
190	1386.45	1872.46	1349.07	285.591	3341	79.619	53.9703	0.735194	0.977186	245.765	1555.71	390.774	0.251187	840.328	1334.08	4518	0.984314	255.664	510.139	479.779	165.884	0.00469484	653	480.012	61.9456	0.129113	138	337	219.42	-34.4489	2	320.794	0.0960172	27.2947	27.2947	27.2947	0	69	69	69	0	148.765	8.28325	40.8305	0.183473	222.543	69	69	330.203	26.706	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	69	69	69	0	  DCIS 
191	1432.67	1796.35	1398.9	218.156	4126	100.379	52.871	0.850043	0.973802	265.22	1727.73	663.655	0.38412	998.443	1506.1	5588	0.978463	295.806	492.421	499.699	185.803	0.00401606	653	500.555	124.486	0.249121	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	181.504	8.26459	16.7641	0.0656693	255.281	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
192	1444.04	1022.18	1651.1	173.118	4616	82.1095	72.1237	0.477954	0.977966	261.765	1402.29	376.538	0.268516	780.912	1180.67	6535	0.977415	309.605	516.466	465.934	152.038	0	0	0	91.7363	0.196887	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	117.08	2.16826	46.3616	0.242913	190.857	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
193	1466.57	114.432	2277.03	246.272	6627	141.199	61.472	0.900258	0.925042	373.907	2381.2	493.993	0.207456	1027.54	2159.57	8620	0.920056	414.309	554.901	524.919	211.023	0.246073	534.979	521.667	126.657	0.24129	266	1417	269.432	15.5631	4	512.077	0.0772713	99.7135	25.0457	55.8174	26.6516	71	62	66.5	3.87298	140.934	14.4666	28.1053	0.130898	214.712	241	1101	373.456	69.9596	3	1360.57	0.205308	69.5809	11.7423	46.7575	27.5363	112	56	80.3333	28.7112	  DCIS 
194	1470.25	1441.85	1500.21	105.475	3434	79.9694	56.4673	0.708101	0.954154	244.894	1570.82	478.541	0.304644	642.247	1349.2	5517	0.941468	306.936	828.277	895.183	581.287	0.376866	1231.26	813.841	333.111	0.372115	53	55	218.396	-35.473	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	53	53	53	0	294.865	-18.8682	47.9597	0.130098	368.642	333	835	360.733	57.2359	2	515.904	0.150234	38.3942	38.3942	38.3942	0	168	165	166.5	2.12132	  DCIS 
195	1483.88	1526.34	1491.11	95.2943	4954	106.478	60.5358	0.822664	0.973664	284.149	2940.26	568.915	0.193491	1353.99	2718.63	6704	0.880599	384.818	889.559	1060.52	746.629	0.506135	1232.47	1002.26	423.46	0.399293	188	375	261.133	7.26379	2	938.516	0.189446	25.0799	25.0799	25.0799	0	119	69	94	35.3553	356.614	-19.588	58.2176	0.135267	430.391	670	1529	542.034	238.537	4	517.839	0.104529	37.743	14.3668	28.2145	8.54348	244	99	167.5	70.9201	  DCIS 
196	1467.01	233.927	2184.95	177.792	2003	55.0744	46.5655	0.533971	0.977073	173.924	1520.92	484.164	0.318337	784.968	1299.29	3440	0.973952	226.225	648.912	590.793	276.897	0	0	0	100.428	0.169989	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	172.307	31.567	29.7534	0.120907	246.085	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
197	1537.56	1713.04	1510.94	103.392	4149	156.069	37.1013	0.971333	0.828309	355.931	1640.02	494.758	0.301678	949.494	1418.39	5112	0.762871	402.032	690.366	670.154	356.259	0.522255	766.506	637.119	202.397	0.302016	74	75	284.5	30.6308	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	74	74	74	0	227.584	33.7707	29.5883	0.0981822	301.361	248	688	375.79	72.2935	3	1175.07	0.283218	60.6787	20.2906	40.4558	18.0622	100	66	82.6667	17.0098	  DCIS 
198	1520.15	1126.29	1666.4	230.152	2258	73.9925	39.0536	0.849365	0.981312	189.823	2097.83	812.614	0.38736	1281.2	1876.2	4506	0.983628	251.48	451.852	384.75	70.8542	0	0	0	34.495	0.0896556	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	137.37	9.35625	11.0494	0.0523303	211.148	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
199	1523.7	1688.23	1500.12	81.3204	1619	85.2057	25.0855	0.955679	0.930995	199.279	1134.53	190.831	0.168202	459.589	912.908	3034	0.822445	280.492	924.287	1115.49	801.594	0.776371	1244.99	1037.33	384.722	0.34489	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	291.661	-30.1767	39.9553	0.109335	365.439	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
200	1522.08	85.6149	2333.5	237.118	3659	96.091	52.6892	0.836264	0.885313	268.836	1918.49	613.624	0.319848	868.89	1696.86	5891	0.940453	325.037	509.657	493.076	179.18	0.32872	536.547	486.242	89.9539	0.182434	107	256	273.551	19.6822	2	355.349	0.0971166	21.3919	21.3919	21.3919	0	58	49	53.5	6.36396	115.101	18.6975	44.5214	0.235715	188.878	73	74	298.699	-4.79823	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	73	73	73	0	  DCIS 
201	1527.61	1764.33	1495.98	155.168	2069	82.1561	35.1735	0.903717	0.896059	208.51	2401.31	536.995	0.223626	1054.26	2179.69	3032	0.922141	241.38	538.772	522.729	208.834	0.410628	620.435	495.65	117.633	0.225036	238	703	233.13	-20.7389	3	209.019	0.101024	53.4343	23.0726	35.8553	14.0772	124	46	79.3333	40.2161	193.579	19.6149	16.9402	0.0633618	267.357	57	58	339.298	35.8014	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	57	57	57	0	  DCIS 
202	1529.27	1921.27	1492.41	141.683	4415	84.1724	67.0608	0.604364	0.98858	247.823	2408.56	679.141	0.281969	1305.27	2186.94	5654	0.99106	278.652	531.212	480.415	166.52	0	0	0	136.575	0.284285	120	132	254.542	0.672477	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	120	120	120	0	186.849	19.717	29.2194	0.112112	260.627	180	250	387.339	83.842	2	1031.73	0.233687	14.5215	14.5215	14.5215	0	113	67	90	32.5269	  DCIS 
203	1536.95	1523.83	1543.06	53.0094	2943	91.0101	49.8009	0.837001	0.760858	260.208	2449.67	613.228	0.25033	1107.94	2228.05	5524	0.708296	402.818	1091.18	1279.37	965.473	0.991279	1309.52	1254.27	459.438	0.359113	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	517.975	-18.3244	60.8512	0.102832	591.752	283	295	568.972	265.475	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	283	283	283	0	  DCIS 
