rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	CellLabels 	
35 	 499.793 	 929.239 	 507.327 	 178.135 	 9673 	 122.974 	 102.109 	 0.557275 	 0.947312 	 417.103 	 1342.11 	 304.211 	 0.226666 	 512.445 	 1163.12 	 703.63 	 -142.838 	 106.93 	 0.110407 	 968.514 	 13611 	 0.944421 	 495.103 	 1155.43 	 1769.51 	 1622.03 	 0.390187 	 1862.16 	 1754.47 	 455.512 	 0.257422 	 147 	 817 	 200.735 	 14.5217 	 3 	 1579.96 	 0.163337 	 76.7467 	 15.5606 	 51.1866 	 28.4524 	 64 	 38 	 49 	 13.4536 	 86 	 126 	 203.233 	 33.655 	 2 	 4029.62 	 0.416585 	 10.8504 	 10.8504 	 10.8504 	 0 	 43 	 43 	 43 	 0 	  Tumour 
36 	 518.044 	 554.097 	 521.536 	 235.866 	 8044 	 145.96 	 72.4333 	 0.868178 	 0.9168 	 419.019 	 1886.04 	 497.692 	 0.263882 	 909.519 	 1707.04 	 416.824 	 19.7835 	 80.586 	 0.118212 	 681.707 	 9348 	 0.859823 	 478.375 	 559.423 	 733.12 	 585.637 	 0.689157 	 823 	 685.736 	 274.012 	 0.373761 	 480 	 1742 	 268.465 	 82.2516 	 5 	 1848.98 	 0.229858 	 56.2657 	 15.5195 	 33.3772 	 12.2877 	 197 	 36 	 96 	 60.5599 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
37 	 480.762 	 205.964 	 444.011 	 83.4865 	 2611 	 91.4082 	 37.4118 	 0.912408 	 0.933834 	 231.522 	 1183.32 	 323.113 	 0.273056 	 583.895 	 1004.33 	 205.407 	 -31.2242 	 41.8445 	 0.0889758 	 470.291 	 3243 	 0.939455 	 242.167 	 191.302 	 212.565 	 65.0821 	 0 	 0 	 213.154 	 59.3592 	 0.279251 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
38 	 502.48 	 460.451 	 547.785 	 195.351 	 3321 	 89.043 	 49.441 	 0.831684 	 0.932341 	 260.066 	 1581.08 	 470.638 	 0.297669 	 785.937 	 1402.08 	 513.286 	 139.357 	 135.833 	 0.174554 	 778.17 	 4158 	 0.913244 	 293.723 	 705.987 	 797.651 	 650.168 	 0.482759 	 989.579 	 728.62 	 515.433 	 0.646188 	 237 	 695 	 244.063 	 57.8503 	 3 	 330.688 	 0.0995749 	 25.8716 	 22.0911 	 23.77 	 1.72212 	 98 	 63 	 79 	 17.6918 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
39 	 505.522 	 62.5428 	 515.193 	 206.495 	 2301 	 83.7684 	 37.0554 	 0.89684 	 0.930449 	 217.865 	 1614.82 	 454.391 	 0.281389 	 711.272 	 1435.82 	 269.866 	 19.0359 	 65.3223 	 0.122155 	 534.75 	 2967 	 0.949136 	 237.037 	 231.018 	 252.129 	 104.646 	 0.0995025 	 376.5 	 244.723 	 82.5089 	 0.327248 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
40 	 518.945 	 751.718 	 489.2 	 197.246 	 4959 	 96.3322 	 69.9633 	 0.687409 	 0.873833 	 327.404 	 1856.62 	 392.86 	 0.2116 	 1060.82 	 1677.62 	 654.722 	 -393.674 	 92.7432 	 0.100851 	 919.606 	 5484 	 0.883092 	 333.99 	 891.335 	 1452.96 	 1305.47 	 1.02564 	 1500.3 	 1380.22 	 603.73 	 0.415518 	 352 	 2834 	 242.077 	 55.8637 	 7 	 1166.86 	 0.235302 	 64.5505 	 10.7772 	 39.067 	 16.4042 	 94 	 29 	 50.2857 	 25.1112 	 30 	 31 	 216 	 46.4225 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 30 	 30 	 30 	 0 	  Tumour 
41 	 512.195 	 121.668 	 497.076 	 147.313 	 3149 	 77.8347 	 55.5125 	 0.700949 	 0.919416 	 242.794 	 1981.25 	 620.987 	 0.313431 	 941.996 	 1802.26 	 380.65 	 60.3288 	 41.7977 	 0.0647489 	 645.534 	 3731 	 0.904924 	 262.794 	 344.819 	 448.991 	 301.508 	 0.27193 	 518.645 	 432.421 	 187.776 	 0.418216 	 314 	 1332 	 215.131 	 28.9176 	 5 	 287.807 	 0.0913964 	 41 	 17.5953 	 27.8818 	 7.75762 	 120 	 45 	 62.8 	 32.5454 	 45 	 45 	 191.089 	 21.5114 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  DCIS 
42 	 528.453 	 491.727 	 555.446 	 228.95 	 2314 	 98.5014 	 47.8667 	 0.873987 	 0.5785 	 305.723 	 1362.43 	 379.837 	 0.278794 	 457.046 	 1183.44 	 562.629 	 85.3422 	 85.4534 	 0.103265 	 827.513 	 4724 	 0.62462 	 467.404 	 869.208 	 840.034 	 692.551 	 0.726161 	 846.175 	 831.994 	 303.132 	 0.360857 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
43 	 537.956 	 267.018 	 692.752 	 83.4865 	 6502 	 99.1533 	 84.7084 	 0.519752 	 0.951837 	 333.019 	 1655 	 604.376 	 0.365183 	 971.536 	 1476 	 516.911 	 156.416 	 119.871 	 0.153328 	 781.795 	 7364 	 0.944466 	 359.806 	 545.471 	 574.796 	 427.312 	 0.373802 	 984.402 	 476.876 	 371.775 	 0.646795 	 529 	 2751 	 235.384 	 49.1707 	 8 	 1305.01 	 0.200709 	 72.2152 	 9.90425 	 36.7748 	 15.7059 	 136 	 43 	 66.125 	 30.9674 	 90 	 101 	 171.9 	 2.32248 	 2 	 1669.04 	 0.256696 	 8 	 8 	 8 	 0 	 45 	 45 	 45 	 0 	  Tumour 
44 	 572.078 	 794 	 544.885 	 233.206 	 4928 	 116.616 	 59.3728 	 0.86069 	 0.891139 	 323.404 	 1205.55 	 222.815 	 0.184824 	 493.625 	 1026.56 	 573.583 	 -45.8597 	 122.955 	 0.146643 	 838.467 	 8916 	 0.831174 	 510.701 	 1013.36 	 1575.5 	 1428.01 	 0.662896 	 1694.58 	 1518.62 	 583.493 	 0.370355 	 174 	 783 	 219.098 	 32.8847 	 3 	 953.962 	 0.19358 	 64.6693 	 14.7883 	 43.5377 	 23.0747 	 84 	 38 	 58 	 23.5797 	 67 	 67 	 199.91 	 30.3329 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 67 	 67 	 67 	 0 	  Tumour 
45 	 578.961 	 725.312 	 549.154 	 226 	 2829 	 104.501 	 37.2145 	 0.934441 	 0.850827 	 280.451 	 1238.89 	 298.179 	 0.240682 	 578.432 	 1059.9 	 574.61 	 9.77273 	 116.665 	 0.13897 	 839.493 	 6226 	 0.878014 	 414.274 	 851.696 	 1370.25 	 1222.77 	 0.556196 	 1501.1 	 1277.21 	 599.031 	 0.437168 	 204 	 1660 	 223.314 	 37.1007 	 5 	 438.618 	 0.155044 	 84.2121 	 8.544 	 48.2207 	 29.5572 	 45 	 24 	 40.8 	 9.39149 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
46 	 580.38 	 88.995 	 572.357 	 176.505 	 4381 	 104.106 	 57.2298 	 0.835346 	 0.843149 	 316.392 	 2044.88 	 652.464 	 0.319072 	 1228.8 	 1865.88 	 321.821 	 11.2752 	 72.9857 	 0.124399 	 586.705 	 4713 	 0.811048 	 343.22 	 455.894 	 433.787 	 286.304 	 0.918919 	 436.787 	 439.61 	 299.465 	 0.69035 	 81 	 152 	 223.383 	 37.1697 	 2 	 654.115 	 0.149307 	 14.0095 	 14.0095 	 14.0095 	 0 	 48 	 33 	 40.5 	 10.6066 	 51 	 52 	 176.804 	 7.2264 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 51 	 51 	 51 	 0 	  DCIS 
47 	 575.768 	 34.0681 	 590.78 	 181.838 	 1820 	 66.8526 	 35.4185 	 0.848123 	 0.934771 	 185.338 	 2005.64 	 761.065 	 0.379462 	 599.531 	 1826.65 	 286.135 	 -12.9335 	 50.3834 	 0.0914368 	 551.019 	 2283 	 0.932598 	 198.995 	 206.597 	 214.018 	 66.5343 	 0.458824 	 183.513 	 223.111 	 38.398 	 0.179415 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 57 	 59 	 194.088 	 24.5102 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 57 	 57 	 57 	 0 	  DCIS 
48 	 567.649 	 146.703 	 542.575 	 123.693 	 1030 	 41.2417 	 33.1139 	 0.596083 	 0.941499 	 132.225 	 1383.42 	 378.526 	 0.273616 	 790.48 	 1204.43 	 269.038 	 40.8251 	 93.3755 	 0.174886 	 533.922 	 1366 	 0.92673 	 151.397 	 256.662 	 299.784 	 152.3 	 0.514925 	 419.609 	 258.015 	 160.124 	 0.534131 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
49 	 605.926 	 204.552 	 567.186 	 63.1506 	 2571 	 104.675 	 34.1828 	 0.945176 	 0.830963 	 260.007 	 1169.78 	 280.326 	 0.239639 	 512.968 	 990.788 	 299.591 	 -34.3534 	 67.5968 	 0.119752 	 564.475 	 3838 	 0.815728 	 320.735 	 330.607 	 491.913 	 344.43 	 0.402174 	 872.55 	 390.016 	 500.703 	 1.01787 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 45 	 45 	 177.422 	 7.8447 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  Fib 
50 	 608.192 	 984.734 	 628.564 	 299.767 	 6323 	 104.015 	 80.5395 	 0.63281 	 0.911226 	 343.706 	 1485.02 	 375.618 	 0.252938 	 553.295 	 1306.02 	 639.862 	 -111.436 	 114.935 	 0.127035 	 904.746 	 10308 	 0.896738 	 452.09 	 1226.53 	 1716.25 	 1568.77 	 0.24937 	 1687.67 	 1669.16 	 565.63 	 0.329573 	 266 	 3641 	 207.643 	 21.4298 	 5 	 886.274 	 0.140167 	 84.2746 	 20.1564 	 54.2925 	 20.7288 	 98 	 19 	 53.2 	 31.4913 	 76 	 347 	 191.013 	 21.4356 	 2 	 726.837 	 0.114951 	 42.6903 	 42.6903 	 42.6903 	 0 	 43 	 33 	 38 	 7.07107 	  Tumour 
51 	 625.848 	 882.656 	 613.385 	 218.433 	 8523 	 119.746 	 91.8212 	 0.641889 	 0.978868 	 362.149 	 1880.87 	 560.273 	 0.29788 	 982.006 	 1701.87 	 720.022 	 -105.196 	 181.416 	 0.184196 	 984.906 	 10316 	 0.951836 	 428.676 	 1475.44 	 1689.93 	 1542.45 	 0.466488 	 1840.65 	 1637.72 	 617.029 	 0.365121 	 931 	 5163 	 244.534 	 58.3208 	 9 	 1614.2 	 0.189393 	 106.226 	 10.7411 	 46.2401 	 23.174 	 187 	 45 	 93.1 	 44.6902 	 50 	 53 	 208.46 	 38.8825 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 50 	 50 	 50 	 0 	  Tumour 
52 	 632.031 	 522.806 	 639.241 	 155.309 	 7600 	 115.083 	 92.2019 	 0.598428 	 0.881466 	 390.96 	 1952.42 	 537.1 	 0.275095 	 1071.24 	 1773.42 	 476.336 	 0.820254 	 76.7534 	 0.10355 	 741.22 	 9609 	 0.919522 	 442.132 	 763.967 	 1086.86 	 939.372 	 0.716535 	 1117.75 	 1075.7 	 488.837 	 0.449772 	 482 	 2608 	 285.218 	 99.0048 	 9 	 2476.55 	 0.325862 	 62.9936 	 10.0232 	 35.1608 	 15.662 	 91 	 30 	 53.5556 	 17.3429 	 219 	 1517 	 213.356 	 43.7786 	 4 	 2005.79 	 0.26392 	 66.3061 	 21.0238 	 38.984 	 18.1359 	 84 	 45 	 54.75 	 19.5 	  Tumour 
53 	 618.131 	 266.724 	 753.382 	 63.1506 	 3272 	 82.5928 	 52.0608 	 0.776326 	 0.925601 	 249.966 	 1341.4 	 394.804 	 0.294322 	 747.354 	 1162.41 	 390.977 	 71.3194 	 149.816 	 0.228427 	 655.861 	 4018 	 0.945189 	 264.894 	 361.107 	 394.146 	 246.663 	 0.339056 	 703.557 	 329.623 	 381.752 	 0.968556 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 34 	 34 	 201.618 	 32.0401 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 34 	 34 	 34 	 0 	  Tumour 
54 	 599.035 	 133.058 	 576.24 	 135.34 	 743 	 34.5737 	 28.7594 	 0.555032 	 0.936948 	 111.154 	 1333.54 	 340.763 	 0.255533 	 748.824 	 1154.55 	 282.058 	 11.3245 	 62.2518 	 0.113818 	 546.942 	 1324 	 0.923291 	 158.711 	 399.44 	 454.978 	 307.495 	 0.572464 	 563.759 	 411.774 	 281.782 	 0.619331 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
55 	 637.234 	 589.671 	 624.782 	 178.443 	 3781 	 106.418 	 50.3988 	 0.880744 	 0.868596 	 278.309 	 1549.66 	 397.037 	 0.25621 	 1039.82 	 1370.66 	 389.774 	 45.5755 	 150.69 	 0.230182 	 654.658 	 4814 	 0.874319 	 317.966 	 824.959 	 839.493 	 692.01 	 0.412587 	 1328.69 	 708.682 	 647.724 	 0.771565 	 32 	 32 	 206.969 	 20.7557 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 32 	 32 	 32 	 0 	 35 	 36 	 220.714 	 51.1368 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 35 	 35 	 35 	 0 	  Tumour 
56 	 632.026 	 24.87 	 645.21 	 129.653 	 2108 	 67.1252 	 40.7604 	 0.794527 	 0.914534 	 197.196 	 1758.31 	 631.989 	 0.359431 	 1146.84 	 1579.31 	 152.983 	 5.10051 	 24.2945 	 0.0581393 	 417.867 	 2530 	 0.933924 	 209.196 	 166.358 	 174.898 	 27.4145 	 0.510753 	 191.674 	 173.352 	 19.1389 	 0.109429 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
57 	 642.746 	 72.7973 	 636.94 	 112.219 	 2590 	 78.9065 	 42.6441 	 0.841384 	 0.926323 	 221.966 	 1681.8 	 500.993 	 0.297891 	 1002.93 	 1502.81 	 229.034 	 -31.2423 	 39.0574 	 0.0790767 	 493.918 	 3307 	 0.909266 	 262.451 	 369.098 	 397.889 	 250.406 	 0.628319 	 367.014 	 406.172 	 279.201 	 0.701706 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
58 	 657.963 	 158.793 	 626.929 	 115.169 	 2172 	 59.6985 	 48.0154 	 0.594224 	 0.912222 	 197.38 	 1133.3 	 263.915 	 0.232873 	 538.245 	 954.308 	 159.894 	 -21.4151 	 41.8405 	 0.0984997 	 424.778 	 2666 	 0.92345 	 214.066 	 171.773 	 193.251 	 45.768 	 0.185792 	 166.941 	 196.512 	 59.1766 	 0.306216 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
59 	 704.398 	 830.464 	 680.25 	 124.201 	 5644 	 150.508 	 51.7744 	 0.93897 	 0.819515 	 386.617 	 1389.94 	 342.002 	 0.246055 	 575.669 	 1210.95 	 610.912 	 -115.657 	 128.828 	 0.147098 	 875.796 	 8292 	 0.844227 	 476.215 	 1357.97 	 1690.99 	 1543.51 	 0.5875 	 1485.83 	 1757.3 	 809.108 	 0.478482 	 321 	 1115 	 223.822 	 37.6094 	 4 	 2490.6 	 0.441283 	 71.4003 	 21.0238 	 40.7957 	 18.6785 	 186 	 45 	 80.25 	 70.5 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
60 	 692.72 	 84.1514 	 680.537 	 64.56 	 1704 	 75.4586 	 32.4083 	 0.903074 	 0.832438 	 204.066 	 1250.23 	 320.493 	 0.256348 	 635.619 	 1071.23 	 305.234 	 29.129 	 63.3209 	 0.111066 	 570.118 	 2273 	 0.824148 	 237.137 	 361.287 	 438.181 	 290.698 	 0.480392 	 466.408 	 420.997 	 248.088 	 0.566176 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
61 	 723.702 	 512.646 	 729.562 	 78.492 	 4527 	 96.2301 	 61.7106 	 0.767306 	 0.906851 	 290.836 	 1487.57 	 433.516 	 0.291426 	 783.77 	 1308.57 	 448.275 	 55.0693 	 113.655 	 0.159368 	 713.159 	 5774 	 0.838757 	 383.706 	 831.919 	 757.931 	 610.448 	 0.197605 	 898.682 	 730.814 	 527.458 	 0.695918 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 45 	 45 	 180.267 	 10.6891 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  Tumour 
62 	 755.125 	 65.6553 	 988.539 	 64.56 	 6998 	 116.404 	 78.7975 	 0.736044 	 0.961132 	 338.735 	 2266.32 	 882.896 	 0.389573 	 1440.25 	 2087.32 	 498.243 	 150.736 	 102.468 	 0.134273 	 763.127 	 7946 	 0.950592 	 368.735 	 398.494 	 398.052 	 250.569 	 0.185185 	 577.85 	 378.085 	 166.475 	 0.418224 	 431 	 844 	 284.536 	 98.3229 	 2 	 1058.9 	 0.151315 	 34.6624 	 13.861 	 23.8344 	 9.32621 	 255 	 73 	 143.667 	 97.5773 	 90 	 271 	 194.222 	 24.6447 	 2 	 1473.04 	 0.210494 	 28.2312 	 28.2312 	 28.2312 	 0 	 45 	 45 	 45 	 0 	  Tumour 
63 	 777.294 	 848.44 	 755.056 	 96.566 	 3708 	 112.471 	 44.6407 	 0.917858 	 0.87165 	 301.362 	 1298.5 	 358.711 	 0.276251 	 716.415 	 1119.5 	 381.025 	 110.991 	 126.966 	 0.196569 	 645.909 	 5419 	 0.809531 	 434.96 	 495.814 	 622.702 	 475.218 	 0.301075 	 912.795 	 566.314 	 499.268 	 0.801778 	 45 	 45 	 186.467 	 0.253649 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 45 	 45 	 195.911 	 26.3336 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  Tumour 
64 	 768.191 	 447.815 	 738.033 	 78.492 	 2873 	 75.321 	 50.1396 	 0.746239 	 0.915843 	 233.421 	 1251.01 	 345.666 	 0.276309 	 684.631 	 1072.02 	 268.01 	 -29.2135 	 81.2705 	 0.152508 	 532.894 	 4269 	 0.797944 	 356.777 	 491.729 	 546.548 	 399.064 	 0.259016 	 744.063 	 521.454 	 530.387 	 0.970432 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
65 	 803.097 	 755.182 	 885.804 	 96.566 	 3179 	 108.075 	 38.3625 	 0.934881 	 0.909585 	 278.007 	 1780.48 	 606.249 	 0.340498 	 1272.05 	 1601.48 	 276.65 	 57.9375 	 58.6328 	 0.108272 	 541.534 	 3678 	 0.911073 	 296.007 	 204.828 	 202.502 	 55.0186 	 0.380392 	 200.093 	 202.801 	 22.86 	 0.112888 	 92 	 379 	 182.228 	 -3.98476 	 2 	 1130.51 	 0.355617 	 41.4813 	 41.4813 	 41.4813 	 0 	 47 	 45 	 46 	 1.41421 	 38 	 39 	 199.553 	 29.9751 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 38 	 38 	 38 	 0 	  Fib 
66 	 839.093 	 513.696 	 822.685 	 82.6378 	 4150 	 127.547 	 45.2109 	 0.93507 	 0.865846 	 329.304 	 1532.67 	 498.275 	 0.325103 	 868.335 	 1353.68 	 270.837 	 54.0124 	 53.6975 	 0.100234 	 535.721 	 4867 	 0.859742 	 347.848 	 208.19 	 199.014 	 51.5302 	 0.346939 	 195.118 	 199.5 	 26.162 	 0.131458 	 94 	 177 	 194.021 	 7.80826 	 2 	 1278.61 	 0.308098 	 16.7016 	 16.7016 	 16.7016 	 0 	 58 	 36 	 47 	 15.5563 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
67 	 808.307 	 538.988 	 800.112 	 87.9318 	 1780 	 68.0723 	 36.1963 	 0.846912 	 0.902637 	 200.309 	 1246.04 	 313.294 	 0.251431 	 608.389 	 1067.05 	 170.333 	 -12.4099 	 32.6068 	 0.0749206 	 435.217 	 2349 	 0.915076 	 215.581 	 181.311 	 192.417 	 44.9337 	 0.385027 	 191.278 	 194.113 	 40.4145 	 0.210036 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
68 	 831.695 	 270.158 	 786.397 	 171.05 	 2656 	 99.8011 	 36.0198 	 0.932598 	 0.86769 	 250.451 	 1099.02 	 258.532 	 0.235239 	 648.605 	 920.025 	 322.571 	 89.0724 	 57.0186 	 0.0970604 	 587.455 	 3373 	 0.894695 	 263.823 	 165.171 	 145.641 	 -1.84234 	 0 	 0 	 0 	 22.0637 	 0.151494 	 51 	 52 	 179.549 	 -6.664 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 51 	 51 	 51 	 0 	 75 	 332 	 170.28 	 0.702481 	 2 	 29.2527 	 0.0110138 	 46.5195 	 46.5195 	 46.5195 	 0 	 45 	 30 	 37.5 	 10.6066 	  Fib 
69 	 851.158 	 779.236 	 939.298 	 101.178 	 3493 	 146.985 	 36.112 	 0.96935 	 0.793683 	 334.919 	 1523.14 	 463.353 	 0.304209 	 1048 	 1344.14 	 247.059 	 95.0587 	 57.7436 	 0.112793 	 511.943 	 4427 	 0.834181 	 355.605 	 168.804 	 166.739 	 19.2559 	 0.320132 	 201.495 	 160.754 	 36.3758 	 0.21816 	 10 	 10 	 198.5 	 12.287 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 10 	 10 	 10 	 0 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Fib 
70 	 869.096 	 437.396 	 891.36 	 82.6378 	 5278 	 94.0175 	 72.3651 	 0.638408 	 0.957026 	 290.007 	 2140.61 	 727.327 	 0.339776 	 1348.59 	 1961.61 	 541.299 	 48.5735 	 91.0679 	 0.112962 	 806.183 	 6894 	 0.937704 	 378.635 	 564.768 	 815.187 	 667.704 	 0.356495 	 934.068 	 784.623 	 382.269 	 0.468934 	 246 	 1233 	 245.72 	 59.5065 	 5 	 667.145 	 0.126401 	 45.6037 	 10.8443 	 29.3537 	 11.8594 	 81 	 8 	 49.2 	 27.6622 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
