rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	CellLabels 	
35 	 304.707 	 1176.31 	 1407.48 	 310.736 	 3519 	 71.6128 	 63.778 	 0.454799 	 0.966758 	 235.137 	 1291.93 	 319.453 	 0.247268 	 835.762 	 1193.31 	 31 	 34 	 544.903 	 205.822 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 31 	 31 	 31 	 0 	 4619 	 0.933697 	 305.782 	 283.462 	 300.431 	 204.539 	 0.385159 	 370.661 	 283.978 	 195.226 	 0.649821 	 185.888 	 57.8138 	 46.2428 	 0.190773 	 242.397 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Lymph 
36 	 338.144 	 1833.62 	 935.776 	 98.8585 	 7053 	 101.055 	 95.9044 	 0.315178 	 0.922322 	 368.718 	 1724.81 	 503.402 	 0.29186 	 1174.34 	 1626.19 	 92 	 159 	 316.88 	 -22.201 	 2 	 1437.23 	 0.203776 	 14.8082 	 14.8082 	 14.8082 	 0 	 56 	 36 	 46 	 14.1421 	 11384 	 0.912911 	 492.794 	 694.499 	 710.183 	 614.291 	 0.423581 	 918.722 	 653.18 	 328.145 	 0.462056 	 241.556 	 43.3652 	 52.331 	 0.175569 	 298.066 	 59 	 61 	 130.508 	 -8.94424 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 59 	 59 	 59 	 0 	  Tumour 
37 	 332.848 	 1441.8 	 1153.51 	 207.348 	 4277 	 82.0151 	 69.6095 	 0.528811 	 0.910194 	 267.321 	 2648.66 	 1230.24 	 0.464477 	 2075.14 	 2550.04 	 34 	 36 	 449.794 	 110.713 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 34 	 34 	 34 	 0 	 5894 	 0.878914 	 339.723 	 184.803 	 176.765 	 80.8734 	 0.257329 	 264 	 161.393 	 87.1618 	 0.493093 	 144.654 	 75.4364 	 54.0719 	 0.268797 	 201.163 	 77 	 95 	 150.623 	 11.1707 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 77 	 77 	 77 	 0 	  Lymph 
38 	 324.94 	 2400.82 	 1483.34 	 55.4617 	 4250 	 84.689 	 65.5815 	 0.63272 	 0.934066 	 272.25 	 1763.13 	 459.981 	 0.260889 	 1183.78 	 1664.51 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 5643 	 0.855259 	 376.894 	 434.249 	 486.58 	 390.688 	 0.692754 	 508.661 	 467.014 	 267.55 	 0.549858 	 243.559 	 95.7374 	 46.0298 	 0.153398 	 300.069 	 83 	 83 	 140.747 	 1.29427 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 83 	 83 	 83 	 0 	  Tumour 
39 	 333.684 	 259.755 	 2317.59 	 180.649 	 4394 	 92.584 	 61.8902 	 0.743733 	 0.940295 	 273.421 	 1924.85 	 907.559 	 0.471497 	 1382.53 	 1826.23 	 45 	 45 	 479.956 	 140.874 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 6220 	 0.952819 	 344.853 	 173.732 	 169.609 	 73.7173 	 0.153125 	 277.041 	 155.272 	 148.531 	 0.875724 	 149.517 	 59.4728 	 34.2396 	 0.16619 	 206.026 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Lymph 
40 	 370.345 	 2005.01 	 1108.59 	 75.4321 	 6115 	 118.221 	 73.6544 	 0.782203 	 0.838935 	 370.375 	 2042.4 	 859.018 	 0.420592 	 1390.96 	 1943.78 	 139 	 1384 	 338.957 	 -0.124637 	 3 	 2726.83 	 0.445925 	 84.3303 	 36.6978 	 58.566 	 21.5146 	 67 	 17 	 46.3333 	 26.1024 	 8518 	 0.875617 	 458.451 	 361.991 	 361.1 	 265.207 	 0.272512 	 703.426 	 302.541 	 302.003 	 0.836342 	 219.809 	 102.709 	 70.8068 	 0.256251 	 276.318 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
41 	 351.429 	 1931.81 	 696.841 	 75.4321 	 2500 	 65.5418 	 48.6705 	 0.66975 	 0.9758 	 193.238 	 1463 	 537.741 	 0.367561 	 816.471 	 1364.38 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 4647 	 0.919834 	 293.74 	 781.381 	 668.284 	 572.392 	 0.589928 	 765.171 	 632.005 	 273.521 	 0.409288 	 217.962 	 41.0542 	 55.9936 	 0.204005 	 274.471 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
42 	 390.094 	 524.611 	 537.557 	 121.758 	 9456 	 136.93 	 91.5302 	 0.743764 	 0.961073 	 412.759 	 2140.44 	 671.457 	 0.3137 	 1597.06 	 2041.82 	 137 	 590 	 389.832 	 50.7506 	 2 	 310.582 	 0.032845 	 54.0754 	 54.0754 	 54.0754 	 0 	 72 	 65 	 68.5 	 4.94975 	 21394 	 0.887718 	 664.475 	 517.759 	 739.118 	 643.225 	 0.306291 	 1168.07 	 640.087 	 516.127 	 0.698301 	 293.231 	 68.518 	 115.004 	 0.328826 	 349.741 	 131 	 700 	 163.382 	 23.929 	 2 	 1532.5 	 0.162067 	 65.0212 	 65.0212 	 65.0212 	 0 	 67 	 64 	 65.5 	 2.12132 	  Tumour 
43 	 364.355 	 2595.16 	 1681.2 	 200.205 	 2220 	 62.8331 	 47.7839 	 0.649352 	 0.898422 	 194.652 	 1568.91 	 479.821 	 0.305831 	 1175.74 	 1470.29 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 4192 	 0.820995 	 327.296 	 175.585 	 210.007 	 114.114 	 0.312704 	 383.698 	 171.148 	 187.166 	 0.891237 	 79.1721 	 27.9217 	 10.3151 	 0.0760242 	 135.682 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
44 	 393.176 	 2430.77 	 1526.57 	 121.918 	 6280 	 99.0259 	 84.0829 	 0.528232 	 0.942801 	 323.605 	 2161.86 	 586.045 	 0.271084 	 1649.96 	 2063.24 	 96 	 108 	 317.615 	 -21.4669 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 96 	 96 	 96 	 0 	 8791 	 0.919368 	 411.706 	 616.097 	 545.157 	 449.265 	 0.646409 	 509.333 	 566.307 	 273.164 	 0.501074 	 241.509 	 68.8852 	 48.3039 	 0.162083 	 298.019 	 87 	 467 	 123.598 	 -15.855 	 2 	 475.428 	 0.0757051 	 51.4492 	 51.4492 	 51.4492 	 0 	 64 	 23 	 43.5 	 28.9914 	  Tumour 
45 	 369.52 	 1199.67 	 1397.37 	 335.315 	 1437 	 48.9645 	 37.6568 	 0.639174 	 0.967677 	 147.439 	 1594.85 	 769.984 	 0.482794 	 1044.38 	 1496.23 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2740 	 0.968198 	 211.598 	 155.282 	 148.89 	 52.9979 	 0.185 	 253.973 	 141.011 	 60.6662 	 0.407457 	 114.825 	 27.7998 	 37.2132 	 0.217196 	 171.335 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
46 	 386.994 	 2281.43 	 438.275 	 135.07 	 6388 	 114.498 	 72.1416 	 0.776538 	 0.973929 	 327.706 	 2837.39 	 1150.1 	 0.405336 	 1780.47 	 2738.77 	 52 	 54 	 481.769 	 142.688 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 52 	 52 	 52 	 0 	 8286 	 0.934687 	 411.238 	 301.274 	 251.378 	 155.486 	 0.0629921 	 524.375 	 244.007 	 135.06 	 0.53728 	 328.966 	 173.697 	 113.13 	 0.293481 	 385.475 	 96 	 164 	 170.823 	 31.3702 	 2 	 836.465 	 0.130943 	 14.0763 	 14.0763 	 14.0763 	 0 	 62 	 34 	 48 	 19.799 	  Lymph 
47 	 403.03 	 822.561 	 1772.71 	 114.791 	 4142 	 88.1359 	 61.6635 	 0.714494 	 0.936045 	 272.836 	 2131.13 	 970.492 	 0.455389 	 1609.71 	 2032.51 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 6397 	 0.917001 	 376.652 	 239.028 	 252.676 	 156.784 	 0.265896 	 339.717 	 237.457 	 180.455 	 0.714175 	 182.065 	 57.6145 	 40.0312 	 0.167793 	 238.575 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Lymph 
48 	 443.671 	 320.495 	 2274.56 	 87.1436 	 5102 	 157.105 	 43.565 	 0.960784 	 0.878746 	 371.463 	 2189.25 	 959.259 	 0.438168 	 1632.23 	 2090.63 	 74 	 78 	 408.905 	 69.8239 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 74 	 74 	 74 	 0 	 6493 	 0.827555 	 430.409 	 175.406 	 202.501 	 106.609 	 0.209476 	 294.845 	 184.006 	 210.077 	 1.03741 	 167.867 	 62.6696 	 42.93 	 0.19133 	 224.376 	 45 	 48 	 158.489 	 19.0362 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  Fib 
49 	 393.917 	 145.445 	 2439.52 	 263.737 	 735 	 44.987 	 21.1341 	 0.882782 	 0.962042 	 110.083 	 1248.87 	 375.565 	 0.300724 	 752.299 	 1150.25 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 1455 	 0.964854 	 159.113 	 136.027 	 136.24 	 40.3479 	 0 	 0 	 0 	 41.975 	 0.308096 	 140.436 	 32.7748 	 24.7371 	 0.125604 	 196.946 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
50 	 409.065 	 2558.16 	 1653.99 	 205.602 	 3903 	 76.9601 	 70.6276 	 0.397235 	 0.905148 	 277.706 	 2369.03 	 967.941 	 0.408581 	 1785.18 	 2270.41 	 77 	 236 	 358.506 	 19.425 	 2 	 575.531 	 0.147459 	 28.0577 	 28.0577 	 28.0577 	 0 	 63 	 14 	 38.5 	 34.6482 	 4258 	 0.862467 	 329.338 	 424.287 	 403.629 	 307.737 	 0.665563 	 464.846 	 369.765 	 208.909 	 0.517577 	 202.21 	 98.7475 	 71.036 	 0.274568 	 258.719 	 71 	 76 	 141.577 	 2.12475 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 71 	 71 	 71 	 0 	  Tumour 
51 	 437.261 	 2494 	 1598.07 	 197.345 	 6955 	 101.505 	 94.1096 	 0.3747 	 0.957066 	 346.877 	 3066.01 	 829.963 	 0.270698 	 2480.6 	 2967.39 	 142 	 1061 	 424.465 	 85.3833 	 3 	 459.394 	 0.0660524 	 66.9758 	 20.7391 	 46.3669 	 21.04 	 66 	 32 	 47.3333 	 17.2434 	 7755 	 0.868324 	 436.291 	 565.263 	 572.295 	 476.403 	 0.870801 	 620.499 	 514.729 	 447.437 	 0.78183 	 331.007 	 226.303 	 90.0486 	 0.232373 	 387.517 	 183 	 805 	 160.716 	 21.2631 	 3 	 776.759 	 0.111683 	 44.6257 	 15.7884 	 33.1967 	 13.7029 	 66 	 54 	 61 	 6.245 	  Tumour 
52 	 430.401 	 2167.98 	 546.649 	 173.692 	 2412 	 69.8604 	 46.1243 	 0.751059 	 0.952231 	 202.652 	 1352.86 	 400.286 	 0.295881 	 856.984 	 1254.24 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3897 	 0.945415 	 264.083 	 173.146 	 141.804 	 45.9119 	 0 	 0 	 0 	 61.4936 	 0.433652 	 72.0681 	 14.5465 	 26.2796 	 0.204387 	 128.578 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
53 	 438.569 	 406.985 	 661.109 	 87.1436 	 8795 	 152.9 	 77.3652 	 0.862541 	 0.904091 	 433.362 	 2874.8 	 852.495 	 0.29654 	 1618.42 	 2776.18 	 115 	 239 	 497.374 	 158.292 	 2 	 2052.4 	 0.23336 	 19.0621 	 19.0621 	 19.0621 	 0 	 70 	 45 	 57.5 	 17.6777 	 13463 	 0.814705 	 593.22 	 684.92 	 695.718 	 599.826 	 0.421245 	 967.9 	 622.621 	 470.431 	 0.67618 	 420.794 	 118.646 	 122.765 	 0.257205 	 477.303 	 55 	 57 	 201.655 	 62.2018 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 55 	 55 	 55 	 0 	  Tumour 
54 	 450.658 	 63.6898 	 2528.17 	 248.823 	 1770 	 54.8915 	 41.2887 	 0.658949 	 0.986622 	 157.397 	 2978.33 	 1006.99 	 0.338104 	 1868.71 	 2879.71 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2872 	 0.97027 	 207.296 	 217.716 	 178.155 	 82.263 	 0 	 0 	 0 	 44.4203 	 0.249335 	 231.502 	 81.6521 	 36.6013 	 0.127083 	 288.012 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
55 	 461.491 	 981.781 	 1630.9 	 256.737 	 2177 	 56.6687 	 49.1105 	 0.49896 	 0.961148 	 182.167 	 1922.9 	 973.865 	 0.506457 	 1480.59 	 1824.28 	 62 	 65 	 334.71 	 -4.37179 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 62 	 62 	 62 	 0 	 3533 	 0.97489 	 251.397 	 137.873 	 100.799 	 4.90708 	 0 	 0 	 0 	 29.7807 	 0.295446 	 118.364 	 59.0809 	 37.5035 	 0.214461 	 174.873 	 45 	 46 	 119.511 	 -19.9416 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  Other 
56 	 485.835 	 841.64 	 1772.71 	 199.722 	 2872 	 68.9403 	 53.2298 	 0.635483 	 0.972241 	 214.108 	 1552.65 	 672.57 	 0.433176 	 852.022 	 1454.03 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 4326 	 0.960053 	 276.569 	 184.413 	 168.85 	 72.9579 	 0 	 0 	 0 	 41.4819 	 0.245673 	 199.769 	 45.3536 	 52.1302 	 0.203412 	 256.279 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Lymph 
57 	 494.188 	 2472.91 	 1592.57 	 162.308 	 3134 	 101.23 	 44.556 	 0.897926 	 0.805035 	 277.137 	 1832.1 	 665.61 	 0.363304 	 1286.64 	 1733.48 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 4459 	 0.798246 	 368.652 	 551.318 	 591.811 	 495.919 	 0.609467 	 763.359 	 500.728 	 485.228 	 0.819905 	 243.495 	 130.529 	 80.9063 	 0.269684 	 300.004 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
58 	 555.895 	 2322.82 	 559.659 	 107.042 	 4676 	 108.369 	 57.1341 	 0.849729 	 0.920835 	 300.492 	 1892.33 	 643.313 	 0.339958 	 1322.07 	 1793.71 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 6748 	 0.93385 	 367.196 	 134.811 	 133.625 	 37.7329 	 0.0988372 	 335.088 	 123.104 	 59.3393 	 0.444073 	 73.0304 	 11.5681 	 11.9412 	 0.0921821 	 129.54 	 58 	 58 	 121.431 	 -18.0217 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 58 	 58 	 58 	 0 	  Fib 
59 	 552.86 	 2430.31 	 1569.13 	 107.042 	 4712 	 101.158 	 59.6727 	 0.807479 	 0.978405 	 275.622 	 2553.45 	 1120.38 	 0.438771 	 1999.83 	 2454.83 	 99 	 107 	 441 	 101.919 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 99 	 99 	 99 	 0 	 7394 	 0.924944 	 382.51 	 196.571 	 250.41 	 154.518 	 0.325843 	 420.707 	 212.785 	 201.714 	 0.805533 	 104.669 	 25.2093 	 32.1859 	 0.199691 	 161.179 	 99 	 137 	 137.162 	 -2.2911 	 2 	 892.628 	 0.189437 	 9.37413 	 9.37413 	 9.37413 	 0 	 59 	 40 	 49.5 	 13.435 	  Tumour 
60 	 561.77 	 84.6009 	 2527.61 	 156.707 	 1699 	 60.2529 	 38.0585 	 0.775256 	 0.961517 	 171.64 	 3529.63 	 747.263 	 0.211711 	 2150.22 	 3431.01 	 45 	 45 	 541.378 	 202.296 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 2925 	 0.95776 	 220.77 	 166.406 	 150.871 	 54.9794 	 0 	 0 	 0 	 39.5392 	 0.262072 	 200.671 	 77.6068 	 36.9929 	 0.14384 	 257.181 	 68 	 70 	 183.206 	 43.7532 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 68 	 68 	 68 	 0 	  Other 
61 	 623.391 	 2975.01 	 2110.7 	 459.353 	 9252 	 118.916 	 99.7007 	 0.545035 	 0.976774 	 378.032 	 2199.91 	 932.424 	 0.423847 	 1621.46 	 2101.28 	 128 	 623 	 404.375 	 65.2935 	 2 	 2015.59 	 0.217854 	 56.8297 	 56.8297 	 56.8297 	 0 	 66 	 62 	 64 	 2.82843 	 12366 	 0.904609 	 539.522 	 516.114 	 486.481 	 390.589 	 0.0698603 	 1032.34 	 463.719 	 312.181 	 0.641713 	 301.066 	 155.088 	 97.9163 	 0.273834 	 357.575 	 153 	 558 	 142.007 	 2.55382 	 2 	 2570.56 	 0.277838 	 39.7569 	 39.7569 	 39.7569 	 0 	 88 	 65 	 76.5 	 16.2635 	  Tumour 
62 	 612.152 	 2838.11 	 1976.01 	 363.407 	 5930 	 90.5251 	 83.7266 	 0.380211 	 0.978225 	 296.735 	 1474.13 	 329.474 	 0.223504 	 1087.34 	 1375.51 	 53 	 55 	 253.226 	 -85.8551 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 53 	 53 	 53 	 0 	 9502 	 0.898959 	 470.794 	 458.652 	 673.75 	 577.858 	 0.261468 	 810.404 	 641.221 	 340.868 	 0.505927 	 137.861 	 -13.8833 	 33.4695 	 0.172194 	 194.37 	 49 	 50 	 103.327 	 -36.1262 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 49 	 49 	 49 	 0 	  Tumour 
63 	 609.109 	 1986.6 	 801.205 	 239.677 	 3790 	 83.837 	 58.044 	 0.721568 	 0.973042 	 246.007 	 2161.2 	 959.373 	 0.443908 	 1665.58 	 2062.58 	 38 	 40 	 334.132 	 -4.94989 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 38 	 38 	 38 	 0 	 5482 	 0.977532 	 297.255 	 110.584 	 99.7817 	 3.88962 	 0 	 0 	 0 	 20.3163 	 0.203607 	 79.455 	 33.9166 	 23.082 	 0.169765 	 135.964 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Lymph 
64 	 617.452 	 421.082 	 2213.13 	 101.242 	 3281 	 83.9644 	 51.0021 	 0.794377 	 0.955724 	 237.522 	 2386.4 	 1193.1 	 0.499956 	 1678.4 	 2287.78 	 153 	 281 	 422.588 	 83.5068 	 2 	 522.497 	 0.159249 	 19.7489 	 19.7489 	 19.7489 	 0 	 77 	 76 	 76.5 	 0.707107 	 6477 	 0.938696 	 350.208 	 243.167 	 256.502 	 160.61 	 0 	 0 	 0 	 152.55 	 0.594733 	 163.556 	 39.0011 	 38.5727 	 0.175278 	 220.065 	 65 	 68 	 169.815 	 30.3627 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 65 	 65 	 65 	 0 	  Other 
65 	 654.312 	 673.773 	 659.367 	 237.588 	 3839 	 102.726 	 48.4796 	 0.881636 	 0.969689 	 260.978 	 1566.28 	 468.167 	 0.298905 	 1109.43 	 1467.66 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 10760 	 0.855462 	 541.522 	 398.791 	 465.541 	 369.649 	 0.163022 	 868.78 	 426.58 	 415.271 	 0.892019 	 244.392 	 72.4183 	 56.0243 	 0.186188 	 300.902 	 31 	 31 	 122.161 	 -17.2914 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 31 	 31 	 31 	 0 	  Tumour 
66 	 647.933 	 215.689 	 940.077 	 156.707 	 8929 	 177.691 	 65.5047 	 0.929571 	 0.959798 	 441.078 	 2595.35 	 938.661 	 0.36167 	 1627.36 	 2496.73 	 90 	 101 	 537.1 	 198.019 	 2 	 2364.07 	 0.264763 	 8 	 8 	 8 	 0 	 45 	 45 	 45 	 0 	 12611 	 0.892498 	 635.563 	 428.04 	 363.108 	 267.216 	 0 	 0 	 0 	 336.745 	 0.927394 	 361.635 	 166.705 	 96.0571 	 0.229722 	 418.144 	 63 	 65 	 206.032 	 66.579 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 63 	 63 	 63 	 0 	  Tumour 
67 	 663.65 	 2486.6 	 1660.87 	 155.081 	 7000 	 120.092 	 77.6222 	 0.763037 	 0.919238 	 380.434 	 1776.17 	 524.574 	 0.29534 	 1249.91 	 1677.55 	 63 	 63 	 392.349 	 53.2677 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 63 	 63 	 63 	 0 	 10718 	 0.8145 	 532.007 	 656.185 	 728.128 	 632.236 	 0.384929 	 937.561 	 667.749 	 329.693 	 0.452795 	 277.248 	 81.8021 	 55.6225 	 0.166655 	 333.758 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
68 	 655.788 	 2573.41 	 1738.31 	 229.26 	 4108 	 105.001 	 51.513 	 0.871387 	 0.910865 	 296.693 	 1891.74 	 567.375 	 0.299923 	 1385.66 	 1793.12 	 123 	 225 	 324.081 	 -15.0002 	 2 	 1686.29 	 0.41049 	 17.7832 	 17.7832 	 17.7832 	 0 	 66 	 57 	 61.5 	 6.36396 	 5001 	 0.902871 	 346.409 	 503.327 	 496.978 	 401.086 	 0.561514 	 783.399 	 374.813 	 358.702 	 0.721767 	 276.55 	 200.77 	 75.0332 	 0.225285 	 333.059 	 55 	 55 	 140.691 	 1.2382 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 55 	 55 	 55 	 0 	  Tumour 
69 	 658.766 	 2331.82 	 651.217 	 144.361 	 2163 	 55.1886 	 50.2917 	 0.411808 	 0.976965 	 175.296 	 1694.71 	 460.595 	 0.271784 	 1326.63 	 1596.08 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3447 	 0.971533 	 231.113 	 107.999 	 118.162 	 22.2701 	 0 	 0 	 0 	 33.8908 	 0.286816 	 45.9506 	 3.14041 	 6.47557 	 0.063201 	 102.46 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
70 	 669.099 	 1622.57 	 1123.55 	 322.002 	 2312 	 77.8066 	 38.7711 	 0.867004 	 0.950658 	 205.238 	 1309.11 	 388.962 	 0.297121 	 828.501 	 1210.49 	 50 	 51 	 332.24 	 -6.84147 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 50 	 50 	 50 	 0 	 3848 	 0.952475 	 262.912 	 136.011 	 132.827 	 36.9345 	 0 	 0 	 133.308 	 51.3953 	 0.386935 	 80.1013 	 15.3948 	 15.1063 	 0.110579 	 136.611 	 78 	 80 	 126.308 	 -13.145 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 78 	 78 	 78 	 0 	  Other 
