rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	CellLabels 	
34 	 1042.51 	 268.31 	 999.302 	 218.284 	 4241 	 91.3356 	 62.2311 	 0.731962 	 0.96672 	 268.936 	 1160.04 	 438.604 	 0.378094 	 841.564 	 1094.2 	 375.48 	 -63.1231 	 93.6014 	 0.210083 	 445.546 	 6795 	 0.891381 	 395.581 	 721.799 	 999.428 	 902.925 	 0.577657 	 1054.22 	 984.286 	 567.928 	 0.568253 	 160 	 1673 	 80.875 	 19.6141 	 3 	 375.738 	 0.0885967 	 64.0513 	 36.0354 	 51.3503 	 12.6916 	 72 	 43 	 53.3333 	 16.1967 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
35 	 1061.32 	 643.744 	 1066.72 	 449.989 	 7040 	 102.923 	 87.977 	 0.518978 	 0.955094 	 339.706 	 848.356 	 170.38 	 0.200835 	 477.259 	 782.522 	 207.552 	 -119.283 	 62.7926 	 0.226184 	 277.618 	 12047 	 0.931781 	 498.51 	 374.678 	 675.701 	 579.199 	 0.783898 	 743.316 	 637.71 	 286.23 	 0.423605 	 424 	 2049 	 67.1061 	 5.84526 	 7 	 1181.12 	 0.167773 	 71.5681 	 12.7891 	 36.6181 	 17.5098 	 104 	 45 	 60.5714 	 23.5291 	 110 	 263 	 91.2273 	 5.20025 	 2 	 2097.29 	 0.297911 	 20.3455 	 20.3455 	 20.3455 	 0 	 59 	 51 	 55 	 5.65685 	  Tumour 
36 	 1111.81 	 100.098 	 1089.24 	 304.002 	 9544 	 224.03 	 73.2525 	 0.945033 	 0.700117 	 566.156 	 1937.93 	 836.689 	 0.431743 	 1477.14 	 1872.1 	 750.759 	 225.917 	 254.507 	 0.310063 	 820.825 	 21286 	 0.661755 	 894.683 	 1003.48 	 728.233 	 631.73 	 0.319149 	 876.824 	 713.468 	 579.647 	 0.795964 	 169 	 798 	 114.361 	 53.1001 	 2 	 3236.91 	 0.339157 	 62.2303 	 62.2303 	 62.2303 	 0 	 89 	 80 	 84.5 	 6.36396 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
37 	 1147.28 	 546.13 	 1125.14 	 455.274 	 10021 	 136.033 	 94.8708 	 0.716675 	 0.980624 	 400.475 	 1420.62 	 482.129 	 0.339379 	 1039.19 	 1354.79 	 244.336 	 -84.5485 	 58.7857 	 0.186976 	 314.402 	 16253 	 0.828136 	 676.534 	 465.862 	 942.586 	 846.084 	 0.728435 	 985.884 	 913.762 	 443.858 	 0.470894 	 740 	 5601 	 108.932 	 47.6716 	 8 	 2018.85 	 0.201462 	 115.179 	 10.016 	 63.1751 	 33.7056 	 162 	 45 	 92.5 	 40.235 	 163 	 725 	 136.319 	 50.292 	 2 	 474.409 	 0.0473415 	 66.2477 	 66.2477 	 66.2477 	 0 	 82 	 81 	 81.5 	 0.707107 	  Tumour 
38 	 1137.28 	 662.723 	 1144.9 	 519.832 	 4966 	 100.309 	 64.1138 	 0.769069 	 0.958317 	 281.664 	 1172.92 	 388.907 	 0.331571 	 863.692 	 1107.09 	 195.663 	 -51.072 	 78.3417 	 0.294818 	 265.729 	 8220 	 0.888265 	 424.853 	 573.263 	 888.992 	 792.49 	 0.5325 	 711.324 	 937.864 	 548.243 	 0.616701 	 727 	 2153 	 87.7909 	 26.5301 	 7 	 1216.72 	 0.245009 	 55.4918 	 11.691 	 30.1805 	 12.2126 	 286 	 45 	 103.857 	 87.7922 	 116 	 250 	 106.776 	 20.7488 	 2 	 1710.58 	 0.344458 	 20.6781 	 20.6781 	 20.6781 	 0 	 75 	 41 	 58 	 24.0416 	  Tumour 
39 	 1156.41 	 128.996 	 1127.13 	 336.443 	 7300 	 150.374 	 62.9583 	 0.908134 	 0.939269 	 379.404 	 1900.58 	 809.301 	 0.425817 	 1508.5 	 1834.75 	 669.049 	 244.403 	 251.02 	 0.339622 	 739.115 	 9009 	 0.920601 	 454.877 	 548.729 	 644.094 	 547.591 	 0.504926 	 846.644 	 569.217 	 522.095 	 0.810589 	 263 	 1690 	 117.677 	 56.4159 	 2 	 109.054 	 0.0149389 	 111.713 	 111.713 	 111.713 	 0 	 156 	 107 	 131.5 	 34.6482 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
40 	 1156.77 	 267.206 	 1113.22 	 329.965 	 7080 	 170.511 	 57.7499 	 0.940899 	 0.913077 	 409.304 	 1322.29 	 586.834 	 0.443802 	 992.578 	 1256.45 	 304.543 	 -78.0084 	 96.7691 	 0.25832 	 374.609 	 13714 	 0.800958 	 663.806 	 394.464 	 702.175 	 605.673 	 0.380875 	 939.119 	 627.09 	 623.136 	 0.887436 	 450 	 2000 	 101.489 	 40.228 	 4 	 2668.13 	 0.376854 	 75.6273 	 21.0477 	 46.0598 	 24.2502 	 221 	 63 	 112.5 	 73.0183 	 81 	 87 	 140.247 	 54.2199 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 81 	 81 	 81 	 0 	  Tumour 
41 	 1217.15 	 625.18 	 1211.29 	 557.413 	 2009 	 58.622 	 44.1249 	 0.658361 	 0.96633 	 174.853 	 1198.54 	 471.622 	 0.393499 	 908.977 	 1132.7 	 193.414 	 35.5525 	 82.6848 	 0.313818 	 263.48 	 4457 	 0.826288 	 386.652 	 684.941 	 667.489 	 570.986 	 0.339888 	 839.488 	 632.359 	 567.975 	 0.850914 	 34 	 35 	 62.5 	 1.23913 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 34 	 34 	 34 	 0 	 0 	 0 	 0 	 -86.027 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
42 	 1258.79 	 410.814 	 1217.48 	 470.329 	 6703 	 136.207 	 63.9364 	 0.882983 	 0.940904 	 359.747 	 1362.06 	 617.646 	 0.453464 	 1052.16 	 1296.23 	 342.363 	 92.0805 	 79.9796 	 0.193923 	 412.429 	 12910 	 0.74038 	 694.333 	 424.046 	 631.06 	 534.557 	 0.294671 	 1025.55 	 550.095 	 576.402 	 0.913388 	 163 	 192 	 113.135 	 51.8741 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 163 	 163 	 163 	 0 	 0 	 0 	 0 	 -86.027 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
43 	 1248.69 	 486.119 	 1215.53 	 497.618 	 5976 	 97.5678 	 81.0604 	 0.556554 	 0.964805 	 314.978 	 2253.26 	 904.833 	 0.401567 	 1625.21 	 2187.42 	 483.894 	 125.168 	 179.434 	 0.323912 	 553.96 	 8526 	 0.890537 	 456.451 	 852.867 	 1057.66 	 961.162 	 0.488095 	 1306.61 	 969.466 	 828.476 	 0.783308 	 134 	 404 	 100.306 	 39.0451 	 2 	 1883.94 	 0.315252 	 35.6279 	 35.6279 	 35.6279 	 0 	 85 	 49 	 67 	 25.4558 	 0 	 0 	 0 	 -86.027 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
