rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	CellLabels 	
35 	 741.933 	 681.957 	 671.84 	 151.222 	 4458 	 97.0328 	 59.7991 	 0.78753 	 0.968078 	 274.25 	 1473.53 	 644.336 	 0.437274 	 1064.17 	 1332.42 	 422.389 	 195.196 	 105.453 	 0.181783 	 580.105 	 5307 	 0.917848 	 317.078 	 426.37 	 275.154 	 205.475 	 0.124542 	 291.794 	 271.25 	 118.255 	 0.429779 	 304 	 963 	 192.023 	 30.6921 	 4 	 1057 	 0.237101 	 34.325 	 17.3721 	 24.6947 	 6.93311 	 106 	 43 	 76 	 28.0357 	 178 	 373 	 163.14 	 24.3647 	 3 	 807.614 	 0.181161 	 25.3476 	 10.8167 	 17.2241 	 6.63298 	 88 	 45 	 59.3333 	 24.8261 	  Tumour 
36 	 746.052 	 432.935 	 651.86 	 187.883 	 3933 	 103.232 	 50.307 	 0.873224 	 0.92389 	 282.894 	 1730.97 	 617.15 	 0.356534 	 817.686 	 1589.87 	 946.468 	 54.6378 	 132.299 	 0.119816 	 1104.18 	 4660 	 0.844968 	 343.664 	 766.465 	 980.542 	 910.862 	 0.900332 	 1065.61 	 932.115 	 602.197 	 0.614147 	 168 	 556 	 195.161 	 33.8298 	 3 	 923.799 	 0.234884 	 51.3005 	 8.544 	 34.2073 	 20.2408 	 78 	 45 	 56 	 19.0526 	 85 	 249 	 195.941 	 57.1654 	 2 	 737.997 	 0.187642 	 25.118 	 25.118 	 25.118 	 0 	 45 	 40 	 42.5 	 3.53553 	  Tumour 
37 	 772.627 	 375.209 	 686.394 	 126.479 	 3429 	 128.997 	 34.979 	 0.962534 	 0.912696 	 302.735 	 1206.42 	 351.181 	 0.291094 	 486.238 	 1065.31 	 478.022 	 24.0244 	 127.12 	 0.199956 	 635.739 	 5527 	 0.713806 	 468.375 	 403.334 	 447.644 	 377.965 	 0.288889 	 756.752 	 395.877 	 374.303 	 0.836162 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 24 	 25 	 177.333 	 38.5576 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 24 	 24 	 24 	 0 	  Tumour 
38 	 741.998 	 548.575 	 647.341 	 169.098 	 3142 	 68.6626 	 61.7053 	 0.438619 	 0.939874 	 226.894 	 1403.94 	 397.563 	 0.283178 	 893.898 	 1262.83 	 731.359 	 86.6754 	 218.066 	 0.245273 	 889.075 	 3895 	 0.9195 	 267.238 	 732.882 	 1144.86 	 1075.18 	 0.852321 	 1243.55 	 1070.8 	 548.32 	 0.478942 	 426 	 902 	 188.582 	 27.2513 	 4 	 230.323 	 0.0733045 	 37.9879 	 10.5861 	 23.5206 	 10.9824 	 179 	 58 	 106.5 	 56.6774 	 135 	 193 	 165.459 	 26.6835 	 2 	 1315.94 	 0.418822 	 13.1244 	 13.1244 	 13.1244 	 0 	 90 	 45 	 67.5 	 31.8198 	  Tumour 
39 	 773.387 	 490.512 	 676.007 	 164.259 	 5273 	 107.59 	 63.3037 	 0.808587 	 0.935095 	 307.907 	 1485.22 	 500.799 	 0.33719 	 868.34 	 1344.11 	 889.696 	 -211.452 	 194.476 	 0.185673 	 1047.41 	 6456 	 0.924002 	 344.735 	 795.427 	 1320.74 	 1251.06 	 0.953177 	 1346.22 	 1290.17 	 418.985 	 0.317235 	 127 	 368 	 175.016 	 13.6849 	 2 	 1198.46 	 0.227282 	 25.834 	 25.834 	 25.834 	 0 	 84 	 43 	 63.5 	 28.9914 	 45 	 45 	 181.578 	 42.802 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  Tumour 
40 	 758.668 	 193.756 	 575.154 	 181.541 	 763 	 53.5547 	 18.6453 	 0.937437 	 0.922612 	 131.64 	 935.693 	 318.287 	 0.340162 	 548.136 	 794.589 	 271.166 	 -22.2852 	 48.6436 	 0.11342 	 428.882 	 1980 	 0.619331 	 287.622 	 306.238 	 316.69 	 247.011 	 0.293651 	 643.716 	 260.393 	 224.143 	 0.707768 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
41 	 807.464 	 544.172 	 711.758 	 108.462 	 3154 	 73.9358 	 57.445 	 0.629552 	 0.86696 	 257.421 	 1089.82 	 325.161 	 0.298361 	 593.828 	 948.718 	 657.243 	 186.334 	 211.28 	 0.259252 	 814.959 	 5476 	 0.775088 	 423.605 	 675.721 	 801.329 	 731.65 	 0.490566 	 1174.2 	 671.182 	 564.583 	 0.704558 	 95 	 99 	 188.958 	 27.627 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 95 	 95 	 95 	 0 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
42 	 848.511 	 861.722 	 837.214 	 132.699 	 10609 	 159.594 	 86.5383 	 0.840223 	 0.912288 	 477.002 	 1685.24 	 620.6 	 0.368256 	 999.597 	 1544.14 	 455.188 	 201.13 	 178.684 	 0.291537 	 612.904 	 15898 	 0.77608 	 678.056 	 732.282 	 539.389 	 469.71 	 0 	 0 	 0 	 339.99 	 0.630324 	 192 	 1514 	 168.161 	 6.83058 	 3 	 1800.2 	 0.169686 	 110.142 	 40.5131 	 73.8104 	 31.2277 	 72 	 53 	 64 	 9.84886 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
43 	 784.281 	 248.646 	 608.763 	 126.479 	 712 	 36.3263 	 25.5664 	 0.7104 	 0.940555 	 106.326 	 884.617 	 202.715 	 0.229156 	 411.485 	 743.512 	 422.094 	 0.641643 	 23.0555 	 0.0397638 	 579.81 	 2334 	 0.780341 	 260.208 	 388.725 	 451.636 	 381.956 	 0.324444 	 599.178 	 412.003 	 246.567 	 0.545943 	 38 	 38 	 146.447 	 -14.8835 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 38 	 38 	 38 	 0 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
44 	 814.136 	 657.02 	 735.294 	 104.062 	 2801 	 69.3126 	 52.3451 	 0.655492 	 0.969875 	 210.551 	 1247.31 	 498.169 	 0.399393 	 826.141 	 1106.21 	 364.387 	 97.7227 	 42.9716 	 0.0823048 	 522.104 	 3435 	 0.961915 	 229.137 	 247.391 	 242.173 	 172.494 	 0.173469 	 291.471 	 237.291 	 69.9307 	 0.288763 	 129 	 369 	 175.023 	 13.6924 	 2 	 352.765 	 0.125942 	 29.917 	 29.917 	 29.917 	 0 	 83 	 46 	 64.5 	 26.163 	 90 	 102 	 138.533 	 -0.242402 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 90 	 90 	 90 	 0 	  Tumour 
45 	 839.475 	 421.62 	 745.485 	 163.248 	 5667 	 94.2182 	 80.9077 	 0.512434 	 0.86374 	 350.09 	 1626.62 	 507.467 	 0.311977 	 725.144 	 1485.52 	 968.687 	 79.6743 	 205.849 	 0.182749 	 1126.4 	 6739 	 0.812907 	 410.333 	 869.327 	 833.774 	 764.095 	 0.70339 	 915.321 	 794.458 	 446.087 	 0.535022 	 157 	 825 	 193.554 	 32.2233 	 4 	 913.138 	 0.161132 	 52.2279 	 9.67181 	 33.8209 	 16.7578 	 48 	 22 	 39.25 	 11.7011 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
46 	 848.002 	 258.523 	 673.466 	 114.56 	 472 	 39.7641 	 15.86 	 0.917016 	 0.947791 	 97.598 	 793.847 	 190.916 	 0.240494 	 392.114 	 652.743 	 252.752 	 19.9075 	 23.9932 	 0.0584532 	 410.468 	 749 	 0.971466 	 111.941 	 125.539 	 123.392 	 53.7131 	 0 	 0 	 0 	 14.8512 	 0.120358 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
47 	 883.597 	 733.753 	 924.823 	 104.062 	 1791 	 59.6847 	 38.7245 	 0.760944 	 0.957754 	 168.409 	 1075.6 	 394.258 	 0.366546 	 736.151 	 934.497 	 153.166 	 79.5725 	 40.4544 	 0.130128 	 310.882 	 2314 	 0.966583 	 188.267 	 171.54 	 133.73 	 64.051 	 0 	 0 	 0 	 62.8516 	 0.469988 	 94 	 262 	 128.681 	 -32.65 	 2 	 163.75 	 0.0914296 	 25.5751 	 25.5751 	 25.5751 	 0 	 49 	 45 	 47 	 2.82843 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
48 	 927.907 	 340.879 	 844.967 	 114.56 	 3321 	 153.683 	 35.7977 	 0.972493 	 0.760825 	 377.588 	 923.612 	 235.676 	 0.255168 	 450.817 	 782.507 	 605.83 	 122.808 	 162.584 	 0.212933 	 763.547 	 4883 	 0.762969 	 435.546 	 553.514 	 457.67 	 387.991 	 0.525469 	 644.898 	 388.758 	 297.568 	 0.650179 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
49 	 968.128 	 451.258 	 872.061 	 115.135 	 11215 	 226.966 	 87.0738 	 0.923482 	 0.789622 	 567.47 	 2376.59 	 656.001 	 0.276026 	 1283.38 	 2235.48 	 780.99 	 -16.9253 	 176.528 	 0.188055 	 938.706 	 13766 	 0.700453 	 717.21 	 560.94 	 844.574 	 774.894 	 0.550654 	 1187.58 	 700.759 	 633.59 	 0.750189 	 243 	 2996 	 209.774 	 48.4428 	 3 	 2504.94 	 0.223357 	 149.491 	 31.5267 	 101.505 	 55.4374 	 90 	 67 	 81 	 12.2882 	 241 	 2438 	 206.083 	 67.3073 	 4 	 2160.27 	 0.192623 	 181.793 	 28.4728 	 96.7829 	 62.6342 	 109 	 39 	 60.25 	 32.7147 	  Tumour 
50 	 903.469 	 392.427 	 812.428 	 143.924 	 2344 	 76.6483 	 40.7107 	 0.847287 	 0.878561 	 227.924 	 1456.86 	 403.244 	 0.276791 	 453.038 	 1315.75 	 928.832 	 -131.715 	 114.946 	 0.10579 	 1086.55 	 4172 	 0.857907 	 314.735 	 757.267 	 942.411 	 872.732 	 1.01481 	 921.536 	 944.042 	 562.852 	 0.597247 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
51 	 915.234 	 143.267 	 727.223 	 198.426 	 2994 	 84.7133 	 45.5853 	 0.842873 	 0.95808 	 228.208 	 1394.21 	 571.307 	 0.409772 	 1024.9 	 1253.1 	 476.52 	 121.604 	 113.168 	 0.178432 	 634.236 	 4546 	 0.871215 	 341.848 	 406.575 	 341.594 	 271.915 	 0 	 0 	 0 	 195.153 	 0.571303 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
52 	 907.053 	 585.938 	 854.097 	 108.462 	 549 	 44.198 	 16.2412 	 0.930038 	 0.956446 	 106.184 	 928.443 	 285.489 	 0.307493 	 529.215 	 787.338 	 309.378 	 -22.8895 	 22.0769 	 0.0472643 	 467.095 	 754 	 0.92402 	 118.77 	 135.167 	 138.222 	 68.5431 	 0.333333 	 153.361 	 135.816 	 20.7402 	 0.15005 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
53 	 934.286 	 560.974 	 864.067 	 115.135 	 1390 	 65.9278 	 27.4331 	 0.909315 	 0.952055 	 169.196 	 961.35 	 292.777 	 0.304548 	 535.791 	 820.246 	 274.766 	 22.9139 	 30.7855 	 0.0711832 	 432.482 	 1882 	 0.957274 	 186.711 	 147.671 	 151.825 	 82.1462 	 0.222892 	 150.73 	 151.288 	 53.0807 	 0.349617 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
54 	 1006.94 	 345.235 	 922.118 	 158.202 	 5813 	 141.066 	 62.7964 	 0.895452 	 0.757987 	 393.203 	 1220.24 	 412.139 	 0.337752 	 566.912 	 1079.14 	 739.061 	 90.6649 	 257.649 	 0.287306 	 896.777 	 7744 	 0.762956 	 481.446 	 651.86 	 667.75 	 598.071 	 0.495238 	 985.341 	 555.876 	 633.062 	 0.948053 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
55 	 1014.76 	 186.728 	 829.321 	 158.202 	 891 	 42.2506 	 27.4469 	 0.760257 	 0.969532 	 117.74 	 974.753 	 275.192 	 0.28232 	 615.48 	 833.649 	 278.672 	 37.831 	 34.0143 	 0.077945 	 436.388 	 1256 	 0.975913 	 134.912 	 106.154 	 103.925 	 34.2459 	 0 	 0 	 0 	 13.9206 	 0.133949 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
56 	 1044.22 	 84.9487 	 856.934 	 262.619 	 2339 	 77.5733 	 40.0004 	 0.856801 	 0.892748 	 219.38 	 1136.3 	 513.856 	 0.452218 	 710.94 	 995.198 	 324.071 	 76.0392 	 46.3309 	 0.0961646 	 481.788 	 2972 	 0.936063 	 230.995 	 104.831 	 93.6188 	 23.9397 	 0 	 0 	 0 	 14.0726 	 0.150318 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
57 	 1106.72 	 418.344 	 1012.86 	 189.13 	 6683 	 213.048 	 60.1215 	 0.959356 	 0.648331 	 540.943 	 1537.18 	 625.158 	 0.406693 	 824.326 	 1396.07 	 871.364 	 77.8609 	 133.609 	 0.129833 	 1029.08 	 8611 	 0.679691 	 598.357 	 1057.03 	 1053.59 	 983.914 	 0.793436 	 1113.18 	 1011.48 	 645.443 	 0.612611 	 85 	 693 	 165.882 	 4.55147 	 2 	 2461.06 	 0.368257 	 80.711 	 80.711 	 80.711 	 0 	 45 	 40 	 42.5 	 3.53553 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
58 	 1027.57 	 593.472 	 961.574 	 141.662 	 2335 	 73.0324 	 43.7147 	 0.801074 	 0.90539 	 218.652 	 935.133 	 219.111 	 0.23431 	 575.673 	 794.028 	 341.652 	 30.9534 	 53.4377 	 0.107011 	 499.368 	 3398 	 0.927655 	 267.238 	 297.858 	 286.262 	 216.583 	 0 	 0 	 283.731 	 216.907 	 0.75772 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 69 	 72 	 131.304 	 -7.47139 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 69 	 69 	 69 	 0 	  DCIS 
59 	 1072.84 	 864.282 	 1152.97 	 224.009 	 2909 	 140.66 	 36.1428 	 0.966424 	 0.723992 	 324.576 	 1029.03 	 321.845 	 0.312765 	 723.368 	 887.928 	 187.25 	 55.2893 	 32.4006 	 0.0939238 	 344.967 	 3904 	 0.773835 	 346.191 	 89.3258 	 88.4116 	 18.7325 	 0 	 0 	 0 	 27.0268 	 0.305693 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Fib 
60 	 1110.55 	 376.216 	 1020.84 	 155.724 	 1989 	 74.3463 	 35.7988 	 0.876438 	 0.944444 	 194.995 	 1312.85 	 476.304 	 0.362801 	 634.663 	 1171.75 	 498.538 	 -28.0199 	 66.5129 	 0.101352 	 656.254 	 3721 	 0.913353 	 271.279 	 482.268 	 705.628 	 635.949 	 0.534188 	 1008.42 	 587.094 	 498.741 	 0.706804 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
61 	 1125.07 	 480.652 	 1028.08 	 148.165 	 2051 	 65.7718 	 40.6412 	 0.786247 	 0.979465 	 179.296 	 1776.22 	 238.435 	 0.134237 	 837.424 	 1635.12 	 513.514 	 -49.8916 	 39.7913 	 0.0592812 	 671.231 	 6080 	 0.590922 	 638.642 	 603.137 	 789.896 	 720.217 	 0.492727 	 1102.63 	 680.108 	 618.243 	 0.782689 	 45 	 45 	 151.844 	 -9.48644 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
62 	 1168.62 	 43.4078 	 984.421 	 275.409 	 4198 	 157.393 	 34.4524 	 0.975749 	 0.921625 	 373.647 	 1037.5 	 332.737 	 0.32071 	 671.013 	 896.395 	 236.946 	 42.7132 	 62.4066 	 0.158127 	 394.663 	 5264 	 0.923671 	 378.049 	 86.0078 	 82.8848 	 13.2057 	 0.0333333 	 91.8182 	 82.017 	 17.3709 	 0.209579 	 65 	 72 	 145.938 	 -15.3924 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 65 	 65 	 65 	 0 	 64 	 66 	 134.328 	 -4.44761 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 64 	 64 	 64 	 0 	  Fib 
63 	 1166.4 	 561.171 	 1071.1 	 141.662 	 4068 	 93.7147 	 62.0381 	 0.749514 	 0.889764 	 292.836 	 1764.31 	 406.265 	 0.230269 	 1014.24 	 1623.2 	 603.202 	 -94.0404 	 68.2688 	 0.089719 	 760.918 	 6342 	 0.893743 	 357.848 	 835.123 	 1194.49 	 1124.81 	 0.513158 	 884.019 	 1289.65 	 558.769 	 0.46779 	 297 	 2746 	 204.404 	 43.0732 	 5 	 687.03 	 0.168886 	 75.7772 	 22.572 	 47.7213 	 17.1121 	 89 	 33 	 59.4 	 22.2441 	 170 	 1111 	 190.412 	 51.636 	 3 	 451.037 	 0.110874 	 44.5872 	 28.4538 	 37.7246 	 7.45232 	 69 	 48 	 56.6667 	 10.9697 	  Tumour 
64 	 1184.32 	 317.981 	 1101.16 	 63.0317 	 1561 	 62.0844 	 32.6593 	 0.850456 	 0.948936 	 169.338 	 893.628 	 184.684 	 0.206667 	 488.159 	 752.523 	 454.56 	 7.28358 	 146.823 	 0.239798 	 612.276 	 2309 	 0.888761 	 222.167 	 728.133 	 868.552 	 798.872 	 0.329897 	 1021.36 	 842.829 	 724.899 	 0.834607 	 45 	 45 	 150.978 	 -10.3531 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
65 	 1186.13 	 434.304 	 1090.65 	 167.836 	 1661 	 56.7734 	 37.8055 	 0.746039 	 0.937888 	 172.61 	 1372.13 	 284.992 	 0.2077 	 727.945 	 1231.03 	 614.842 	 -112.638 	 109.604 	 0.141871 	 772.558 	 2579 	 0.893624 	 234.794 	 691.633 	 1004.13 	 934.456 	 0.935 	 1089.74 	 928.986 	 541.161 	 0.538932 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
66 	 1212.67 	 527.476 	 1116.49 	 196.42 	 2570 	 73.8877 	 46.4131 	 0.778086 	 0.912642 	 216.35 	 1400.14 	 539.822 	 0.385548 	 859.448 	 1259.04 	 597.867 	 50.4989 	 103.548 	 0.137044 	 755.584 	 6208 	 0.801446 	 485.387 	 712.933 	 949.632 	 879.953 	 0.473171 	 1259.32 	 843.969 	 537.768 	 0.566292 	 149 	 502 	 193.711 	 32.3805 	 3 	 1082.03 	 0.421024 	 36.5975 	 11.8142 	 25.275 	 11.2065 	 54 	 46 	 49.6667 	 4.04145 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
67 	 1225.84 	 271.365 	 1048.22 	 46.5725 	 1962 	 66.9859 	 37.5593 	 0.828015 	 0.969368 	 178.51 	 1192.21 	 378.852 	 0.317772 	 828.575 	 1051.11 	 256.562 	 22.756 	 64.9265 	 0.156722 	 414.278 	 2664 	 0.901523 	 231.38 	 195.373 	 240.584 	 170.905 	 0.218274 	 527.442 	 204.244 	 161.82 	 0.672615 	 34 	 34 	 146.912 	 -14.4191 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 34 	 34 	 34 	 0 	 45 	 45 	 137.978 	 -0.797958 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  DCIS 
68 	 1238.26 	 315.773 	 1154.8 	 46.5725 	 1394 	 71.0422 	 27.713 	 0.920776 	 0.816159 	 187.095 	 941.044 	 168.498 	 0.179054 	 420.349 	 799.94 	 704.841 	 70.0574 	 176.055 	 0.204108 	 862.557 	 1820 	 0.818345 	 216.409 	 1271.62 	 1386.36 	 1316.68 	 0.663102 	 1460.35 	 1338.35 	 923.854 	 0.666387 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
69 	 1232.86 	 428.695 	 1137.86 	 158.155 	 1012 	 46.7663 	 31.6958 	 0.735294 	 0.857627 	 143.154 	 1716.45 	 338.487 	 0.197202 	 621.398 	 1575.34 	 585.403 	 -46.0928 	 72.5921 	 0.0976856 	 743.12 	 3265 	 0.780727 	 290.049 	 694.541 	 927.45 	 857.771 	 0.760331 	 808.364 	 991.667 	 356.703 	 0.384606 	 45 	 45 	 179.022 	 17.6913 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 61 	 61 	 187.41 	 48.6341 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 61 	 61 	 61 	 0 	  Tumour 
70 	 1235.53 	 343.42 	 1148.97 	 72.6911 	 855 	 60.0144 	 19.7901 	 0.944066 	 0.861027 	 141.983 	 890.213 	 140.117 	 0.157397 	 252.17 	 749.108 	 953.167 	 -83.3844 	 127.021 	 0.114343 	 1110.88 	 1511 	 0.758154 	 215.581 	 1610.87 	 1801.28 	 1731.6 	 0.716578 	 1708.41 	 1848.7 	 594.016 	 0.329775 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
