rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	CellLabels 	
260 	 1634.35 	 2524.84 	 2757.62 	 126.254 	 606 	 35.9109 	 21.7332 	 0.796074 	 0.968051 	 96.0833 	 473.871 	 121.801 	 0.257034 	 254.441 	 275.105 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 1430 	 0.903919 	 165.941 	 866.988 	 810.103 	 366.452 	 0 	 0 	 0 	 394.457 	 0.486922 	 48.9637 	 4.51357 	 17.0111 	 0.167035 	 101.842 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
261 	 1676 	 348.794 	 1627.07 	 95.8541 	 4029 	 92.9242 	 58.7613 	 0.774677 	 0.898128 	 290.108 	 1200.26 	 486.22 	 0.405095 	 771.726 	 1001.49 	 45 	 45 	 429.511 	 37.6224 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 5566 	 0.904894 	 354.208 	 803.717 	 1046.15 	 602.5 	 0.595611 	 1103.57 	 1011.67 	 645.08 	 0.616622 	 57.7093 	 -1.13233 	 12.0802 	 0.109236 	 110.587 	 123 	 472 	 70.8374 	 -2.14666 	 2 	 822.854 	 0.204233 	 40.0831 	 40.0831 	 40.0831 	 0 	 86 	 37 	 61.5 	 34.6482 	  Lymph 
262 	 1687.56 	 1477.93 	 1710.83 	 162.308 	 9912 	 124.988 	 104.316 	 0.550846 	 0.943192 	 400.333 	 931.302 	 255.267 	 0.274097 	 541.245 	 732.536 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 13941 	 0.890003 	 566.693 	 723.638 	 892.076 	 448.425 	 0.128544 	 1140.97 	 871.074 	 404.376 	 0.453297 	 53.2636 	 -13.0664 	 14.9454 	 0.140806 	 106.142 	 351 	 2825 	 82.3818 	 9.39771 	 5 	 1286.4 	 0.129782 	 85.4121 	 19.1377 	 49.0785 	 21.3903 	 123 	 45 	 70.2 	 32.6297 	  Tumour 
263 	 1658.76 	 1642.37 	 2115.72 	 76.1183 	 1420 	 51.9293 	 35.5455 	 0.729015 	 0.945406 	 150.61 	 896.879 	 376.008 	 0.419241 	 516.253 	 698.113 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 5078 	 0.803481 	 369.681 	 1199.42 	 1497.13 	 1053.48 	 0.31686 	 1616.5 	 1466.61 	 731.365 	 0.488511 	 64.339 	 -14.9262 	 25.3331 	 0.216121 	 117.217 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
264 	 1673.16 	 2709.46 	 2931.59 	 87.2067 	 2816 	 67.4091 	 53.8171 	 0.602173 	 0.976422 	 207.238 	 837.234 	 354.238 	 0.423105 	 584.2 	 638.468 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 4259 	 0.951732 	 271.497 	 495.939 	 501.821 	 58.1702 	 0.0933852 	 513.875 	 490.181 	 322.563 	 0.642785 	 28.1555 	 -4.75884 	 15.2853 	 0.18863 	 81.0334 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
265 	 1695.85 	 1973.56 	 1653.2 	 318.311 	 7932 	 103.761 	 98.9935 	 0.29963 	 0.953939 	 369.647 	 996.525 	 322.608 	 0.323733 	 644.866 	 797.759 	 45 	 45 	 427.8 	 35.9113 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 10331 	 0.907103 	 453.137 	 938.555 	 1569.12 	 1125.47 	 0.671429 	 1734.93 	 1477.37 	 704.958 	 0.44927 	 116.394 	 2.70944 	 30.4951 	 0.180155 	 169.271 	 567 	 1283 	 84.4815 	 11.4974 	 5 	 2510.38 	 0.316488 	 42.1218 	 13.7743 	 26.0081 	 10.4541 	 192 	 45 	 113.4 	 65.7442 	  Tumour 
266 	 1684.24 	 1238.6 	 1900.39 	 90.0222 	 2796 	 68.4864 	 52.2341 	 0.646761 	 0.976598 	 202.551 	 980.067 	 484.687 	 0.494545 	 665.607 	 781.3 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 4437 	 0.954194 	 275.397 	 616.557 	 784.802 	 341.152 	 0.186047 	 1096.65 	 740.791 	 469.822 	 0.59865 	 38.1814 	 -4.19185 	 17.3149 	 0.190149 	 91.0594 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Lymph 
267 	 1711.97 	 2289.48 	 1703.48 	 248.556 	 5692 	 116.749 	 77.1869 	 0.750265 	 0.713283 	 401.99 	 1105.79 	 255.397 	 0.230963 	 678.156 	 907.027 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 8023 	 0.805522 	 487.037 	 1089.42 	 1710.69 	 1267.04 	 0.844789 	 1696.51 	 1722.51 	 756.572 	 0.442262 	 133.41 	 16.1324 	 35.6689 	 0.191472 	 186.288 	 160 	 232 	 97.3625 	 24.3784 	 2 	 1779.76 	 0.312677 	 11.145 	 11.145 	 11.145 	 0 	 109 	 51 	 80 	 41.0122 	  Tumour 
268 	 1708.15 	 2412.68 	 1728.71 	 134.239 	 6540 	 101.111 	 84.0457 	 0.55594 	 0.944404 	 333.12 	 1094.92 	 317.753 	 0.290207 	 703.059 	 896.155 	 45 	 45 	 506.4 	 114.511 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 7707 	 0.912287 	 396.853 	 1082 	 1547.62 	 1103.97 	 0.709677 	 1643.87 	 1476.7 	 469.961 	 0.303667 	 106.222 	 -8.23303 	 28.7624 	 0.180782 	 159.1 	 347 	 1716 	 86.6455 	 13.6615 	 5 	 1877.56 	 0.287089 	 51.0784 	 15.5992 	 31.4237 	 11.7919 	 139 	 45 	 69.4 	 40.7529 	  Tumour 
269 	 1710.08 	 637.186 	 2120.76 	 150.659 	 5942 	 104.58 	 75.0749 	 0.696177 	 0.93281 	 315.463 	 896.602 	 285.73 	 0.318681 	 530.767 	 697.835 	 45 	 45 	 414.578 	 22.6891 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 7780 	 0.9036 	 385.823 	 537.231 	 470.013 	 26.3625 	 0.175532 	 390.742 	 481.62 	 153.294 	 0.326148 	 39.0487 	 -4.6638 	 16.253 	 0.176804 	 91.9266 	 57 	 60 	 72.7895 	 -0.194584 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 57 	 57 	 57 	 0 	  Tumour 
270 	 1716.05 	 298.859 	 1665.31 	 86.764 	 4879 	 98.2282 	 64.9903 	 0.749834 	 0.943531 	 298.978 	 1244.65 	 494.715 	 0.397474 	 849.796 	 1045.88 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 6450 	 0.946998 	 349.765 	 746.647 	 767.703 	 324.052 	 0.470968 	 1102.36 	 681.454 	 439.285 	 0.572207 	 52.9782 	 18.7238 	 17.3816 	 0.1642 	 105.856 	 56 	 62 	 70.9107 	 -2.07334 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 56 	 56 	 56 	 0 	  Lymph 
271 	 1697.96 	 1739.29 	 1668.14 	 104.547 	 1637 	 73.7008 	 32.7744 	 0.895682 	 0.775095 	 198.024 	 929.588 	 184.344 	 0.198308 	 356.894 	 730.821 	 35 	 36 	 455.457 	 63.5684 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 35 	 35 	 35 	 0 	 2998 	 0.727493 	 299.882 	 1342.86 	 1866.49 	 1422.83 	 0.95 	 1916.27 	 1709.38 	 527.286 	 0.282502 	 140.032 	 -18.5439 	 27.2116 	 0.141059 	 192.91 	 146 	 402 	 105.164 	 32.1803 	 2 	 256.289 	 0.15656 	 30.6485 	 30.6485 	 30.6485 	 0 	 136 	 10 	 73 	 89.0955 	  Tumour 
272 	 1746.02 	 769.975 	 2070.72 	 98.4124 	 9470 	 130.323 	 93.0384 	 0.70024 	 0.977498 	 385.505 	 972.538 	 319.892 	 0.328925 	 623.515 	 773.772 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 12027 	 0.959014 	 462.51 	 476.971 	 521.204 	 77.5533 	 0.174312 	 393.961 	 536.813 	 251.179 	 0.48192 	 20.6663 	 -5.69183 	 9.68823 	 0.131733 	 73.5442 	 158 	 717 	 70.1013 	 -2.88279 	 3 	 2157.95 	 0.227872 	 51.8177 	 15.8114 	 35.1698 	 16.2388 	 68 	 45 	 52.6667 	 13.2791 	  Tumour 
273 	 1730.23 	 2775.1 	 1878.8 	 87.2067 	 5348 	 97.561 	 74.2877 	 0.648225 	 0.933333 	 324.534 	 871.026 	 344.557 	 0.395576 	 572.429 	 672.26 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 7670 	 0.922762 	 392.51 	 486.135 	 557.456 	 113.806 	 0.120219 	 678.795 	 546.355 	 253.823 	 0.455324 	 35.2072 	 -7.11214 	 10.9613 	 0.12444 	 88.0851 	 213 	 460 	 82.2254 	 9.24129 	 2 	 2880.18 	 0.538553 	 26.8617 	 26.8617 	 26.8617 	 0 	 150 	 63 	 106.5 	 61.5183 	  Tumour 
274 	 1744.56 	 2217.59 	 1723.28 	 262.922 	 7199 	 121.516 	 76.6986 	 0.775637 	 0.943389 	 357.12 	 891.508 	 228.068 	 0.255822 	 574.542 	 692.742 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 8497 	 0.863867 	 480.936 	 1023.12 	 1538.79 	 1095.13 	 0.552036 	 1615.83 	 1508.93 	 699.757 	 0.454746 	 117.747 	 12.3178 	 31.7826 	 0.186272 	 170.625 	 565 	 2168 	 74.1805 	 1.19647 	 7 	 2113.02 	 0.293516 	 64.5484 	 13.6874 	 34.3188 	 14.919 	 169 	 32 	 80.7143 	 49.223 	  Tumour 
275 	 1733.67 	 1629.39 	 1720.83 	 76.1183 	 4410 	 151.133 	 50.9478 	 0.941467 	 0.686488 	 379.789 	 867.677 	 300.269 	 0.346061 	 280.524 	 668.911 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 8617 	 0.772409 	 514.593 	 1545.13 	 1926.04 	 1482.39 	 0.253165 	 1750.78 	 1946.85 	 837.35 	 0.434752 	 114.65 	 -5.05976 	 22.8618 	 0.136466 	 167.528 	 188 	 490 	 86.6543 	 13.6702 	 3 	 1905.02 	 0.431976 	 47.5198 	 22.367 	 31.68 	 12.3326 	 84 	 47 	 62.6667 	 19.1398 	  Tumour 
276 	 1765.34 	 2041.75 	 1724.56 	 296.805 	 6959 	 112.466 	 80.4082 	 0.699167 	 0.957353 	 337.463 	 1175.22 	 381.08 	 0.324263 	 540.526 	 976.453 	 90 	 281 	 450.022 	 58.1335 	 2 	 2822.31 	 0.405562 	 29.7321 	 29.7321 	 29.7321 	 0 	 45 	 45 	 45 	 0 	 7218 	 0.94824 	 361.723 	 1073.91 	 1569.17 	 1125.52 	 0.458967 	 1612.81 	 1649.13 	 711.538 	 0.453449 	 112.336 	 -14.1528 	 43.537 	 0.263518 	 165.214 	 315 	 1643 	 86.4952 	 13.5112 	 4 	 4223.67 	 0.606937 	 59.6544 	 5.3101 	 36.3567 	 17.8271 	 131 	 2 	 63 	 55.933 	  Tumour 
277 	 1778.95 	 1736.7 	 1748.78 	 153.052 	 6997 	 141.315 	 64.8604 	 0.888447 	 0.923209 	 372.392 	 1031.66 	 334.176 	 0.323921 	 649.7 	 832.893 	 45 	 45 	 471.756 	 79.8668 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 8699 	 0.866175 	 496.693 	 1549.9 	 2474.01 	 2030.36 	 0.690632 	 2619.4 	 2357.22 	 799.936 	 0.323336 	 174.385 	 -21.9441 	 31.8133 	 0.139985 	 227.263 	 322 	 2743 	 83.3975 	 10.4135 	 5 	 2604.07 	 0.37217 	 121.995 	 17.5825 	 61.1076 	 34.3965 	 107 	 32 	 64.4 	 27.2544 	  Tumour 
278 	 1756.28 	 1796.96 	 1719.64 	 182.85 	 4524 	 100.109 	 59.9642 	 0.800755 	 0.965429 	 284.208 	 826.079 	 282.762 	 0.342294 	 497.007 	 627.313 	 135 	 871 	 365.8 	 -26.0887 	 3 	 1195.47 	 0.26425 	 37.8021 	 30 	 32.8693 	 3.83789 	 45 	 45 	 45 	 0 	 6314 	 0.892186 	 363.196 	 1526.07 	 2271.46 	 1827.81 	 0.764706 	 2131.03 	 2332.94 	 830.492 	 0.36562 	 120.582 	 0.501911 	 32.1877 	 0.185563 	 173.46 	 225 	 773 	 74.6711 	 1.68705 	 5 	 1150.16 	 0.254236 	 33.1361 	 8.06226 	 22.1522 	 8.86634 	 45 	 45 	 45 	 0 	  Tumour 
279 	 1736.65 	 396.97 	 1691 	 82.0061 	 1405 	 49.3234 	 36.6275 	 0.669737 	 0.977051 	 144.711 	 623.746 	 175.885 	 0.281982 	 313.353 	 424.98 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2316 	 0.92492 	 218.225 	 825.675 	 544.395 	 100.744 	 0.165 	 672.606 	 542.278 	 167.302 	 0.307318 	 40.4438 	 18.3324 	 13.0418 	 0.13975 	 93.3217 	 65 	 68 	 72.8 	 -0.184058 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 65 	 65 	 65 	 0 	  Other 
280 	 1779.32 	 2307.28 	 1772.73 	 237.64 	 4995 	 133.442 	 51.0142 	 0.924041 	 0.87801 	 335.848 	 1126.86 	 315.526 	 0.280005 	 755.343 	 928.095 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 6507 	 0.827126 	 448.007 	 1224.08 	 1880.9 	 1437.25 	 0.766585 	 1883.96 	 1824.78 	 686.054 	 0.364747 	 170.083 	 24.5623 	 31.795 	 0.142603 	 222.961 	 107 	 236 	 91.4299 	 18.4458 	 2 	 1467.31 	 0.293755 	 20.0514 	 20.0514 	 20.0514 	 0 	 62 	 45 	 53.5 	 12.0208 	  Tumour 
281 	 1785.32 	 2464.27 	 1816.82 	 143.056 	 8824 	 126.146 	 89.8844 	 0.701626 	 0.962058 	 380.534 	 1040.68 	 234.786 	 0.225609 	 636.364 	 841.913 	 180 	 1017 	 446.533 	 54.6446 	 4 	 1238.06 	 0.140306 	 50.5964 	 14.2127 	 34.461 	 13.9716 	 45 	 45 	 45 	 0 	 10530 	 0.851322 	 521.865 	 874.033 	 1531.27 	 1087.62 	 0.993814 	 1624.93 	 1428.05 	 444.949 	 0.290575 	 94.626 	 -49.3678 	 28.395 	 0.192503 	 147.504 	 623 	 2563 	 78.8202 	 5.83617 	 10 	 1507.33 	 0.170821 	 66.575 	 8.01561 	 32.0159 	 14.8948 	 107 	 45 	 62.3 	 21.0768 	  Tumour 
282 	 1790.3 	 2539.2 	 1844.26 	 68.593 	 7198 	 134.823 	 72.3903 	 0.843628 	 0.879306 	 387.747 	 1001.21 	 295.753 	 0.295395 	 582.533 	 802.444 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 13166 	 0.747728 	 689.019 	 1100.32 	 1412.87 	 969.217 	 0.58805 	 1325.54 	 1447.61 	 610.232 	 0.43191 	 99.6126 	 3.98941 	 24.5421 	 0.160942 	 152.491 	 114 	 3118 	 81.5702 	 8.58612 	 3 	 1414.39 	 0.196498 	 104.278 	 58.9341 	 78.3555 	 20.8945 	 65 	 16 	 38 	 24.8797 	  Tumour 
283 	 1771.4 	 515.94 	 2244.24 	 123.762 	 3202 	 93.0709 	 56.0847 	 0.798042 	 0.745171 	 308.108 	 1076.62 	 379.232 	 0.352241 	 644.714 	 877.859 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 4085 	 0.723137 	 339.421 	 529.305 	 516.356 	 72.7049 	 0.54698 	 496.656 	 516.739 	 218.809 	 0.423756 	 29.6764 	 -6.62891 	 14.6559 	 0.17753 	 82.5543 	 172 	 342 	 71.5 	 -1.48406 	 3 	 956.396 	 0.298687 	 25.6326 	 12.1011 	 17.6795 	 6.32481 	 65 	 49 	 57.3333 	 8.02081 	  Tumour 
284 	 1790.52 	 2376.68 	 1799.87 	 215.761 	 6841 	 109.232 	 83.843 	 0.640966 	 0.930369 	 350.25 	 1337.53 	 276.501 	 0.206725 	 872.291 	 1138.76 	 45 	 45 	 539.333 	 147.445 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 8626 	 0.89084 	 463.865 	 1072.05 	 1867.56 	 1423.91 	 0.957845 	 1860.71 	 1870.65 	 646.927 	 0.346402 	 108.629 	 -32.829 	 37.8763 	 0.234518 	 161.507 	 705 	 1699 	 89.0809 	 16.0968 	 9 	 1745.01 	 0.255081 	 47.5079 	 8.24621 	 27.0759 	 11.1459 	 269 	 45 	 78.3333 	 73.0291 	  Tumour 
285 	 1809.64 	 1941.21 	 1767.01 	 201.358 	 14461 	 147.639 	 126.603 	 0.51446 	 0.958253 	 479.428 	 1152.05 	 381.586 	 0.331224 	 721.313 	 953.281 	 135 	 1094 	 507.289 	 115.4 	 3 	 2735.3 	 0.18915 	 43.4166 	 32.573 	 37.9085 	 4.85124 	 45 	 45 	 45 	 0 	 16173 	 0.799377 	 689.831 	 1144.55 	 1730.41 	 1286.76 	 0.743134 	 1902.48 	 1621.68 	 560.634 	 0.32399 	 164.262 	 -4.0781 	 34.438 	 0.158598 	 217.14 	 1033 	 8670 	 87.6341 	 14.65 	 15 	 2875.6 	 0.198852 	 121.81 	 10.2514 	 57.6777 	 26.7789 	 179 	 5 	 68.8667 	 45.2672 	  Tumour 
286 	 1802.28 	 447.468 	 2312.38 	 82.0061 	 6888 	 112.994 	 79.1624 	 0.713565 	 0.948107 	 344.333 	 1126.15 	 306.423 	 0.272099 	 770.278 	 927.38 	 45 	 45 	 448.822 	 56.9335 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 8565 	 0.963767 	 386.492 	 423.483 	 433.592 	 -10.0592 	 0.36338 	 484.543 	 422.399 	 203.686 	 0.469764 	 23.5962 	 6.35867 	 8.40249 	 0.109874 	 76.4742 	 79 	 91 	 71.8354 	 -1.14861 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 79 	 79 	 79 	 0 	  Tumour 
287 	 1805.92 	 878.211 	 2062.3 	 156.349 	 9653 	 113.791 	 110.989 	 0.220562 	 0.942032 	 403.889 	 1075.13 	 422.721 	 0.39318 	 548.412 	 876.369 	 45 	 45 	 571.178 	 179.289 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 12242 	 0.949802 	 473.48 	 720.51 	 708.296 	 264.646 	 0.167421 	 916.608 	 672.35 	 537.329 	 0.758621 	 46.2225 	 4.60071 	 20.7556 	 0.20944 	 99.1004 	 174 	 1341 	 84.5977 	 11.6136 	 3 	 1284.55 	 0.133072 	 87.449 	 12.1216 	 60.9623 	 37.877 	 68 	 47 	 58 	 10.5357 	  Tumour 
288 	 1813.95 	 551.943 	 2255.05 	 173.046 	 6393 	 121.215 	 68.5161 	 0.824923 	 0.950349 	 331.706 	 931.84 	 242.876 	 0.260642 	 508.911 	 733.073 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 7807 	 0.96825 	 373.622 	 481.93 	 519.175 	 75.5244 	 0.217514 	 489.078 	 525.133 	 199.965 	 0.385158 	 41.4803 	 -2.79691 	 13.4371 	 0.142405 	 94.3582 	 55 	 64 	 59.4182 	 -13.5659 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 55 	 55 	 55 	 0 	  Tumour 
289 	 1781.1 	 2606.64 	 2910.07 	 68.593 	 1971 	 59.7045 	 42.8748 	 0.695922 	 0.950796 	 177.296 	 823.814 	 225.927 	 0.274245 	 386.891 	 625.048 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3760 	 0.949975 	 253.598 	 921.021 	 1184.14 	 740.494 	 0.466942 	 1402.88 	 1110.53 	 486.993 	 0.411262 	 79.2829 	 -12.1158 	 20.813 	 0.157483 	 132.161 	 17 	 20 	 77.7059 	 4.72182 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 17 	 17 	 17 	 0 	  Other 
290 	 1818.51 	 2929.93 	 2029.41 	 51.6624 	 4568 	 108.58 	 56.8579 	 0.851933 	 0.893584 	 298.894 	 1435.66 	 553.906 	 0.38582 	 1135.37 	 1236.89 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 4988 	 0.842568 	 366.167 	 849.106 	 981.154 	 537.503 	 0.671598 	 1187.08 	 856.903 	 444.87 	 0.453415 	 72.6593 	 20.6642 	 15.9555 	 0.127098 	 125.537 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
291 	 1847.96 	 2879.44 	 2030.96 	 102.259 	 7088 	 124.31 	 81.3673 	 0.756016 	 0.843007 	 377.161 	 1196.05 	 519.564 	 0.434399 	 869.42 	 997.288 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 9207 	 0.916484 	 449.622 	 936.869 	 990.498 	 546.847 	 0.309179 	 1334.76 	 921.826 	 475.597 	 0.480159 	 81.6308 	 11.1725 	 25.0844 	 0.186489 	 134.509 	 49 	 50 	 81.9592 	 8.97513 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 49 	 49 	 49 	 0 	  Tumour 
292 	 1810.2 	 1344.01 	 2062.53 	 124.904 	 2275 	 62.5175 	 46.65 	 0.665732 	 0.979759 	 181.439 	 701.24 	 243.946 	 0.347878 	 425.952 	 502.474 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3554 	 0.960022 	 241.255 	 469.593 	 484.149 	 40.4983 	 0 	 0 	 0 	 188.874 	 0.390115 	 45.9911 	 13.4319 	 13.9487 	 0.141082 	 98.869 	 89 	 100 	 82.1573 	 9.17325 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 89 	 89 	 89 	 0 	  Other 
293 	 1841.88 	 2731.41 	 1962.01 	 138.192 	 10134 	 144.762 	 102.552 	 0.705795 	 0.877783 	 447.103 	 800.708 	 212.101 	 0.264892 	 503.897 	 601.941 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 14169 	 0.839545 	 604.35 	 776.044 	 819.126 	 375.475 	 0.141593 	 985.737 	 807.298 	 271.214 	 0.331102 	 88.9718 	 8.28463 	 21.7639 	 0.153429 	 141.85 	 143 	 1505 	 78.8531 	 5.86909 	 3 	 1839.08 	 0.181476 	 96.8427 	 34.2629 	 65.8713 	 27.9909 	 71 	 35 	 47.6667 	 20.232 	  Tumour 
294 	 1814.12 	 1237.62 	 2012.71 	 123.968 	 1905 	 61.008 	 40.4045 	 0.749254 	 0.954887 	 176.368 	 792.152 	 256.228 	 0.323459 	 391.218 	 593.386 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3269 	 0.974657 	 228.77 	 791.66 	 810.491 	 366.84 	 0 	 0 	 0 	 459.635 	 0.567107 	 47.7063 	 -1.76449 	 18.9994 	 0.18889 	 100.584 	 6 	 7 	 85 	 12.0159 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 6 	 6 	 6 	 0 	  Other 
295 	 1832.37 	 2980.11 	 3245.36 	 51.6624 	 3902 	 95.1704 	 54.4023 	 0.820511 	 0.92355 	 263.966 	 1052.68 	 462.052 	 0.438929 	 759.611 	 853.916 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 5262 	 0.922349 	 326.51 	 773.022 	 791.723 	 348.073 	 0.466667 	 890.843 	 767.595 	 357.388 	 0.451405 	 57.7633 	 18.0677 	 20.7522 	 0.187563 	 110.641 	 54 	 58 	 82.5741 	 9.59002 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 54 	 54 	 54 	 0 	  Other 
