rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	CellLabels 	
348 	 2259.28 	 877.409 	 2565.94 	 182.258 	 2432 	 65.5332 	 50.1964 	 0.642877 	 0.910861 	 211.924 	 1788.93 	 349.515 	 0.195377 	 585.369 	 1657.15 	 325.956 	 42.1804 	 57.4839 	 0.128661 	 446.785 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 45 	 45 	 102.533 	 -19.3201 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 3248 	 0.942816 	 244.693 	 189.708 	 212.053 	 158.651 	 0.666667 	 239.123 	 195.13 	 113.013 	 0.532946 	  Tumour 
349 	 2287.11 	 2231.02 	 2116.84 	 58.1808 	 6277 	 114.182 	 75.9657 	 0.746573 	 0.866391 	 365.321 	 1720.24 	 409.759 	 0.238199 	 1186.82 	 1588.45 	 283.314 	 -6.32078 	 38.9259 	 0.0963172 	 404.143 	 144 	 285 	 248.424 	 20.2828 	 2 	 573.661 	 0.0913909 	 21.5184 	 21.5184 	 21.5184 	 0 	 86 	 58 	 72 	 19.799 	 312 	 499 	 223.705 	 101.852 	 2 	 1587.12 	 0.252847 	 13.5245 	 13.5245 	 13.5245 	 0 	 254 	 58 	 156 	 138.593 	 6641 	 0.853928 	 397.279 	 137.391 	 189.175 	 135.773 	 0.808333 	 186.227 	 189.612 	 82.5636 	 0.43644 	  Tumour 
350 	 2288.6 	 1208.2 	 2414.24 	 119.105 	 4125 	 95.7067 	 55.5115 	 0.814604 	 0.965364 	 262.267 	 1434.26 	 377.499 	 0.263201 	 906.143 	 1302.48 	 200.308 	 38.4907 	 48.5907 	 0.151308 	 321.137 	 22 	 22 	 244.273 	 16.1319 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 22 	 22 	 22 	 0 	 170 	 905 	 127.694 	 5.84067 	 5 	 1623.94 	 0.393682 	 47.2405 	 6.94369 	 27.4562 	 14.2163 	 60 	 3 	 34 	 22.8801 	 5714 	 0.908426 	 366.51 	 108.342 	 127.988 	 74.5859 	 0.4 	 134.507 	 125.857 	 69.6384 	 0.5441 	  Tumour 
351 	 2257.85 	 3072.74 	 2281.42 	 413.241 	 685 	 33.6771 	 27.3966 	 0.581552 	 0.928184 	 107.983 	 889.418 	 192.247 	 0.216149 	 545.935 	 757.635 	 226.209 	 14.5099 	 22.2668 	 0.0641623 	 347.038 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 1598 	 0.972019 	 157.941 	 62.8623 	 65.3986 	 11.9963 	 0 	 0 	 0 	 22.7873 	 0.348437 	  Other 
352 	 2300.75 	 2591.76 	 2137.15 	 93.8136 	 6172 	 94.7581 	 83.4209 	 0.474313 	 0.951002 	 326.333 	 1125.62 	 214.649 	 0.190694 	 618.77 	 993.839 	 275.121 	 -58.6048 	 45.495 	 0.114901 	 395.95 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 376 	 1140 	 150.67 	 28.8168 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 0 	 310 	 66 	 188 	 172.534 	 9589 	 0.856237 	 488.936 	 177.118 	 282.224 	 228.822 	 0.722222 	 276.36 	 283.245 	 136.198 	 0.482587 	  Tumour 
353 	 2281.7 	 2697.35 	 2231.39 	 66.5733 	 1437 	 57.4758 	 33.9623 	 0.806747 	 0.901506 	 167.054 	 930.652 	 162.094 	 0.174173 	 419.313 	 798.87 	 270.658 	 -7.01964 	 21.2796 	 0.0543557 	 391.488 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3057 	 0.883781 	 278.125 	 184.262 	 216.907 	 163.504 	 0.451362 	 257.897 	 199.765 	 85.1588 	 0.392606 	  DCIS 
354 	 2314.96 	 2282.32 	 2255.82 	 58.1808 	 1987 	 86.2194 	 31.305 	 0.931756 	 0.927205 	 217.924 	 1229.74 	 312.113 	 0.253805 	 797.723 	 1097.96 	 241.171 	 29.4088 	 42.803 	 0.11824 	 362 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2997 	 0.912329 	 304.125 	 161.924 	 191.191 	 137.788 	 0.381625 	 232.75 	 181.352 	 86.259 	 0.451167 	  DCIS 
355 	 2308.3 	 522.025 	 2953.83 	 103.247 	 4143 	 85.8809 	 62.7699 	 0.682489 	 0.977584 	 251.338 	 1092.05 	 353.263 	 0.323487 	 619.14 	 960.265 	 197.244 	 32.5879 	 50.3045 	 0.158154 	 318.073 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 90 	 190 	 121.922 	 0.0687739 	 2 	 350.877 	 0.0846915 	 19.2354 	 19.2354 	 19.2354 	 0 	 45 	 45 	 45 	 0 	 4825 	 0.977116 	 269.196 	 66.121 	 64.378 	 10.9757 	 0 	 0 	 0 	 10.8811 	 0.16902 	  DCIS 
356 	 2343.99 	 2536.9 	 2175.12 	 135.133 	 4489 	 92.6227 	 63.9654 	 0.723236 	 0.885404 	 300.149 	 1225.52 	 336.359 	 0.274462 	 518.751 	 1093.74 	 265.853 	 24.5182 	 44.279 	 0.11451 	 386.683 	 93 	 170 	 224.656 	 -3.48493 	 2 	 678.541 	 0.151156 	 14.3603 	 14.3603 	 14.3603 	 0 	 51 	 42 	 46.5 	 6.36396 	 198 	 392 	 140.157 	 18.3031 	 3 	 2002.34 	 0.446055 	 16.108 	 15.4218 	 15.7274 	 0.312331 	 111 	 30 	 66 	 41.2432 	 5917 	 0.921938 	 360.652 	 138.827 	 171.076 	 117.673 	 0.354545 	 256.957 	 154.413 	 96.9494 	 0.566705 	  Tumour 
357 	 2327.45 	 798.285 	 2667.37 	 88.1419 	 5134 	 115.716 	 58.5395 	 0.862598 	 0.957657 	 315.948 	 2286.84 	 607.64 	 0.265711 	 1247.8 	 2155.06 	 289.579 	 66.4785 	 30.6132 	 0.0745921 	 410.408 	 109 	 371 	 420.477 	 192.336 	 2 	 711.046 	 0.138497 	 35.684 	 35.684 	 35.684 	 0 	 80 	 29 	 54.5 	 36.0624 	 219 	 555 	 252.406 	 130.553 	 2 	 837.81 	 0.163189 	 38.7787 	 38.7787 	 38.7787 	 0 	 167 	 52 	 109.5 	 81.3173 	 6169 	 0.910822 	 391.99 	 105.042 	 112.512 	 59.1096 	 0.128743 	 149.488 	 110.312 	 38.0396 	 0.338094 	  Tumour 
358 	 2338.54 	 1310.16 	 2411.43 	 96.2601 	 2910 	 75.0233 	 51.3841 	 0.728628 	 0.938407 	 228.693 	 1692.77 	 493.891 	 0.291765 	 1068 	 1560.99 	 245.702 	 31.7748 	 57.041 	 0.155624 	 366.531 	 40 	 40 	 210.475 	 -17.6658 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 40 	 40 	 40 	 0 	 28 	 28 	 104.393 	 -17.4606 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 28 	 28 	 28 	 0 	 5141 	 0.832281 	 364.752 	 125.044 	 150.78 	 97.3781 	 0.501484 	 190.479 	 131.658 	 78.7827 	 0.5225 	  Tumour 
359 	 2332.29 	 710.265 	 2854.13 	 88.1419 	 2089 	 63.0885 	 42.5565 	 0.738227 	 0.97208 	 179.581 	 1813.87 	 463.249 	 0.255392 	 1117.99 	 1682.09 	 296.978 	 28.4205 	 63.242 	 0.151366 	 417.808 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2786 	 0.89871 	 241.865 	 117.892 	 127.81 	 74.4074 	 0.097561 	 156.7 	 126.203 	 54.5138 	 0.426523 	  DCIS 
360 	 2371.27 	 2216.39 	 2201.68 	 86.5563 	 8984 	 121.576 	 94.8134 	 0.625939 	 0.9724 	 373.747 	 1868.97 	 481.671 	 0.25772 	 1116.77 	 1737.19 	 295.064 	 -16.1894 	 33.1108 	 0.0796137 	 415.893 	 102 	 160 	 284.588 	 56.4474 	 2 	 1248.13 	 0.138928 	 12.8205 	 12.8205 	 12.8205 	 0 	 57 	 45 	 51 	 8.48528 	 265 	 561 	 246.362 	 124.509 	 3 	 2736.26 	 0.30457 	 17.4004 	 15.7106 	 16.7785 	 0.830904 	 125 	 45 	 88.3333 	 40.4145 	 11850 	 0.933365 	 494.635 	 166.37 	 219.266 	 165.864 	 0.378076 	 225.604 	 216.507 	 104.719 	 0.477587 	  Tumour 
361 	 2345.72 	 2780.53 	 2305.76 	 154.651 	 1505 	 57.9797 	 34.1676 	 0.807912 	 0.941213 	 162.752 	 1092.01 	 313.561 	 0.287141 	 697.236 	 960.231 	 473.87 	 51.4273 	 96.6735 	 0.162558 	 594.7 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2570 	 0.95824 	 217.255 	 82.8451 	 73.7304 	 20.328 	 0 	 0 	 0 	 7.32099 	 0.0992941 	  Other 
362 	 2360.43 	 2058.9 	 2207.59 	 227.495 	 3589 	 71.2174 	 70.1904 	 0.169216 	 0.930275 	 252.451 	 2166.76 	 591.179 	 0.27284 	 1336.4 	 2034.98 	 234.506 	 3.87051 	 30.7864 	 0.0866402 	 355.336 	 45 	 45 	 190.4 	 -37.7408 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 180 	 557 	 161.206 	 39.3521 	 4 	 1172.64 	 0.32673 	 36.7151 	 13.4164 	 21.4175 	 8.61026 	 45 	 45 	 45 	 0 	 5061 	 0.966762 	 286.434 	 117.595 	 148.197 	 94.7951 	 0.257511 	 199.167 	 138.441 	 65.6597 	 0.443056 	  Tumour 
363 	 2362.29 	 70.9435 	 3175.97 	 296.609 	 4160 	 91.9486 	 58.189 	 0.77428 	 0.971282 	 258.149 	 1904.97 	 513.624 	 0.269624 	 1202.07 	 1773.18 	 435.088 	 80.4504 	 71.0447 	 0.127797 	 555.918 	 90 	 94 	 612.544 	 384.404 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 90 	 90 	 90 	 0 	 290 	 696 	 149.834 	 27.981 	 4 	 1620.83 	 0.389623 	 39.5665 	 12.0572 	 22.7696 	 9.7006 	 119 	 38 	 72.5 	 34.2004 	 5404 	 0.895295 	 350.534 	 120.83 	 148.847 	 95.4443 	 0.113333 	 203.735 	 142.892 	 77.205 	 0.518688 	  Tumour 
364 	 2350.32 	 2671.77 	 2296.35 	 59.8164 	 1402 	 51.1155 	 35.756 	 0.714619 	 0.937793 	 154.853 	 852.902 	 94.4388 	 0.110726 	 345.432 	 721.12 	 300.555 	 -40.2657 	 34.0695 	 0.0808513 	 421.384 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 4502 	 0.873496 	 347.581 	 225.468 	 284.646 	 231.243 	 0.695925 	 293.194 	 282.194 	 81.8665 	 0.287608 	  DCIS 
365 	 2365.27 	 1639.45 	 2436.81 	 330.026 	 1303 	 50.4062 	 34.5038 	 0.728998 	 0.90173 	 154.267 	 1279.62 	 294.49 	 0.230139 	 674.467 	 1147.84 	 244.305 	 12.937 	 43.5085 	 0.119158 	 365.134 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2305 	 0.922738 	 204.426 	 69.6902 	 65.6667 	 12.2643 	 0.192708 	 60.3784 	 66.1842 	 6.17234 	 0.093995 	  DCIS 
366 	 2396.49 	 468.233 	 2926.72 	 102.108 	 4498 	 102.092 	 57.8355 	 0.824058 	 0.95988 	 284.492 	 1922.39 	 516.453 	 0.268652 	 1208.5 	 1790.6 	 315.468 	 54.3058 	 42.4713 	 0.0973448 	 436.297 	 45 	 45 	 338.356 	 110.215 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 32 	 33 	 122.5 	 0.646552 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 32 	 32 	 32 	 0 	 6144 	 0.861832 	 404.132 	 115.442 	 123.561 	 70.1583 	 0 	 0 	 123.142 	 48.3029 	 0.390924 	  Tumour 
367 	 2380.84 	 366.867 	 3110.91 	 102.108 	 2819 	 76.8416 	 47.1381 	 0.789737 	 0.962116 	 216.693 	 1688.34 	 442.596 	 0.262148 	 979.577 	 1556.56 	 265.628 	 87.0259 	 39.4182 	 0.101999 	 386.457 	 40 	 40 	 314.95 	 86.8092 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 40 	 40 	 40 	 0 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3573 	 0.941998 	 261.321 	 94.0742 	 96.1429 	 42.7405 	 0 	 0 	 0 	 35.1489 	 0.365591 	  DCIS 
368 	 2397.24 	 2634.99 	 2237.28 	 59.8164 	 4262 	 96.1969 	 56.9392 	 0.806009 	 0.947954 	 274.392 	 1180.19 	 269.628 	 0.228461 	 630.774 	 1048.41 	 328.414 	 -16.189 	 33.1171 	 0.0737174 	 449.244 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 131 	 212 	 139.74 	 17.887 	 2 	 543.781 	 0.127588 	 16.857 	 16.857 	 16.857 	 0 	 66 	 65 	 65.5 	 0.707107 	 11212 	 0.922419 	 479.203 	 167.349 	 218.872 	 165.47 	 0.53494 	 244.842 	 209.082 	 95.8631 	 0.437987 	  Tumour 
369 	 2397.05 	 939.087 	 2645.09 	 203.887 	 3732 	 81.7703 	 61.6063 	 0.657556 	 0.918985 	 253.907 	 2234.53 	 761.406 	 0.340745 	 1513.03 	 2102.75 	 301.75 	 60.7768 	 35.4242 	 0.0838284 	 422.58 	 74 	 77 	 336.122 	 107.981 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 74 	 74 	 74 	 0 	 78 	 80 	 147.667 	 25.8132 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 78 	 78 	 78 	 0 	 4542 	 0.920551 	 295.706 	 89.3884 	 94.3855 	 40.9832 	 0.0562249 	 141.143 	 92.9062 	 35.3751 	 0.374794 	  Tumour 
370 	 2408.84 	 2093.77 	 2251.48 	 190.066 	 3736 	 82.1756 	 58.9964 	 0.696115 	 0.971904 	 238.551 	 1793.97 	 445.217 	 0.248174 	 587.298 	 1662.19 	 286.501 	 -32.4623 	 43.2948 	 0.106289 	 407.33 	 45 	 45 	 268.289 	 40.148 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 145 	 175 	 193.883 	 72.0293 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 145 	 145 	 145 	 0 	 4224 	 0.974844 	 260.309 	 166.635 	 257.838 	 204.435 	 0.346491 	 214.43 	 263.613 	 111.934 	 0.434124 	  Tumour 
371 	 2403.77 	 1238.94 	 2631.15 	 58.1378 	 1851 	 72.8691 	 36.6876 	 0.864011 	 0.879335 	 213.238 	 1398.11 	 375.657 	 0.26869 	 785.655 	 1266.33 	 300.614 	 27.9065 	 32.5385 	 0.0772074 	 421.443 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 4414 	 0.798192 	 338.853 	 128.142 	 156.548 	 103.145 	 0.493631 	 201.142 	 143.065 	 57.4915 	 0.367246 	  DCIS 
372 	 2415.56 	 735.705 	 2905.94 	 108.467 	 1749 	 60.7372 	 37.105 	 0.7917 	 0.972207 	 165.924 	 1230.14 	 237.265 	 0.192876 	 641.817 	 1098.36 	 210.91 	 28.4255 	 34.8082 	 0.104926 	 331.74 	 45 	 46 	 277.556 	 49.4147 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 106 	 201 	 105.726 	 -16.127 	 2 	 615.3 	 0.351801 	 17.3785 	 17.3785 	 17.3785 	 0 	 61 	 45 	 53 	 11.3137 	 2215 	 0.971491 	 183.095 	 71.6018 	 71.7898 	 18.3875 	 0 	 0 	 0 	 18.6063 	 0.259177 	  DCIS 
373 	 2420.66 	 112.824 	 3186.95 	 257.13 	 3600 	 74.0513 	 66.8797 	 0.429316 	 0.837794 	 273.078 	 1684.65 	 303.836 	 0.180355 	 854.049 	 1552.87 	 409.038 	 -13.3397 	 49.4873 	 0.0933956 	 529.868 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 42 	 45 	 122.5 	 0.646552 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 42 	 42 	 42 	 0 	 4203 	 0.83542 	 310.291 	 163.421 	 199.548 	 146.146 	 0.563218 	 224.565 	 186.879 	 98.0835 	 0.491529 	  Tumour 
374 	 2433.8 	 1034.06 	 2626.53 	 115.745 	 4980 	 110.692 	 58.0284 	 0.851574 	 0.975897 	 302.492 	 2628.76 	 717.96 	 0.273117 	 1109.07 	 2496.98 	 301.328 	 17.4055 	 40.0345 	 0.0948331 	 422.157 	 262 	 1111 	 326.176 	 98.0347 	 5 	 1895.19 	 0.380561 	 58.8218 	 9.48683 	 32.667 	 15.6462 	 82 	 45 	 52.4 	 16.5469 	 981 	 1638 	 180.683 	 58.8295 	 2 	 137.995 	 0.0277099 	 36.8493 	 36.8493 	 36.8493 	 0 	 794 	 187 	 490.5 	 429.214 	 8147 	 0.959826 	 399.161 	 109.349 	 138.582 	 85.1795 	 0.178363 	 138.295 	 135.71 	 56.7526 	 0.409524 	  Tumour 
375 	 2418.63 	 1675.83 	 2476.11 	 374.641 	 2226 	 64.1445 	 47.8445 	 0.666073 	 0.912669 	 206.551 	 1388.34 	 279.494 	 0.201315 	 815.905 	 1256.56 	 222.283 	 39.6092 	 53.7113 	 0.156541 	 343.113 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 131 	 205 	 139.519 	 17.6656 	 2 	 490.666 	 0.220425 	 14.2099 	 14.2099 	 14.2099 	 0 	 69 	 62 	 65.5 	 4.94975 	 3698 	 0.913538 	 271.882 	 70.5892 	 64.0635 	 10.6611 	 0.150794 	 60.0526 	 64.5086 	 11.6901 	 0.182476 	  DCIS 
376 	 2450.36 	 2163.54 	 2284.67 	 110.318 	 4707 	 107.502 	 56.2493 	 0.852186 	 0.967921 	 293.806 	 1151.67 	 228.713 	 0.198592 	 592.989 	 1019.89 	 273.87 	 -59.3416 	 38.9438 	 0.0986668 	 394.7 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 55 	 56 	 129.036 	 7.18292 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 55 	 55 	 55 	 0 	 6931 	 0.870291 	 409.238 	 168.73 	 223.018 	 169.616 	 0.596899 	 241.589 	 216.048 	 72.3956 	 0.324618 	  Tumour 
377 	 2441.8 	 1609.94 	 2519.06 	 317.189 	 2721 	 82.5644 	 43.6825 	 0.848577 	 0.909425 	 241.622 	 930.052 	 200.15 	 0.215203 	 435.381 	 798.27 	 231.048 	 11.671 	 46.8541 	 0.133154 	 351.878 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 58 	 58 	 110.017 	 -11.8362 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 58 	 58 	 58 	 0 	 4176 	 0.951686 	 270.912 	 67.5984 	 66.7773 	 13.375 	 0 	 0 	 66.709 	 12.2142 	 0.182909 	  DCIS 
378 	 2449.54 	 1438.8 	 2588.1 	 156.205 	 3496 	 87.6952 	 51.4933 	 0.809453 	 0.976809 	 235.037 	 1859.07 	 554.105 	 0.298055 	 1344.18 	 1727.29 	 231.962 	 61.3725 	 34.562 	 0.0979672 	 352.792 	 52 	 54 	 287.442 	 59.3015 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 52 	 52 	 52 	 0 	 98 	 101 	 156.694 	 34.8404 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 98 	 98 	 98 	 0 	 5215 	 0.966457 	 316.368 	 68.2518 	 63.517 	 10.1147 	 0 	 0 	 0 	 14.9284 	 0.23503 	  DCIS 
379 	 2442.2 	 1282.83 	 2515.86 	 50.8035 	 2834 	 66.9151 	 56.5466 	 0.534688 	 0.944037 	 215.882 	 1889.17 	 477.042 	 0.252514 	 1038.98 	 1757.39 	 271.178 	 15.5572 	 39.878 	 0.101728 	 392.008 	 48 	 49 	 270.833 	 42.6925 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 48 	 48 	 48 	 0 	 64 	 67 	 141.875 	 20.0216 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 64 	 64 	 64 	 0 	 5484 	 0.840202 	 400.894 	 133.876 	 162.049 	 108.646 	 0.712737 	 169.498 	 157.147 	 79.3878 	 0.489901 	  Tumour 
380 	 2451.01 	 1332.96 	 2631.98 	 50.8035 	 2909 	 73.0361 	 51.7513 	 0.70564 	 0.956279 	 218.267 	 2136.36 	 760.326 	 0.355897 	 1146.63 	 2004.58 	 348.97 	 25.6158 	 48.8341 	 0.103947 	 469.799 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 4174 	 0.927349 	 304.853 	 118.169 	 117.311 	 63.9084 	 0.342857 	 135.354 	 112.617 	 37.6639 	 0.321061 	  DCIS 
381 	 2478.08 	 76.9688 	 3252.69 	 305.792 	 3425 	 98.3051 	 47.8011 	 0.873818 	 0.896362 	 259.38 	 1894.83 	 360.58 	 0.190297 	 576.284 	 1763.04 	 421.509 	 -68.129 	 32.6418 	 0.0601872 	 542.338 	 45 	 45 	 461.756 	 233.615 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 67 	 69 	 125.313 	 3.45998 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 67 	 67 	 67 	 0 	 4281 	 0.872605 	 310.877 	 125.068 	 154.21 	 100.808 	 0.534351 	 161.221 	 151.164 	 47.3705 	 0.307182 	  Tumour 
382 	 2463.91 	 3093.59 	 2485.5 	 436.139 	 2215 	 71.3339 	 40.1774 	 0.8263 	 0.959705 	 198.894 	 1179.88 	 314.504 	 0.266555 	 772.756 	 1048.1 	 333.05 	 71.63 	 54.006 	 0.118988 	 453.879 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 50 	 50 	 115.26 	 -6.59345 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 50 	 50 	 50 	 0 	 3711 	 0.967162 	 249.598 	 77.9413 	 73.4622 	 20.0598 	 0 	 0 	 0 	 22.7495 	 0.309677 	  Other 
383 	 2468.4 	 905.697 	 2722.66 	 177.775 	 2490 	 75.4078 	 43.2826 	 0.818869 	 0.94821 	 209.622 	 2249.29 	 627.861 	 0.279137 	 1381.85 	 2117.51 	 310.876 	 74.1401 	 28.2819 	 0.0655121 	 431.705 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 62 	 66 	 136.29 	 14.4369 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 62 	 62 	 62 	 0 	 2764 	 0.918272 	 236.593 	 110.116 	 127.694 	 74.2915 	 0.617347 	 158.57 	 111.476 	 48.5669 	 0.380339 	  Tumour 
