rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	CellLabels 	
34 	 539.921 	 119.688 	 963.654 	 130.035 	 6638 	 161.941 	 56.6108 	 0.936907 	 0.858843 	 406.718 	 1400.24 	 461.351 	 0.329481 	 951.954 	 1279.48 	 671.047 	 45.6855 	 105.304 	 0.116547 	 903.527 	 5260 	 0.826394 	 424.309 	 762.023 	 1095.46 	 1012.46 	 0.762755 	 1259.62 	 954.535 	 460.884 	 0.42072 	 926 	 4839 	 241.855 	 111.605 	 9 	 1677.54 	 0.252718 	 112.36 	 8.63134 	 58.5648 	 31.3237 	 367 	 21 	 102.889 	 106.665 	 89 	 172 	 131.82 	 18.4064 	 2 	 1546.13 	 0.23292 	 18.1108 	 18.1108 	 18.1108 	 0 	 59 	 30 	 44.5 	 20.5061 	  Tumour 
35 	 534.185 	 332.272 	 786.024 	 246.854 	 4685 	 94.5722 	 64.4268 	 0.732056 	 0.953204 	 295.48 	 817.47 	 186.311 	 0.227912 	 321.413 	 696.715 	 799.304 	 -132.559 	 145.062 	 0.140593 	 1031.78 	 6887 	 0.839264 	 421.765 	 1340.13 	 1647.5 	 1564.5 	 0.507853 	 1561.64 	 1654.26 	 532.959 	 0.323495 	 353 	 2629 	 164.173 	 33.9228 	 8 	 976.446 	 0.20842 	 72.912 	 8.8682 	 38.5786 	 16.6878 	 51 	 29 	 44.125 	 6.49038 	 43 	 44 	 147.302 	 33.8885 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 43 	 43 	 43 	 0 	  Tumour 
36 	 548.906 	 192.905 	 906.947 	 140.004 	 8229 	 125.251 	 85.6227 	 0.72985 	 0.963809 	 371.848 	 1308.78 	 331.232 	 0.253084 	 865.145 	 1188.03 	 471.225 	 -298.324 	 149.581 	 0.212562 	 703.705 	 14680 	 0.729441 	 701.12 	 951.251 	 1770.78 	 1687.77 	 0.677419 	 1463.05 	 1894.83 	 678.035 	 0.382902 	 1053 	 5878 	 207.761 	 77.5107 	 13 	 2090.67 	 0.254062 	 103.769 	 9.8656 	 49.2565 	 23.0944 	 224 	 35 	 81 	 64.7907 	 225 	 2256 	 134.138 	 20.724 	 4 	 608.554 	 0.0739523 	 77.1059 	 32.3693 	 49.6849 	 17.1566 	 73 	 39 	 56.25 	 16.7606 	  Tumour 
37 	 546.862 	 492.092 	 678.405 	 279.235 	 6312 	 119.065 	 71.5155 	 0.799516 	 0.94491 	 348.777 	 1092.76 	 272.795 	 0.249639 	 469.567 	 972.002 	 721.287 	 -177.472 	 139.769 	 0.146544 	 953.767 	 12651 	 0.939477 	 495.865 	 853.52 	 1652.74 	 1569.73 	 0.501089 	 1611.24 	 1664.29 	 575.779 	 0.348379 	 974 	 3027 	 278.503 	 148.253 	 9 	 1278.93 	 0.202619 	 88.6449 	 8.52477 	 38.2687 	 21.5474 	 310 	 27 	 108.222 	 98.2965 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
38 	 592.963 	 744.83 	 586.175 	 257.109 	 7963 	 117.476 	 87.9562 	 0.662888 	 0.955942 	 371.304 	 1126.23 	 215.338 	 0.191202 	 594.805 	 1005.48 	 727.343 	 -168.484 	 138.792 	 0.144602 	 959.822 	 10391 	 0.903408 	 492.936 	 781.753 	 1297.44 	 1214.43 	 0.411894 	 1256.89 	 1308.82 	 403.499 	 0.310997 	 1089 	 4922 	 231.005 	 100.755 	 13 	 2357.37 	 0.296041 	 95.7224 	 10.0031 	 42.2238 	 20.8253 	 204 	 30 	 83.7692 	 61.867 	 214 	 1158 	 140.953 	 27.5395 	 4 	 2099.68 	 0.26368 	 42.4797 	 15.6309 	 30.9625 	 10.1555 	 71 	 37 	 53.5 	 14.2712 	  Tumour 
39 	 591.354 	 625.561 	 634.95 	 247.487 	 5530 	 110.055 	 67.225 	 0.791761 	 0.890499 	 320.333 	 1192.56 	 300.939 	 0.252346 	 712.091 	 1071.81 	 855.045 	 -111.222 	 183.874 	 0.169076 	 1087.52 	 5727 	 0.843322 	 383.095 	 1221.38 	 1763.54 	 1680.53 	 0.764706 	 1796.09 	 1726.98 	 515.688 	 0.292416 	 478 	 2319 	 190.234 	 59.9843 	 6 	 423.769 	 0.0766309 	 64.2746 	 11.1109 	 35.3353 	 14.6355 	 202 	 28 	 79.6667 	 62.7715 	 123 	 250 	 132.187 	 18.7732 	 2 	 972.101 	 0.175787 	 20.1476 	 20.1476 	 20.1476 	 0 	 64 	 59 	 61.5 	 3.53553 	  Tumour 
40 	 595.621 	 376.094 	 794.152 	 205 	 4455 	 93.0002 	 64.2269 	 0.723226 	 0.955394 	 274.492 	 966.919 	 173.303 	 0.179232 	 327.372 	 846.164 	 624.859 	 -172.983 	 100.301 	 0.116991 	 857.339 	 13618 	 0.882395 	 545.948 	 810.587 	 1595.78 	 1512.77 	 0.793939 	 1619.25 	 1554.24 	 630.804 	 0.395295 	 287 	 945 	 199.909 	 69.6594 	 4 	 1950.02 	 0.437715 	 44.1115 	 17.9856 	 27.5167 	 10.4419 	 157 	 20 	 71.75 	 63.741 	 114 	 255 	 125.325 	 11.9108 	 2 	 1776.94 	 0.398865 	 21.7562 	 21.7562 	 21.7562 	 0 	 61 	 53 	 57 	 5.65685 	  Tumour 
41 	 621.177 	 567.248 	 691.466 	 234.651 	 6576 	 107.765 	 79.9156 	 0.670872 	 0.96014 	 360.09 	 1347.71 	 294.871 	 0.218794 	 761.423 	 1226.96 	 744.68 	 -290.734 	 169.495 	 0.173457 	 977.16 	 10677 	 0.789369 	 548.007 	 1041.32 	 1698.11 	 1615.11 	 0.861933 	 1622.4 	 1746.2 	 697.323 	 0.410646 	 792 	 3370 	 232.415 	 102.165 	 7 	 498.187 	 0.0757584 	 61.7907 	 18.4942 	 38.0186 	 12.814 	 171 	 26 	 113.143 	 54.7766 	 178 	 1094 	 144.725 	 31.3109 	 3 	 751.325 	 0.114253 	 46.8317 	 31.1772 	 37.2824 	 7.492 	 67 	 49 	 59.3333 	 9.29157 	  Tumour 
42 	 646.054 	 327.964 	 863.426 	 162.262 	 2889 	 82.3405 	 46.5116 	 0.825181 	 0.923889 	 238.652 	 672.114 	 181.976 	 0.270752 	 201.798 	 551.359 	 851.736 	 -21.7557 	 107.406 	 0.0990636 	 1084.22 	 4737 	 0.877547 	 349.338 	 1143.92 	 1433.33 	 1350.32 	 0.338509 	 1282.73 	 1458.26 	 530.737 	 0.370282 	 71 	 325 	 113.169 	 -17.081 	 2 	 1000.97 	 0.346478 	 47.3855 	 47.3855 	 47.3855 	 0 	 68 	 3 	 35.5 	 45.9619 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
43 	 662.191 	 75.3149 	 54.1295 	 130.035 	 5074 	 119.842 	 54.877 	 0.888998 	 0.943123 	 311.321 	 1548.11 	 503.812 	 0.325436 	 1125.54 	 1427.36 	 162.525 	 14.814 	 43.7664 	 0.1108 	 395.004 	 6937 	 0.908341 	 392.024 	 120.572 	 173.033 	 90.0251 	 0.413043 	 268.033 	 144.991 	 245.916 	 1.42121 	 170 	 776 	 140.335 	 10.0853 	 3 	 1629.05 	 0.321059 	 35.5208 	 23.126 	 29.5559 	 5.5548 	 97 	 28 	 56.6667 	 35.949 	 108 	 253 	 126.62 	 13.2066 	 2 	 577.927 	 0.1139 	 22.6252 	 22.6252 	 22.6252 	 0 	 60 	 48 	 54 	 8.48528 	  DCIS 
44 	 673.352 	 128.209 	 54.1295 	 133.24 	 4601 	 131.291 	 45.6073 	 0.937726 	 0.951997 	 321.522 	 1138 	 279.957 	 0.246007 	 701.667 	 1017.25 	 178.472 	 -26.913 	 63.9912 	 0.155714 	 410.952 	 10247 	 0.606116 	 691.563 	 476.44 	 615.684 	 532.677 	 0.472136 	 761.285 	 578.465 	 560.117 	 0.909747 	 129 	 284 	 137.333 	 7.08333 	 2 	 1391.01 	 0.302327 	 19.7299 	 19.7299 	 19.7299 	 0 	 87 	 42 	 64.5 	 31.8198 	 79 	 116 	 112.81 	 -0.603667 	 2 	 345.117 	 0.0750092 	 10.8385 	 10.8385 	 10.8385 	 0 	 42 	 37 	 39.5 	 3.53553 	  DCIS 
45 	 664.729 	 474.887 	 780.403 	 168.217 	 7378 	 130.067 	 72.7023 	 0.829194 	 0.970662 	 353.889 	 1239.8 	 257.584 	 0.207763 	 712.06 	 1119.04 	 762.206 	 -216.03 	 221.123 	 0.222304 	 994.686 	 8859 	 0.933017 	 444.35 	 858.313 	 1324.3 	 1241.3 	 0.822222 	 1295.32 	 1343.79 	 561.892 	 0.424293 	 799 	 2991 	 267.696 	 137.446 	 8 	 1882.62 	 0.255167 	 57.7246 	 13.7734 	 36.3796 	 13.3472 	 227 	 31 	 99.875 	 82.0164 	 244 	 2619 	 137.18 	 23.7665 	 4 	 1517.85 	 0.205727 	 91.0118 	 33.375 	 54.065 	 21.1533 	 70 	 49 	 61 	 9.48683 	  Tumour 
46 	 686.719 	 722.581 	 682.136 	 161.385 	 7236 	 115.621 	 81.5188 	 0.709156 	 0.957776 	 355.563 	 1270.54 	 311.042 	 0.24481 	 564.13 	 1149.79 	 778.228 	 -187.913 	 151.444 	 0.14984 	 1010.71 	 10506 	 0.915795 	 476.208 	 711.663 	 1283.83 	 1200.82 	 0.628118 	 1302.61 	 1262.16 	 418.129 	 0.32569 	 513 	 2348 	 224.039 	 93.789 	 6 	 1136.92 	 0.15712 	 67.1874 	 12.083 	 38.9518 	 16.2363 	 204 	 40 	 85.5 	 62.3306 	 70 	 73 	 159.6 	 46.1862 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 70 	 70 	 70 	 0 	  Tumour 
47 	 697.337 	 933.336 	 655.11 	 305.459 	 9122 	 121.489 	 96.6549 	 0.605844 	 0.970735 	 378.274 	 1244.03 	 297.65 	 0.239263 	 833.39 	 1123.27 	 714.396 	 -139.679 	 144.408 	 0.152511 	 946.875 	 12491 	 0.864489 	 552.25 	 730.23 	 1210.06 	 1127.05 	 0.427451 	 1179.97 	 1212.12 	 329.149 	 0.272011 	 748 	 5320 	 187.297 	 57.0468 	 11 	 1745.57 	 0.191359 	 90.5998 	 13.1529 	 45.6016 	 19.2305 	 149 	 5 	 68 	 44.6049 	 215 	 460 	 152.953 	 39.5397 	 3 	 1314.86 	 0.144141 	 30.0072 	 14.7651 	 20.642 	 7.33248 	 87 	 63 	 71.6667 	 13.3167 	  Tumour 
48 	 717.358 	 440.139 	 843.001 	 105.603 	 6538 	 136.505 	 63.5923 	 0.884858 	 0.934 	 361.404 	 1353.17 	 339.586 	 0.250956 	 912.029 	 1232.41 	 1048.14 	 -59.0091 	 160.198 	 0.125094 	 1280.62 	 11647 	 0.892354 	 530.593 	 963.244 	 1401.65 	 1318.64 	 0.432653 	 1322.33 	 1421.31 	 723.983 	 0.516523 	 395 	 2359 	 202.129 	 71.8791 	 8 	 1669.53 	 0.255358 	 86.5238 	 8.24621 	 38.8089 	 22.0819 	 93 	 30 	 49.375 	 18.4773 	 255 	 1214 	 141.878 	 28.4646 	 5 	 859.136 	 0.131407 	 84.5046 	 9.76177 	 37.0674 	 22.6268 	 63 	 37 	 51 	 11.6404 	  Tumour 
49 	 719.548 	 626.832 	 748.871 	 120.88 	 9028 	 125.077 	 94.2955 	 0.656986 	 0.90271 	 410.032 	 1324.62 	 376.839 	 0.284489 	 653.488 	 1203.86 	 777.103 	 -143.721 	 138.085 	 0.136775 	 1009.58 	 14525 	 0.905831 	 566.936 	 782.354 	 1335.45 	 1252.45 	 0.55303 	 1470.52 	 1258.9 	 556.147 	 0.416449 	 818 	 4693 	 239.528 	 109.278 	 12 	 1781.65 	 0.197347 	 100.127 	 10.8792 	 48.8337 	 22.7295 	 194 	 30 	 68.1667 	 50.6195 	 189 	 3219 	 150.206 	 36.7926 	 4 	 1611.03 	 0.178448 	 104.521 	 21.8586 	 66.8567 	 26.5328 	 76 	 9 	 47.25 	 29.8482 	  Tumour 
50 	 764.273 	 74.7242 	 102 	 228.475 	 3267 	 103.048 	 41.8876 	 0.913656 	 0.902237 	 274.794 	 1108.07 	 335.581 	 0.302851 	 716.577 	 987.316 	 112.317 	 26.8528 	 27.2958 	 0.0791648 	 344.796 	 4665 	 0.956139 	 301.054 	 69.0707 	 66.9397 	 -16.0678 	 0.14539 	 79.3659 	 66.0038 	 7.71835 	 0.115303 	 5 	 5 	 74.8 	 -55.45 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 5 	 5 	 5 	 0 	 49 	 51 	 112.878 	 -0.536242 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 49 	 49 	 49 	 0 	  DCIS 
51 	 773.077 	 901.72 	 732.264 	 249.098 	 6436 	 120.768 	 70.8971 	 0.809547 	 0.912778 	 341.161 	 1049.66 	 221.965 	 0.211465 	 504.669 	 928.902 	 747.932 	 -199.227 	 108.316 	 0.11048 	 980.412 	 12146 	 0.878426 	 533.179 	 720.805 	 1158.23 	 1075.22 	 0.535497 	 1162.03 	 1160.45 	 282.849 	 0.244209 	 531 	 1781 	 221.48 	 91.2302 	 5 	 3386.93 	 0.526247 	 74.899 	 16.9702 	 38.1208 	 18.5473 	 225 	 45 	 106.2 	 85.9488 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
52 	 771.139 	 777.414 	 748.108 	 132.97 	 2998 	 65.9847 	 58.4074 	 0.465276 	 0.968659 	 208.752 	 1531.72 	 336.43 	 0.219642 	 505.368 	 1410.96 	 801.502 	 -24.6056 	 218.546 	 0.211363 	 1033.98 	 4759 	 0.928948 	 300.711 	 798.621 	 806.875 	 723.867 	 0.392857 	 1062.43 	 734.658 	 518.045 	 0.642038 	 135 	 361 	 166.556 	 36.3056 	 3 	 131.192 	 0.0437598 	 22.3607 	 9.21954 	 17.8676 	 6.7005 	 45 	 45 	 45 	 0 	 128 	 361 	 154.438 	 41.0237 	 2 	 102.758 	 0.0342754 	 31.2161 	 31.2161 	 31.2161 	 0 	 79 	 49 	 64 	 21.2132 	  Tumour 
53 	 771.726 	 503.225 	 853.384 	 124.664 	 1663 	 61.417 	 37.359 	 0.793719 	 0.864795 	 189.338 	 982.805 	 215.318 	 0.219086 	 467.698 	 862.05 	 835.495 	 151.508 	 133.129 	 0.124656 	 1067.97 	 1983 	 0.862549 	 213.497 	 641.171 	 685.598 	 602.59 	 0.557789 	 834.667 	 622.632 	 486.557 	 0.709683 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
54 	 785.448 	 578.464 	 828.697 	 97.4166 	 4604 	 112.666 	 52.855 	 0.883129 	 0.961972 	 293.38 	 1515.49 	 480.04 	 0.316756 	 969.981 	 1394.73 	 623.428 	 108.207 	 236.17 	 0.27593 	 855.907 	 5041 	 0.878376 	 342.368 	 621.745 	 733.747 	 650.739 	 0.71875 	 796.404 	 695.102 	 569.412 	 0.776033 	 79 	 273 	 179.709 	 49.4589 	 2 	 1615.37 	 0.350863 	 30.1124 	 30.1124 	 30.1124 	 0 	 45 	 34 	 39.5 	 7.77817 	 87 	 321 	 155.046 	 41.6322 	 2 	 1694.74 	 0.368101 	 39.1725 	 39.1725 	 39.1725 	 0 	 48 	 39 	 43.5 	 6.36396 	  Tumour 
55 	 800.609 	 376.205 	 331.545 	 105.603 	 2044 	 98.7809 	 27.551 	 0.960317 	 0.877253 	 248.978 	 961.088 	 264.486 	 0.275194 	 522.048 	 840.333 	 356.339 	 20.3938 	 68.9322 	 0.117069 	 588.818 	 3539 	 0.951856 	 285.22 	 446.648 	 386.013 	 303.005 	 0.218487 	 364.096 	 385.038 	 238.324 	 0.6174 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
56 	 825.912 	 980.229 	 784.781 	 319.157 	 8361 	 127.806 	 86.1426 	 0.738721 	 0.943147 	 379.321 	 1175.13 	 271.833 	 0.231322 	 436.196 	 1054.38 	 711.054 	 -167.103 	 226.553 	 0.240111 	 943.534 	 14932 	 0.861478 	 602.108 	 647.952 	 1147.55 	 1064.55 	 0.507092 	 1013.4 	 1163.85 	 469.432 	 0.409072 	 572 	 3137 	 274.152 	 143.902 	 5 	 4226.71 	 0.505527 	 97.9148 	 13.9541 	 58.8049 	 29.1809 	 237 	 28 	 114.4 	 98.4393 	 39 	 39 	 153.205 	 39.7913 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 39 	 39 	 39 	 0 	  Tumour 
57 	 814.597 	 331.846 	 299.095 	 145.836 	 3331 	 73.7262 	 59.5248 	 0.590036 	 0.954168 	 233.765 	 1347.52 	 339.086 	 0.251637 	 678.39 	 1226.76 	 280.689 	 -3.15388 	 68.3931 	 0.133276 	 513.168 	 4823 	 0.960374 	 293.723 	 151.756 	 190.667 	 107.659 	 0.199234 	 364.096 	 171.896 	 178.924 	 0.938411 	 90 	 209 	 153.744 	 23.4944 	 2 	 733.29 	 0.220141 	 20.6155 	 20.6155 	 20.6155 	 0 	 45 	 45 	 45 	 0 	 91 	 236 	 142.56 	 29.1466 	 2 	 1275.16 	 0.382817 	 20.2662 	 20.2662 	 20.2662 	 0 	 48 	 43 	 45.5 	 3.53553 	  DCIS 
58 	 836.133 	 660.556 	 611.287 	 97.4166 	 5402 	 138.142 	 50.2168 	 0.931588 	 0.96258 	 338.735 	 1127.8 	 265.678 	 0.235572 	 658.111 	 1007.04 	 284.766 	 -16.6884 	 55.341 	 0.106992 	 517.246 	 8064 	 0.929461 	 413.539 	 153.808 	 175.209 	 92.2017 	 0.168367 	 216.894 	 171.37 	 57.5107 	 0.32824 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
59 	 887.435 	 397.188 	 392.822 	 156.4 	 1630 	 54.4988 	 38.6667 	 0.704709 	 0.96564 	 159.338 	 978.178 	 249.159 	 0.254718 	 605.055 	 857.423 	 196.813 	 -41.129 	 55.3984 	 0.129046 	 429.293 	 2885 	 0.979959 	 212.77 	 102.981 	 105.748 	 22.74 	 0 	 0 	 0 	 11.2489 	 0.106375 	 33 	 33 	 163.606 	 33.3561 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 33 	 33 	 33 	 0 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
60 	 892.553 	 532.988 	 512.957 	 117 	 3428 	 103.939 	 43.9482 	 0.90621 	 0.897617 	 264.451 	 1369.97 	 429.995 	 0.313873 	 965.983 	 1249.21 	 260.029 	 12.7289 	 39.2694 	 0.0797334 	 492.509 	 5024 	 0.949178 	 306.669 	 122.432 	 122.672 	 39.6648 	 0.238908 	 122.243 	 123.229 	 15.1627 	 0.123603 	 147 	 341 	 141.218 	 10.9677 	 3 	 867.858 	 0.253167 	 30.9963 	 9.43398 	 20.6652 	 9.66813 	 57 	 45 	 49 	 6.9282 	 133 	 379 	 140.707 	 27.293 	 2 	 509.088 	 0.148509 	 30.638 	 30.638 	 30.638 	 0 	 67 	 66 	 66.5 	 0.707107 	  DCIS 
61 	 902.501 	 287.243 	 320.975 	 240.842 	 2384 	 65.1593 	 47.0814 	 0.69131 	 0.960516 	 197.966 	 1149.31 	 473.957 	 0.412385 	 780.795 	 1028.55 	 126.372 	 38.7048 	 43.8776 	 0.122272 	 358.851 	 3898 	 0.972555 	 249.255 	 72.1498 	 69.0975 	 -13.9101 	 0 	 0 	 0 	 8.62869 	 0.124877 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
62 	 909.352 	 970.032 	 867.36 	 317.506 	 3617 	 71.2335 	 65.9565 	 0.377722 	 0.923883 	 251.581 	 1548.17 	 335.364 	 0.21662 	 491.899 	 1427.42 	 1109.96 	 -114.05 	 231.894 	 0.17274 	 1342.44 	 4728 	 0.921637 	 288.208 	 1165.04 	 1234.42 	 1151.41 	 0.58498 	 1305.69 	 1196.92 	 524.908 	 0.425228 	 45 	 45 	 156.778 	 26.5278 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 108 	 447 	 149.602 	 36.1881 	 2 	 1018.41 	 0.281561 	 44.626 	 44.626 	 44.626 	 0 	 63 	 45 	 54 	 12.7279 	  Tumour 
63 	 941.057 	 531.171 	 534.581 	 115.261 	 3770 	 82.0324 	 59.7177 	 0.685601 	 0.95034 	 261.522 	 1891.27 	 642.663 	 0.339805 	 1421.65 	 1770.52 	 274.188 	 41.3188 	 39.9225 	 0.0787942 	 506.668 	 4641 	 0.955528 	 295.196 	 105.852 	 113.426 	 30.4189 	 0.294118 	 111.45 	 113.321 	 10.8118 	 0.0953199 	 36 	 205 	 177.389 	 47.1389 	 2 	 397.948 	 0.105557 	 36.9558 	 36.9558 	 36.9558 	 0 	 31 	 5 	 18 	 18.3848 	 136 	 354 	 143.934 	 30.52 	 2 	 609.913 	 0.161781 	 27.6028 	 27.6028 	 27.6028 	 0 	 75 	 61 	 68 	 9.89949 	  DCIS 
64 	 947.949 	 906.829 	 906.797 	 270.296 	 3977 	 78.6624 	 66.0205 	 0.543685 	 0.910277 	 267.622 	 1433.9 	 448.323 	 0.31266 	 386.456 	 1313.14 	 1104.5 	 242.309 	 182.992 	 0.13687 	 1336.98 	 4300 	 0.785819 	 328.853 	 763.861 	 951.872 	 868.864 	 0.618421 	 1425.24 	 727.413 	 673.972 	 0.708049 	 68 	 256 	 168.206 	 37.9559 	 2 	 246.738 	 0.0620413 	 32.7054 	 32.7054 	 32.7054 	 0 	 45 	 23 	 34 	 15.5563 	 45 	 45 	 158.711 	 45.2973 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  Tumour 
65 	 968.685 	 422.044 	 463.312 	 198.217 	 2655 	 73.8816 	 46.6567 	 0.775371 	 0.957792 	 207.279 	 1262.16 	 387.678 	 0.307153 	 774.76 	 1141.41 	 244.654 	 13.7707 	 55.8531 	 0.11706 	 477.134 	 4270 	 0.970455 	 268.569 	 91.2794 	 92.0556 	 9.04802 	 0 	 0 	 0 	 20.6852 	 0.224703 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
66 	 986.067 	 512.317 	 544.008 	 107.224 	 2068 	 71.7245 	 38.9789 	 0.83944 	 0.897959 	 210.309 	 831.803 	 115.095 	 0.138368 	 426.983 	 711.048 	 223.136 	 -17.1149 	 34.9963 	 0.0768111 	 455.615 	 3011 	 0.930182 	 240.368 	 103.91 	 111.569 	 28.5613 	 0.431193 	 111.128 	 111.367 	 23.1279 	 0.207297 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
67 	 1010.64 	 951.157 	 969.019 	 292.756 	 6859 	 98.3055 	 89.8085 	 0.406692 	 0.95145 	 340.191 	 1158.2 	 274.374 	 0.236898 	 500.942 	 1037.44 	 807.433 	 -314.339 	 163.059 	 0.156801 	 1039.91 	 10486 	 0.945537 	 437.924 	 834.899 	 1588.2 	 1505.2 	 0.744526 	 1594.75 	 1565.48 	 436.494 	 0.274835 	 530 	 2998 	 275.862 	 145.612 	 6 	 2179.44 	 0.317749 	 73.6614 	 17.7195 	 44.4053 	 19.3902 	 286 	 45 	 88.3333 	 96.9735 	 34 	 34 	 134.529 	 21.1156 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 34 	 34 	 34 	 0 	  Tumour 
68 	 995.712 	 837.272 	 960.094 	 237.857 	 5471 	 115.958 	 61.0877 	 0.849985 	 0.92981 	 345.12 	 1341.26 	 338.729 	 0.252546 	 668.151 	 1220.5 	 898.195 	 82.0687 	 185.902 	 0.164417 	 1130.67 	 4153 	 0.799884 	 346.752 	 571.128 	 741.473 	 658.466 	 0.652038 	 1038.17 	 555.765 	 533.41 	 0.719391 	 90 	 290 	 156.467 	 26.2167 	 2 	 1141.76 	 0.208694 	 31.7805 	 31.7805 	 31.7805 	 0 	 45 	 45 	 45 	 0 	 90 	 367 	 152.544 	 39.1307 	 2 	 1835.97 	 0.335583 	 42.5793 	 42.5793 	 42.5793 	 0 	 45 	 45 	 45 	 0 	  Tumour 
