rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	CellLabels 	
67 	 1185.65 	 464.816 	 1190.08 	 832.024 	 2455 	 75.1205 	 41.9683 	 0.829383 	 0.947876 	 209.338 	 1157.7 	 418.963 	 0.361894 	 643.312 	 1077.18 	 90 	 118 	 326.689 	 -102.545 	 2 	 758.959 	 0.309148 	 9.21954 	 9.21954 	 9.21954 	 0 	 45 	 45 	 45 	 0 	 3071 	 0.951658 	 226.652 	 101.828 	 102.5 	 49.1089 	 0.30102 	 112.492 	 100.967 	 23.2411 	 0.226742 	 27.7998 	 2.52665 	 6.72782 	 0.0865248 	 77.756 	 70 	 72 	 122.143 	 2.54399 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 70 	 70 	 70 	 0 	  DCIS 
68 	 1194.12 	 306.19 	 1152.03 	 865.64 	 1353 	 54.6829 	 32.961 	 0.797918 	 0.908054 	 156.853 	 1174.36 	 436.972 	 0.372094 	 687.102 	 1093.84 	 45 	 45 	 518.467 	 89.2326 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 2223 	 0.959016 	 182.953 	 141.459 	 127.696 	 74.3045 	 0.223602 	 112.389 	 128.633 	 34.9594 	 0.273772 	 56.995 	 9.46729 	 18.4623 	 0.172624 	 106.951 	 68 	 71 	 138.544 	 18.9452 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 68 	 68 	 68 	 0 	  DCIS 
69 	 1191.24 	 883.433 	 1396.41 	 847.427 	 661 	 37.9817 	 22.309 	 0.809325 	 0.972059 	 99.9828 	 842.982 	 251.624 	 0.298493 	 610.98 	 762.462 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 975 	 0.973054 	 119.497 	 86.0041 	 75.3524 	 21.9613 	 0 	 0 	 0 	 14.966 	 0.198613 	 22.2571 	 11.4552 	 7.25268 	 0.100434 	 72.2133 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
70 	 1218.69 	 769.65 	 1355.63 	 855.641 	 2391 	 80.1413 	 38.8365 	 0.874736 	 0.952969 	 204.894 	 887.581 	 232.309 	 0.261732 	 616.459 	 807.062 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3004 	 0.962821 	 223.823 	 142.598 	 162.356 	 108.965 	 0 	 0 	 159.624 	 110.416 	 0.680088 	 36.4348 	 3.33761 	 17.9039 	 0.207243 	 86.391 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
71 	 1202.47 	 238.801 	 1146.85 	 892.397 	 438 	 30.0278 	 19.0021 	 0.774303 	 0.939914 	 84.9117 	 647.242 	 126.057 	 0.194759 	 238.038 	 566.723 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 695 	 0.962604 	 100.426 	 84.5914 	 85.2273 	 31.8362 	 0 	 0 	 85.3636 	 6.41608 	 0.0752821 	 16.288 	 -1.54717 	 4.39181 	 0.0662972 	 66.2443 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
72 	 1234.61 	 61.5348 	 1164.07 	 992.553 	 2971 	 87.5786 	 44.704 	 0.859911 	 0.933103 	 239.823 	 1704.65 	 778.852 	 0.4569 	 1066.18 	 1624.13 	 37 	 40 	 575.405 	 146.171 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 37 	 37 	 37 	 0 	 3611 	 0.953273 	 251.439 	 103.706 	 85.0837 	 31.6926 	 0 	 0 	 0 	 16.8509 	 0.198051 	 34.1185 	 16.5867 	 14.1948 	 0.168836 	 84.0747 	 70 	 71 	 125.171 	 5.57256 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 70 	 70 	 70 	 0 	  DCIS 
73 	 1238.47 	 543.145 	 1267.25 	 880.877 	 2444 	 59.3909 	 57.0631 	 0.277222 	 0.903178 	 254.409 	 1310.46 	 526.801 	 0.401997 	 897.823 	 1229.94 	 13 	 13 	 542.231 	 112.997 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 13 	 13 	 13 	 0 	 2900 	 0.938208 	 224.309 	 115.772 	 100.922 	 47.5308 	 0.46875 	 120.411 	 93.8217 	 34.0018 	 0.336912 	 37.8383 	 21.384 	 15.2368 	 0.17355 	 87.7946 	 35 	 36 	 150.714 	 31.1154 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 35 	 35 	 35 	 0 	  DCIS 
74 	 1251.31 	 613.823 	 1308.29 	 885.538 	 2821 	 89.0498 	 41.8364 	 0.882768 	 0.908242 	 245.966 	 1531.39 	 643.054 	 0.419914 	 1044.69 	 1450.87 	 45 	 45 	 356.111 	 -73.1229 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 3277 	 0.91129 	 255.966 	 98.8142 	 105.351 	 51.9602 	 0.801802 	 114.399 	 97.8435 	 35.1925 	 0.334049 	 24.3663 	 15.7237 	 10.8125 	 0.145481 	 74.3226 	 130 	 300 	 119.815 	 0.216515 	 2 	 701.789 	 0.248773 	 24.9298 	 24.9298 	 24.9298 	 0 	 68 	 62 	 65 	 4.24264 	  DCIS 
75 	 1262.52 	 707.183 	 1361.55 	 895.378 	 3030 	 93.5641 	 42.279 	 0.892083 	 0.93721 	 242.007 	 1484.06 	 631.088 	 0.425243 	 1095.96 	 1403.54 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3631 	 0.950772 	 261.279 	 112.028 	 96.7009 	 43.3098 	 0.508929 	 120.754 	 87.988 	 34.1249 	 0.352891 	 36.8236 	 29.1405 	 15.5728 	 0.179452 	 86.7799 	 121 	 176 	 134.182 	 14.5829 	 2 	 924.095 	 0.304982 	 12.1997 	 12.1997 	 12.1997 	 0 	 61 	 60 	 60.5 	 0.707107 	  DCIS 
76 	 1284.68 	 915.825 	 1491.81 	 946.633 	 2658 	 97.8268 	 39.8284 	 0.913369 	 0.807657 	 253.179 	 873.362 	 285.645 	 0.327064 	 548.934 	 792.843 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3200 	 0.811771 	 271.865 	 153.026 	 141.502 	 88.111 	 0.285106 	 153.985 	 137.739 	 36.1354 	 0.25537 	 57.7059 	 20.1267 	 13.8994 	 0.129102 	 107.662 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
77 	 1285.18 	 583.409 	 1326.25 	 922.222 	 2894 	 75.7545 	 51.7988 	 0.729697 	 0.864913 	 235.966 	 1741.97 	 647.186 	 0.371526 	 1212.28 	 1661.45 	 45 	 45 	 391.289 	 -37.9452 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 3406 	 0.866667 	 262.492 	 124.26 	 113.904 	 60.5128 	 0.720524 	 116.715 	 112.664 	 34.83 	 0.305784 	 40.5901 	 26.4828 	 13.2838 	 0.146707 	 90.5463 	 135 	 861 	 141.067 	 21.4678 	 3 	 520.911 	 0.179997 	 44.4456 	 27.7366 	 35.1183 	 7.62297 	 75 	 3 	 45 	 37.47 	  DCIS 
78 	 1270.34 	 477.427 	 1273.1 	 915.157 	 1481 	 58.0045 	 33.7811 	 0.812911 	 0.958576 	 162.024 	 926.594 	 319.763 	 0.345095 	 491.872 	 846.074 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 1903 	 0.962083 	 178.125 	 116.155 	 100.287 	 46.8955 	 0.216561 	 104.382 	 100.269 	 15.9052 	 0.158597 	 38.0856 	 16.4342 	 10.3822 	 0.117923 	 88.0419 	 64 	 65 	 117.609 	 -1.9895 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 64 	 64 	 64 	 0 	  DCIS 
79 	 1290.93 	 869.395 	 1469.97 	 941.952 	 3535 	 71.26 	 63.689 	 0.448556 	 0.974098 	 228.309 	 1352.02 	 612.564 	 0.453072 	 999.462 	 1271.5 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 4189 	 0.97396 	 247.137 	 164.169 	 159.065 	 105.674 	 0.317757 	 154.926 	 159.797 	 25.5329 	 0.160518 	 70.2817 	 11.2566 	 18.3922 	 0.152965 	 120.238 	 105 	 176 	 159.676 	 40.0773 	 2 	 387.262 	 0.109551 	 14.152 	 14.152 	 14.152 	 0 	 69 	 36 	 52.5 	 23.3345 	  DCIS 
80 	 1289.73 	 340.201 	 1253.25 	 951.759 	 2377 	 63.0988 	 49.174 	 0.626629 	 0.928153 	 207.137 	 1216.35 	 505.808 	 0.415841 	 519.834 	 1135.83 	 45 	 45 	 540.133 	 110.899 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 2839 	 0.926264 	 219.238 	 158.861 	 122.524 	 69.1327 	 0.206349 	 142.821 	 119.871 	 26.621 	 0.217272 	 61.9899 	 22.8758 	 17.4411 	 0.155799 	 111.946 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
81 	 1299.71 	 690.559 	 1386.58 	 932.054 	 3408 	 111.302 	 41.1243 	 0.929237 	 0.861912 	 287.463 	 1729.93 	 795.917 	 0.460085 	 1141.38 	 1649.41 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 4155 	 0.90228 	 298.836 	 107.099 	 90.5409 	 37.1498 	 0.447471 	 106.009 	 84.807 	 28.0656 	 0.309977 	 36.1987 	 21.843 	 16.2051 	 0.188093 	 86.1549 	 95 	 310 	 141.453 	 21.8538 	 2 	 80.3986 	 0.0235911 	 32.8558 	 32.8558 	 32.8558 	 0 	 60 	 35 	 47.5 	 17.6777 	  DCIS 
82 	 1291.6 	 528.011 	 1311.6 	 936.013 	 2134 	 68.8551 	 41.4933 	 0.798031 	 0.905004 	 210.309 	 1013.74 	 375.364 	 0.370276 	 557.914 	 933.222 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2510 	 0.927911 	 216.652 	 109.566 	 101.446 	 48.0551 	 0.478495 	 106.449 	 100.442 	 16.16 	 0.159296 	 37.1215 	 14.8984 	 9.54971 	 0.109669 	 87.0778 	 70 	 71 	 131.986 	 12.3868 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 70 	 70 	 70 	 0 	  DCIS 
83 	 1302.65 	 34.3708 	 1232.09 	 1065.8 	 2414 	 62.0561 	 49.781 	 0.597064 	 0.968311 	 190.995 	 1230.43 	 576.606 	 0.468621 	 856.17 	 1149.91 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2957 	 0.973658 	 207.439 	 87.7552 	 70.5082 	 17.1171 	 0 	 0 	 0 	 9.59846 	 0.136133 	 25.0168 	 13.8357 	 13.568 	 0.180972 	 74.9731 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
84 	 1313.18 	 297.898 	 1266.71 	 983.094 	 2427 	 109.355 	 31.3146 	 0.958123 	 0.827763 	 259.421 	 1969.47 	 676.604 	 0.343546 	 682.901 	 1888.95 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2910 	 0.823896 	 277.179 	 194.203 	 195.595 	 142.204 	 0.506329 	 206.725 	 194.006 	 43.9355 	 0.224625 	 112.45 	 10.3941 	 23.7616 	 0.14631 	 162.407 	 61 	 61 	 163.197 	 43.5979 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 61 	 61 	 61 	 0 	  DCIS 
85 	 1324.85 	 258.025 	 1271.3 	 1004.58 	 2562 	 99.1004 	 36.4499 	 0.929902 	 0.884974 	 250.451 	 1947.91 	 542.626 	 0.278568 	 891.198 	 1867.39 	 45 	 45 	 699.822 	 270.588 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 3219 	 0.911124 	 263.622 	 215.104 	 206.807 	 153.416 	 0.355263 	 235.086 	 200.517 	 45.648 	 0.220728 	 113.008 	 17.6988 	 23.2014 	 0.142371 	 162.964 	 70 	 72 	 168.986 	 49.3868 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 70 	 70 	 70 	 0 	  DCIS 
86 	 1325.33 	 616.103 	 1376.23 	 959.205 	 2208 	 71.7878 	 41.07 	 0.820182 	 0.911643 	 202.652 	 1038.49 	 291.457 	 0.280655 	 708.723 	 957.971 	 0 	 0 	 0 	 -429.234 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2794 	 0.933512 	 221.924 	 78.3951 	 71.1795 	 17.7884 	 0.205128 	 77.725 	 70.9914 	 19.0789 	 0.268039 	 15.4111 	 6.66337 	 6.04346 	 0.0924538 	 65.3673 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
87 	 1363.91 	 835.284 	 1513.16 	 1007.84 	 2782 	 65.0433 	 56.0063 	 0.508501 	 0.976483 	 205.154 	 1398.28 	 685.831 	 0.490481 	 1065.71 	 1317.76 	 0 	 0 	 0 	 -429.234 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3236 	 0.976758 	 220.083 	 147.236 	 147.951 	 94.5604 	 0 	 0 	 0 	 35.2748 	 0.238421 	 56.1487 	 6.54468 	 12.0139 	 0.113226 	 106.105 	 122 	 354 	 149.41 	 29.811 	 2 	 147.004 	 0.0528413 	 30.5939 	 30.5939 	 30.5939 	 0 	 68 	 54 	 61 	 9.89949 	  DCIS 
