rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	CellLabels 	
113 	 1118.49 	 519.735 	 2153.86 	 782.32 	 4153 	 77.5335 	 68.9468 	 0.457418 	 0.971462 	 249.522 	 2111.98 	 668.101 	 0.316338 	 1620.84 	 1981.88 	 273.012 	 69.4621 	 51.9153 	 0.145765 	 356.158 	 81 	 268 	 246.049 	 32.4991 	 2 	 1090.07 	 0.262478 	 30.4103 	 30.4103 	 30.4103 	 0 	 41 	 40 	 40.5 	 0.707107 	 122 	 345 	 135.877 	 33.1993 	 2 	 525.547 	 0.126546 	 30.1504 	 30.1504 	 30.1504 	 0 	 62 	 60 	 61 	 1.41421 	 5947 	 0.931694 	 320.108 	 109.015 	 89.3901 	 35.4294 	 0.64539 	 107.06 	 82.7749 	 45.9838 	 0.514417 	  DCIS 
114 	 1114.91 	 2247.48 	 1073.7 	 108.503 	 1379 	 66.6883 	 26.5164 	 0.917552 	 0.957639 	 164.953 	 823.331 	 192.655 	 0.233994 	 611.062 	 693.233 	 174.39 	 -6.88954 	 21.3213 	 0.0827897 	 257.536 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2414 	 0.87718 	 256.652 	 288.766 	 370.407 	 316.446 	 0 	 0 	 0 	 281.097 	 0.758887 	  Other 
115 	 1130.79 	 1367.29 	 1488.28 	 142.425 	 3592 	 80.8355 	 58.4225 	 0.691128 	 0.947257 	 243.907 	 2308.96 	 999.016 	 0.432669 	 1889.14 	 2178.86 	 340.218 	 30.6331 	 41.3209 	 0.0976016 	 423.363 	 76 	 77 	 259.461 	 45.9102 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 76 	 76 	 76 	 0 	 166 	 390 	 143.217 	 40.5392 	 3 	 813.358 	 0.226436 	 25.0879 	 10.8787 	 17.4853 	 6.40122 	 68 	 47 	 55.3333 	 11.1505 	 5500 	 0.950242 	 314.225 	 95.9336 	 90.1858 	 36.2252 	 0.300676 	 139.562 	 81.6282 	 38.0364 	 0.421756 	  DCIS 
116 	 1138.34 	 2749.36 	 593.529 	 138.924 	 3228 	 74.9949 	 55.4167 	 0.673772 	 0.956728 	 229.037 	 1119.67 	 296.466 	 0.26478 	 801.129 	 989.569 	 468.286 	 -86.4742 	 54.3331 	 0.098531 	 551.432 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 5715 	 0.931996 	 320.291 	 761.07 	 1060.35 	 1006.39 	 0.627306 	 1042.05 	 1075.35 	 347.335 	 0.327567 	  Tumour 
117 	 1153.6 	 2887.1 	 1209.39 	 87.9204 	 3237 	 95.2445 	 48.1289 	 0.862932 	 0.876998 	 274.593 	 1277.33 	 499.284 	 0.390881 	 909.986 	 1147.23 	 287.856 	 12.7877 	 57.9901 	 0.156307 	 371.002 	 32 	 32 	 228.031 	 14.4809 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 32 	 32 	 32 	 0 	 133 	 477 	 119.113 	 16.4351 	 2 	 232.504 	 0.071827 	 42.9019 	 42.9019 	 42.9019 	 0 	 77 	 56 	 66.5 	 14.8492 	 5044 	 0.850017 	 360.534 	 280.662 	 424.513 	 370.553 	 0.667763 	 512.901 	 380.329 	 213.981 	 0.504061 	  DCIS 
118 	 1147.38 	 2534.49 	 1105.29 	 109.11 	 2253 	 76.0154 	 38.245 	 0.864216 	 0.957501 	 196.125 	 2380.03 	 669.639 	 0.281358 	 1488.2 	 2249.93 	 352.698 	 28.4811 	 29.5619 	 0.0678269 	 435.843 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 45 	 45 	 170.044 	 67.3667 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 3040 	 0.898876 	 252.309 	 182.051 	 242.373 	 188.412 	 0.0409091 	 147.667 	 240.44 	 205.409 	 0.847493 	  DCIS 
119 	 1138.5 	 760.016 	 1960.03 	 608.79 	 2382 	 70.3066 	 44.7886 	 0.770825 	 0.924689 	 207.279 	 2523.18 	 873.277 	 0.346101 	 1407.88 	 2393.08 	 302.483 	 12.2991 	 36.4088 	 0.0944143 	 385.628 	 40 	 42 	 256.575 	 43.0247 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 40 	 40 	 40 	 0 	 123 	 140 	 151.764 	 49.0865 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 123 	 123 	 123 	 0 	 7177 	 0.881695 	 399.622 	 105.142 	 133.662 	 79.7015 	 0.980769 	 129.557 	 137.419 	 67.4552 	 0.50467 	  DCIS 
120 	 1161.8 	 322.486 	 2348.42 	 914.683 	 5639 	 91.1675 	 86.1235 	 0.328014 	 0.928689 	 331.605 	 2055.94 	 821.88 	 0.399758 	 1481.79 	 1925.85 	 414.05 	 33.2934 	 51.5157 	 0.103613 	 497.196 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 87 	 91 	 163.333 	 60.6556 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 87 	 87 	 87 	 0 	 10402 	 0.781459 	 598.576 	 128.477 	 112.725 	 58.764 	 0.778189 	 122.264 	 103.457 	 57.9343 	 0.513945 	  DCIS 
121 	 1157.43 	 806.333 	 1932.73 	 568.007 	 2895 	 76.7935 	 48.4312 	 0.776053 	 0.96758 	 216.309 	 1434.22 	 436.117 	 0.30408 	 886.797 	 1304.12 	 317.841 	 -10.6824 	 41.8841 	 0.104453 	 400.986 	 35 	 36 	 270.629 	 57.0783 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 35 	 35 	 35 	 0 	 116 	 259 	 127.595 	 24.9171 	 2 	 310.225 	 0.107159 	 23.943 	 23.943 	 23.943 	 0 	 65 	 51 	 58 	 9.89949 	 5294 	 0.873453 	 353.924 	 138.686 	 142.691 	 88.7305 	 1.01223 	 146.236 	 140.134 	 57.2071 	 0.400915 	  DCIS 
122 	 1175.07 	 1578.83 	 1188.14 	 149.345 	 6500 	 123.151 	 69.2018 	 0.827189 	 0.942712 	 347.262 	 1279.47 	 355.953 	 0.278204 	 837.139 	 1149.37 	 271.554 	 -4.60137 	 50.2092 	 0.141554 	 354.7 	 191 	 457 	 246.838 	 33.2874 	 3 	 2073.31 	 0.31897 	 26.7682 	 14.8209 	 19.6159 	 5.64638 	 83 	 45 	 63.6667 	 19.0088 	 449 	 482 	 200.169 	 97.4916 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 449 	 449 	 449 	 0 	 10071 	 0.877112 	 497.622 	 292.401 	 410.329 	 356.368 	 0.218615 	 601.752 	 381.283 	 299.233 	 0.729252 	  Tumour 
123 	 1201.69 	 278.115 	 2406.15 	 932.826 	 3653 	 105.563 	 47.3647 	 0.893688 	 0.93165 	 279.421 	 2030.09 	 731.204 	 0.360184 	 1579.82 	 1899.99 	 315.542 	 60.9257 	 45.7319 	 0.114706 	 398.687 	 44 	 45 	 297.795 	 84.2451 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 44 	 44 	 44 	 0 	 148 	 283 	 145.804 	 43.1263 	 3 	 579.714 	 0.158695 	 21.8966 	 8.24621 	 15.2035 	 6.10807 	 58 	 45 	 49.3333 	 7.50555 	 6758 	 0.88525 	 431.765 	 103.301 	 98.0153 	 44.0547 	 0.655612 	 111.611 	 90.9941 	 44.7233 	 0.456289 	  DCIS 
124 	 1178.46 	 425.487 	 2266.12 	 819.665 	 3694 	 75.853 	 62.8556 	 0.559767 	 0.964743 	 245.078 	 1943.26 	 952.15 	 0.489976 	 1363.56 	 1813.16 	 309.182 	 67.7917 	 51.1155 	 0.130288 	 392.328 	 45 	 45 	 275.933 	 62.383 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 154 	 456 	 146.87 	 44.1924 	 2 	 208.812 	 0.0565272 	 37.6711 	 37.6711 	 37.6711 	 0 	 82 	 72 	 77 	 7.07107 	 7853 	 0.924644 	 396.007 	 94.386 	 89.3662 	 35.4056 	 0.664789 	 104.318 	 82.1368 	 39.0968 	 0.43749 	  DCIS 
125 	 1180.68 	 718.127 	 2018.87 	 599.473 	 2816 	 65.567 	 56.4802 	 0.507906 	 0.944016 	 225.522 	 2181.49 	 800.936 	 0.367151 	 1308.87 	 2051.39 	 290.269 	 -11.6606 	 38.8777 	 0.104114 	 373.414 	 45 	 45 	 229.667 	 16.1164 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 121 	 130 	 159.95 	 57.2727 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 121 	 121 	 121 	 0 	 5581 	 0.869586 	 350.576 	 112.665 	 110.212 	 56.251 	 0.877133 	 111.844 	 107.888 	 52.0916 	 0.47265 	  DCIS 
126 	 1201.98 	 2811.05 	 672.617 	 89.8888 	 6562 	 121.678 	 71.0414 	 0.811864 	 0.925659 	 350.777 	 1534.96 	 538.698 	 0.350953 	 1119.48 	 1404.86 	 424.21 	 -35.733 	 55.0513 	 0.108507 	 507.355 	 287 	 720 	 353.031 	 139.481 	 4 	 1317.82 	 0.200825 	 43.328 	 11.9424 	 24.0663 	 10.4378 	 116 	 42 	 71.75 	 32.7249 	 1217 	 1304 	 235.373 	 132.695 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 1217 	 1217 	 1217 	 0 	 9284 	 0.897612 	 459.831 	 454.691 	 931.746 	 877.785 	 0.596401 	 746 	 982.657 	 464.81 	 0.498859 	  Tumour 
127 	 1189.48 	 661.343 	 2070.74 	 631.535 	 3785 	 85.8476 	 57.1364 	 0.746348 	 0.946723 	 258.936 	 1874.18 	 688.179 	 0.36719 	 1238.15 	 1744.08 	 228.014 	 15.4123 	 28.0746 	 0.0902259 	 311.159 	 47 	 48 	 236.064 	 22.5135 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 47 	 47 	 47 	 0 	 113 	 123 	 152.159 	 49.4816 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 113 	 113 	 113 	 0 	 6127 	 0.956596 	 332.51 	 89.3163 	 74.6209 	 20.6603 	 0.454248 	 92.9353 	 70.6998 	 24.8385 	 0.332862 	  DCIS 
128 	 1176.07 	 490.335 	 2208.94 	 768.238 	 1733 	 54.4767 	 41.208 	 0.654071 	 0.941336 	 174.752 	 1271.22 	 273.525 	 0.215168 	 758.099 	 1141.12 	 143.741 	 49.275 	 37.9406 	 0.167222 	 226.887 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2723 	 0.912839 	 227.681 	 64.5487 	 67.9554 	 13.9948 	 0.732673 	 71.8919 	 65.5742 	 19.2549 	 0.283345 	  DCIS 
129 	 1192.57 	 525.962 	 2186.87 	 729.367 	 2661 	 81.1738 	 45.14 	 0.831122 	 0.855352 	 239.723 	 2252.1 	 619.753 	 0.275189 	 1545.95 	 2122 	 251.802 	 14.374 	 58.2007 	 0.17376 	 334.948 	 37 	 37 	 256.73 	 43.1794 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 37 	 37 	 37 	 0 	 63 	 64 	 139.159 	 36.481 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 63 	 63 	 63 	 0 	 4062 	 0.883812 	 294.51 	 106.524 	 86.6306 	 32.67 	 0.600746 	 96.7081 	 82.336 	 34.2651 	 0.395531 	  DCIS 
130 	 1211.75 	 1939.08 	 924.221 	 228.429 	 5898 	 93.0374 	 80.8726 	 0.494375 	 0.980712 	 296.534 	 1229.4 	 333.494 	 0.271266 	 810.179 	 1099.3 	 310.11 	 -60.5141 	 34.786 	 0.0884565 	 393.255 	 159 	 343 	 271.327 	 57.7767 	 3 	 936.263 	 0.158742 	 21.1093 	 12.1857 	 15.3711 	 4.45384 	 78 	 40 	 53 	 21.6564 	 638 	 1791 	 182.525 	 79.8474 	 6 	 1556.25 	 0.263861 	 54.3898 	 8.69625 	 31.6115 	 13.0712 	 226 	 45 	 106.333 	 71.3685 	 9153 	 0.930467 	 441.037 	 625.217 	 732.148 	 678.188 	 0.148148 	 783.017 	 726.462 	 290.684 	 0.397029 	  Tumour 
131 	 1184.09 	 201.188 	 2465.72 	 1009.4 	 589 	 33.1182 	 25.3437 	 0.643734 	 0.836648 	 114.125 	 894.998 	 170.918 	 0.19097 	 459.721 	 764.9 	 261.08 	 34.2715 	 58.3553 	 0.169526 	 344.226 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 1828 	 0.932653 	 182.468 	 77.3671 	 67.7362 	 13.7756 	 0.220859 	 79.4167 	 65.9724 	 17.7871 	 0.262594 	  DCIS 
132 	 1209.84 	 190.36 	 2487.51 	 1007.76 	 967 	 43.5153 	 29.3782 	 0.737704 	 0.957426 	 125.882 	 1522.49 	 552.163 	 0.362671 	 1121.31 	 1392.39 	 227.778 	 37.7235 	 30.6697 	 0.0986406 	 310.923 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 1825 	 0.952008 	 178.225 	 74.6751 	 70.0375 	 16.0769 	 0.225 	 79.4167 	 69.6866 	 14.8421 	 0.211916 	  DCIS 
133 	 1229.67 	 1073.93 	 1767.63 	 307.026 	 4149 	 84.2958 	 62.8851 	 0.665939 	 0.969393 	 254.593 	 1898.13 	 930.739 	 0.490345 	 1205.48 	 1768.03 	 493.003 	 43.5585 	 56.3694 	 0.0978384 	 576.148 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 5789 	 0.986201 	 300.77 	 74.8307 	 69.9655 	 16.0049 	 0 	 0 	 0 	 15.8841 	 0.227027 	  DCIS 
134 	 1209.03 	 2534.49 	 1166.8 	 142.172 	 1131 	 45.1578 	 33.3601 	 0.673985 	 0.932399 	 139.841 	 1079.57 	 276.138 	 0.255786 	 692.709 	 949.468 	 289.099 	 -7.85508 	 28.2923 	 0.0760046 	 372.245 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 1510 	 0.934985 	 156.669 	 186.525 	 189.832 	 135.872 	 0.0629371 	 150.333 	 189.018 	 71.1141 	 0.374615 	  Other 
135 	 1230.11 	 904.764 	 1896.9 	 456.721 	 3580 	 73.7149 	 62.5971 	 0.528107 	 0.973885 	 234.066 	 2046.35 	 939.654 	 0.459185 	 1601.43 	 1916.25 	 269.266 	 19.5259 	 39.2811 	 0.111464 	 352.412 	 45 	 45 	 216.133 	 2.58303 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 110 	 144 	 150.318 	 47.6405 	 2 	 116.634 	 0.0325793 	 10.3129 	 10.3129 	 10.3129 	 0 	 57 	 53 	 55 	 2.82843 	 8356 	 0.78291 	 503.137 	 97.7839 	 102.747 	 48.7862 	 0.382979 	 164.278 	 87.3396 	 60.2446 	 0.586341 	  DCIS 
136 	 1243.75 	 379.869 	 2338.24 	 823.165 	 6255 	 93.8455 	 86.87 	 0.378331 	 0.965576 	 320.09 	 1828.07 	 572.29 	 0.313057 	 1260.39 	 1697.97 	 376.564 	 47.5216 	 64.164 	 0.139575 	 459.71 	 76 	 149 	 288.697 	 75.1471 	 2 	 3043.55 	 0.486578 	 15.3545 	 15.3545 	 15.3545 	 0 	 45 	 31 	 38 	 9.89949 	 182 	 286 	 148.593 	 45.9157 	 3 	 2525.9 	 0.403822 	 19.3155 	 10.1417 	 13.5551 	 4.48742 	 70 	 46 	 60.6667 	 12.8582 	 10989 	 0.875757 	 503.99 	 157.066 	 142.558 	 88.5977 	 0.894619 	 148.338 	 138.777 	 85.8138 	 0.601956 	  DCIS 
137 	 1222.54 	 778.81 	 1993.02 	 528.622 	 2656 	 68.4344 	 50.0943 	 0.681299 	 0.961622 	 204.309 	 1531.62 	 457.753 	 0.298869 	 920.812 	 1401.52 	 263.422 	 -41.1214 	 40.6909 	 0.117411 	 346.567 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 8972 	 0.852933 	 466.576 	 130.041 	 159.161 	 105.201 	 0.93643 	 158.311 	 156.671 	 64.8077 	 0.407182 	  DCIS 
138 	 1226.56 	 1438.51 	 1513.04 	 76.4003 	 1254 	 46.5321 	 34.6044 	 0.66855 	 0.95 	 139.882 	 1065.46 	 293.428 	 0.2754 	 598.001 	 935.362 	 308.319 	 -5.95293 	 26.1249 	 0.0667365 	 391.464 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2166 	 0.904762 	 206.669 	 179.851 	 298.161 	 244.2 	 0.336788 	 776.815 	 194.128 	 278.374 	 0.933636 	  Other 
139 	 1245.67 	 532.12 	 2209.96 	 692.988 	 2832 	 65.0297 	 56.5329 	 0.494217 	 0.959675 	 209.681 	 2567.47 	 702.03 	 0.273433 	 1681.42 	 2437.37 	 246.746 	 66.1915 	 44.3893 	 0.134557 	 329.892 	 89 	 232 	 248.348 	 34.798 	 2 	 422.785 	 0.149288 	 23.6646 	 23.6646 	 23.6646 	 0 	 49 	 40 	 44.5 	 6.36396 	 203 	 612 	 134.813 	 32.1351 	 3 	 186.457 	 0.0658394 	 33.7148 	 12.0692 	 24.7287 	 10.0898 	 99 	 45 	 67.6667 	 28.0238 	 4624 	 0.897516 	 309.681 	 88.0145 	 84.9894 	 31.0288 	 0.496479 	 95.2128 	 80.8128 	 40.4108 	 0.475481 	  DCIS 
140 	 1253.35 	 2162.61 	 814.829 	 161.555 	 4632 	 86.1377 	 72.7844 	 0.534802 	 0.904687 	 298.735 	 1795.08 	 985.884 	 0.549215 	 1284.76 	 1664.98 	 215.936 	 -32.3333 	 44.0115 	 0.147156 	 299.081 	 76 	 78 	 220.776 	 7.22601 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 76 	 76 	 76 	 0 	 152 	 159 	 230.079 	 127.401 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 152 	 152 	 152 	 0 	 15956 	 0.920238 	 567.688 	 401.317 	 726.98 	 673.019 	 0 	 0 	 0 	 423.344 	 0.582333 	  Tumour 
141 	 1268.81 	 1830.62 	 1041.78 	 236.212 	 4647 	 142.341 	 43.8186 	 0.951437 	 0.878118 	 350.86 	 1594.62 	 525.338 	 0.329443 	 933.753 	 1464.53 	 293.946 	 13.3314 	 28.7439 	 0.0762252 	 377.092 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 180 	 762 	 107.928 	 5.25007 	 2 	 674.446 	 0.145136 	 38.3471 	 13.8924 	 28.0303 	 11.3299 	 90 	 45 	 60 	 25.9808 	 8229 	 0.80716 	 519.907 	 375.517 	 343.265 	 289.304 	 0.22479 	 224.841 	 359.144 	 256.812 	 0.748146 	  Tumour 
142 	 1253.04 	 2736.89 	 702.881 	 179.725 	 3013 	 64.4396 	 63.5084 	 0.169384 	 0.921407 	 229.522 	 1039.5 	 299.543 	 0.288161 	 683.264 	 909.401 	 423.364 	 -62.7353 	 48.8886 	 0.0965206 	 506.509 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 170 	 503 	 158.982 	 56.3046 	 2 	 1772.9 	 0.588418 	 29.9124 	 29.9124 	 29.9124 	 0 	 123 	 47 	 85 	 53.7401 	 6890 	 0.877931 	 397.647 	 588.853 	 1129.06 	 1075.1 	 0.402367 	 1218.47 	 1086.17 	 437.977 	 0.387914 	  Tumour 
143 	 1251.61 	 177.783 	 2517.89 	 1001.48 	 829 	 44.4768 	 24.2747 	 0.837926 	 0.928331 	 120.225 	 1063.56 	 243.025 	 0.228502 	 678.485 	 933.461 	 214.529 	 31.7459 	 17.1984 	 0.0577759 	 297.674 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2253 	 0.905547 	 219.255 	 86.1474 	 77.3981 	 23.4374 	 0.5 	 89.8252 	 73.55 	 25.3927 	 0.328079 	  DCIS 
144 	 1273.31 	 1377.59 	 1411.06 	 76.4003 	 7507 	 129.726 	 73.8233 	 0.822289 	 0.975822 	 351.12 	 1478.64 	 472.55 	 0.319583 	 980.599 	 1348.55 	 357.152 	 -28.2946 	 36.8565 	 0.0837081 	 440.298 	 416 	 3488 	 268.716 	 55.166 	 8 	 1746.63 	 0.232666 	 96.6782 	 10.5094 	 50.284 	 25.9658 	 88 	 30 	 52 	 19.0788 	 1371 	 4362 	 172.768 	 70.0903 	 5 	 3427.85 	 0.456621 	 79.2024 	 15.7425 	 44.2297 	 18.5813 	 631 	 45 	 274.2 	 299.161 	 10726 	 0.916909 	 480.451 	 347.043 	 569.568 	 515.607 	 0.146396 	 628.708 	 559.276 	 308.213 	 0.541135 	  Tumour 
145 	 1271.78 	 756.837 	 2039.8 	 505.262 	 3139 	 87.7136 	 46.4878 	 0.848001 	 0.921338 	 240.693 	 2483.41 	 779.89 	 0.31404 	 1038.46 	 2353.31 	 276.175 	 14.0437 	 33.9289 	 0.094425 	 359.321 	 53 	 248 	 239.887 	 26.3365 	 2 	 1185.95 	 0.377812 	 38.0602 	 38.0602 	 38.0602 	 0 	 45 	 8 	 26.5 	 26.163 	 175 	 542 	 136.446 	 33.768 	 3 	 647.054 	 0.206134 	 36.8429 	 15.6331 	 24.8499 	 9.726 	 92 	 11 	 58.3333 	 42.194 	 5904 	 0.938036 	 343.688 	 100.823 	 92.4651 	 38.5045 	 0.451827 	 114.809 	 84.4509 	 34.5524 	 0.373681 	  DCIS 
146 	 1280.42 	 2321.48 	 767.714 	 180.834 	 5479 	 85.1426 	 82.5752 	 0.243721 	 0.953367 	 312.534 	 1084.89 	 356.793 	 0.328873 	 724.415 	 954.796 	 367.082 	 15.5736 	 49.6004 	 0.110168 	 450.227 	 162 	 300 	 290.364 	 76.8139 	 2 	 675.885 	 0.123359 	 22.9679 	 22.9679 	 22.9679 	 0 	 93 	 69 	 81 	 16.9706 	 378 	 615 	 179.069 	 76.3911 	 2 	 162.144 	 0.0295937 	 26.1803 	 26.1803 	 26.1803 	 0 	 298 	 80 	 189 	 154.149 	 9051 	 0.928879 	 429.321 	 500.685 	 930.532 	 876.572 	 0.109091 	 1239.14 	 889.054 	 461.506 	 0.495959 	  Tumour 
147 	 1272.12 	 1880.62 	 1007.65 	 282.469 	 2503 	 87.3248 	 36.8826 	 0.906428 	 0.95827 	 215.865 	 1591.68 	 434.793 	 0.273167 	 990.187 	 1461.58 	 243.964 	 -14.4166 	 37.2198 	 0.113784 	 327.109 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 45 	 45 	 108.667 	 5.98896 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 4499 	 0.909256 	 319.681 	 236.613 	 321.609 	 267.648 	 0.57483 	 438.888 	 276.967 	 310.975 	 0.966936 	  Tumour 
148 	 1302.26 	 2672.12 	 741.701 	 166.412 	 10694 	 127.239 	 107.599 	 0.533736 	 0.964727 	 415.345 	 1830.96 	 711.603 	 0.388651 	 1417.42 	 1700.86 	 398.476 	 -58.4239 	 77.3671 	 0.160639 	 481.621 	 218 	 393 	 287.532 	 73.9818 	 4 	 5982.48 	 0.559424 	 26.0024 	 10.0646 	 16.8014 	 6.71888 	 95 	 39 	 54.5 	 27.037 	 582 	 1568 	 196.416 	 93.7381 	 4 	 8279.34 	 0.774205 	 48.7465 	 19.4662 	 35.6491 	 10.563 	 484 	 3 	 145.5 	 226.649 	 16096 	 0.904067 	 580.458 	 625.379 	 1300.19 	 1246.23 	 0.188867 	 1061.87 	 1309.49 	 559.406 	 0.43025 	  Tumour 
