rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	CellLabels 	
71 	 2615.07 	 894.636 	 2602.16 	 739.635 	 2685 	 81.9106 	 44.1163 	 0.842567 	 0.93554 	 228.492 	 1519.06 	 519.048 	 0.341691 	 1012.75 	 1274.37 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3705 	 0.893202 	 289.563 	 146.97 	 143.336 	 70.5888 	 0 	 0 	 0 	 44.1925 	 0.308314 	 11.6498 	 1.24371 	 7.6943 	 0.128217 	 60.0101 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
72 	 1448.3 	 1324.11 	 540.19 	 140.872 	 6183 	 101.803 	 78.2703 	 0.639443 	 0.978013 	 306.191 	 1207.13 	 184.089 	 0.152502 	 694.266 	 962.442 	 142 	 1805 	 228.965 	 -11.2419 	 4 	 1679.37 	 0.271612 	 69.1143 	 19.4454 	 45.1357 	 19.6599 	 45 	 30 	 35.5 	 6.65833 	 10092 	 0.884022 	 483.522 	 486.279 	 673.378 	 600.63 	 0.325843 	 812.821 	 637.387 	 245.087 	 0.363967 	 132.074 	 -74.1636 	 38.7856 	 0.214957 	 180.434 	 347 	 1630 	 121.078 	 43.6888 	 3 	 1335.51 	 0.215997 	 81.803 	 16.982 	 55.5936 	 30.5391 	 214 	 48 	 115.667 	 87.1455 	  Tumour 
73 	 1457.58 	 1917.52 	 1982.89 	 491.082 	 7167 	 115.875 	 79.1212 	 0.730594 	 0.98719 	 326.149 	 1212.24 	 341.186 	 0.281451 	 741.236 	 967.553 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 9451 	 0.980598 	 393.054 	 83.1873 	 78.5455 	 5.79818 	 0 	 0 	 0 	 20.1238 	 0.256206 	 15.6067 	 5.3911 	 7.63301 	 0.119327 	 63.9669 	 89 	 489 	 77.8652 	 0.476184 	 2 	 1063.28 	 0.148358 	 56.1232 	 56.1232 	 56.1232 	 0 	 45 	 44 	 44.5 	 0.707107 	  DCIS 
74 	 1467.24 	 1707.83 	 1849.41 	 298.181 	 2910 	 80.8823 	 46.6495 	 0.816915 	 0.95913 	 222.309 	 1358.09 	 328.028 	 0.241537 	 891.744 	 1113.4 	 72 	 74 	 204.514 	 -35.6928 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 72 	 72 	 72 	 0 	 4470 	 0.956559 	 283.983 	 96.1 	 90.9738 	 18.2265 	 0.157303 	 124.905 	 87.3807 	 23.6968 	 0.260479 	 24.7411 	 8.61754 	 8.01664 	 0.109665 	 73.1014 	 54 	 56 	 88.4259 	 11.0369 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 54 	 54 	 54 	 0 	  DCIS 
75 	 1503.26 	 1412.2 	 643.124 	 164.104 	 8573 	 110.417 	 99.2803 	 0.437665 	 0.986309 	 351.12 	 1042.2 	 149.009 	 0.142975 	 571.231 	 797.514 	 85 	 105 	 233.012 	 -7.19489 	 2 	 1530.59 	 0.178536 	 7.96971 	 7.96971 	 7.96971 	 0 	 45 	 40 	 42.5 	 3.53553 	 16032 	 0.9134 	 600.049 	 471.76 	 691.507 	 618.76 	 0.262681 	 812.821 	 672.561 	 238.577 	 0.34501 	 186.268 	 -88.3555 	 51.8526 	 0.220999 	 234.628 	 652 	 2448 	 121.084 	 43.6954 	 6 	 4026.68 	 0.469693 	 79.9756 	 11.4976 	 43.0811 	 27.6607 	 369 	 33 	 108.667 	 129.705 	  Tumour 
76 	 1484.43 	 1574.6 	 1781.74 	 164.104 	 4640 	 106.208 	 56.1098 	 0.849057 	 0.982843 	 276.451 	 2355.35 	 465.635 	 0.197693 	 649.598 	 2110.66 	 81 	 404 	 249.58 	 9.3736 	 2 	 1939.75 	 0.41805 	 45.1502 	 45.1502 	 45.1502 	 0 	 44 	 37 	 40.5 	 4.94975 	 6520 	 0.959812 	 347.782 	 175.827 	 198.089 	 125.342 	 0.135385 	 190.909 	 201.255 	 62.938 	 0.317726 	 107.078 	 -35.9781 	 36.7502 	 0.23643 	 155.438 	 53 	 279 	 97.8302 	 20.4412 	 2 	 665.935 	 0.14352 	 47.0675 	 47.0675 	 47.0675 	 0 	 48 	 5 	 26.5 	 30.4056 	  DCIS 
77 	 1510.74 	 1802.04 	 1943.59 	 364.095 	 6293 	 127.593 	 63.2205 	 0.868617 	 0.969198 	 331.463 	 937.696 	 286.604 	 0.305648 	 596.365 	 693.01 	 79 	 523 	 190.152 	 -50.0548 	 2 	 1898.27 	 0.301647 	 63.353 	 63.353 	 63.353 	 0 	 45 	 34 	 39.5 	 7.77817 	 8730 	 0.960819 	 406.51 	 81.1593 	 91.4763 	 18.729 	 0.113158 	 127.628 	 90.1799 	 38.8862 	 0.425095 	 9.44205 	 -4.20172 	 8.73115 	 0.151052 	 57.8023 	 34 	 36 	 73 	 -4.38898 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 34 	 34 	 34 	 0 	  DCIS 
78 	 1545.59 	 1635.99 	 1867.74 	 210.737 	 4985 	 90.0387 	 70.6242 	 0.620286 	 0.984594 	 267.179 	 2065.92 	 595.585 	 0.288291 	 485.883 	 1821.23 	 138 	 1501 	 251.493 	 11.2861 	 4 	 1308.84 	 0.262555 	 56.8673 	 28.3019 	 40.4678 	 12.8499 	 45 	 3 	 34.5 	 21 	 6735 	 0.952886 	 332.652 	 161.054 	 170.265 	 97.5176 	 0.281457 	 187.306 	 167.513 	 40.2147 	 0.236189 	 98.8337 	 6.13934 	 34.0059 	 0.231028 	 147.194 	 151 	 2000 	 96.8609 	 19.4719 	 5 	 1009.32 	 0.202471 	 68.3523 	 11.1125 	 39.9143 	 17.5679 	 40 	 3 	 30.2 	 15.3525 	  DCIS 
79 	 1597.41 	 1692.78 	 1942.62 	 227.192 	 4682 	 98.8413 	 60.6692 	 0.789458 	 0.983407 	 273.321 	 2406.35 	 468.659 	 0.194759 	 822.385 	 2161.66 	 134 	 693 	 260.336 	 20.1292 	 3 	 432.67 	 0.0924113 	 35.0514 	 20.0552 	 28.2381 	 6.78992 	 53 	 40 	 44.6667 	 7.23418 	 5786 	 0.96853 	 314.007 	 162.028 	 176.436 	 103.689 	 0.468864 	 181.43 	 174.404 	 56.6318 	 0.320977 	 88.5699 	 -36.7838 	 32.6459 	 0.238413 	 136.93 	 136 	 1127 	 107.919 	 30.5301 	 3 	 1541.4 	 0.329217 	 59.0556 	 22.8519 	 45.2638 	 17.5135 	 80 	 8 	 45.3333 	 36.074 	  DCIS 
80 	 1616.9 	 1743.23 	 1988.7 	 266.301 	 3650 	 92.3743 	 53.5277 	 0.814997 	 0.922416 	 271.321 	 1725.24 	 482.956 	 0.279936 	 1031.84 	 1480.55 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 4867 	 0.874888 	 323.48 	 150.233 	 165.949 	 93.2014 	 0.534247 	 187.25 	 158.173 	 54.9223 	 0.33096 	 71.7329 	 -9.70794 	 22.7927 	 0.189792 	 120.093 	 133 	 696 	 99.9023 	 22.5133 	 3 	 1443.88 	 0.395583 	 69.7393 	 23.2781 	 46.5493 	 20.7782 	 56 	 32 	 44.3333 	 12.0139 	  DCIS 
81 	 1697.08 	 1488.58 	 830.937 	 210.737 	 8652 	 129.46 	 85.2969 	 0.752259 	 0.985758 	 363.747 	 929.07 	 180.885 	 0.194695 	 487.553 	 684.384 	 154 	 808 	 276.377 	 36.17 	 3 	 1684.11 	 0.194649 	 74.5751 	 12.8411 	 49.9082 	 29.2315 	 61 	 45 	 51.3333 	 8.5049 	 23840 	 0.926653 	 702.6 	 725.225 	 926.763 	 854.016 	 0.151369 	 965.777 	 924.131 	 309.735 	 0.334212 	 172.687 	 -53.8261 	 34.9859 	 0.158273 	 221.048 	 310 	 1854 	 128.755 	 51.3659 	 3 	 2376.41 	 0.274666 	 88.1264 	 10.715 	 60.8931 	 38.9151 	 158 	 45 	 103.333 	 56.5892 	  Tumour 
82 	 1682.38 	 1727.11 	 2031.25 	 238.472 	 4900 	 94.525 	 67.5736 	 0.699251 	 0.95498 	 285.037 	 2058.98 	 378.041 	 0.183606 	 718.358 	 1814.3 	 120 	 1760 	 247.45 	 7.24335 	 3 	 1052.87 	 0.214872 	 69.4278 	 33.8555 	 55.5692 	 17.0323 	 59 	 30 	 40 	 16.4621 	 6957 	 0.888733 	 421.664 	 234.47 	 306.62 	 233.873 	 0.401055 	 196.329 	 337.437 	 169.139 	 0.551624 	 84.5373 	 -46.1304 	 28.184 	 0.212073 	 132.898 	 223 	 2984 	 94.9058 	 17.5168 	 6 	 1444.56 	 0.294808 	 68.8892 	 17.4549 	 44.8152 	 14.6776 	 51 	 17 	 37.1667 	 12.6241 	  DCIS 
83 	 1687.2 	 1802.32 	 2080.15 	 265.153 	 4449 	 86.0928 	 66.7727 	 0.631236 	 0.952677 	 271.522 	 1974.88 	 465.053 	 0.235485 	 873.322 	 1730.19 	 69 	 330 	 239.435 	 -0.771868 	 2 	 854.888 	 0.192153 	 43.5413 	 43.5413 	 43.5413 	 0 	 37 	 32 	 34.5 	 3.53553 	 6051 	 0.975968 	 314.51 	 159.901 	 181.365 	 108.617 	 0.263889 	 184.382 	 181.508 	 58.5646 	 0.322911 	 90.8036 	 -43.5172 	 27.9859 	 0.2011 	 139.164 	 50 	 871 	 99.22 	 21.831 	 3 	 478.967 	 0.107657 	 40.3279 	 35.206 	 38.069 	 2.33791 	 41 	 4 	 16.6667 	 21.0792 	  DCIS 
84 	 1690.96 	 1386.69 	 758.702 	 279.63 	 4574 	 80.8184 	 72.7633 	 0.435205 	 0.954707 	 265.179 	 1505.36 	 401.683 	 0.266834 	 1074.42 	 1260.68 	 68 	 70 	 282.618 	 42.411 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 68 	 68 	 68 	 0 	 11272 	 0.825788 	 554.693 	 711.484 	 914.431 	 841.684 	 0.294004 	 1012.51 	 878.973 	 300.759 	 0.328903 	 164.044 	 -37.1757 	 32.8059 	 0.15445 	 212.404 	 44 	 45 	 99.5 	 22.111 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 44 	 44 	 44 	 0 	  Tumour 
85 	 1768.6 	 1807.57 	 2149.29 	 183.614 	 3727 	 84.9502 	 56.0804 	 0.751128 	 0.977702 	 243.037 	 2310.74 	 182.958 	 0.0791775 	 419.993 	 2066.05 	 140 	 963 	 250.836 	 10.6291 	 4 	 847.919 	 0.227507 	 41.735 	 18.6994 	 28.5492 	 8.65857 	 45 	 21 	 35 	 10.0664 	 6296 	 0.941669 	 358.752 	 256.776 	 351.915 	 279.168 	 0.250755 	 471.723 	 334.879 	 339.5 	 0.964721 	 83.4774 	 -28.794 	 24.1339 	 0.183058 	 131.838 	 140 	 980 	 112.779 	 35.3896 	 4 	 1037.53 	 0.278383 	 46.1656 	 15.8525 	 29.4081 	 10.108 	 50 	 19 	 35 	 12.8323 	  DCIS 
86 	 1808 	 1275.83 	 796.119 	 173.217 	 9527 	 127.654 	 97.0255 	 0.649843 	 0.963101 	 388.049 	 859.136 	 248.133 	 0.288817 	 477.792 	 614.451 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 37903 	 0.924373 	 910.5 	 648.163 	 983.056 	 910.308 	 0.244552 	 996.812 	 977.468 	 508.225 	 0.516985 	 174.182 	 10.2049 	 34.8127 	 0.156432 	 222.542 	 135 	 622 	 89.2519 	 11.8629 	 3 	 1411.58 	 0.148166 	 33.6155 	 18.0278 	 27.22 	 7.29988 	 45 	 45 	 45 	 0 	  Tumour 
87 	 1837.86 	 1805.8 	 2204.08 	 114.739 	 4439 	 84.4251 	 67.3429 	 0.603101 	 0.981645 	 252.492 	 1951.9 	 493.809 	 0.252988 	 775.229 	 1707.22 	 146 	 1566 	 240.199 	 -0.00802069 	 3 	 613.407 	 0.138186 	 49.6451 	 44.2436 	 46.5414 	 2.49497 	 58 	 43 	 48.6667 	 8.14453 	 8904 	 0.800216 	 507.907 	 464.313 	 685.53 	 612.783 	 0.327586 	 676.941 	 680.291 	 490.355 	 0.715293 	 117.56 	 -42.4643 	 50.1244 	 0.302099 	 165.92 	 203 	 1541 	 101.862 	 24.4731 	 4 	 573.176 	 0.129123 	 50.223 	 11.4915 	 36.2881 	 12.882 	 55 	 46 	 50.75 	 3.77492 	  DCIS 
88 	 1864.54 	 1110.9 	 1915.95 	 174.568 	 4190 	 78.3117 	 68.356 	 0.487952 	 0.97943 	 246.894 	 2836.49 	 482.958 	 0.170266 	 871.662 	 2591.8 	 146 	 1254 	 301.014 	 60.807 	 3 	 849.934 	 0.202848 	 55.8805 	 35.7256 	 42.905 	 10.0697 	 57 	 34 	 48.6667 	 12.741 	 6679 	 0.941234 	 350.853 	 224.395 	 308.748 	 236.001 	 0.153374 	 726.7 	 272.756 	 241.654 	 0.78269 	 96.4063 	 -25.8501 	 36.2832 	 0.250632 	 144.767 	 149 	 1100 	 101.221 	 23.8325 	 3 	 1303.25 	 0.311037 	 50.9186 	 30.9868 	 39.1201 	 9.35495 	 71 	 39 	 49.6667 	 18.4752 	  DCIS 
89 	 1921.33 	 1675.07 	 1121.44 	 155.081 	 11848 	 128.081 	 118.14 	 0.386276 	 0.981851 	 417.505 	 907.393 	 245.666 	 0.270738 	 571.076 	 662.707 	 129 	 967 	 231.953 	 -8.25316 	 3 	 2074.34 	 0.17508 	 60.4647 	 18.001 	 43.4771 	 20.0964 	 45 	 41 	 43 	 2 	 19135 	 0.904985 	 655.664 	 1002.08 	 1213.77 	 1141.02 	 0.133768 	 1043.24 	 1240.52 	 395.703 	 0.326013 	 182.481 	 -52.6733 	 45.2629 	 0.196078 	 230.841 	 547 	 3319 	 117.055 	 39.6659 	 4 	 6094.37 	 0.51438 	 69.9876 	 32.1585 	 50.8567 	 15.1028 	 258 	 40 	 136.75 	 111.06 	  Tumour 
90 	 1940.12 	 1966.45 	 2380.8 	 173.416 	 4206 	 109.795 	 53.5075 	 0.873213 	 0.891291 	 295.806 	 1918.58 	 428.773 	 0.223485 	 485.323 	 1673.89 	 77 	 408 	 233.299 	 -6.90795 	 2 	 774.929 	 0.184244 	 51.5696 	 51.5696 	 51.5696 	 0 	 43 	 34 	 38.5 	 6.36396 	 5606 	 0.9334 	 327.681 	 146.929 	 152.96 	 80.213 	 0.254967 	 141.74 	 155.729 	 33.5913 	 0.219608 	 79.7612 	 -26.8607 	 23.2198 	 0.181233 	 128.121 	 136 	 861 	 94.2206 	 16.8316 	 3 	 429.272 	 0.102062 	 41.0896 	 28.1463 	 33.1971 	 6.19281 	 55 	 30 	 45.3333 	 13.4288 	  DCIS 
91 	 1951.66 	 1792.73 	 1226.33 	 114.739 	 4351 	 93.3134 	 60.1916 	 0.764142 	 0.965173 	 265.765 	 1413.8 	 324.492 	 0.229518 	 920.379 	 1169.11 	 141 	 491 	 227.177 	 -13.0293 	 2 	 800.946 	 0.184083 	 43.7529 	 43.7529 	 43.7529 	 0 	 84 	 57 	 70.5 	 19.0919 	 12384 	 0.845555 	 585.078 	 742.654 	 946.592 	 873.845 	 0.365314 	 950.924 	 940.997 	 374.828 	 0.395976 	 145.2 	 -26.79 	 42.1138 	 0.217575 	 193.56 	 100 	 239 	 94 	 16.611 	 2 	 1263.12 	 0.290305 	 23.0694 	 23.0694 	 23.0694 	 0 	 53 	 47 	 50 	 4.24264 	  Tumour 
92 	 1955.64 	 1186.48 	 2025.79 	 173.217 	 4631 	 87.4452 	 67.948 	 0.629457 	 0.979898 	 260.108 	 2430.32 	 576.634 	 0.237267 	 959.312 	 2185.63 	 176 	 1292 	 267.29 	 27.0831 	 4 	 430.444 	 0.0929483 	 47.5292 	 11.7184 	 34.17 	 11.492 	 50 	 31 	 44 	 8.98146 	 7783 	 0.858672 	 433.238 	 328.805 	 462.801 	 390.054 	 0.233251 	 1083.8 	 380.111 	 425.344 	 0.919063 	 119.471 	 -39.7783 	 47.9716 	 0.285832 	 167.832 	 147 	 1219 	 105.333 	 27.9443 	 3 	 850.691 	 0.183695 	 56.8104 	 35.6683 	 42.7198 	 10.9145 	 64 	 40 	 49 	 13.0767 	  DCIS 
93 	 1974.2 	 1073.35 	 2009.63 	 262.231 	 3367 	 92.2749 	 47.2204 	 0.859142 	 0.969758 	 239.765 	 1756.41 	 606.556 	 0.345338 	 1136.22 	 1511.73 	 39 	 39 	 236.744 	 -3.46306 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 39 	 39 	 39 	 0 	 5086 	 0.97433 	 300.569 	 114.203 	 112.032 	 39.2844 	 0 	 0 	 0 	 35.7791 	 0.319366 	 28.5958 	 0.81436 	 7.95485 	 0.103369 	 76.956 	 69 	 114 	 81.8261 	 4.4371 	 2 	 194.705 	 0.0578275 	 11.8066 	 11.8066 	 11.8066 	 0 	 38 	 31 	 34.5 	 4.94975 	  DCIS 
94 	 1991.47 	 1961.84 	 2419.38 	 173.442 	 3497 	 107.027 	 45.3723 	 0.905693 	 0.868173 	 296.735 	 1780.89 	 345.358 	 0.193925 	 730.551 	 1536.2 	 109 	 546 	 258.211 	 18.0044 	 2 	 1780.63 	 0.509188 	 57.6746 	 57.6746 	 57.6746 	 0 	 77 	 32 	 54.5 	 31.8198 	 5034 	 0.836769 	 339.439 	 155.679 	 173.051 	 100.304 	 0.415873 	 160.183 	 175.81 	 53.4444 	 0.308836 	 70.9734 	 -42.5805 	 23.4018 	 0.196104 	 119.334 	 50 	 51 	 95.36 	 17.971 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 50 	 50 	 50 	 0 	  DCIS 
95 	 2069.09 	 1511.08 	 1139.4 	 148.661 	 14089 	 145.482 	 124.671 	 0.515391 	 0.938078 	 506.801 	 1042.25 	 217.619 	 0.208797 	 538.853 	 797.564 	 136 	 3783 	 268.463 	 28.2566 	 3 	 2349.65 	 0.166772 	 99.0846 	 65.3085 	 82.7551 	 15.1299 	 48 	 43 	 45.3333 	 2.51661 	 20235 	 0.83827 	 767.647 	 976.239 	 1357.19 	 1284.44 	 0.206215 	 1632.85 	 1315.26 	 454.879 	 0.335162 	 154.309 	 -78.4136 	 37.2406 	 0.18375 	 202.67 	 784 	 5571 	 100.698 	 23.3087 	 8 	 3562.12 	 0.25283 	 101.43 	 12.4388 	 52.2279 	 25.6636 	 225 	 40 	 98 	 56.3687 	  Tumour 
96 	 2065.28 	 1990.27 	 2495.73 	 178.899 	 4639 	 86.7934 	 68.522 	 0.613771 	 0.973353 	 270.836 	 1632.84 	 345.684 	 0.211708 	 659.854 	 1388.15 	 84 	 222 	 201.679 	 -38.5281 	 2 	 1726.38 	 0.372145 	 24.9627 	 24.9627 	 24.9627 	 0 	 45 	 39 	 42 	 4.24264 	 6583 	 0.963131 	 331.054 	 171.043 	 209.353 	 136.605 	 0.282051 	 225.25 	 207.602 	 54.7439 	 0.261491 	 62.1351 	 -40.449 	 18.4046 	 0.166565 	 110.495 	 176 	 542 	 108.983 	 31.594 	 3 	 2104.67 	 0.453691 	 50.0723 	 14.8874 	 33.4083 	 15.8007 	 99 	 31 	 58.6667 	 35.7258 	  DCIS 
97 	 2071.63 	 1209.36 	 2143.08 	 208.866 	 3077 	 117.608 	 36.9516 	 0.949359 	 0.809524 	 313.404 	 1323.87 	 403.11 	 0.304493 	 562.839 	 1079.19 	 51 	 51 	 296.098 	 55.8914 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 51 	 51 	 51 	 0 	 5340 	 0.917526 	 344.853 	 121.527 	 134.419 	 61.6715 	 0 	 0 	 0 	 52.847 	 0.393152 	 38.6056 	 -3.80161 	 13.7738 	 0.158382 	 86.9659 	 116 	 117 	 104.06 	 26.6714 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 116 	 116 	 116 	 0 	  Fib 
98 	 2090.53 	 1416.73 	 1112.27 	 88.2043 	 4374 	 89.2484 	 62.948 	 0.708896 	 0.964286 	 266.836 	 1895.39 	 555.595 	 0.29313 	 912.094 	 1650.7 	 80 	 84 	 240.787 	 0.580849 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 80 	 80 	 80 	 0 	 6211 	 0.899884 	 378.309 	 1462.55 	 1440.15 	 1367.41 	 0.473988 	 1450.6 	 1457.92 	 692.928 	 0.481149 	 172.299 	 -78.4021 	 49.2541 	 0.223214 	 220.659 	 66 	 91 	 99.6364 	 22.2474 	 2 	 1319.18 	 0.301596 	 8.73034 	 8.73034 	 8.73034 	 0 	 37 	 29 	 33 	 5.65685 	  Tumour 
99 	 2146.92 	 1830.74 	 1393.68 	 178.899 	 10806 	 141.766 	 98.3156 	 0.720449 	 0.984153 	 408.291 	 731.06 	 145.71 	 0.199313 	 414.937 	 486.374 	 90 	 376 	 210.644 	 -29.5622 	 2 	 2028.37 	 0.187707 	 42.45 	 42.45 	 42.45 	 0 	 45 	 45 	 45 	 0 	 21275 	 0.915448 	 754.191 	 544.924 	 854.201 	 781.454 	 0.0883191 	 815.677 	 852.506 	 374.386 	 0.438288 	 120.854 	 -79.9618 	 42.4058 	 0.250605 	 169.214 	 268 	 881 	 90.4104 	 13.0215 	 5 	 1699.93 	 0.157313 	 52.7376 	 9.5 	 26.2752 	 16.8621 	 88 	 45 	 53.6 	 19.2302 	  Tumour 
100 	 2151.31 	 2011.8 	 2578.61 	 181.044 	 5036 	 81.4526 	 79.0199 	 0.242569 	 0.986677 	 265.179 	 973.567 	 277.71 	 0.28525 	 322.307 	 728.881 	 72 	 104 	 242.278 	 2.07113 	 2 	 910.034 	 0.180706 	 8.96099 	 8.96099 	 8.96099 	 0 	 39 	 33 	 36 	 4.24264 	 7686 	 0.95597 	 371.196 	 225.676 	 327.624 	 254.876 	 0.149425 	 228.885 	 334.778 	 194.422 	 0.59343 	 82.3262 	 -59.2075 	 45.4131 	 0.347497 	 130.686 	 143 	 372 	 115.322 	 37.9327 	 2 	 1942.82 	 0.385787 	 30.8536 	 30.8536 	 30.8536 	 0 	 112 	 31 	 71.5 	 57.2756 	  DCIS 
101 	 2179.07 	 1410.51 	 2313.66 	 88.2043 	 4335 	 85.4735 	 64.9057 	 0.650663 	 0.987922 	 248.309 	 2273.36 	 561.08 	 0.246807 	 625.526 	 2028.67 	 203 	 1316 	 284.842 	 44.6357 	 4 	 936.44 	 0.216018 	 55.4306 	 20.8952 	 35.3094 	 12.2841 	 72 	 41 	 50.75 	 14.2916 	 7422 	 0.908557 	 400.267 	 506.293 	 775.773 	 703.026 	 0.210667 	 1260.96 	 716.787 	 782.081 	 1.00813 	 108.303 	 -58.7576 	 40.7497 	 0.260109 	 156.664 	 223 	 1268 	 114.197 	 36.8083 	 4 	 1095.45 	 0.252698 	 52.5194 	 16.583 	 34.7936 	 12.3548 	 89 	 39 	 55.75 	 22.5592 	  DCIS 
102 	 2197.3 	 1568.97 	 1278.87 	 122.037 	 2901 	 81.1475 	 47.0885 	 0.814415 	 0.9343 	 225.966 	 1232.76 	 272.897 	 0.221372 	 652.893 	 988.07 	 43 	 47 	 272.698 	 32.491 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 43 	 43 	 43 	 0 	 5194 	 0.859222 	 368.995 	 1378.66 	 1704.94 	 1632.19 	 0.294118 	 1743.97 	 1676.24 	 497.278 	 0.29167 	 212.548 	 -47.9297 	 42.6189 	 0.163348 	 260.908 	 87 	 237 	 105.678 	 28.2892 	 2 	 1716.1 	 0.591554 	 21.3104 	 21.3104 	 21.3104 	 0 	 52 	 35 	 43.5 	 12.0208 	  Tumour 
103 	 2281.99 	 1655.93 	 1396.88 	 134.614 	 7237 	 101.54 	 91.7026 	 0.429401 	 0.983422 	 322.693 	 813.191 	 140.502 	 0.172779 	 355.386 	 568.505 	 47 	 47 	 224.128 	 -16.079 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 47 	 47 	 47 	 0 	 29927 	 0.949521 	 753.973 	 749.294 	 1104.81 	 1032.06 	 0.110457 	 1787.73 	 1064.61 	 606.068 	 0.548574 	 119.254 	 -45.6582 	 27.8527 	 0.166171 	 167.614 	 18 	 18 	 111.389 	 33.9999 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 18 	 18 	 18 	 0 	  Tumour 
104 	 2299.16 	 1501.63 	 2459.5 	 122.037 	 6122 	 124.219 	 65.0988 	 0.851677 	 0.918667 	 345.848 	 1990.22 	 615.101 	 0.309062 	 1281.17 	 1745.53 	 129 	 345 	 227.829 	 -12.3772 	 3 	 1127.3 	 0.184139 	 28.8645 	 13.9018 	 19.81 	 7.12147 	 45 	 41 	 43 	 2 	 9192 	 0.836092 	 471.789 	 451.532 	 805.066 	 732.318 	 0.546117 	 696.236 	 820.809 	 871.857 	 1.08296 	 107.404 	 -52.8755 	 36.631 	 0.235169 	 155.765 	 173 	 2746 	 96.3006 	 18.9116 	 5 	 975.295 	 0.15931 	 82.4504 	 27.8915 	 50.1265 	 18.566 	 46 	 11 	 34.6 	 13.8672 	  DCIS 
105 	 2269.22 	 1420.98 	 2400.86 	 164.584 	 2621 	 85.7455 	 42.7648 	 0.866751 	 0.896375 	 231.137 	 2337.15 	 681.79 	 0.291719 	 1063.46 	 2092.46 	 69 	 353 	 272.623 	 32.4165 	 2 	 221.874 	 0.0846524 	 47.2778 	 47.2778 	 47.2778 	 0 	 37 	 32 	 34.5 	 3.53553 	 3826 	 0.956261 	 268.995 	 162.499 	 171.667 	 98.9194 	 0.295833 	 172.338 	 172.863 	 48.2248 	 0.280921 	 92.8942 	 -6.52109 	 39.9344 	 0.282712 	 141.254 	 91 	 256 	 102.088 	 24.6989 	 2 	 229.424 	 0.0875329 	 25.6121 	 25.6121 	 25.6121 	 0 	 48 	 43 	 45.5 	 3.53553 	  DCIS 
