rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	CellLabels 	
100 	 2032.14 	 92.8759 	 2007.76 	 981.548 	 15877 	 163.61 	 126.774 	 0.632144 	 0.929621 	 534.6 	 1677.19 	 481.889 	 0.28732 	 609.316 	 1455.74 	 592.83 	 -92.653 	 141.189 	 0.204881 	 689.126 	 211 	 1816 	 146.953 	 0.998659 	 4 	 4408.54 	 0.277668 	 73.9791 	 9.04628 	 45.036 	 27.5407 	 79 	 38 	 52.75 	 18.3007 	 1001 	 5891 	 219.719 	 85.7436 	 8 	 5931.35 	 0.373581 	 105.493 	 9.93309 	 57.9496 	 28.7353 	 364 	 29 	 111.222 	 116.206 	 18221 	 0.890654 	 617.328 	 1033.46 	 1733.11 	 1650.28 	 0.496241 	 1660.18 	 1723.51 	 603.555 	 0.348249 	  Tumour 
101 	 2027.45 	 298.337 	 1946.61 	 923.546 	 6777 	 102.21 	 85.7434 	 0.544293 	 0.956933 	 328.836 	 1557.72 	 265.752 	 0.170603 	 503.282 	 1336.28 	 537.794 	 -81.5052 	 59.4827 	 0.0938079 	 634.09 	 49 	 50 	 140.49 	 -5.46415 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 49 	 49 	 49 	 0 	 354 	 672 	 230.955 	 96.9791 	 2 	 2094.31 	 0.309032 	 21.3384 	 17.4127 	 19.2664 	 1.76375 	 284 	 33 	 118 	 143.774 	 10072 	 0.878347 	 466.032 	 1191.51 	 1826.2 	 1743.37 	 0.498753 	 1691.37 	 1847.05 	 501.279 	 0.274493 	  Tumour 
102 	 2052.92 	 718.062 	 1922.11 	 900.561 	 12006 	 135.218 	 115.928 	 0.514748 	 0.959559 	 441.588 	 1554.41 	 443.218 	 0.285135 	 865.595 	 1332.97 	 552.743 	 5.44153 	 96.855 	 0.149228 	 649.039 	 139 	 464 	 143.835 	 -2.11941 	 2 	 2211.78 	 0.184223 	 34.0103 	 34.0103 	 34.0103 	 0 	 76 	 63 	 69.5 	 9.19239 	 905 	 2668 	 202.029 	 68.053 	 6 	 3538.53 	 0.29473 	 65.117 	 11.6028 	 35.2035 	 17.4956 	 343 	 57 	 150.833 	 108.546 	 15324 	 0.892383 	 586.115 	 888.513 	 1937.27 	 1854.44 	 0.459566 	 2043 	 1890.85 	 629.731 	 0.32506 	  Tumour 
103 	 2088.13 	 961.178 	 1969.55 	 742.935 	 8008 	 106.481 	 96.6904 	 0.418854 	 0.967851 	 347.563 	 1329.25 	 254.184 	 0.191224 	 673.078 	 1107.8 	 524.66 	 74.5418 	 66.9321 	 0.107789 	 620.957 	 157 	 1097 	 130.624 	 -15.3297 	 3 	 1456.71 	 0.181906 	 77.9432 	 16.0515 	 52.5694 	 28.9936 	 57 	 49 	 52.3333 	 4.16333 	 563 	 2100 	 146.833 	 12.8573 	 3 	 3550.85 	 0.443413 	 68.7888 	 17.5548 	 46.1537 	 21.836 	 422 	 30 	 140.75 	 187.896 	 9351 	 0.938761 	 411.161 	 1343.28 	 2401.97 	 2319.13 	 0.484419 	 2181.03 	 2439.37 	 662.43 	 0.275787 	  Tumour 
104 	 2096.25 	 888.986 	 1970.72 	 776.093 	 4009 	 94.0996 	 57.6018 	 0.790752 	 0.882068 	 279.765 	 1015.45 	 213.343 	 0.210097 	 472.778 	 794.003 	 550.765 	 16.0006 	 61.3267 	 0.0947772 	 647.061 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 20312 	 0.787348 	 743.269 	 1282.89 	 1743.83 	 1660.99 	 0.307927 	 2157.8 	 1669.42 	 601.946 	 0.345186 	  Tumour 
105 	 2143.41 	 121.567 	 2104.48 	 868.429 	 8290 	 124.184 	 85.9552 	 0.721746 	 0.968684 	 368.434 	 1311.31 	 303.357 	 0.231338 	 774.15 	 1089.87 	 641.083 	 76.4294 	 69.1833 	 0.0938232 	 737.379 	 52 	 53 	 145.981 	 0.0268219 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 52 	 52 	 52 	 0 	 495 	 970 	 196.119 	 62.1435 	 4 	 2058.15 	 0.248269 	 34.5046 	 10.7703 	 21.2283 	 7.66553 	 336 	 45 	 123.75 	 141.952 	 10086 	 0.939194 	 436.919 	 913.28 	 1220.43 	 1137.59 	 0.249344 	 1637.8 	 1149.82 	 625.754 	 0.512734 	  Tumour 
106 	 2132.65 	 344.777 	 2040.4 	 810.536 	 7611 	 135.277 	 71.8501 	 0.84729 	 0.984733 	 349.806 	 1746.89 	 335.514 	 0.192064 	 625.213 	 1525.44 	 624.575 	 -20.8655 	 62.7544 	 0.0870536 	 720.871 	 163 	 1516 	 150.123 	 4.16875 	 3 	 2126.93 	 0.279454 	 68.4217 	 22.8856 	 53.0041 	 23.3319 	 64 	 41 	 54.3333 	 11.9304 	 618 	 3083 	 211.472 	 77.4968 	 5 	 3568.12 	 0.468811 	 104.175 	 9.25823 	 53.319 	 26.4893 	 446 	 14 	 123.6 	 181.081 	 12782 	 0.945274 	 481.203 	 1284.58 	 1705.66 	 1622.82 	 0.330935 	 1483.75 	 1735.53 	 845.011 	 0.495416 	  Tumour 
107 	 2147.61 	 715.854 	 2017.13 	 805.616 	 8564 	 123.883 	 90.9008 	 0.679405 	 0.938212 	 390.676 	 1364.52 	 314.819 	 0.230719 	 745.246 	 1143.07 	 1054.13 	 207.394 	 211.204 	 0.183587 	 1150.43 	 65 	 67 	 158.646 	 12.6922 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 65 	 65 	 65 	 0 	 342 	 617 	 168.342 	 34.3664 	 5 	 1605.52 	 0.187473 	 22.5607 	 9.28564 	 15.0403 	 4.38138 	 109 	 35 	 68.4 	 32.1216 	 12160 	 0.904829 	 540.073 	 1499.05 	 1919.95 	 1837.12 	 0.472222 	 1326.62 	 2101.45 	 981.874 	 0.511406 	  Tumour 
108 	 2185.31 	 953.359 	 2065.12 	 666.472 	 7555 	 101.787 	 95.2486 	 0.352619 	 0.971329 	 336.877 	 1280.98 	 316.834 	 0.247337 	 652.887 	 1059.53 	 549.727 	 48.112 	 76.1158 	 0.117822 	 646.023 	 93 	 316 	 130.903 	 -15.0507 	 2 	 779.139 	 0.103129 	 34.1616 	 34.1616 	 34.1616 	 0 	 50 	 43 	 46.5 	 4.94975 	 283 	 356 	 218.488 	 84.5119 	 2 	 1088.56 	 0.144085 	 15.1335 	 15.1335 	 15.1335 	 0 	 231 	 52 	 141.5 	 126.572 	 8600 	 0.936717 	 402.676 	 1768.69 	 2109.71 	 2026.87 	 0.479885 	 2258.78 	 2057.4 	 651.791 	 0.308949 	  Tumour 
109 	 2216.18 	 446.327 	 2105.49 	 716.175 	 6921 	 115.077 	 76.9281 	 0.74372 	 0.977819 	 328.978 	 1466.46 	 405.664 	 0.276628 	 645.14 	 1245.01 	 802.386 	 105.571 	 88.3727 	 0.0983359 	 898.682 	 42 	 43 	 138.357 	 -7.5968 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 42 	 42 	 42 	 0 	 242 	 368 	 159.785 	 25.8094 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 242 	 242 	 242 	 0 	 8525 	 0.894544 	 454.558 	 1716.83 	 2060.25 	 1977.41 	 0 	 0 	 2039.65 	 626.687 	 0.30418 	  Tumour 
110 	 2222.21 	 732.869 	 2091.01 	 733.16 	 4944 	 95.2691 	 76.8023 	 0.591696 	 0.806789 	 337.12 	 1188.48 	 274.886 	 0.231292 	 638.48 	 967.031 	 999.849 	 185.407 	 116.607 	 0.106379 	 1096.15 	 56 	 57 	 155.911 	 9.95677 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 56 	 56 	 56 	 0 	 433 	 720 	 208.268 	 74.2922 	 3 	 892.829 	 0.180588 	 25.5631 	 10.1527 	 16.5915 	 4.84874 	 160 	 31 	 108.25 	 54.6893 	 6298 	 0.752809 	 429.605 	 1146.91 	 1339.95 	 1257.11 	 0.65252 	 1319.62 	 1343.82 	 541.525 	 0.404139 	  Tumour 
111 	 2227.19 	 264.715 	 2148.93 	 738.173 	 5990 	 90.3991 	 85.0144 	 0.339976 	 0.9778 	 297.723 	 1992.45 	 507.684 	 0.254803 	 815.546 	 1771.01 	 730.052 	 50.1753 	 67.9245 	 0.0821984 	 826.348 	 56 	 58 	 150.071 	 4.11748 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 56 	 56 	 56 	 0 	 556 	 2007 	 208.899 	 74.9236 	 3 	 2672.81 	 0.446212 	 62.1151 	 21.118 	 38.4241 	 15.66 	 429 	 37 	 139 	 193.372 	 9030 	 0.897347 	 445.889 	 1233.46 	 1752.39 	 1669.56 	 0.402597 	 1282.03 	 1857.9 	 878.287 	 0.501192 	  Tumour 
112 	 2245.59 	 798.058 	 2115.82 	 718.418 	 6955 	 106.935 	 84.131 	 0.617275 	 0.960768 	 336.593 	 1662.32 	 489.312 	 0.294355 	 959.377 	 1440.87 	 941.243 	 172.935 	 112.83 	 0.108748 	 1037.54 	 75 	 77 	 186.08 	 40.1261 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 75 	 75 	 75 	 0 	 250 	 749 	 191.68 	 57.7043 	 2 	 722.688 	 0.103909 	 40.9283 	 40.9283 	 40.9283 	 0 	 184 	 66 	 125 	 83.4386 	 7391 	 0.895662 	 397.848 	 1597.18 	 1633.94 	 1551.11 	 0.755814 	 1610.54 	 1652.57 	 703.956 	 0.430832 	  Tumour 
113 	 2271.11 	 982.996 	 2153.87 	 579.873 	 8759 	 120.25 	 101.355 	 0.538123 	 0.863892 	 429.747 	 1444.53 	 298.328 	 0.206522 	 342.678 	 1223.08 	 564.135 	 -87.2762 	 85.8755 	 0.13003 	 660.431 	 92 	 314 	 127.576 	 -18.3779 	 2 	 2060.53 	 0.235247 	 33.1708 	 33.1708 	 33.1708 	 0 	 56 	 36 	 46 	 14.1421 	 554 	 2286 	 148.639 	 14.6633 	 7 	 2701.97 	 0.308479 	 65.0587 	 9.97641 	 30.9525 	 14.162 	 105 	 43 	 79.1429 	 25.9386 	 10153 	 0.884177 	 466.416 	 1880.51 	 2547.9 	 2465.06 	 0.434343 	 2320.13 	 2615.08 	 561.77 	 0.220483 	  Tumour 
114 	 2324.71 	 915.266 	 2201.05 	 586.601 	 6529 	 136.053 	 73.1351 	 0.843232 	 0.77102 	 396.233 	 1249.62 	 312.16 	 0.249804 	 605.502 	 1028.17 	 611.17 	 24.436 	 102.234 	 0.144507 	 707.466 	 67 	 70 	 138.582 	 -7.37186 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 67 	 67 	 67 	 0 	 735 	 2519 	 190.654 	 56.6787 	 8 	 2047.99 	 0.313676 	 74.0505 	 10.1403 	 34.0611 	 17.5055 	 270 	 33 	 91.875 	 80.5826 	 7918 	 0.78133 	 451.931 	 1639.99 	 1835.39 	 1752.56 	 0.492188 	 1778.26 	 1847.26 	 903.739 	 0.492396 	  Tumour 
115 	 2325.35 	 845.423 	 2196.56 	 639.688 	 7630 	 113.514 	 88.5296 	 0.6259 	 0.927998 	 373.362 	 1522.28 	 450.861 	 0.296174 	 998.515 	 1300.84 	 700.522 	 185.762 	 156.52 	 0.196431 	 796.818 	 119 	 139 	 152.538 	 6.58387 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 119 	 119 	 119 	 0 	 544 	 2235 	 203.318 	 69.3423 	 7 	 2782.4 	 0.364665 	 59.7446 	 10.6797 	 35.8211 	 14.9621 	 225 	 44 	 77.7143 	 66.6376 	 9371 	 0.926721 	 431.103 	 1112.51 	 1124.07 	 1041.24 	 0.43617 	 1379.04 	 1037.4 	 766.634 	 0.682013 	  Tumour 
116 	 2338.02 	 210.951 	 2269.28 	 654.083 	 11335 	 130.277 	 118.633 	 0.413252 	 0.954205 	 431.245 	 1167.78 	 318.876 	 0.273061 	 681.69 	 946.336 	 350.427 	 -1.60127 	 117.718 	 0.263515 	 446.723 	 133 	 355 	 133.12 	 -12.8336 	 2 	 1972.71 	 0.174037 	 29.0198 	 29.0198 	 29.0198 	 0 	 76 	 57 	 66.5 	 13.435 	 114 	 609 	 114.719 	 -19.2564 	 2 	 1787.27 	 0.157677 	 58.6414 	 58.6414 	 58.6414 	 0 	 65 	 49 	 57 	 11.3137 	 28600 	 0.848061 	 904.448 	 446.558 	 917.726 	 834.891 	 0.369311 	 740.232 	 953.284 	 526.748 	 0.573971 	  Tumour 
117 	 2367.04 	 279.098 	 2282.83 	 601.132 	 7196 	 190.684 	 50.1155 	 0.964845 	 0.889603 	 453.387 	 1093.74 	 304.433 	 0.278342 	 645.498 	 872.291 	 376.222 	 71.622 	 117.987 	 0.249698 	 472.518 	 130 	 574 	 128.231 	 -17.7232 	 2 	 1026.26 	 0.142615 	 53.822 	 53.822 	 53.822 	 0 	 71 	 59 	 65 	 8.48528 	 116 	 1436 	 138.112 	 4.13636 	 3 	 1114.47 	 0.154874 	 139.509 	 63.6576 	 93.0804 	 36.3894 	 43 	 36 	 38.6667 	 3.78594 	 10368 	 0.783259 	 617.269 	 499.169 	 671.054 	 588.219 	 0.247126 	 309.488 	 721.597 	 772.898 	 1.15177 	  Tumour 
118 	 2560.04 	 85.6946 	 2515.24 	 546.298 	 6263 	 100.914 	 81.2214 	 0.59347 	 0.938981 	 331.019 	 2097.4 	 398.269 	 0.189887 	 532.477 	 1875.95 	 599.74 	 -100.29 	 78.5817 	 0.112899 	 696.037 	 74 	 250 	 123.243 	 -22.7107 	 2 	 823.891 	 0.131549 	 29.3505 	 29.3505 	 29.3505 	 0 	 39 	 35 	 37 	 2.82843 	 548 	 1086 	 184.325 	 50.3491 	 5 	 3929.09 	 0.62735 	 39.7611 	 9.24383 	 22.8673 	 9.1282 	 369 	 36 	 109.6 	 145.134 	 7864 	 0.941008 	 374.818 	 1437.5 	 2269.54 	 2186.71 	 0.0126582 	 2924 	 2257.03 	 384.71 	 0.16951 	  Tumour 
119 	 2659.09 	 167.053 	 2591.9 	 419.981 	 4672 	 89.3199 	 67.8734 	 0.65005 	 0.981719 	 265.397 	 2325.82 	 628.217 	 0.270105 	 1021.54 	 2104.38 	 915.659 	 150.52 	 136.235 	 0.134625 	 1011.95 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 5748 	 0.93085 	 311.279 	 579.709 	 822.478 	 739.643 	 0.19708 	 1898.07 	 700.739 	 663.335 	 0.806507 	  Tumour 
120 	 2682.73 	 74.2663 	 2637.22 	 481.74 	 7814 	 116.329 	 86.8002 	 0.665767 	 0.964215 	 379.865 	 1763.86 	 652.946 	 0.370181 	 687.56 	 1542.41 	 829.65 	 145.934 	 103.204 	 0.111458 	 925.946 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 9304 	 0.970886 	 386.919 	 1289.97 	 2013.15 	 1930.31 	 0.129909 	 2495.98 	 1962.11 	 1026.79 	 0.51004 	  Tumour 
121 	 2931.07 	 486.51 	 2884.38 	 116.829 	 2595 	 70.7522 	 47.1469 	 0.745625 	 0.967562 	 204.995 	 1153.54 	 433.465 	 0.375771 	 778.296 	 932.089 	 398.522 	 66.5028 	 72.1214 	 0.145753 	 494.818 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 8608 	 0.79527 	 531.179 	 555.893 	 635.65 	 552.815 	 0.203666 	 1725.81 	 494.909 	 644.62 	 1.01411 	  Other 
122 	 2952.03 	 665.433 	 2929.43 	 95.3834 	 2075 	 54.3988 	 49.3146 	 0.422123 	 0.974636 	 173.439 	 1303.08 	 406.146 	 0.311681 	 851.948 	 1081.64 	 486.231 	 91.4848 	 94.7213 	 0.162604 	 582.527 	 56 	 56 	 133.536 	 -12.4182 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 56 	 56 	 56 	 0 	 89 	 121 	 120.517 	 -13.4589 	 2 	 834.68 	 0.402256 	 9.46267 	 9.46267 	 9.46267 	 0 	 56 	 33 	 44.5 	 16.2635 	 3288 	 0.928814 	 246.225 	 1167.95 	 1292.46 	 1209.62 	 0.140351 	 2257.25 	 1214.69 	 766.272 	 0.59288 	  Other 
123 	 2999.04 	 582.475 	 2872.29 	 95.3834 	 4557 	 81.8168 	 72.9008 	 0.453954 	 0.969162 	 271.078 	 1618.26 	 426.183 	 0.263359 	 876.477 	 1396.81 	 812.183 	 86.2854 	 77.8182 	 0.0856577 	 908.479 	 113 	 167 	 161.336 	 15.3823 	 2 	 1128.75 	 0.247696 	 12.22 	 12.22 	 12.22 	 0 	 68 	 45 	 56.5 	 16.2635 	 304 	 487 	 257.342 	 123.366 	 2 	 1114.42 	 0.244551 	 13.7686 	 13.7686 	 13.7686 	 0 	 240 	 64 	 152 	 124.451 	 5892 	 0.928898 	 350.894 	 2029.67 	 2204.07 	 2121.24 	 0.548589 	 2195.01 	 2169.52 	 661.842 	 0.300281 	  Tumour 
124 	 3048.26 	 650.75 	 2918.33 	 97.0155 	 7008 	 112.992 	 80.3501 	 0.703077 	 0.956462 	 345.362 	 1251.07 	 356.778 	 0.285179 	 765.713 	 1029.62 	 533.329 	 47.2935 	 90.0753 	 0.143062 	 629.625 	 90 	 92 	 146.189 	 0.234942 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 90 	 90 	 90 	 0 	 376 	 885 	 174.577 	 40.6014 	 6 	 1482.63 	 0.211562 	 34.1623 	 8.69579 	 19.9091 	 7.48608 	 115 	 26 	 62.6667 	 38.7488 	 9331 	 0.936002 	 447.279 	 1213.65 	 1500.78 	 1417.94 	 0.280488 	 2580.95 	 1325.78 	 895.981 	 0.597011 	  Tumour 
125 	 3112.28 	 556.777 	 3072.22 	 113.719 	 1444 	 66.1313 	 28.6448 	 0.901321 	 0.938272 	 170.652 	 837.361 	 210.518 	 0.251407 	 509.082 	 615.914 	 428.25 	 121.587 	 104.251 	 0.198745 	 524.546 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2585 	 0.906381 	 257.782 	 416.717 	 418.557 	 335.722 	 0.0638298 	 645.4 	 402.421 	 337.874 	 0.807234 	  Other 
126 	 3140.29 	 734.8 	 3126.65 	 88.6002 	 1741 	 70.5918 	 32.4225 	 0.888284 	 0.915352 	 197.38 	 797.867 	 151.722 	 0.190159 	 281.787 	 576.42 	 705.279 	 54.4213 	 50.4058 	 0.0628835 	 801.575 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2331 	 0.886986 	 229.154 	 1213.3 	 1272.62 	 1189.78 	 0.516432 	 1559.52 	 1161.31 	 461.389 	 0.362552 	  Other 
127 	 3181.63 	 675.005 	 3158.04 	 83.3547 	 5014 	 127.572 	 51.1997 	 0.91593 	 0.955412 	 316.434 	 1141.52 	 395.726 	 0.346666 	 618.61 	 920.072 	 527.914 	 81.9898 	 86.1085 	 0.137948 	 624.21 	 60 	 63 	 171 	 25.0461 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 60 	 60 	 60 	 0 	 89 	 193 	 139.011 	 5.03553 	 2 	 489.083 	 0.0975434 	 17.0964 	 17.0964 	 17.0964 	 0 	 49 	 40 	 44.5 	 6.36396 	 11214 	 0.860299 	 551.907 	 516.647 	 919.22 	 836.385 	 0.513619 	 1248.12 	 784.851 	 738.883 	 0.803815 	  DCIS 
128 	 3210.57 	 787.978 	 3080.39 	 88.6002 	 4386 	 117.677 	 50.7986 	 0.902028 	 0.905824 	 294.635 	 1528.15 	 356.286 	 0.233148 	 758.918 	 1306.7 	 761.409 	 107.372 	 74.9144 	 0.0873429 	 857.705 	 66 	 67 	 152.894 	 6.93999 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 66 	 66 	 66 	 0 	 65 	 67 	 144.646 	 10.6704 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 65 	 65 	 65 	 0 	 9655 	 0.929438 	 423.12 	 704.847 	 827.775 	 744.94 	 0.447721 	 1400 	 648.069 	 655.936 	 0.792409 	  Tumour 
129 	 3223.5 	 603.002 	 3095.99 	 83.3547 	 7465 	 123.121 	 77.5904 	 0.776437 	 0.967972 	 350.475 	 1271.82 	 447.749 	 0.352053 	 815.83 	 1050.37 	 577.486 	 163.369 	 137.106 	 0.203488 	 673.782 	 140 	 429 	 137.264 	 -8.68966 	 2 	 497.622 	 0.0666607 	 36.3878 	 36.3878 	 36.3878 	 0 	 79 	 61 	 70 	 12.7279 	 421 	 1290 	 198.107 	 64.1312 	 3 	 2067.96 	 0.27702 	 30.3594 	 26.0165 	 28.3989 	 1.96951 	 301 	 29 	 140.333 	 142.553 	 10041 	 0.937098 	 481.279 	 656.65 	 761.633 	 678.798 	 0.371622 	 860.085 	 732.89 	 604.265 	 0.793381 	  Tumour 
130 	 3248.09 	 868.284 	 3119.67 	 171.327 	 5972 	 93.0945 	 85.6918 	 0.390785 	 0.936197 	 315.765 	 1433.33 	 589.531 	 0.411302 	 915.851 	 1211.88 	 689.176 	 236.37 	 123.629 	 0.157394 	 785.473 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 122 	 425 	 145.148 	 11.1718 	 2 	 2392.2 	 0.400569 	 37.5062 	 37.5062 	 37.5062 	 0 	 85 	 37 	 61 	 33.9411 	 7249 	 0.878134 	 388.451 	 460.447 	 497.332 	 414.497 	 0.53125 	 764.283 	 397.402 	 474.318 	 0.953725 	  Tumour 
131 	 3305.26 	 888.25 	 3177.5 	 225.02 	 5372 	 139.522 	 52.731 	 0.92583 	 0.846117 	 348.978 	 988.977 	 249.217 	 0.251995 	 513.193 	 767.53 	 371.616 	 -15.5707 	 66.3077 	 0.14171 	 467.912 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 7264 	 0.814167 	 430.794 	 180.116 	 211.876 	 129.041 	 0.60101 	 254.286 	 193.137 	 93.4703 	 0.441155 	  Tumour 
132 	 3309.86 	 638.993 	 3279.28 	 93.2309 	 1541 	 47.9606 	 41.3562 	 0.506408 	 0.955955 	 158.167 	 836.358 	 214.38 	 0.256326 	 347.919 	 614.911 	 507.703 	 42.8794 	 35.393 	 0.0585979 	 603.999 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 112 	 145 	 121.161 	 -12.815 	 2 	 88.9671 	 0.0577334 	 10.2912 	 10.2912 	 10.2912 	 0 	 57 	 55 	 56 	 1.41421 	 2715 	 0.91785 	 233.054 	 842.523 	 901.832 	 818.997 	 0.317757 	 1424.24 	 798.508 	 604.149 	 0.669913 	  Other 
133 	 3379.68 	 895.98 	 3252.79 	 233.574 	 9619 	 166.606 	 79.818 	 0.87777 	 0.856164 	 449.872 	 1469.59 	 502.551 	 0.341965 	 910.489 	 1248.15 	 569.506 	 153.892 	 177.297 	 0.266291 	 665.802 	 44 	 46 	 117.841 	 -28.113 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 44 	 44 	 44 	 0 	 538 	 3867 	 178.125 	 44.1488 	 8 	 3793.71 	 0.394397 	 94.9324 	 9.54451 	 47.8008 	 28.8394 	 152 	 25 	 67.25 	 41.3755 	 12162 	 0.846288 	 590.392 	 529.647 	 685.831 	 602.996 	 0.527574 	 1033.49 	 523.469 	 684.741 	 0.998411 	  Tumour 
134 	 3416.2 	 947.383 	 3291.58 	 259.095 	 5872 	 120.527 	 63.3612 	 0.850668 	 0.964996 	 326.576 	 1585.52 	 609.38 	 0.38434 	 1083.24 	 1364.08 	 829.893 	 487.884 	 233.001 	 0.25157 	 926.189 	 59 	 62 	 152.492 	 6.53758 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 59 	 59 	 59 	 0 	 464 	 1746 	 209.058 	 75.0825 	 4 	 2531.18 	 0.431059 	 70.6704 	 19.0501 	 40.6962 	 17.7907 	 291 	 27 	 116 	 119.139 	 6718 	 0.892876 	 411.48 	 893.124 	 946.653 	 863.818 	 0.621053 	 1273.94 	 786.39 	 792.899 	 0.837582 	  Tumour 
