rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	CellLabels 	
260 	 2107.39 	 1385.66 	 2060.88 	 165.656 	 7055 	 101.471 	 89.5826 	 0.469674 	 0.978638 	 322.676 	 1034 	 263.604 	 0.254935 	 501.094 	 933.621 	 438.946 	 -5.42663 	 91.5892 	 0.176013 	 520.354 	 42 	 43 	 131 	 1.59073 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 42 	 42 	 42 	 0 	 570 	 1137 	 157.616 	 67.0904 	 4 	 1714.99 	 0.243088 	 27.5343 	 12.1715 	 19.6704 	 5.50349 	 225 	 58 	 142.5 	 84.6818 	 8263 	 0.938018 	 390.818 	 1278 	 1517.7 	 1437.59 	 0.51506 	 1846.95 	 1410.25 	 572.651 	 0.377315 	  Tumour 
261 	 2151.48 	 1159.15 	 2070.3 	 106.042 	 6231 	 108.102 	 73.8474 	 0.730299 	 0.954357 	 319.463 	 1735.17 	 582.245 	 0.335554 	 1085.33 	 1634.79 	 290.09 	 59.2885 	 57.8819 	 0.155807 	 371.497 	 108 	 221 	 130.037 	 0.627769 	 2 	 275.104 	 0.0441509 	 18.2103 	 18.2103 	 18.2103 	 0 	 59 	 49 	 54 	 7.07107 	 203 	 447 	 133.286 	 42.7603 	 3 	 887.142 	 0.142376 	 18.5582 	 16.1418 	 17.112 	 1.14181 	 117 	 43 	 67.6667 	 42.7239 	 7017 	 0.951329 	 336.735 	 263.778 	 223.038 	 142.931 	 0.369863 	 230.278 	 224.038 	 113.813 	 0.510287 	  Tumour 
262 	 2171.98 	 1951.45 	 2304.53 	 80.604 	 9685 	 118.04 	 105.033 	 0.456326 	 0.967339 	 385.22 	 1111.52 	 323.344 	 0.290902 	 424.172 	 1011.14 	 280.059 	 22.8936 	 64.9529 	 0.179693 	 361.466 	 58 	 58 	 111.879 	 -17.53 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 58 	 58 	 58 	 0 	 572 	 1483 	 144.135 	 53.6092 	 5 	 2163.1 	 0.223345 	 39.4613 	 13.5771 	 26.4656 	 7.61587 	 271 	 43 	 114.4 	 97.6463 	 14167 	 0.943649 	 491.831 	 1015.88 	 786.785 	 706.679 	 0.195755 	 791.325 	 782.646 	 358.926 	 0.456193 	  Tumour 
263 	 2202.12 	 1399.04 	 2156.53 	 133.004 	 8284 	 127.881 	 91.8653 	 0.695666 	 0.858357 	 409.546 	 1525.61 	 331.044 	 0.216991 	 964.019 	 1425.23 	 536.768 	 50.7411 	 79.3978 	 0.128439 	 618.176 	 127 	 298 	 140.134 	 10.7246 	 2 	 852.876 	 0.102955 	 21.9547 	 21.9547 	 21.9547 	 0 	 64 	 63 	 63.5 	 0.707107 	 700 	 1811 	 189.064 	 98.5389 	 2 	 2763.13 	 0.33355 	 40.9702 	 14.2143 	 29.3014 	 8.54343 	 403 	 37 	 175 	 159.725 	 9213 	 0.745027 	 490.902 	 1079.99 	 1362.07 	 1281.97 	 0.782297 	 1421.69 	 1319.45 	 546.732 	 0.401397 	  Tumour 
264 	 2212.66 	 1105.99 	 2127.81 	 109.877 	 5148 	 97.0146 	 69.1298 	 0.701601 	 0.907616 	 306.492 	 1813.57 	 661.305 	 0.364642 	 986.115 	 1713.19 	 295.85 	 2.0283 	 35.3911 	 0.0938115 	 377.257 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 81 	 84 	 124.259 	 33.7339 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 81 	 81 	 81 	 0 	 5979 	 0.935827 	 314.451 	 144.295 	 180.367 	 100.261 	 0.31295 	 140.195 	 187.846 	 95.7363 	 0.530786 	  Tumour 
265 	 2225.25 	 1529.81 	 1817.48 	 85 	 5717 	 141.007 	 54.6264 	 0.921911 	 0.921205 	 348.96 	 1234.7 	 325.723 	 0.263808 	 773.625 	 1134.32 	 258.762 	 32.6373 	 63.7631 	 0.187445 	 340.17 	 115 	 253 	 119.53 	 -9.87883 	 2 	 214.563 	 0.0375307 	 20.4686 	 20.4686 	 20.4686 	 0 	 62 	 53 	 57.5 	 6.36396 	 137 	 749 	 109.307 	 18.7812 	 3 	 1409.03 	 0.246463 	 42.0743 	 20.5836 	 31.3297 	 9.61095 	 59 	 33 	 45.6667 	 13.0128 	 10031 	 0.821002 	 588.399 	 488.839 	 764.509 	 684.403 	 0.371257 	 1146.01 	 663.057 	 518.768 	 0.678564 	  DCIS 
266 	 2216.95 	 1321.33 	 2156.92 	 128.098 	 6981 	 101.818 	 87.6308 	 0.509176 	 0.970932 	 321.421 	 1472.98 	 458.925 	 0.311562 	 948.975 	 1372.6 	 421.015 	 60.3753 	 65.7524 	 0.130871 	 502.422 	 56 	 58 	 136.286 	 6.87645 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 56 	 56 	 56 	 0 	 567 	 1147 	 201.554 	 111.028 	 4 	 2838.25 	 0.406568 	 40.2362 	 10.931 	 25.2397 	 10.2421 	 368 	 37 	 141.75 	 156.248 	 21727 	 0.976758 	 602.198 	 527.815 	 831.725 	 751.619 	 0.330059 	 1110.48 	 770.882 	 741.749 	 0.89182 	  Tumour 
267 	 2247.81 	 1440.49 	 2210.09 	 92.8924 	 3144 	 106.393 	 39.8729 	 0.927118 	 0.903448 	 266.735 	 1153.71 	 272.539 	 0.236229 	 621.294 	 1053.33 	 646.795 	 146.983 	 75.0786 	 0.103101 	 728.202 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 46 	 46 	 120.674 	 30.1485 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 46 	 46 	 46 	 0 	 4553 	 0.793344 	 350.333 	 1042.32 	 1321.28 	 1241.18 	 0.806122 	 1437.62 	 1219.71 	 411.718 	 0.311605 	  Tumour 
268 	 2250.56 	 1967.15 	 2032 	 80.604 	 1564 	 50.7104 	 40.5343 	 0.600894 	 0.963054 	 157.439 	 1164.39 	 285.727 	 0.245387 	 547.444 	 1064.01 	 242.517 	 -9.30988 	 32.0425 	 0.0989197 	 323.925 	 123 	 259 	 118.512 	 -10.8971 	 2 	 77.8108 	 0.0497512 	 20.6685 	 20.6685 	 20.6685 	 0 	 65 	 58 	 61.5 	 4.94975 	 148 	 245 	 111.527 	 21.0016 	 2 	 235.409 	 0.150517 	 15.9049 	 15.9049 	 15.9049 	 0 	 100 	 48 	 74 	 36.7696 	 2658 	 0.949625 	 216.995 	 476.559 	 586.289 	 506.183 	 0.171569 	 1221.6 	 528.666 	 456.547 	 0.778706 	  Other 
269 	 2295.98 	 1178 	 1798.69 	 109.877 	 5778 	 130.195 	 57.7064 	 0.896408 	 0.936467 	 349.647 	 1003.61 	 237.845 	 0.236989 	 526.127 	 903.229 	 275.113 	 35.5579 	 43.5832 	 0.122246 	 356.52 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 101 	 294 	 104.881 	 14.3558 	 2 	 443.375 	 0.0767351 	 26.912 	 26.912 	 26.912 	 0 	 59 	 42 	 50.5 	 12.0208 	 6782 	 0.939595 	 358.534 	 147.279 	 165.76 	 85.6534 	 0.237013 	 376.753 	 138.074 	 137.92 	 0.832045 	  DCIS 
270 	 2300.41 	 1490.3 	 2271.97 	 85 	 7898 	 116.1 	 87.9788 	 0.652507 	 0.948937 	 364.576 	 1168.7 	 260.581 	 0.222967 	 672.402 	 1068.31 	 490.258 	 77.11 	 102.553 	 0.179394 	 571.665 	 106 	 217 	 137.896 	 8.48696 	 2 	 1692.59 	 0.214306 	 19.492 	 19.492 	 19.492 	 0 	 54 	 52 	 53 	 1.41421 	 814 	 2569 	 130.408 	 39.8825 	 10 	 1624.17 	 0.205643 	 66.6614 	 9.3061 	 31.5491 	 14.3916 	 119 	 45 	 74 	 23.7445 	 10932 	 0.930066 	 460.032 	 930.982 	 1301.23 	 1221.13 	 0.427848 	 1343.79 	 1272.75 	 654.092 	 0.502671 	  Tumour 
271 	 2293.75 	 1732.14 	 2334.3 	 213.46 	 6950 	 109.912 	 82.5852 	 0.659876 	 0.962471 	 336.718 	 1109.3 	 274.6 	 0.247543 	 659.812 	 1008.92 	 352.479 	 50.8049 	 80.8541 	 0.186348 	 433.887 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 8577 	 0.914978 	 399.848 	 878.215 	 1059.79 	 979.683 	 0.387283 	 1232.14 	 1012.51 	 622.969 	 0.587824 	  Tumour 
272 	 2286.59 	 1874.85 	 2378.77 	 98.7927 	 5292 	 103.803 	 68.2761 	 0.753241 	 0.95009 	 303.664 	 1631.37 	 568.806 	 0.348668 	 875.349 	 1530.99 	 319.422 	 50.4213 	 82.1555 	 0.204964 	 400.829 	 87 	 500 	 125.241 	 -4.16789 	 2 	 240.248 	 0.0453983 	 58.1724 	 58.1724 	 58.1724 	 0 	 54 	 33 	 43.5 	 14.8492 	 159 	 556 	 127.874 	 37.3488 	 3 	 842.458 	 0.159195 	 57.6611 	 10.8167 	 38.4491 	 21.9413 	 67 	 30 	 53 	 20.0749 	 18718 	 0.864733 	 651.813 	 412.876 	 637.293 	 557.187 	 0.473498 	 850.015 	 566.561 	 513.941 	 0.806443 	  Tumour 
273 	 2325.57 	 1654.98 	 2340.63 	 160.705 	 5634 	 89.928 	 80.8868 	 0.437001 	 0.97071 	 294.936 	 1075.06 	 263.437 	 0.245044 	 597.316 	 974.675 	 362.95 	 -2.6031 	 64.2926 	 0.144687 	 444.357 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 81 	 127 	 106.531 	 16.0055 	 2 	 1200.38 	 0.21306 	 11.1641 	 11.1641 	 11.1641 	 0 	 49 	 32 	 40.5 	 12.0208 	 7527 	 0.92583 	 370.877 	 550.112 	 813.78 	 733.673 	 0.217391 	 860.357 	 806.54 	 526.385 	 0.64684 	  Tumour 
274 	 2345.45 	 1315.87 	 1872.44 	 128.098 	 7022 	 141.186 	 68.1635 	 0.875735 	 0.91695 	 371.647 	 1143.24 	 322.913 	 0.282454 	 720.992 	 1042.86 	 238.409 	 22.5738 	 49.2394 	 0.153962 	 319.816 	 106 	 877 	 109.528 	 -19.881 	 2 	 245.742 	 0.034996 	 100.834 	 100.834 	 100.834 	 0 	 67 	 39 	 53 	 19.799 	 151 	 762 	 101.099 	 10.5739 	 3 	 908.033 	 0.129313 	 70.789 	 17.5694 	 47.3644 	 24.3067 	 58 	 41 	 50.3333 	 8.62168 	 7946 	 0.918188 	 388.392 	 152.045 	 181.132 	 101.025 	 0.102339 	 437.886 	 167.468 	 106.495 	 0.587942 	  Fib 
275 	 2366.45 	 1884.63 	 2455.66 	 104.848 	 7877 	 130.325 	 79.0472 	 0.795054 	 0.97115 	 366.434 	 1213.33 	 353.23 	 0.291126 	 689.291 	 1112.94 	 487.87 	 150.774 	 95.6601 	 0.168038 	 569.277 	 118 	 221 	 127.508 	 -1.90079 	 2 	 2074.8 	 0.2634 	 18.2241 	 18.2241 	 18.2241 	 0 	 60 	 58 	 59 	 1.41421 	 561 	 3247 	 170.023 	 79.4978 	 5 	 1816.78 	 0.230643 	 75.067 	 9.90928 	 45.9909 	 22.3244 	 296 	 37 	 112.2 	 109.739 	 11758 	 0.978366 	 439.002 	 585.873 	 631.837 	 551.731 	 0.338753 	 642.104 	 631.7 	 331.15 	 0.524107 	  Tumour 
276 	 2415.41 	 1175.67 	 1916.12 	 213.785 	 3005 	 69.9196 	 57.9985 	 0.558502 	 0.924331 	 231.865 	 1332.93 	 338.3 	 0.253801 	 822.694 	 1232.55 	 246.707 	 -6.14857 	 27.4642 	 0.0837032 	 328.114 	 73 	 78 	 132.123 	 2.71402 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 73 	 73 	 73 	 0 	 53 	 55 	 108.679 	 18.1538 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 53 	 53 	 53 	 0 	 3467 	 0.92085 	 244.066 	 100.194 	 94.4272 	 14.3209 	 0.469484 	 99.65 	 94.0249 	 13.395 	 0.141855 	  DCIS 
277 	 2428.02 	 1113.93 	 1921.29 	 201.814 	 4878 	 82.4587 	 76.1373 	 0.383985 	 0.971907 	 272.108 	 1253.83 	 358.546 	 0.28596 	 817.435 	 1153.45 	 231.755 	 66.6401 	 49.4818 	 0.158007 	 313.163 	 59 	 60 	 113.169 	 -16.2398 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 59 	 59 	 59 	 0 	 55 	 56 	 105.327 	 14.8019 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 55 	 55 	 55 	 0 	 5748 	 0.97111 	 289.966 	 95.1347 	 87.9414 	 7.83503 	 0.269531 	 96.2464 	 86.319 	 29.5389 	 0.335894 	  DCIS 
278 	 2432.77 	 1446.54 	 2392.47 	 98.0459 	 6548 	 106.823 	 78.6044 	 0.677162 	 0.962375 	 338.534 	 1624.2 	 665.739 	 0.409887 	 1080.33 	 1523.82 	 352.665 	 101.363 	 61.9632 	 0.142749 	 434.072 	 108 	 336 	 146.176 	 16.7667 	 2 	 1968.41 	 0.300613 	 32.8869 	 32.8869 	 32.8869 	 0 	 54 	 54 	 54 	 0 	 499 	 1202 	 206.002 	 115.477 	 2 	 2301.92 	 0.351546 	 59.478 	 25.8117 	 39.734 	 15.7169 	 410 	 33 	 166.333 	 211.335 	 7514 	 0.928113 	 368.735 	 468.813 	 399.359 	 319.253 	 0.229102 	 496.486 	 385.67 	 190.481 	 0.476966 	  Tumour 
279 	 2434.2 	 1536.11 	 2413.02 	 133.69 	 4477 	 92.8958 	 62.537 	 0.739465 	 0.949321 	 282.894 	 1213.3 	 299.047 	 0.246475 	 747.551 	 1112.92 	 244.819 	 18.2987 	 28.3194 	 0.0868089 	 326.226 	 61 	 62 	 133.656 	 4.24647 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 61 	 61 	 61 	 0 	 146 	 281 	 128.123 	 37.5979 	 2 	 1792.77 	 0.400439 	 21.5224 	 21.5224 	 21.5224 	 0 	 108 	 38 	 73 	 49.4975 	 5258 	 0.945173 	 299.966 	 222.815 	 280.323 	 200.217 	 0.319549 	 439.012 	 250.514 	 166.505 	 0.593976 	  Tumour 
280 	 2454.24 	 1941.81 	 2195.77 	 104.848 	 5427 	 90.6825 	 76.6154 	 0.534964 	 0.971536 	 287.563 	 1670.42 	 493.323 	 0.295329 	 1039.38 	 1570.04 	 218.033 	 22.8388 	 29.8717 	 0.0997581 	 299.441 	 98 	 461 	 110.439 	 -18.9705 	 2 	 450.341 	 0.0829816 	 48.4354 	 48.4354 	 48.4354 	 0 	 57 	 41 	 49 	 11.3137 	 131 	 429 	 117.954 	 27.4288 	 2 	 469.795 	 0.0865663 	 36.5026 	 36.5026 	 36.5026 	 0 	 69 	 62 	 65.5 	 4.94975 	 6780 	 0.948384 	 341.421 	 178.354 	 263 	 182.894 	 0.0166667 	 807.8 	 256.798 	 231.108 	 0.878738 	  DCIS 
281 	 2475.93 	 1187.83 	 1978.2 	 262.545 	 8914 	 185.966 	 64.1197 	 0.938679 	 0.931161 	 455.103 	 1317.46 	 356.414 	 0.270532 	 800.048 	 1217.07 	 225.889 	 12.5728 	 35.6729 	 0.116086 	 307.297 	 159 	 729 	 121.371 	 -8.0382 	 3 	 2301.54 	 0.258194 	 46.3249 	 22.7502 	 32.2306 	 11.1322 	 55 	 49 	 53 	 3.4641 	 216 	 963 	 105.171 	 14.6459 	 4 	 3086.48 	 0.346251 	 55.2197 	 12.4414 	 31.4182 	 13.747 	 67 	 36 	 54 	 12.9872 	 10094 	 0.921742 	 482.375 	 100.839 	 95.7208 	 15.6144 	 0.410501 	 99.6512 	 94.1029 	 22.5383 	 0.235459 	  Fib 
282 	 2492.71 	 1622.17 	 2491.72 	 182.011 	 6530 	 114.022 	 75.7644 	 0.747315 	 0.962133 	 344.233 	 1452.54 	 453.187 	 0.311996 	 1007.14 	 1352.16 	 342.386 	 72.2488 	 59.3493 	 0.140043 	 423.794 	 116 	 355 	 144.888 	 15.4787 	 2 	 1172.71 	 0.179588 	 35.9243 	 35.9243 	 35.9243 	 0 	 62 	 54 	 58 	 5.65685 	 609 	 1953 	 170.289 	 79.7636 	 9 	 2384.87 	 0.365218 	 59.0595 	 10.0905 	 28.0974 	 12.0701 	 158 	 33 	 67.6667 	 39.3192 	 9310 	 0.944794 	 418.86 	 531.162 	 534.816 	 454.709 	 0.0934844 	 227.909 	 544.419 	 389.628 	 0.728527 	  Tumour 
283 	 2513.52 	 1309.75 	 2036.48 	 159.154 	 4151 	 79.3193 	 69.6359 	 0.478809 	 0.958218 	 257.279 	 1550.53 	 541.586 	 0.349291 	 1064.85 	 1450.15 	 210.969 	 16.441 	 30.5192 	 0.104383 	 292.376 	 34 	 35 	 115.059 	 -14.3504 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 34 	 34 	 34 	 0 	 98 	 153 	 118.582 	 28.0562 	 2 	 126.092 	 0.0303763 	 11.3505 	 11.3505 	 11.3505 	 0 	 65 	 33 	 49 	 22.6274 	 4822 	 0.959411 	 276.894 	 97.7893 	 104.012 	 23.9059 	 0.310204 	 104.434 	 105.405 	 23.5078 	 0.22601 	  DCIS 
284 	 2531.13 	 1443.62 	 2083.65 	 98.0459 	 9191 	 122.982 	 101.606 	 0.563395 	 0.906947 	 452.416 	 1164.78 	 286.361 	 0.24585 	 641.231 	 1064.4 	 237.921 	 18.2389 	 32.4044 	 0.101477 	 319.328 	 101 	 162 	 123.95 	 -5.45877 	 2 	 3288.54 	 0.357801 	 10.9641 	 10.9641 	 10.9641 	 0 	 58 	 43 	 50.5 	 10.6066 	 90 	 94 	 123.222 	 32.6968 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 90 	 90 	 90 	 0 	 10432 	 0.923268 	 471.889 	 139.508 	 152.745 	 72.6382 	 0.199513 	 191.061 	 146.841 	 65.0946 	 0.426166 	  DCIS 
285 	 2537.37 	 1776.83 	 2578.84 	 100 	 5566 	 98.6677 	 74.4546 	 0.656186 	 0.962476 	 292.35 	 1706.61 	 574.116 	 0.336408 	 1212.6 	 1606.22 	 356.774 	 61.8392 	 49.2755 	 0.112455 	 438.181 	 124 	 444 	 141.435 	 12.0262 	 3 	 851.813 	 0.153039 	 37.7606 	 17.1603 	 25.6378 	 9.63576 	 63 	 30 	 41.3333 	 18.7705 	 605 	 1431 	 185.797 	 95.2713 	 5 	 2193.44 	 0.394078 	 41.3534 	 17.6386 	 26.9116 	 8.29565 	 289 	 31 	 121 	 107.348 	 8500 	 0.964047 	 360.919 	 732.349 	 831.319 	 751.213 	 0.0684039 	 1085.9 	 819.039 	 381.549 	 0.458968 	  Tumour 
286 	 2534.68 	 1191.93 	 2037.18 	 274.643 	 2052 	 62.2774 	 46.2107 	 0.670384 	 0.791667 	 215.782 	 1579.06 	 634.14 	 0.401595 	 1013.41 	 1478.67 	 241.944 	 58.2403 	 57.3676 	 0.177416 	 323.351 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2371 	 0.811986 	 227.782 	 96.3311 	 107.424 	 27.318 	 0.785366 	 125.863 	 99 	 58.9747 	 0.548988 	  DCIS 
287 	 2553.61 	 1137.38 	 2049.06 	 309.015 	 4609 	 79.3475 	 75.1044 	 0.322632 	 0.97052 	 268.894 	 2391.45 	 912.201 	 0.381443 	 1860.41 	 2291.07 	 299.44 	 142.528 	 36.6701 	 0.0962855 	 380.848 	 110 	 272 	 140.618 	 11.2089 	 2 	 1316.81 	 0.285705 	 24.417 	 24.417 	 24.417 	 0 	 57 	 53 	 55 	 2.82843 	 159 	 358 	 138.591 	 48.0658 	 2 	 592.38 	 0.128527 	 23.0508 	 23.0508 	 23.0508 	 0 	 129 	 30 	 79.5 	 70.0036 	 5307 	 0.966491 	 281.823 	 115.514 	 109.77 	 29.6635 	 0.603175 	 119.993 	 109.883 	 96.0609 	 0.875112 	  DCIS 
288 	 2574.68 	 1371.07 	 2108.9 	 161.059 	 3857 	 90.6593 	 54.8794 	 0.795969 	 0.959691 	 253.622 	 1182.57 	 263.19 	 0.222557 	 450.128 	 1082.19 	 250.931 	 4.96727 	 23.017 	 0.0692576 	 332.339 	 126 	 333 	 134.333 	 4.92407 	 2 	 304.418 	 0.0789262 	 27.3667 	 27.3667 	 27.3667 	 0 	 68 	 58 	 63 	 7.07107 	 132 	 430 	 109.962 	 19.4367 	 2 	 413.813 	 0.107289 	 40.574 	 40.574 	 40.574 	 0 	 81 	 51 	 66 	 21.2132 	 4754 	 0.905524 	 309.522 	 123.816 	 123.399 	 43.2922 	 0.752768 	 128.363 	 119.944 	 27.22 	 0.220586 	  DCIS 
289 	 2584.64 	 1303.19 	 2104.78 	 209.38 	 5779 	 106.394 	 72.1031 	 0.73534 	 0.906225 	 329.362 	 1205.87 	 280.82 	 0.232878 	 699.892 	 1105.49 	 215.412 	 13.7913 	 33.7152 	 0.113588 	 296.819 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 52 	 53 	 151.885 	 61.3592 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 52 	 52 	 52 	 0 	 6405 	 0.901732 	 341.078 	 116.158 	 117.443 	 37.3366 	 0.459732 	 116.015 	 117.172 	 43.4172 	 0.369687 	  DCIS 
290 	 2609.26 	 1938.5 	 2332.25 	 177.279 	 5771 	 118.857 	 64.591 	 0.83945 	 0.948398 	 340.676 	 1158.92 	 367.935 	 0.31748 	 753.492 	 1058.54 	 239.46 	 26.4503 	 28.3037 	 0.0882101 	 320.867 	 51 	 52 	 116.863 	 -12.5465 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 51 	 51 	 51 	 0 	 101 	 120 	 104.416 	 13.8904 	 2 	 1092.86 	 0.189371 	 9.09562 	 9.09562 	 9.09562 	 0 	 56 	 45 	 50.5 	 7.77817 	 6850 	 0.95764 	 355.563 	 170.854 	 225.152 	 145.045 	 0 	 0 	 0 	 241.42 	 1.07225 	  DCIS 
291 	 2608.88 	 1191.74 	 2110.47 	 309.84 	 5341 	 108.103 	 64.8948 	 0.79977 	 0.93949 	 307.907 	 2055.9 	 761.127 	 0.370215 	 1475.22 	 1955.52 	 207.317 	 50.0329 	 46.6622 	 0.161615 	 288.725 	 135 	 339 	 119.778 	 -9.63149 	 2 	 1865.14 	 0.349211 	 26.2011 	 26.2011 	 26.2011 	 0 	 90 	 45 	 67.5 	 31.8198 	 152 	 413 	 119.303 	 28.7772 	 3 	 634.557 	 0.118809 	 40.0675 	 11.8943 	 26.7187 	 12.6512 	 59 	 35 	 50.6667 	 13.5769 	 6311 	 0.950309 	 325.563 	 83.0166 	 76.2071 	 -3.89923 	 0.275 	 85.0519 	 75.7101 	 13.0486 	 0.171225 	  DCIS 
292 	 2598.88 	 1650.69 	 2601.62 	 157.709 	 4018 	 88.329 	 61.2552 	 0.720467 	 0.886193 	 269.664 	 975.727 	 273.469 	 0.280272 	 605.421 	 875.345 	 272.097 	 36.4776 	 49.9595 	 0.141326 	 353.505 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 6648 	 0.968531 	 320.877 	 655.293 	 867.585 	 787.478 	 0.165441 	 1059.89 	 830.03 	 525.941 	 0.606213 	  Tumour 
293 	 2630.2 	 1718.27 	 2649.83 	 87.0517 	 5671 	 107.623 	 68.0983 	 0.774358 	 0.949439 	 307.706 	 1544.38 	 455.942 	 0.295226 	 1035.38 	 1444 	 248.503 	 34.8683 	 39.4357 	 0.119534 	 329.911 	 117 	 204 	 121.821 	 -7.58876 	 2 	 419.298 	 0.0739373 	 17.4575 	 17.4575 	 17.4575 	 0 	 69 	 48 	 58.5 	 14.8492 	 115 	 245 	 119.861 	 29.3355 	 2 	 1030.67 	 0.181744 	 20.541 	 20.541 	 20.541 	 0 	 61 	 54 	 57.5 	 4.94975 	 6053 	 0.939469 	 334.877 	 358.892 	 570.077 	 489.971 	 0.307692 	 829.273 	 521.113 	 503.536 	 0.883278 	  Tumour 
294 	 2643.8 	 1417.44 	 2186.55 	 213.122 	 7735 	 125.709 	 80.5675 	 0.767619 	 0.915276 	 390.333 	 1049.54 	 219.714 	 0.209342 	 554.586 	 949.161 	 211.97 	 -24.6602 	 36.9373 	 0.125904 	 293.377 	 115 	 490 	 134.609 	 5.19943 	 2 	 2191.66 	 0.283343 	 53.2996 	 53.2996 	 53.2996 	 0 	 60 	 55 	 57.5 	 3.53553 	 166 	 1366 	 105.169 	 14.6433 	 3 	 2427.46 	 0.313828 	 47.5965 	 34.4044 	 42.6584 	 6.43452 	 65 	 47 	 55.3333 	 9.07377 	 8980 	 0.899349 	 406.877 	 115.308 	 123.539 	 43.4327 	 0.418994 	 125.147 	 121.753 	 41.8013 	 0.338365 	  DCIS 
