rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	CellLabels 	
35 	 4084.43 	 871.951 	 3918.28 	 1554.08 	 4638 	 106.754 	 55.4921 	 0.854282 	 0.973552 	 280.451 	 2520.73 	 1032.98 	 0.409795 	 1465.98 	 2226.3 	 320.61 	 40.2429 	 54.9402 	 0.0986141 	 557.124 	 51 	 55 	 213.941 	 37.4342 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 51 	 51 	 51 	 0 	 122 	 288 	 188.246 	 48.4429 	 2 	 347.862 	 0.0750025 	 25.318 	 25.318 	 25.318 	 0 	 77 	 45 	 61 	 22.6274 	 9351 	 0.859467 	 526.877 	 98.9995 	 95.364 	 31.3066 	 0.0564854 	 81.4444 	 96.127 	 16.0019 	 0.167798 	  DCIS 
36 	 2838.8 	 1934.15 	 2859.22 	 210.64 	 4950 	 88.3444 	 72.7341 	 0.567603 	 0.899183 	 307.966 	 1717.91 	 340.799 	 0.19838 	 484.607 	 1423.48 	 117.01 	 12.2355 	 27.9286 	 0.0790008 	 353.524 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 9793 	 0.857531 	 496.066 	 134.69 	 151.243 	 87.1856 	 0.4 	 153.989 	 147.901 	 24.0072 	 0.158732 	  DCIS 
37 	 2891.91 	 1971.74 	 2922.31 	 275.264 	 2772 	 79.3917 	 45.6705 	 0.817974 	 0.897087 	 233.522 	 1396.88 	 309.322 	 0.221438 	 592.969 	 1102.45 	 256.383 	 16.1426 	 37.1278 	 0.0753256 	 492.897 	 45 	 45 	 226.133 	 49.6264 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 45 	 45 	 188.511 	 48.7081 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 3935 	 0.844421 	 317.095 	 161.054 	 153.577 	 89.5199 	 0.670103 	 154.421 	 152.608 	 20.5204 	 0.133616 	  DCIS 
38 	 2902.35 	 1911.43 	 2910.29 	 261.123 	 3493 	 77.1279 	 60.2162 	 0.624866 	 0.843924 	 285.664 	 1210.93 	 134.105 	 0.110746 	 272.037 	 916.497 	 125.532 	 36.2969 	 35.4397 	 0.0978874 	 362.046 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3960 	 0.888689 	 295.296 	 153.437 	 158.618 	 94.5608 	 0.825455 	 171.943 	 147.123 	 51.1417 	 0.32242 	  DCIS 
39 	 2926.99 	 1842.54 	 2911.51 	 276.029 	 3503 	 73.5191 	 62.0853 	 0.535589 	 0.94015 	 250.208 	 1684.69 	 518.02 	 0.307486 	 575.737 	 1390.26 	 93.2766 	 27.5786 	 26.3793 	 0.0799882 	 329.79 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 7466 	 0.882297 	 422.51 	 137 	 137.275 	 73.2179 	 0.252525 	 196.83 	 127.552 	 49.9638 	 0.363968 	  DCIS 
40 	 2983.37 	 1443.63 	 2865.5 	 334.093 	 3503 	 81.3806 	 58.0194 	 0.701227 	 0.949322 	 247.439 	 3017.77 	 735.882 	 0.24385 	 1545.74 	 2723.34 	 156.089 	 31.0421 	 22.7274 	 0.0578892 	 392.602 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 97 	 105 	 190.093 	 50.2898 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 97 	 97 	 97 	 0 	 6112 	 0.910337 	 375.48 	 150.573 	 156.02 	 91.963 	 0.238372 	 150.78 	 155.987 	 58.1409 	 0.37265 	  DCIS 
41 	 2982.08 	 1944.68 	 2997.09 	 347.559 	 3848 	 84.3068 	 58.902 	 0.715451 	 0.96927 	 249.522 	 2118.12 	 641.678 	 0.302947 	 1074.97 	 1823.69 	 98.8266 	 27.5811 	 32.4131 	 0.0966573 	 335.34 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 74 	 77 	 147.689 	 7.88616 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 74 	 74 	 74 	 0 	 5887 	 0.902914 	 366.995 	 107.377 	 104.053 	 39.9959 	 0.325444 	 117.718 	 101.841 	 33.7616 	 0.324465 	  DCIS 
42 	 3046.39 	 1441.76 	 2927.1 	 397.06 	 3984 	 75.7982 	 68.9727 	 0.414714 	 0.96139 	 250.267 	 2572.59 	 708.735 	 0.275495 	 1121.96 	 2278.16 	 151.25 	 46.4593 	 33.8855 	 0.087387 	 387.763 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 6807 	 0.860556 	 418.995 	 139.527 	 133.815 	 69.758 	 0.210256 	 148.073 	 132.229 	 24.1867 	 0.180746 	  DCIS 
43 	 3050.55 	 1961.1 	 3067.41 	 418.191 	 2701 	 63.2602 	 57.0391 	 0.432451 	 0.959162 	 211.279 	 2282.46 	 719.494 	 0.315228 	 1172.97 	 1988.03 	 107.379 	 44.6928 	 24.9207 	 0.0724664 	 343.893 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 97 	 103 	 161.32 	 21.5166 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 97 	 97 	 97 	 0 	 4290 	 0.93832 	 287.882 	 92.4951 	 84.3731 	 20.3158 	 0.216418 	 91.8103 	 83.7741 	 9.80229 	 0.116178 	  DCIS 
44 	 3081.31 	 1863.74 	 3064.35 	 430.726 	 4035 	 74.5007 	 69.4303 	 0.362608 	 0.970185 	 250.593 	 1825.78 	 602.896 	 0.330213 	 1102.04 	 1531.35 	 108.617 	 36.8524 	 21.9479 	 0.063593 	 345.131 	 73 	 73 	 156.589 	 -19.9179 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 73 	 73 	 73 	 0 	 76 	 78 	 170.184 	 30.3812 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 76 	 76 	 76 	 0 	 5679 	 0.953492 	 332.368 	 102.734 	 106.948 	 42.891 	 0 	 0 	 0 	 49.3171 	 0.46113 	  DCIS 
45 	 3231.94 	 1627.73 	 3146.91 	 602.804 	 5639 	 111.985 	 65.9183 	 0.808399 	 0.950126 	 324.919 	 2126.06 	 476.509 	 0.224128 	 650.22 	 1831.63 	 102.361 	 8.52755 	 16.4643 	 0.0485852 	 338.875 	 45 	 45 	 131.022 	 -45.4847 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 45 	 45 	 136.622 	 -3.18081 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 7144 	 0.923833 	 384.534 	 92.4318 	 89.3743 	 25.3169 	 0.347305 	 82.9224 	 90.2572 	 13.4299 	 0.150265 	  DCIS 
46 	 3227.88 	 1993.07 	 3244.89 	 597.198 	 4382 	 84.3519 	 66.7226 	 0.611813 	 0.969898 	 263.765 	 1613.64 	 457.545 	 0.283548 	 697.394 	 1319.21 	 239.152 	 72.3595 	 80.6378 	 0.169526 	 475.665 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 6566 	 0.884429 	 406.836 	 153.842 	 130.767 	 66.7097 	 0.153425 	 131.679 	 130.204 	 36.0638 	 0.275786 	  DCIS 
47 	 3249.85 	 1873.18 	 3228.18 	 599.964 	 3372 	 89.0467 	 49.3158 	 0.832637 	 0.968409 	 244.049 	 1742.91 	 601.456 	 0.345088 	 821.97 	 1448.48 	 179.937 	 19.7027 	 54.9345 	 0.131911 	 416.45 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 5155 	 0.956046 	 319.681 	 87.7736 	 86.2279 	 22.1705 	 0 	 0 	 0 	 23.2111 	 0.269184 	  DCIS 
48 	 3276.45 	 1580.45 	 3179.47 	 635.419 	 4054 	 93.3106 	 56.3773 	 0.79684 	 0.936475 	 274.108 	 2093.51 	 456.426 	 0.21802 	 724.272 	 1799.08 	 135.406 	 -6.18749 	 26.137 	 0.0702761 	 371.919 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 5344 	 0.96323 	 303.907 	 98.9044 	 92.2154 	 28.158 	 0.288462 	 85.5467 	 92.2652 	 10.0589 	 0.10908 	  DCIS 
49 	 3293.04 	 1985.87 	 3304.03 	 658.614 	 3578 	 85.0735 	 56.9469 	 0.742915 	 0.909969 	 262.735 	 1434.25 	 330.818 	 0.230655 	 736.551 	 1139.82 	 384.499 	 29.3214 	 143.139 	 0.230492 	 621.013 	 90 	 305 	 192.056 	 15.5486 	 2 	 175.003 	 0.0489108 	 36.0555 	 36.0555 	 36.0555 	 0 	 45 	 45 	 45 	 0 	 179 	 454 	 121.48 	 -18.3226 	 2 	 663.298 	 0.185382 	 32.1311 	 32.1311 	 32.1311 	 0 	 117 	 62 	 89.5 	 38.8909 	 5292 	 0.796388 	 382.492 	 105.261 	 111.93 	 47.8731 	 0.182609 	 129.794 	 110.726 	 36.746 	 0.328293 	  DCIS 
50 	 3310.93 	 1651.33 	 3229.06 	 685.07 	 3595 	 90.6489 	 51.3812 	 0.823844 	 0.9732 	 246.652 	 2230.31 	 381.104 	 0.170875 	 553.477 	 1935.88 	 146.509 	 -6.13366 	 29.6254 	 0.0773463 	 383.023 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 5178 	 0.970572 	 294.995 	 91.6846 	 90.9774 	 26.9201 	 0.233083 	 82.5484 	 91.8511 	 14.7443 	 0.162066 	  DCIS 
51 	 3324.49 	 1769.65 	 3270.65 	 676.528 	 3465 	 100.338 	 46.24 	 0.887482 	 0.926966 	 273.421 	 1723.52 	 585.503 	 0.339714 	 836.604 	 1429.09 	 163.528 	 1.94934 	 24.5053 	 0.0612569 	 400.041 	 97 	 127 	 160.649 	 -15.8575 	 2 	 256.258 	 0.0739561 	 10.0106 	 10.0106 	 10.0106 	 0 	 52 	 45 	 48.5 	 4.94975 	 112 	 196 	 139.429 	 -0.374459 	 2 	 996.253 	 0.287519 	 15.6906 	 15.6906 	 15.6906 	 0 	 67 	 45 	 56 	 15.5563 	 5121 	 0.909915 	 347.681 	 85.5925 	 88.1335 	 24.0762 	 0.0931677 	 102.3 	 86.5025 	 16.7102 	 0.189601 	  DCIS 
52 	 3415.61 	 1550.88 	 3310.88 	 770.166 	 3657 	 94.8215 	 51.2222 	 0.841539 	 0.90812 	 304.676 	 1419.18 	 407.904 	 0.287421 	 695.554 	 1124.75 	 320.32 	 -132.789 	 189.607 	 0.340508 	 556.834 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 5484 	 0.948461 	 330.225 	 86.5337 	 85.6058 	 21.5484 	 0 	 0 	 0 	 11.2919 	 0.131906 	  DCIS 
53 	 3438.37 	 1767.97 	 3380.35 	 790.196 	 5389 	 106.656 	 68.451 	 0.766878 	 0.886494 	 336.233 	 1421.09 	 325.695 	 0.229187 	 715.4 	 1126.66 	 789.6 	 279.769 	 254.058 	 0.247592 	 1026.11 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 140 	 283 	 139.286 	 -0.517316 	 2 	 756.375 	 0.140355 	 21.5215 	 21.5215 	 21.5215 	 0 	 77 	 63 	 70 	 9.89949 	 7435 	 0.918128 	 391.681 	 101.035 	 88.5601 	 24.5027 	 0.0874317 	 100.656 	 87.7386 	 15.3523 	 0.173355 	  DCIS 
54 	 3480.99 	 2031.57 	 3496.85 	 852.144 	 5566 	 138.185 	 52.388 	 0.925349 	 0.934206 	 373.061 	 1210.7 	 178.618 	 0.147533 	 395.304 	 916.266 	 169.089 	 8.13274 	 17.6408 	 0.043493 	 405.602 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 8344 	 0.874267 	 473.865 	 125.19 	 121.897 	 57.8396 	 0.0892449 	 145.974 	 120.602 	 27.3902 	 0.2247 	  DCIS 
55 	 3460.56 	 1862.2 	 3427.28 	 810.326 	 4440 	 85.3281 	 66.8091 	 0.622063 	 0.952177 	 280.777 	 1294.63 	 326.932 	 0.252529 	 525.256 	 1000.2 	 144.163 	 -19.0775 	 34.5328 	 0.0907142 	 380.676 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 6215 	 0.960587 	 340.368 	 80.073 	 77.6604 	 13.603 	 0 	 0 	 0 	 10.1607 	 0.130836 	  DCIS 
56 	 3579.56 	 1954.6 	 3567.73 	 936.214 	 3379 	 116.118 	 37.8444 	 0.9454 	 0.950225 	 284.735 	 1476.3 	 337.128 	 0.228359 	 731.166 	 1181.87 	 191.911 	 23.3553 	 23.5468 	 0.0549614 	 428.425 	 45 	 45 	 184.733 	 8.22639 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 83 	 86 	 140.313 	 0.510223 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 83 	 83 	 83 	 0 	 5506 	 0.879553 	 397.137 	 109.98 	 110.146 	 46.0882 	 0.0604396 	 163.182 	 108.718 	 24.9387 	 0.226416 	  DCIS 
57 	 3576.14 	 1738.57 	 3507.21 	 930.39 	 4940 	 104.07 	 61.4046 	 0.807381 	 0.958851 	 298.291 	 1670.74 	 518.294 	 0.310218 	 795.846 	 1376.31 	 168.661 	 -20.576 	 53.155 	 0.13119 	 405.174 	 45 	 45 	 168.2 	 -8.30694 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 127 	 256 	 152.354 	 12.5513 	 2 	 1292.03 	 0.261544 	 20.6318 	 20.6318 	 20.6318 	 0 	 82 	 45 	 63.5 	 26.163 	 6678 	 0.960863 	 385.823 	 89.4715 	 79.2022 	 15.1449 	 0 	 0 	 0 	 10.5469 	 0.133165 	  DCIS 
58 	 3572.08 	 1632.47 	 3479.83 	 935.951 	 3760 	 84.9727 	 57.1534 	 0.739998 	 0.969072 	 248.978 	 1677.63 	 506.157 	 0.301709 	 1070.38 	 1383.2 	 186.94 	 4.02286 	 67.6223 	 0.159692 	 423.454 	 45 	 45 	 166.311 	 -10.1958 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 194 	 292 	 136.938 	 -2.86489 	 2 	 702.683 	 0.186884 	 12.2019 	 12.2019 	 12.2019 	 0 	 115 	 79 	 97 	 25.4558 	 5554 	 0.958247 	 319.882 	 87.0283 	 75.85 	 11.7926 	 0 	 0 	 0 	 9.47488 	 0.124916 	  DCIS 
59 	 3654.47 	 1973.42 	 3643.77 	 1011.91 	 10111 	 171.312 	 84.1896 	 0.870911 	 0.884061 	 503.772 	 1589.73 	 416.438 	 0.261955 	 864.156 	 1295.3 	 180.496 	 36.9722 	 27.6293 	 0.0662559 	 417.009 	 55 	 55 	 156.691 	 -19.816 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 55 	 55 	 55 	 0 	 129 	 2387 	 135.992 	 -3.81078 	 3 	 2815.88 	 0.278497 	 89.4145 	 34.7197 	 71.1728 	 28.2365 	 74 	 7 	 43 	 33.7787 	 80 	 0.792079 	 40.1421 	 133.625 	 133.028 	 68.9704 	 0.583333 	 133.048 	 134.907 	 14.4627 	 0.10872 	  DCIS 
60 	 3604.48 	 2050.24 	 3619.25 	 976.079 	 4759 	 113.235 	 54.4577 	 0.87676 	 0.934787 	 310.392 	 1712.76 	 500.314 	 0.292109 	 641.686 	 1418.33 	 261.4 	 2.25334 	 63.5916 	 0.127716 	 497.914 	 45 	 45 	 208 	 31.4931 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 131 	 214 	 140.885 	 1.08247 	 2 	 877.576 	 0.184403 	 15.7359 	 15.7359 	 15.7359 	 0 	 82 	 49 	 65.5 	 23.3345 	 6691 	 0.947331 	 369.439 	 163.356 	 149.197 	 85.1397 	 0.15942 	 160.891 	 147.621 	 46.711 	 0.313083 	  DCIS 
61 	 3741.55 	 1942.77 	 3719.72 	 1095.95 	 2319 	 61.7078 	 54.2657 	 0.47609 	 0.830885 	 228.794 	 1718.71 	 461.083 	 0.268273 	 976.823 	 1424.28 	 190.424 	 25.8879 	 18.4337 	 0.0431766 	 426.937 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 86 	 243 	 128.988 	 -10.8147 	 2 	 368.066 	 0.158717 	 21.8155 	 21.8155 	 21.8155 	 0 	 59 	 27 	 43 	 22.6274 	 3744 	 0.771323 	 341.924 	 115.199 	 125.946 	 61.8887 	 0.406349 	 136.977 	 120.988 	 31.3126 	 0.248619 	  DCIS 
62 	 3770.19 	 2000.28 	 3762.63 	 1130.52 	 5813 	 92.9239 	 82.3225 	 0.463852 	 0.952638 	 319.262 	 1534.01 	 443.772 	 0.289288 	 734.967 	 1239.58 	 186.317 	 -2.72735 	 27.1764 	 0.0642726 	 422.831 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 7154 	 0.885396 	 413.137 	 127.801 	 132.771 	 68.7137 	 0.286842 	 136.358 	 131.206 	 32.2613 	 0.242984 	  DCIS 
63 	 3898.11 	 1986.72 	 3881.81 	 1255.75 	 5237 	 89.9256 	 74.664 	 0.557336 	 0.952701 	 301.321 	 1573.59 	 414.329 	 0.263301 	 407.587 	 1279.16 	 196.71 	 19.9617 	 33.5876 	 0.0775295 	 433.224 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 7099 	 0.957255 	 359.681 	 93.4946 	 91.5958 	 27.5384 	 0 	 0 	 0 	 10.808 	 0.117996 	  DCIS 
64 	 4014.96 	 1400.79 	 3879.06 	 1366.79 	 2658 	 162.636 	 23.44 	 0.989559 	 0.784997 	 404.049 	 1343.13 	 349.769 	 0.260413 	 723.556 	 1048.7 	 171.19 	 28.6063 	 22.3072 	 0.0547142 	 407.704 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3737 	 0.797822 	 447.924 	 83.3101 	 83.6033 	 19.5459 	 0.375297 	 89.0633 	 82.5102 	 8.13118 	 0.097259 	  Fib 
65 	 4059.11 	 1429.26 	 3926.26 	 1409.63 	 2866 	 159.468 	 24.0128 	 0.988598 	 0.898151 	 384.735 	 1508.18 	 496.353 	 0.329107 	 858.957 	 1213.75 	 224.518 	 61.8096 	 36.0834 	 0.0782668 	 461.031 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 4711 	 0.893081 	 474.794 	 92.605 	 86.183 	 22.1257 	 0.337054 	 88.8411 	 85.2634 	 13.7368 	 0.159391 	  Fib 
66 	 4015.51 	 1514.61 	 3895.86 	 1366.71 	 3592 	 85.1624 	 55.7552 	 0.755895 	 0.950265 	 250.451 	 2565.37 	 1139.84 	 0.444318 	 1627.88 	 2270.94 	 220.817 	 61.4637 	 48.4585 	 0.105959 	 457.331 	 90 	 304 	 205.656 	 29.1486 	 2 	 471.852 	 0.131362 	 32.2025 	 32.2025 	 32.2025 	 0 	 45 	 45 	 45 	 0 	 37 	 40 	 180 	 40.197 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 37 	 37 	 37 	 0 	 5223 	 0.954147 	 324.368 	 83.1938 	 73.9735 	 9.91613 	 0 	 0 	 0 	 6.96498 	 0.094155 	  Other 
67 	 4092.89 	 1311.4 	 3946.52 	 1451.84 	 3325 	 126.974 	 34.8497 	 0.961598 	 0.932417 	 310.693 	 1807.38 	 643.801 	 0.356208 	 940.233 	 1512.95 	 265.07 	 43.8708 	 31.5733 	 0.0629472 	 501.583 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 40 	 41 	 153.475 	 13.672 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 40 	 40 	 40 	 0 	 5009 	 0.949034 	 366.711 	 90.4841 	 83.2312 	 19.1738 	 0 	 0 	 0 	 6.80867 	 0.0818043 	  Fib 
68 	 1423.9 	 1679.45 	 1469.75 	 310.934 	 3759 	 89.5265 	 54.0018 	 0.797595 	 0.963846 	 257.522 	 1524.13 	 368.091 	 0.241508 	 494.546 	 1229.7 	 112.424 	 15.0041 	 22.2546 	 0.0637782 	 348.937 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 79 	 80 	 147.215 	 7.41216 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 79 	 79 	 79 	 0 	 5358 	 0.976668 	 300.569 	 94.0926 	 90.6901 	 26.6328 	 0 	 0 	 0 	 11.1964 	 0.123458 	  Other 
69 	 1446.72 	 1479.95 	 1398.46 	 495.961 	 2833 	 95.7671 	 38.2109 	 0.916952 	 0.958714 	 235.179 	 1858.5 	 390.532 	 0.210133 	 689.958 	 1564.07 	 143.033 	 25.0556 	 19.7707 	 0.0520903 	 379.547 	 52 	 52 	 158.712 	 -17.7954 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 52 	 52 	 52 	 0 	 122 	 164 	 135.393 	 -4.40959 	 2 	 702.948 	 0.248129 	 10.3265 	 10.3265 	 10.3265 	 0 	 78 	 44 	 61 	 24.0416 	 4695 	 0.951561 	 308.368 	 127.56 	 134.692 	 70.6349 	 0 	 0 	 0 	 47.4914 	 0.352592 	  DCIS 
70 	 1543.76 	 1690.24 	 1579.03 	 306.34 	 2474 	 69.1479 	 46.6143 	 0.738618 	 0.96754 	 200.267 	 1989.16 	 422.616 	 0.21246 	 729.945 	 1694.73 	 108.056 	 18.7027 	 17.762 	 0.0515483 	 344.57 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 75 	 77 	 139.267 	 -0.536364 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 75 	 75 	 75 	 0 	 3571 	 0.978356 	 241.598 	 104.361 	 103.617 	 39.56 	 0.0826087 	 115.632 	 104.032 	 14.9202 	 0.143993 	  DCIS 
