rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	CellLabels 	
71 	 2518.6 	 336.869 	 2511.78 	 433.797 	 3468 	 71.5509 	 61.9968 	 0.499225 	 0.980215 	 225.765 	 3399.79 	 1098.22 	 0.323027 	 2496.21 	 3212.57 	 102 	 313 	 337.951 	 131.967 	 2 	 158.256 	 0.0456333 	 32.0211 	 32.0211 	 32.0211 	 0 	 53 	 49 	 51 	 2.82843 	 4465 	 0.984999 	 247.279 	 124.538 	 113.31 	 66.551 	 0 	 0 	 0 	 33.5092 	 0.295731 	 20.2441 	 5.36185 	 5.07791 	 0.08344 	 60.857 	 96 	 250 	 85.5938 	 0.973638 	 2 	 539.037 	 0.155432 	 24.5628 	 24.5628 	 24.5628 	 0 	 48 	 48 	 48 	 0 	  Lymph 
72 	 2529.52 	 744.382 	 2471.45 	 103.078 	 2862 	 74.7448 	 50.5347 	 0.736813 	 0.954318 	 220.51 	 3871.76 	 545.435 	 0.140875 	 1878.47 	 3684.54 	 90 	 150 	 358.356 	 152.371 	 2 	 1120.35 	 0.391459 	 15 	 15 	 15 	 0 	 45 	 45 	 45 	 0 	 3954 	 0.91868 	 268.936 	 233.668 	 272.652 	 225.894 	 0.308696 	 317.958 	 266.753 	 132.464 	 0.485835 	 71.226 	 2.69369 	 22.6157 	 0.202216 	 111.839 	 176 	 393 	 111.045 	 26.4253 	 2 	 392.049 	 0.136984 	 24.1868 	 24.1868 	 24.1868 	 0 	 90 	 86 	 88 	 2.82843 	  DCIS 
73 	 2548.48 	 498.323 	 2512.35 	 318.211 	 3283 	 72.6505 	 57.877 	 0.604443 	 0.987963 	 216.024 	 3805.78 	 642.565 	 0.168839 	 2274.79 	 3618.56 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 4696 	 0.968247 	 263.279 	 336.405 	 303.31 	 256.551 	 0 	 0 	 0 	 127.818 	 0.421412 	 113.387 	 21.216 	 25.9692 	 0.168632 	 154 	 101 	 152 	 119.782 	 35.1621 	 2 	 1285.46 	 0.391551 	 11.9216 	 11.9216 	 11.9216 	 0 	 53 	 48 	 50.5 	 3.53553 	  DCIS 
74 	 2571.65 	 957.262 	 2316.61 	 147.492 	 6133 	 118.376 	 68.8321 	 0.813568 	 0.894023 	 337.262 	 2309.27 	 710.904 	 0.307847 	 1643.93 	 2122.05 	 45 	 45 	 285.333 	 79.3492 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 7309 	 0.870119 	 385.546 	 321.857 	 351.678 	 304.919 	 0.520124 	 309.75 	 362.448 	 119.956 	 0.341095 	 136.806 	 38.6019 	 32.7044 	 0.184334 	 177.419 	 57 	 57 	 102.105 	 17.4852 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 57 	 57 	 57 	 0 	  Tumour 
75 	 2598.96 	 811.542 	 2538.35 	 96.6282 	 5435 	 117.786 	 61.3578 	 0.853602 	 0.913138 	 328.492 	 2752.51 	 1064.39 	 0.386696 	 1890.4 	 2565.29 	 45 	 45 	 253.267 	 47.2825 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 6840 	 0.818966 	 407.647 	 251.866 	 268.158 	 221.4 	 0.324713 	 344.752 	 252.739 	 136.209 	 0.507944 	 65.2855 	 3.33594 	 39.6535 	 0.374449 	 105.898 	 51 	 53 	 97.7843 	 13.1642 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 51 	 51 	 51 	 0 	  DCIS 
76 	 2609.52 	 908.249 	 2338.72 	 96.6282 	 5226 	 107.043 	 64.845 	 0.79563 	 0.95122 	 304.735 	 2403.81 	 667.079 	 0.277509 	 1592.37 	 2216.58 	 90 	 539 	 260.178 	 54.1937 	 2 	 406.952 	 0.0778707 	 62.9682 	 62.9682 	 62.9682 	 0 	 45 	 45 	 45 	 0 	 6263 	 0.87521 	 369.362 	 251.317 	 286.044 	 239.285 	 0.839623 	 285.903 	 292.245 	 68.7486 	 0.240343 	 213.037 	 107.409 	 70.7344 	 0.278867 	 253.65 	 45 	 45 	 94.3333 	 9.71322 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  Tumour 
77 	 2687.45 	 771.161 	 2627.31 	 150.013 	 4312 	 113.314 	 48.8631 	 0.902248 	 0.975786 	 281.019 	 2403.72 	 1188.55 	 0.494464 	 1652.81 	 2216.5 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 5579 	 0.978772 	 307.019 	 117.499 	 105.63 	 58.8714 	 0 	 0 	 105.537 	 27.8371 	 0.263535 	 24.8198 	 8.64685 	 11.4172 	 0.174487 	 65.4327 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Lymph 
78 	 2684.88 	 921.013 	 2414.39 	 79.1012 	 7155 	 108.499 	 84.5094 	 0.627157 	 0.968856 	 336.191 	 2592.11 	 782.55 	 0.301897 	 1668 	 2404.89 	 37 	 40 	 359.135 	 153.151 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 37 	 37 	 37 	 0 	 11597 	 0.927167 	 477.889 	 227.633 	 300.146 	 253.388 	 0.359712 	 309.16 	 300.282 	 108.909 	 0.362854 	 144.888 	 37.0505 	 42.1817 	 0.227394 	 185.5 	 87 	 132 	 91.0345 	 6.41437 	 2 	 566.758 	 0.0792114 	 11.0621 	 11.0621 	 11.0621 	 0 	 53 	 34 	 43.5 	 13.435 	  Tumour 
79 	 2673.73 	 301.322 	 2670.88 	 549.16 	 2994 	 67.1566 	 57.002 	 0.528727 	 0.979071 	 206.167 	 2886.52 	 1268.66 	 0.439513 	 2364.74 	 2699.3 	 59 	 60 	 313.966 	 107.982 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 59 	 59 	 59 	 0 	 3838 	 0.982843 	 232.853 	 164.471 	 125.457 	 78.6982 	 0 	 0 	 0 	 56.2299 	 0.448202 	 33 	 15.2703 	 13.3214 	 0.180966 	 73.6129 	 53 	 53 	 97.3019 	 12.6818 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 53 	 53 	 53 	 0 	  Lymph 
80 	 2681.06 	 842.141 	 2620.03 	 79.1012 	 3480 	 89.4699 	 50.6866 	 0.824047 	 0.956307 	 242.794 	 3299.5 	 1094.47 	 0.331706 	 1746.78 	 3112.28 	 90 	 299 	 344.778 	 138.794 	 2 	 421.322 	 0.121069 	 31.6228 	 31.6228 	 31.6228 	 0 	 45 	 45 	 45 	 0 	 4504 	 0.951014 	 280.735 	 254.108 	 273.475 	 226.716 	 0.338983 	 342.175 	 260.888 	 136.144 	 0.497831 	 73.4974 	 -4.09165 	 37.6268 	 0.32974 	 114.11 	 45 	 45 	 116.733 	 32.1132 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  DCIS 
81 	 2690.62 	 633.787 	 2639.19 	 285.722 	 3917 	 81.104 	 62.4394 	 0.638203 	 0.963118 	 245.966 	 3810.86 	 655.926 	 0.17212 	 2490.77 	 3623.64 	 90 	 294 	 347.9 	 141.916 	 2 	 201.386 	 0.0514134 	 32.0156 	 32.0156 	 32.0156 	 0 	 45 	 45 	 45 	 0 	 4937 	 0.973 	 268.936 	 126.119 	 120.53 	 73.7719 	 0 	 0 	 0 	 40.3833 	 0.335046 	 29.2714 	 9.53389 	 7.53928 	 0.107882 	 69.8844 	 72 	 75 	 115.458 	 30.8382 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 72 	 72 	 72 	 0 	  Lymph 
82 	 2841.61 	 911.446 	 2781.58 	 105.991 	 4335 	 118.695 	 50.1814 	 0.906234 	 0.92648 	 307.037 	 2227.67 	 1130.46 	 0.507465 	 1558.58 	 2040.45 	 90 	 136 	 278.833 	 72.8492 	 2 	 1887.06 	 0.435307 	 13 	 13 	 13 	 0 	 45 	 45 	 45 	 0 	 6643 	 0.802392 	 447.789 	 222.852 	 215.336 	 168.577 	 0.0833333 	 309.156 	 211.381 	 117.052 	 0.54358 	 48.2784 	 5.1815 	 25.033 	 0.281614 	 88.8913 	 45 	 45 	 99.2222 	 14.6021 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  DCIS 
83 	 2867.04 	 1013.64 	 2615.26 	 91.5478 	 5141 	 119.312 	 56.828 	 0.879285 	 0.975522 	 304.693 	 1490 	 379.305 	 0.254566 	 673.387 	 1302.78 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 8700 	 0.905024 	 433.463 	 319.108 	 334.829 	 288.07 	 0.114286 	 431.023 	 334.157 	 125.558 	 0.374991 	 148.378 	 19.5683 	 55.8818 	 0.295685 	 188.991 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
84 	 2932.58 	 705.056 	 2875.86 	 315.97 	 3706 	 77.7241 	 60.84 	 0.622313 	 0.985638 	 228.652 	 3638.5 	 899.92 	 0.247333 	 2549.83 	 3451.28 	 90 	 175 	 307.189 	 101.205 	 2 	 1791.63 	 0.48344 	 16.1245 	 16.1245 	 16.1245 	 0 	 45 	 45 	 45 	 0 	 4830 	 0.944097 	 275.765 	 131.625 	 113.381 	 66.6228 	 0 	 0 	 0 	 37.0186 	 0.326496 	 29.9481 	 13.2765 	 10.1495 	 0.14384 	 70.561 	 90 	 233 	 87.0111 	 2.391 	 2 	 147.489 	 0.0397974 	 24.5153 	 24.5153 	 24.5153 	 0 	 45 	 45 	 45 	 0 	  Lymph 
85 	 2936.74 	 955.108 	 2877.77 	 91.5478 	 2141 	 81.2053 	 35.8088 	 0.897524 	 0.890599 	 207.823 	 2450.48 	 1054.65 	 0.430387 	 1607.07 	 2263.25 	 45 	 45 	 347.333 	 141.349 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 4921 	 0.886667 	 327.706 	 336.718 	 293.576 	 246.817 	 0.172662 	 402.042 	 282.301 	 146.331 	 0.498446 	 84.743 	 0.761378 	 32.5916 	 0.259993 	 125.356 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
86 	 2981.7 	 536.168 	 2938.26 	 486.245 	 1480 	 45.5515 	 41.6322 	 0.405806 	 0.982736 	 142.225 	 1756.56 	 756.115 	 0.430453 	 1407.13 	 1569.33 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2077 	 0.984827 	 169.054 	 80.8392 	 72.6733 	 25.9148 	 0 	 0 	 0 	 13.9349 	 0.191747 	 8.80129 	 2.36252 	 3.87142 	 0.0783463 	 49.4142 	 45 	 45 	 57.5778 	 -27.0423 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  Other 
87 	 3015.07 	 917.691 	 2954.69 	 176.409 	 984 	 61.9864 	 20.6101 	 0.943105 	 0.936251 	 144.711 	 1242.98 	 359.704 	 0.289388 	 917.458 	 1055.76 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 1602 	 0.949052 	 170.368 	 83.8271 	 80.1216 	 33.3631 	 0 	 0 	 0 	 10.1068 	 0.126144 	 9.89929 	 -0.541203 	 3.7362 	 0.0739662 	 50.5122 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
88 	 3066.39 	 399.284 	 3039.25 	 646.255 	 3563 	 88.2839 	 52.9816 	 0.799904 	 0.963754 	 241.765 	 1621.63 	 521.466 	 0.32157 	 1251.3 	 1434.4 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 5157 	 0.916311 	 327.848 	 102.542 	 110.606 	 63.8473 	 0 	 0 	 0 	 50.2688 	 0.454486 	 19.8903 	 4.52759 	 8.42643 	 0.139272 	 60.5032 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Lymph 
89 	 3100.33 	 758.22 	 3040.52 	 346.157 	 4488 	 94.9179 	 63.604 	 0.742275 	 0.918919 	 291.765 	 2024.43 	 900.485 	 0.44481 	 1557.3 	 1837.21 	 45 	 45 	 283.467 	 77.4825 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 5567 	 0.870116 	 334.149 	 101.404 	 104.152 	 57.3937 	 0.211073 	 143.984 	 99.911 	 29.7809 	 0.285936 	 23.8345 	 9.23776 	 12.6621 	 0.196471 	 64.4474 	 45 	 45 	 81.2222 	 -3.39789 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  Lymph 
90 	 3116.54 	 833.56 	 3056.07 	 308.058 	 3463 	 82.282 	 54.7483 	 0.74651 	 0.938228 	 248.894 	 2508.99 	 1127.69 	 0.449462 	 2034.92 	 2321.77 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 4462 	 0.937789 	 274.108 	 105.668 	 104.665 	 57.9067 	 0.262712 	 134.226 	 100.151 	 43.0116 	 0.410944 	 25.6415 	 16.4417 	 14.2639 	 0.21529 	 66.2544 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Lymph 
91 	 3130.43 	 997.112 	 3072.33 	 263.549 	 3866 	 74.9522 	 66.6537 	 0.457357 	 0.968922 	 245.622 	 2136.69 	 1158.68 	 0.542277 	 1535.55 	 1949.47 	 45 	 45 	 315.956 	 109.971 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 6443 	 0.937027 	 335.907 	 148.4 	 155.64 	 108.882 	 0 	 0 	 0 	 89.4916 	 0.574989 	 39.2337 	 8.80631 	 17.2311 	 0.215802 	 79.8466 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Lymph 
92 	 3214.97 	 1000.02 	 3157.38 	 342.2 	 4366 	 96.6525 	 58.2994 	 0.797601 	 0.97325 	 266.167 	 3430.1 	 1004.34 	 0.292802 	 2063.35 	 3242.88 	 90 	 330 	 372.733 	 166.749 	 2 	 1492.08 	 0.341751 	 35.3553 	 35.3553 	 35.3553 	 0 	 45 	 45 	 45 	 0 	 5525 	 0.959701 	 301.622 	 164.108 	 181.662 	 134.903 	 0 	 0 	 0 	 57.6629 	 0.317419 	 44.475 	 0.373382 	 14.2766 	 0.167787 	 85.088 	 90 	 143 	 93.2 	 8.57989 	 2 	 1872.95 	 0.428986 	 12.2066 	 12.2066 	 12.2066 	 0 	 45 	 45 	 45 	 0 	  Lymph 
93 	 3404.6 	 928.212 	 3344.82 	 540.393 	 3424 	 88.6744 	 49.7528 	 0.827766 	 0.971623 	 236.61 	 3597.27 	 806.374 	 0.224163 	 2269.51 	 3410.05 	 303 	 1714 	 527.261 	 321.277 	 8 	 795.204 	 0.232244 	 62.4728 	 9.43398 	 31.0822 	 14.0552 	 45 	 19 	 37.875 	 11.7769 	 5943 	 0.953473 	 319.765 	 196.262 	 178.896 	 132.138 	 0 	 0 	 0 	 59.2094 	 0.33097 	 46.855 	 4.20187 	 8.20114 	 0.0937617 	 87.4679 	 90 	 114 	 104.389 	 19.7688 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 90 	 90 	 90 	 0 	  Lymph 
94 	 3469.35 	 520.862 	 3424.23 	 778.109 	 2297 	 65.503 	 46.6061 	 0.702675 	 0.943714 	 195.681 	 3714.26 	 710.163 	 0.191199 	 2530.56 	 3527.03 	 9 	 9 	 304.556 	 98.5714 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 9 	 9 	 9 	 0 	 3074 	 0.894124 	 239.421 	 114.501 	 105.086 	 58.3273 	 0.19697 	 112 	 103.011 	 21.9258 	 0.208646 	 21.9243 	 6.52086 	 5.25736 	 0.0840677 	 62.5372 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
95 	 3468.88 	 466.121 	 3430.02 	 814.069 	 1420 	 60.6742 	 30.7707 	 0.86186 	 0.89196 	 168.083 	 3453.46 	 801.765 	 0.232163 	 2168.65 	 3266.24 	 17 	 17 	 252 	 46.0159 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 17 	 17 	 17 	 0 	 2351 	 0.885166 	 219.966 	 120.98 	 120.543 	 73.7845 	 0.215054 	 111 	 121.232 	 26.6337 	 0.220947 	 24.5772 	 0.407698 	 6.51516 	 0.0999408 	 65.1901 	 53 	 57 	 81.7736 	 -2.84653 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 53 	 53 	 53 	 0 	  Other 
96 	 3648.17 	 156.081 	 3654.28 	 1160.23 	 2049 	 60.5496 	 48.3801 	 0.601309 	 0.892033 	 191.924 	 3587.59 	 858.559 	 0.239313 	 2289.35 	 3400.37 	 78 	 178 	 347.654 	 141.67 	 2 	 586.447 	 0.286212 	 19.3575 	 19.3575 	 19.3575 	 0 	 45 	 33 	 39 	 8.48528 	 2805 	 0.911899 	 223.966 	 138.727 	 136.189 	 89.4309 	 0 	 0 	 0 	 47.3732 	 0.347848 	 34.739 	 13.1928 	 9.27318 	 0.123065 	 75.3519 	 45 	 45 	 71.9556 	 -12.6646 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  Other 
97 	 3680.42 	 977.172 	 3621.09 	 773.372 	 6571 	 116.688 	 75.8228 	 0.760115 	 0.947923 	 337.605 	 2542.38 	 1307.97 	 0.514468 	 2032.3 	 2355.16 	 48 	 48 	 342.854 	 136.87 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 48 	 48 	 48 	 0 	 9593 	 0.920722 	 412.617 	 128.668 	 111.362 	 64.6035 	 0 	 0 	 0 	 36.0105 	 0.323364 	 28.7044 	 14.2367 	 11.8667 	 0.171194 	 69.3173 	 86 	 90 	 98.1279 	 13.5078 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 86 	 86 	 86 	 0 	  Lymph 
98 	 3869.38 	 262.904 	 3853.59 	 1252.2 	 4198 	 98.1731 	 56.1299 	 0.820432 	 0.951496 	 274.108 	 2396.89 	 1178.02 	 0.491479 	 1892.12 	 2209.67 	 45 	 45 	 311.267 	 105.283 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 5239 	 0.918478 	 318.049 	 102.28 	 86.5926 	 39.8341 	 0.266667 	 116.292 	 81.5322 	 27.0054 	 0.311867 	 21.5831 	 13.8996 	 9.39243 	 0.151013 	 62.196 	 45 	 45 	 93.5778 	 8.95767 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  Lymph 
99 	 3882.33 	 326.805 	 3857.17 	 1225.64 	 2852 	 70.5617 	 52.8282 	 0.66293 	 0.947194 	 218.024 	 2597.24 	 1103.08 	 0.424714 	 1989.91 	 2410.02 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3355 	 0.914667 	 245.38 	 126.93 	 112.256 	 65.4974 	 0.663507 	 123.864 	 105.218 	 30.9585 	 0.275785 	 30.5252 	 19.737 	 10.7292 	 0.150822 	 71.1381 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Lymph 
100 	 3922.88 	 347.14 	 3895.14 	 1249.01 	 3417 	 97.4668 	 49.51 	 0.861376 	 0.85212 	 266.693 	 2690.66 	 1159.84 	 0.431061 	 1714.59 	 2503.44 	 45 	 45 	 353.156 	 147.171 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 5257 	 0.843685 	 339.019 	 130.765 	 127.909 	 81.1506 	 0.374126 	 127.159 	 127.456 	 30.6203 	 0.239391 	 39.1266 	 14.5343 	 8.47925 	 0.106337 	 79.7395 	 90 	 165 	 85.1667 	 0.546555 	 2 	 204.187 	 0.0597563 	 15 	 15 	 15 	 0 	 45 	 45 	 45 	 0 	  Lymph 
101 	 3987.32 	 433.396 	 3948.51 	 1261.73 	 3361 	 104.353 	 42.9761 	 0.911259 	 0.925385 	 255.681 	 3169.69 	 993.166 	 0.313332 	 1984.6 	 2982.47 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 4966 	 0.914212 	 315.078 	 132.666 	 122.779 	 76.0209 	 0 	 0 	 0 	 29.0712 	 0.236775 	 29.8599 	 9.47487 	 9.91982 	 0.140761 	 70.4728 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Lymph 
102 	 2832.64 	 1385.86 	 2715.3 	 257.73 	 6313 	 102.129 	 81.28 	 0.60549 	 0.941536 	 319.948 	 2375.96 	 675.865 	 0.284459 	 1569.42 	 2188.74 	 49 	 49 	 223.551 	 17.5669 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 49 	 49 	 49 	 0 	 8100 	 0.916082 	 390.375 	 280.66 	 449.407 	 402.648 	 0.250765 	 479.439 	 444.611 	 175.668 	 0.390889 	 90.2231 	 -14.5498 	 22.737 	 0.173782 	 130.836 	 118 	 181 	 85.8814 	 1.26124 	 2 	 2417.27 	 0.382903 	 13.1386 	 13.1386 	 13.1386 	 0 	 60 	 58 	 59 	 1.41421 	  Tumour 
103 	 2843.08 	 1991.39 	 3025.83 	 125.483 	 8541 	 121.657 	 90.7463 	 0.666033 	 0.974444 	 365.22 	 1996.27 	 469.692 	 0.235285 	 979.931 	 1809.05 	 82 	 316 	 203.085 	 -2.89876 	 2 	 1567.39 	 0.183514 	 34.8972 	 34.8972 	 34.8972 	 0 	 45 	 37 	 41 	 5.65685 	 11698 	 0.910917 	 491.973 	 234.379 	 354.918 	 308.16 	 0.223022 	 496.355 	 330.781 	 158.482 	 0.44653 	 63.4699 	 3.07973 	 16.1359 	 0.155029 	 104.083 	 116 	 619 	 84.1379 	 -0.482181 	 2 	 406.208 	 0.0475597 	 61.8314 	 61.8314 	 61.8314 	 0 	 59 	 57 	 58 	 1.41421 	  Tumour 
104 	 2867.9 	 1874.8 	 2981.81 	 161.645 	 9605 	 119.742 	 103.81 	 0.4984 	 0.94556 	 391.262 	 1368.66 	 303.722 	 0.221912 	 800.759 	 1181.44 	 53 	 53 	 225.491 	 19.5064 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 53 	 53 	 53 	 0 	 12589 	 0.907839 	 497.772 	 295.972 	 458.492 	 411.733 	 0.544365 	 492.335 	 439.622 	 246.444 	 0.53751 	 106.124 	 15.1195 	 31.8818 	 0.217271 	 146.737 	 45 	 45 	 77 	 -7.62011 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  Tumour 
105 	 2899.18 	 1343.81 	 2758.62 	 216.622 	 7358 	 107.436 	 87.6393 	 0.578425 	 0.976121 	 331.848 	 2269.19 	 587.619 	 0.258956 	 1703.66 	 2081.96 	 72 	 74 	 244.056 	 38.0714 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 72 	 72 	 72 	 0 	 9281 	 0.92634 	 412.274 	 336.418 	 550.827 	 504.068 	 0.248555 	 455.314 	 562.513 	 205.463 	 0.373009 	 84.6221 	 -11.0413 	 16.9833 	 0.135612 	 125.235 	 114 	 149 	 90.1491 	 5.52901 	 2 	 1952.61 	 0.265372 	 10.1646 	 10.1646 	 10.1646 	 0 	 64 	 50 	 57 	 9.89949 	  Tumour 
106 	 2912.02 	 1524.69 	 2846.52 	 166.676 	 6576 	 95.214 	 88.5324 	 0.368 	 0.985169 	 307.706 	 2515.03 	 895.552 	 0.35608 	 1918.48 	 2327.81 	 53 	 53 	 264.792 	 58.8083 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 53 	 53 	 53 	 0 	 9016 	 0.936533 	 396.659 	 331.78 	 543.394 	 496.635 	 0.172308 	 444.679 	 548.281 	 232.746 	 0.428318 	 115.332 	 15.8013 	 18.5792 	 0.119139 	 155.945 	 53 	 55 	 88.0377 	 3.41762 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 53 	 53 	 53 	 0 	  Tumour 
