rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	CellLabels 	
21 	 236.321 	 1871.48 	 517.769 	 224.109 	 8582 	 136.567 	 84.004 	 0.788438 	 0.925383 	 394.09 	 1828.75 	 466.211 	 0.254934 	 1245.96 	 1531.33 	 11566 	 0.915321 	 497.966 	 460.308 	 703.735 	 493.11 	 0.290948 	 836.607 	 678.746 	 248.206 	 0.352698 	 132 	 718 	 264.636 	 94.1262 	 2 	 1723.51 	 0.200829 	 61.9686 	 61.9686 	 61.9686 	 0 	 75 	 57 	 66 	 12.7279 	 37.6675 	 -40.824 	 18.6433 	 0.201978 	 92.304 	 469 	 2440 	 726.124 	 502.603 	 5 	 1949.29 	 0.227137 	 65.192 	 17.2592 	 41.8803 	 16.3762 	 176 	 32 	 93.8 	 65.4538 	  Tumour 
22 	 226.171 	 1191.2 	 276.632 	 437.059 	 2691 	 98.6617 	 37.185 	 0.926257 	 0.878264 	 243.137 	 2033.51 	 546.453 	 0.268724 	 1360.08 	 1736.1 	 4176 	 0.874189 	 332.368 	 576.024 	 751.581 	 540.955 	 0.716129 	 766.009 	 728.716 	 195.278 	 0.259823 	 46 	 46 	 223.652 	 53.142 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 46 	 46 	 46 	 0 	 77.2256 	 -38.5184 	 26.9961 	 0.20473 	 131.862 	 127 	 295 	 352.748 	 129.227 	 2 	 684.896 	 0.254513 	 23.3846 	 23.3846 	 23.3846 	 0 	 80 	 47 	 63.5 	 23.3345 	  Tumour 
23 	 224.153 	 890.475 	 536.636 	 223.772 	 6058 	 97.8442 	 79.5885 	 0.581676 	 0.96052 	 316.392 	 1533.86 	 359.466 	 0.234354 	 916.971 	 1236.44 	 8715 	 0.887655 	 430.995 	 478.366 	 514.774 	 304.148 	 0.629353 	 550.423 	 498.681 	 97.4848 	 0.189374 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 63.1359 	 -15.5606 	 14.3775 	 0.122079 	 117.772 	 315 	 1148 	 759.267 	 535.746 	 3 	 843.652 	 0.139262 	 43.3307 	 18.5365 	 34.6649 	 12.5046 	 131 	 69 	 105 	 32.187 	  Tumour 
24 	 276.827 	 659.438 	 772.241 	 212.207 	 5735 	 144.406 	 52.6819 	 0.931078 	 0.933279 	 361.019 	 1620.89 	 370.042 	 0.228295 	 1100.29 	 1323.47 	 7905 	 0.915142 	 430.711 	 450.713 	 519.007 	 308.382 	 0.265854 	 515.697 	 522.727 	 133.682 	 0.257573 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 40.2123 	 -14.5144 	 18.2726 	 0.192649 	 94.8488 	 228 	 328 	 733.833 	 510.312 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 228 	 228 	 228 	 0 	  Tumour 
25 	 287.287 	 804.57 	 638.94 	 144 	 4817 	 137.385 	 46.0736 	 0.94209 	 0.924923 	 344.676 	 1530.82 	 357.459 	 0.233508 	 985.062 	 1233.4 	 10865 	 0.931738 	 487.487 	 379.956 	 482.58 	 271.954 	 0.3903 	 452.757 	 486.564 	 109.685 	 0.227288 	 66 	 66 	 253.894 	 83.3838 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 66 	 66 	 66 	 0 	 57.4978 	 4.27751 	 24.5044 	 0.218527 	 112.134 	 246 	 804 	 669.455 	 445.934 	 3 	 1055.54 	 0.219128 	 52.4806 	 15.1847 	 35.0481 	 16.7852 	 143 	 38 	 82 	 54.5252 	  Tumour 
26 	 260.882 	 1486.42 	 242.539 	 316.267 	 5479 	 99.409 	 71.0646 	 0.699257 	 0.976649 	 292.492 	 1588.39 	 375.264 	 0.236254 	 1105.04 	 1290.98 	 7530 	 0.966128 	 359.882 	 347.275 	 402.8 	 192.175 	 0 	 0 	 0 	 173.078 	 0.429686 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 18.0359 	 -9.47009 	 12.0995 	 0.166494 	 72.6724 	 322 	 1113 	 701.898 	 478.377 	 3 	 888.912 	 0.16224 	 51.1657 	 25.3012 	 36.0668 	 12.0441 	 142 	 59 	 107.333 	 43.1548 	  Tumour 
27 	 273.43 	 1269.39 	 266.593 	 490.163 	 6920 	 122.096 	 74.2798 	 0.793652 	 0.936654 	 348.919 	 1262.68 	 211.769 	 0.167714 	 709.896 	 965.266 	 8078 	 0.914836 	 408.51 	 455.426 	 759.356 	 548.731 	 0.581152 	 729.486 	 768.571 	 199.768 	 0.263076 	 124 	 378 	 234.089 	 63.5785 	 2 	 2292.61 	 0.331302 	 35.9283 	 35.9283 	 35.9283 	 0 	 79 	 45 	 62 	 24.0416 	 35.3846 	 -46.8208 	 24.5668 	 0.272901 	 90.0211 	 590 	 3086 	 584.776 	 361.255 	 6 	 1965.24 	 0.283995 	 84.426 	 15.5236 	 45.2542 	 19.1238 	 178 	 33 	 98.3333 	 53.6271 	  Tumour 
28 	 273.55 	 1764.69 	 441.082 	 215.697 	 3291 	 79.4281 	 53.1368 	 0.74327 	 0.972518 	 227.137 	 1602.81 	 383.053 	 0.238989 	 1067.02 	 1305.39 	 5110 	 0.938131 	 314.61 	 472.256 	 622.859 	 412.234 	 0.171821 	 519.68 	 638.324 	 248.861 	 0.399546 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 38.9736 	 -30.0194 	 16.0744 	 0.171716 	 93.6101 	 117 	 119 	 940.752 	 717.231 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 117 	 117 	 117 	 0 	  Tumour 
29 	 292.974 	 525.513 	 904.005 	 218.509 	 3587 	 84.8703 	 55.2962 	 0.758617 	 0.942212 	 247.279 	 1228.37 	 291.919 	 0.237647 	 844.09 	 930.956 	 5359 	 0.958676 	 316.368 	 356.311 	 340.592 	 129.967 	 0 	 0 	 338.59 	 148.358 	 0.435589 	 63 	 63 	 228.333 	 57.8232 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 63 	 63 	 63 	 0 	 23.9133 	 9.72725 	 19.1009 	 0.243169 	 78.5498 	 55 	 56 	 268.509 	 44.9881 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 55 	 55 	 55 	 0 	  Tumour 
30 	 305.877 	 1926.81 	 597.927 	 313.753 	 4719 	 101.698 	 62.8953 	 0.785824 	 0.897148 	 301.664 	 1972.34 	 611.225 	 0.309898 	 1349.88 	 1674.93 	 6118 	 0.87475 	 377.296 	 523.829 	 720.345 	 509.719 	 0.694678 	 754.157 	 697.893 	 227.932 	 0.316421 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 52.2592 	 -33.7021 	 23.7919 	 0.222571 	 106.896 	 349 	 1633 	 682.158 	 458.637 	 4 	 848.797 	 0.179868 	 68.8669 	 13.1259 	 39.8193 	 23.3518 	 105 	 48 	 87.25 	 26.4244 	  Tumour 
